exp_a,exp_b,stimulus,expertise_a,expertise_b,score
37,204,rectangle,low,none,0.8974812806556828
37,96,rectangle,low,none,0.826764943219961
37,110,rectangle,low,none,0.7421560019799023
37,163,rectangle,low,none,0.8013254749506372
35,201,rectangle,low,none,0.7890819515923305
37,93,rectangle,low,none,0.8301081738633148
37,189,rectangle,low,none,0.7578963940966106
37,201,rectangle,low,none,0.7653150328638245
37,12,rectangle,low,none,0.7577673255238907
35,96,rectangle,low,none,0.7402205028237091
41,93,rectangle,low,none,0.8798337572569652
41,12,rectangle,low,none,0.8177911843871899
41,3,rectangle,low,none,0.7607204594792255
37,154,rectangle,low,none,0.7488940027496329
37,211,rectangle,low,none,0.7283729703305022
37,30,rectangle,low,none,0.791929435309209
41,5,rectangle,low,none,0.7770158929078662
41,204,rectangle,low,none,0.9317519719495126
41,181,rectangle,low,none,0.8053057636639628
41,38,rectangle,low,none,0.8689805409479163
41,28,rectangle,low,none,0.7882463126443572
41,163,rectangle,low,none,0.8283054247559223
43,3,rectangle,low,none,0.7817146188399765
41,189,rectangle,low,none,0.7807299581875766
37,38,rectangle,low,none,0.8067236681407193
41,30,rectangle,low,none,0.7986874056469729
41,36,rectangle,low,none,0.8540016824239943
43,5,rectangle,low,none,0.7818533433760468
35,154,rectangle,low,none,0.7864062950068953
43,12,rectangle,low,none,0.7510217451148085
41,96,rectangle,low,none,0.8077888770580266
43,36,rectangle,low,none,0.8249388425357019
43,93,rectangle,low,none,0.8499255204143725
37,28,rectangle,low,none,0.7884998348825326
43,30,rectangle,low,none,0.8112106492781607
43,181,rectangle,low,none,0.7590523424812271
43,204,rectangle,low,none,0.887247205910531
43,110,rectangle,low,none,0.7486788601480345
41,110,rectangle,low,none,0.8004772097522218
43,28,rectangle,low,none,0.8103471879309129
43,163,rectangle,low,none,0.8236676559798563
43,189,rectangle,low,none,0.7646082789688593
41,154,rectangle,low,none,0.7769479101012248
41,201,rectangle,low,none,0.7934671749062857
44,3,rectangle,low,none,0.7588058526269404
43,201,rectangle,low,none,0.7690579677740021
44,36,rectangle,low,none,0.7928668923092831
41,211,rectangle,low,none,0.7785216405828445
44,5,rectangle,low,none,0.7761629250803433
44,30,rectangle,low,none,0.7652157790460896
43,154,rectangle,low,none,0.8239195420619362
43,38,rectangle,low,none,0.8035349288498602
43,96,rectangle,low,none,0.7908901720057938
43,211,rectangle,low,none,0.790593855985553
44,12,rectangle,low,none,0.792677661176245
44,181,rectangle,low,none,0.7671561897346
44,28,rectangle,low,none,0.8223987328147059
44,38,rectangle,low,none,0.8608703154330356
44,93,rectangle,low,none,0.8472827755334669
44,110,rectangle,low,none,0.7860767043814176
44,163,rectangle,low,none,0.7916183556424129
44,204,rectangle,low,none,0.888946257247775
44,96,rectangle,low,none,0.801678061861025
35,196,rectangle,low,none,0.8620674103555281
56,36,rectangle,low,none,0.8647937678658861
56,3,rectangle,low,none,0.778312017908097
56,12,rectangle,low,none,0.7805362999114437
56,93,rectangle,low,none,0.8715917291743059
43,196,rectangle,low,none,0.8686169265638088
44,201,rectangle,low,none,0.7623615465883787
44,154,rectangle,low,none,0.799303885627536
37,196,rectangle,low,none,0.8597420960425478
44,211,rectangle,low,none,0.8006264325184355
56,38,rectangle,low,none,0.9000167923907822
56,110,rectangle,low,none,0.7536625405542183
56,28,rectangle,low,none,0.7999893576367638
56,163,rectangle,low,none,0.8312450361152847
56,204,rectangle,low,none,0.9174487277029558
44,189,rectangle,low,none,0.7485706966097565
56,189,rectangle,low,none,0.7397831211862759
56,5,rectangle,low,none,0.7815943482131082
56,30,rectangle,low,none,0.82356847043713
56,181,rectangle,low,none,0.7447130296701902
60,36,rectangle,low,none,0.8426691043396048
44,196,rectangle,low,none,0.8611770274911725
56,201,rectangle,low,none,0.8095605501187636
60,3,rectangle,low,none,0.7903208946215694
60,12,rectangle,low,none,0.774736098656668
60,30,rectangle,low,none,0.7641523047614089
60,5,rectangle,low,none,0.7593123779612935
56,96,rectangle,low,none,0.7698111573171617
60,204,rectangle,low,none,0.913884465917126
60,181,rectangle,low,none,0.7724912866223783
56,154,rectangle,low,none,0.8022312315548297
60,96,rectangle,low,none,0.7933975137182744
56,196,rectangle,low,none,0.8268455089310606
60,201,rectangle,low,none,0.8248726973274811
60,28,rectangle,low,none,0.7958543637188945
60,163,rectangle,low,none,0.8196069400058873
60,93,rectangle,low,none,0.8742681835776006
56,211,rectangle,low,none,0.7590660708388112
63,36,rectangle,low,none,0.8595107920053806
63,12,rectangle,low,none,0.7982034522315816
63,93,rectangle,low,none,0.8610716022319408
63,5,rectangle,low,none,0.8197122039017464
63,30,rectangle,low,none,0.8289234671395217
60,211,rectangle,low,none,0.7616935040068213
60,110,rectangle,low,none,0.774060322872474
63,181,rectangle,low,none,0.8394090836057064
63,38,rectangle,low,none,0.8326615534142346
63,204,rectangle,low,none,0.9114924230997331
63,163,rectangle,low,none,0.8214731745753036
41,196,rectangle,low,none,0.8446950129731884
63,201,rectangle,low,none,0.8185814940096017
63,96,rectangle,low,none,0.8121507954081827
63,189,rectangle,low,none,0.8111687208514833
60,38,rectangle,low,none,0.8596613249453638
63,3,rectangle,low,none,0.8074530449726766
60,189,rectangle,low,none,0.7417719582822943
64,3,rectangle,low,none,0.8256854728075952
64,93,rectangle,low,none,0.8841527149787975
60,196,rectangle,low,none,0.8157943031828356
64,12,rectangle,low,none,0.8221516850886669
64,36,rectangle,low,none,0.8816810269975267
64,5,rectangle,low,none,0.8346849143190228
64,30,rectangle,low,none,0.830593735788253
64,204,rectangle,low,none,0.9396881249827016
63,110,rectangle,low,none,0.8262722165860217
63,28,rectangle,low,none,0.8092475438271479
64,181,rectangle,low,none,0.8440502690904631
65,3,rectangle,low,none,0.8185793407334432
65,30,rectangle,low,none,0.8594795927598549
65,12,rectangle,low,none,0.8347435908353387
65,28,rectangle,low,none,0.901822240014267
64,28,rectangle,low,none,0.815240380880208
65,36,rectangle,low,none,0.7782786399110126
65,93,rectangle,low,none,0.8174280434776136
65,110,rectangle,low,none,0.8803503981134866
65,5,rectangle,low,none,0.8690779219138632
64,201,rectangle,low,none,0.8409080582956605
65,96,rectangle,low,none,0.916735694041622
64,189,rectangle,low,none,0.821931695304784
63,154,rectangle,low,none,0.7900227742972379
65,163,rectangle,low,none,0.8520037997812532
65,38,rectangle,low,none,0.8568574770341305
65,204,rectangle,low,none,0.8495334408515082
65,154,rectangle,low,none,0.9095826851229053
65,189,rectangle,low,none,0.8671443278770851
65,201,rectangle,low,none,0.8011210494981398
65,181,rectangle,low,none,0.8064993417462846
67,3,rectangle,low,none,0.7501212010770979
60,154,rectangle,low,none,0.7540057540220574
67,12,rectangle,low,none,0.8176571010680861
65,211,rectangle,low,none,0.9118915508057605
67,5,rectangle,low,none,0.7777238514839371
64,211,rectangle,low,none,0.8180887756925527
67,30,rectangle,low,none,0.8009014525064291
65,196,rectangle,low,none,0.941330977240156
64,154,rectangle,low,none,0.8160837542853113
67,181,rectangle,low,none,0.7521925340801755
67,28,rectangle,low,none,0.8471051175309366
67,110,rectangle,low,none,0.7648821372629497
67,163,rectangle,low,none,0.8569559725795851
67,38,rectangle,low,none,0.9064659746098834
67,96,rectangle,low,none,0.8302203629823923
67,36,rectangle,low,none,0.8561121841534434
67,204,rectangle,low,none,0.8971625251283629
67,201,rectangle,low,none,0.8430349420256998
67,93,rectangle,low,none,0.8910047493422868
63,196,rectangle,low,none,0.8317765158113185
