exp_a,exp_b,stimulus,expertise_a,expertise_b,score
123,30,rectangle,high,none,0.8224490509493655
123,181,rectangle,high,none,0.859266920612835
87,211,rectangle,high,none,0.7391456602875617
123,110,rectangle,high,none,0.8731286487023521
123,38,rectangle,high,none,0.8042165925904922
123,204,rectangle,high,none,0.8630285590147877
123,163,rectangle,high,none,0.801551749052941
123,189,rectangle,high,none,0.8519574999865455
123,201,rectangle,high,none,0.8444041936641076
86,211,rectangle,high,none,0.7950473506369509
178,3,rectangle,high,none,0.7035552725514186
178,12,rectangle,high,none,0.7487106613328238
178,30,rectangle,high,none,0.7854191290309622
178,93,rectangle,high,none,0.8405414306024495
123,28,rectangle,high,none,0.8485617071498718
123,96,rectangle,high,none,0.8778952971380086
123,154,rectangle,high,none,0.8133946388445952
178,5,rectangle,high,none,0.7499400630156531
178,36,rectangle,high,none,0.7875348330895255
178,110,rectangle,high,none,0.7384696809282837
123,211,rectangle,high,none,0.841069812947922
178,204,rectangle,high,none,0.8742558181973376
178,181,rectangle,high,none,0.7262286410084088
178,38,rectangle,high,none,0.8455093420228051
178,28,rectangle,high,none,0.7942073567562044
178,163,rectangle,high,none,0.7784986547095559
178,201,rectangle,high,none,0.7696932710971524
178,189,rectangle,high,none,0.7452972697626913
178,96,rectangle,high,none,0.8225984494273265
123,196,rectangle,high,none,0.8950016538366838
178,211,rectangle,high,none,0.7328709114669268
178,154,rectangle,high,none,0.7460196310113087
87,196,rectangle,high,none,0.8442411980466035
86,154,rectangle,high,none,0.823396984354386
86,196,rectangle,high,none,0.8482389758184172
178,196,rectangle,high,none,0.8475149915587787
