exp_a,exp_b,stimulus,expertise_a,expertise_b,score
69,54,rectangle,high,medium,0.8311842069778302
69,66,rectangle,high,medium,0.8718821437882104
69,91,rectangle,high,medium,0.7790228381585481
69,108,rectangle,high,medium,0.8134018503092826
69,73,rectangle,high,medium,0.7731686032300852
69,61,rectangle,high,medium,0.7940347591152258
69,55,rectangle,high,medium,0.79183799042024
69,62,rectangle,high,medium,0.8361974844699657
69,115,rectangle,high,medium,0.7846440423767912
69,112,rectangle,high,medium,0.7711749423229675
68,194,rectangle,high,medium,0.8350103772846034
69,83,rectangle,high,medium,0.7751560033967805
69,143,rectangle,high,medium,0.8011872619178207
69,105,rectangle,high,medium,0.8271121978991863
69,120,rectangle,high,medium,0.8297178865059833
69,145,rectangle,high,medium,0.8210303439470631
69,84,rectangle,high,medium,0.8198067609917413
69,125,rectangle,high,medium,0.8820401105060902
69,117,rectangle,high,medium,0.7916913957646078
69,89,rectangle,high,medium,0.7599852778694008
69,155,rectangle,high,medium,0.7900222515742625
69,171,rectangle,high,medium,0.7240376389061571
69,158,rectangle,high,medium,0.7900906473220912
69,203,rectangle,high,medium,0.9075409880583346
69,97,rectangle,high,medium,0.8001857151984956
69,185,rectangle,high,medium,0.7695889764631147
69,121,rectangle,high,medium,0.8289040813839536
69,142,rectangle,high,medium,0.7667472603362857
69,135,rectangle,high,medium,0.8160337468722866
69,210,rectangle,high,medium,0.8200852709482107
80,15,rectangle,high,medium,0.8389684905884929
80,16,rectangle,high,medium,0.8345088367179343
80,6,rectangle,high,medium,0.773220805049364
69,147,rectangle,high,medium,0.7812813044284099
69,212,rectangle,high,medium,0.7876389452944995
80,14,rectangle,high,medium,0.8151062053217759
80,17,rectangle,high,medium,0.8570852959625774
80,4,rectangle,high,medium,0.8693598371017062
80,42,rectangle,high,medium,0.8305181042843236
80,20,rectangle,high,medium,0.8690408627800382
80,33,rectangle,high,medium,0.844487704585631
80,24,rectangle,high,medium,0.8608173879812773
69,192,rectangle,high,medium,0.8163406127311429
80,32,rectangle,high,medium,0.8357972735532664
69,215,rectangle,high,medium,0.7973834210838497
80,57,rectangle,high,medium,0.8748772304594684
80,40,rectangle,high,medium,0.8158233261935538
69,202,rectangle,high,medium,0.8115122314086141
69,214,rectangle,high,medium,0.7856043782049275
80,66,rectangle,high,medium,0.8288791216691066
80,53,rectangle,high,medium,0.829326537075233
69,168,rectangle,high,medium,0.8231546331782637
80,51,rectangle,high,medium,0.7986218518402867
69,206,rectangle,high,medium,0.7949024107782796
80,54,rectangle,high,medium,0.906956092134692
80,62,rectangle,high,medium,0.8443000027460744
80,61,rectangle,high,medium,0.8732841349599859
80,25,rectangle,high,medium,0.8736668674161124
80,55,rectangle,high,medium,0.9123780959657641
80,88,rectangle,high,medium,0.8118010540828933
69,169,rectangle,high,medium,0.8258435783762075
69,207,rectangle,high,medium,0.7459410786797062
80,73,rectangle,high,medium,0.858555524943561
80,105,rectangle,high,medium,0.8211619916308232
80,81,rectangle,high,medium,0.8168703299675865
80,84,rectangle,high,medium,0.8549333306257618
80,89,rectangle,high,medium,0.8682367899294581
80,97,rectangle,high,medium,0.8076451698799999
80,83,rectangle,high,medium,0.8753859802804731
80,91,rectangle,high,medium,0.854932681705431
80,115,rectangle,high,medium,0.8619820435999193
80,75,rectangle,high,medium,0.8446842232574097
69,194,rectangle,high,medium,0.7910634110312482
80,108,rectangle,high,medium,0.8403289743815145
80,112,rectangle,high,medium,0.856438433777761
80,143,rectangle,high,medium,0.8444809922686913
80,125,rectangle,high,medium,0.8387541281800134
80,121,rectangle,high,medium,0.8520013870264959
80,117,rectangle,high,medium,0.8862031246457512
80,155,rectangle,high,medium,0.8139025905734798
80,171,rectangle,high,medium,0.8642506355528732
