exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration,source_file
80,86,5,high,high,0.1198772684241966,-0.0870699347721281,0.1351591165567328,0.1661420426697412,-0.2212920826354728,0.8705528182824859,0.728902051903622,0.8506378397361847,0.7405008373269845,0.8341953084419245,combined_data.csv
80,87,5,high,high,0.112690229018982,-0.0393661336447124,0.1185322067502068,0.1028684021270923,-0.2016173808937648,0.8775539270991211,0.7252949589789548,0.8684109954311224,0.7656296575094143,0.8280708692658578,combined_data.csv
80,118,5,high,high,0.1078312444487347,0.0303676100240324,0.098539839020071,0.152131397154604,-0.2353772038461965,0.8755633342675032,0.753569224060836,0.8774026115896827,0.7720649512626008,0.8440728560201096,combined_data.csv
80,178,5,high,high,0.1110409900570483,-0.0944743115046126,0.0991634942424298,0.0804672632289298,-0.102884095712687,0.8761873593233972,0.7402921728359808,0.8835755574834273,0.7871537054132725,0.8436248364534278,combined_data.csv
82,86,5,high,high,0.1107695232794191,-0.0509148078968861,0.1169658151858977,0.143142121691837,-0.1940908172437609,0.8817651268855735,0.8009922628896416,0.8723718012620292,0.780532176660089,0.819090817243761,combined_data.csv
82,87,5,high,high,0.1067231453913566,-0.0900377351522008,0.107375271045753,0.1214897373163255,-0.2075588977095708,0.885261558625118,0.8076671427674234,0.8832516445596827,0.769678927751849,0.8350098781017277,combined_data.csv
82,118,5,high,high,0.108384673194034,-0.0323660079596048,0.1272441517068445,0.149278455670895,-0.1702623081669253,0.8807520303738315,0.8052910378365188,0.8562035367640348,0.7652075639511826,0.8112879491925664,combined_data.csv
82,178,5,high,high,0.1161125379744488,0.0054157075845989,0.1064992182577598,0.171266639263971,-0.2265305151399741,0.8754234569063812,0.7621833532641269,0.8834266638783054,0.7416034161189408,0.826530515139974,combined_data.csv
86,87,5,high,high,0.1215700308058627,-0.0210268416377582,0.1196144522563075,0.1270462243715638,-0.2359797768112249,0.872105872971049,0.7954094048354592,0.871128429841966,0.765155596677532,0.8359797768112249,combined_data.csv
86,118,5,high,high,0.1182418743097989,-0.0335079315891273,0.1247880142722572,0.1415480297086704,-0.1663574572422383,0.8730421878373604,0.7330449980562184,0.8615870252496103,0.7510764104226942,0.8235003143850954,combined_data.csv
86,178,5,high,high,0.1085074061929645,-0.0022222985921946,0.1183204594558404,0.1482977621928477,-0.2212068480485869,0.8846391513625352,0.7724873845719092,0.8720161371192394,0.7631786287130419,0.8212068480485868,combined_data.csv
87,118,5,high,high,0.1184943113521512,-0.0950017965471552,0.1350478726181466,0.1923597132780226,-0.2915556692421287,0.8727666633954192,0.7539610442886859,0.8527993933626198,0.7267190120087202,0.8629842406707001,combined_data.csv
87,178,5,high,high,0.1249159059395375,-0.1059001142239455,0.1365671785779576,0.1950655787337931,-0.2931199490805536,0.8677371340040707,0.800531478301769,0.8531822220515539,0.7645314380845055,0.8162680972287018,combined_data.csv
118,178,5,high,high,0.1071281742559076,-0.0561540037949794,0.1034223830816226,0.1681169363345067,-0.2023197503760352,0.8826519910894297,0.7931614341585171,0.8827232359128275,0.7598056791118293,0.8314202794765643,combined_data.csv
10,13,5,low,low,0.1352980144198073,-0.0053216988838392,0.172244731696219,0.1253277248259058,-0.2217370723596375,0.8559877234200267,0.6528248775674332,0.8146658281766299,0.7327570042738014,0.8300064670740451,combined_data.csv
10,21,5,low,low,0.1246682635216833,-0.0473981433577861,0.1342940208655978,0.1185515707218305,-0.0894043190174715,0.868026147020012,0.7087497519371899,0.8545668086372389,0.7573941485044612,0.8278658574790101,combined_data.csv
10,27,5,low,low,0.1115079288199349,-0.1241094606749373,0.0977659258005481,0.0997932733940634,-0.1969681381462051,0.8788571118017587,0.8237411509295551,0.8867574968034584,0.7815641946858032,0.839825281003348,combined_data.csv
10,29,5,low,low,0.1057515362617073,-0.0853419375746999,0.1134584177047549,0.1242774750791826,-0.1860257567842789,0.8858056473024247,0.8019445635819922,0.874884089265108,0.7748037899349702,0.839035790229095,combined_data.csv
10,31,5,low,low,0.1133043061237363,-0.045739413213053,0.1418201377263298,0.1318257202858053,-0.1546600285094714,0.8795196672558828,0.732087815720929,0.8486061527835683,0.7780469869281844,0.8469677208171638,combined_data.csv
10,34,5,low,low,0.1146561533359102,-0.0404717973622379,0.1185173552854846,0.1690811773252023,-0.2165143821578045,0.8781099239753236,0.7531184637792969,0.8717075285262581,0.7191255458396248,0.8345515174363191,combined_data.csv
10,35,5,low,low,0.1068787995114183,-0.059805713245309,0.1160666044403756,0.1502138543473788,-0.2628659597201561,0.883363180757404,0.757184596412238,0.8681642075215926,0.7636108263589203,0.8494476688655834,combined_data.csv
10,37,5,low,low,0.1171144739028721,-0.0336493651381857,0.1157453327652708,0.1811274721502624,-0.2428827573995674,0.8750825010946165,0.743019090501615,0.8732080790271186,0.7569744465947723,0.8514177036361266,combined_data.csv
10,41,5,low,low,0.1144793641866069,-0.0603903935852503,0.1310503016074857,0.1434210427579552,-0.142317357749472,0.8789067758875729,0.7266177235409252,0.8599865622315986,0.7383105608380741,0.831206246638361,combined_data.csv
10,43,5,low,low,0.1152994539214112,-0.0800093420355217,0.0953870238067038,0.1558175606827165,-0.1778201245713835,0.8771380057556956,0.7745201476280864,0.8931187350079579,0.7520517328310186,0.8323294083910122,combined_data.csv
10,44,5,low,low,0.118606647878527,-0.0062778312718185,0.1200164384753164,0.1084072342223025,-0.1903421857310818,0.8735932111096834,0.792382122156831,0.8691459417383178,0.7917396104357629,0.8372652626541588,combined_data.csv
10,56,5,low,low,0.1255507976487982,0.0237651921551348,0.110960611346969,0.0997714719288704,-0.1904484437020532,0.8669462660547927,0.7689345593042273,0.8781619316306682,0.7756755485270335,0.8196151103687199,combined_data.csv
10,60,5,low,low,0.1130511957659446,0.0310784284594622,0.1059832865218224,0.1219712909350875,-0.2013614676970679,0.8780154764531316,0.7488218342563899,0.8801603990576361,0.7675008968844925,0.8500101163457167,combined_data.csv
10,63,5,low,low,0.1272406646359427,-0.0184931654081674,0.1215972384564972,0.1320224173762734,-0.1806794743238162,0.8647089031966577,0.745135828571903,0.8663587573905838,0.7715017265490036,0.8345256281699702,combined_data.csv
10,64,5,low,low,0.1142995621710828,-0.017404124947123,0.1102845217199132,0.1183089295792145,-0.1341273434873842,0.876848769672979,0.7150426247722141,0.8770381237713731,0.7677900331527429,0.8237825159011773,combined_data.csv
10,65,5,low,low,0.1214943573829662,-0.0447618453675372,0.1224192701660823,0.1569994680584705,-0.1716119789372283,0.8665770257465746,0.7897988682527087,0.8619805425870146,0.7871253856517704,0.838278645603895,combined_data.csv
10,74,5,low,low,0.1206347612078134,-0.0317374386472077,0.0809321175091671,0.1505831695684321,-0.1640999247403202,0.8698535284009041,0.7815911354688465,0.9055347979207116,0.7622891447667137,0.8307665914069868,combined_data.csv
10,77,5,low,low,0.1153880643484628,-0.0729265506571439,0.110959071749787,0.1069986354409635,-0.2029135763721001,0.875553308146717,0.7416859823832628,0.8752009113716704,0.7598922411740143,0.8580859901652036,combined_data.csv
10,78,5,low,low,0.1034236386773057,-0.1183578029575939,0.1211455494796462,0.1377900245469994,-0.2444087531773133,0.8890883190309952,0.8025183009624656,0.8681369521750675,0.7561232358844852,0.8597933685619288,combined_data.csv
10,79,5,low,low,0.1207181358452537,-0.0803610177483061,0.1264417774939052,0.113211718121126,-0.1590225236443941,0.8725886112102905,0.7516362516098215,0.8636548446797425,0.7645658619195531,0.8256891903110608,combined_data.csv
10,94,5,low,low,0.1246576751027066,-0.0772301947136244,0.1070759398573618,0.0976305013063436,-0.209489555871152,0.8672740077096097,0.7988252872399262,0.8807807391194826,0.7627992411570756,0.8494895558711519,combined_data.csv
10,99,5,low,low,0.1124914682470282,-0.0340877780370306,0.1078956848139339,0.112248574598194,-0.1316450214210682,0.8812422147701369,0.7378509290503523,0.8831667166966372,0.7594561241169743,0.8239527137287606,combined_data.csv
10,101,5,low,low,0.1315661996757835,0.0266597213827548,0.1973042981062746,0.1557152079612569,-0.1536845597636364,0.8607069935672493,0.6133660582176363,0.789793238654196,0.7462505824299994,0.8428737489528257,combined_data.csv
10,104,5,low,low,0.1176024347515973,-0.0470555346156962,0.1220666551473055,0.1018043504917544,-0.1831209700139493,0.8727731668713338,0.7859867071727409,0.8645497635888003,0.7649971053314131,0.8231209700139492,combined_data.csv
10,114,5,low,low,0.1190003366715443,-0.0222238938281966,0.0993130272051386,0.1799319858804074,-0.1466414545410043,0.8704907027673285,0.7437094361523175,0.8850747750744384,0.7745311468489793,0.8133081212076709,combined_data.csv
10,124,5,low,low,0.1169370569132478,0.0301630183274724,0.1197225354228997,0.1504697281739867,-0.1784840434575144,0.8753921058889556,0.784513162012764,0.8699572166473556,0.7664996206103657,0.8184840434575144,combined_data.csv
10,126,5,low,low,0.1249795849756953,-0.0605288264820329,0.1260797707360843,0.124572377202253,-0.1382694069488357,0.8674991680205577,0.7576895068116285,0.8641816367911186,0.7360903313792578,0.830577099256528,combined_data.csv
10,128,5,low,low,0.1196527942293712,-0.0847663226773339,0.1291996600007279,0.1151802563736594,-0.1760045690069418,0.8725159109742873,0.6817044886388419,0.8597212259571738,0.7529310354612434,0.8426712356736085,combined_data.csv
10,132,5,low,low,0.1110609308318965,-0.0733973056247945,0.1302454543149163,0.1313767103654801,-0.2265299439593725,0.8814864235990794,0.7621982246729446,0.8601763672534086,0.7529038771021732,0.8606569280863566,combined_data.csv
10,139,5,low,low,0.1222320045779962,-0.0905904147013967,0.1298653697624945,0.168358887917593,-0.1628800970527051,0.868813525975821,0.8035472729212254,0.8603459192590215,0.7774809692069988,0.8428800970527051,combined_data.csv
10,140,5,low,low,0.1208357175115518,-0.0481696444149196,0.1080329585228518,0.1411431093964834,-0.1992019864252817,0.871163648995538,0.784082584724131,0.8801658619921788,0.7671595540364791,0.8380908753141707,combined_data.csv
10,164,5,low,low,0.1093321873014433,-0.1267068857393186,0.1157171306005487,0.1161179013065806,-0.1187088514737458,0.880677762466985,0.7974286839860557,0.8706910961022947,0.7992542216399222,0.8110165437814382,combined_data.csv
10,170,5,low,low,0.1091157056283886,0.0165264681397933,0.1376125903428379,0.1813477334405264,-0.1513673509991064,0.8829234711836556,0.7311559016652254,0.8511770175895589,0.7455079330996344,0.8370816367133922,combined_data.csv
10,176,5,low,low,0.1228797011902661,0.0121471778519945,0.1218007848271037,0.1584248893512165,-0.1896560815875723,0.8709752242784179,0.7104970887668185,0.8697313147271396,0.716478720270727,0.8325132244447151,combined_data.csv
10,179,5,low,low,0.1314560773978524,-0.0514163810393233,0.1546154017365331,0.1093646078445442,-0.2173940292890382,0.861613889194597,0.6725907556973554,0.8343137682764733,0.7410479025495247,0.8614032458789,combined_data.csv
10,180,5,low,low,0.1112648537407823,-0.0378116602393747,0.11538830274737,0.1113942570570776,-0.1532088606849249,0.8805348521843492,0.7848609011603385,0.874681462704697,0.7710353966625303,0.826285783761848,combined_data.csv
10,182,5,low,low,0.1140075416605512,-0.0542634824329463,0.1048223385604646,0.0989627775042708,-0.1750968528480176,0.8776437796546804,0.763042633346071,0.8848616390734755,0.7741289134654761,0.8417635195146843,combined_data.csv
10,200,5,low,low,0.113880470226294,-0.0415447846066177,0.0978229222639093,0.1128805057545394,-0.1382923713997033,0.8759844555702061,0.7696015879741702,0.8867746969789134,0.7697979119330476,0.8182923713997032,combined_data.csv
10,208,5,low,low,0.1261144429611249,-0.1079036577075832,0.133695926926776,0.1170221108507394,-0.192089876467565,0.8674632093783772,0.785132026856917,0.858185498535633,0.7663781490187414,0.8372511667901458,combined_data.csv
13,21,5,low,low,0.1127096514488567,-0.0991599735344209,0.110720841368118,0.1744709689687142,-0.1729909904437363,0.8793675266592784,0.8052922925716981,0.8781514736570111,0.7678370303714672,0.8268371442898903,combined_data.csv
13,27,5,low,low,0.1314733900593847,0.0111596920364036,0.1416678443625264,0.1730248626260629,-0.2414488571733726,0.8599984105483061,0.62517595914566,0.8451709430822951,0.7462718098208214,0.859095915996902,combined_data.csv
13,29,5,low,low,0.1234812772685061,-0.0356618705718657,0.1501739314567898,0.2024816365057904,-0.1465419087962171,0.8677568728796741,0.6630334047807122,0.8384625273472851,0.7268870404684702,0.8047575699001965,combined_data.csv
13,31,5,low,low,0.109352147663375,-0.0513063620180178,0.1292850303880612,0.1918416548709216,-0.1906484723559509,0.8829613472752631,0.7427073592293524,0.8597415823001164,0.7518620840885902,0.8335056152130937,combined_data.csv
13,34,5,low,low,0.1167293642025796,-0.0623610169739906,0.118695923701751,0.1810706553023492,-0.1517120005907231,0.8752971597301367,0.7483019764634148,0.870501276663622,0.7499833735115932,0.8183786672573898,combined_data.csv
13,35,5,low,low,0.1217312404388767,-0.035334074715165,0.1156696740869541,0.1946229530438699,-0.2242340528723352,0.8697370055177173,0.7535652643259299,0.872241239463889,0.7545974081387367,0.8458556744939569,combined_data.csv
13,37,5,low,low,0.1153485467846591,-0.061959555356729,0.1112781707052308,0.121178889701577,-0.2276491303275623,0.8771026776439351,0.7687823017486396,0.8788052273558432,0.7639440595850784,0.8337097363881683,combined_data.csv
13,41,5,low,low,0.1191205024107961,-0.057237284170497,0.1188935508626662,0.153495978731522,-0.1573576193990328,0.8739762215450169,0.7809658930360727,0.8712926301549808,0.7875538929162074,0.8240242860656994,combined_data.csv
13,43,5,low,low,0.1285470986386181,-0.0416712345100842,0.1776064878137334,0.153530515112596,-0.1479793694581371,0.863319712811847,0.7043226663342719,0.810223696427335,0.7491201730485539,0.8146460361248038,combined_data.csv
13,44,5,low,low,0.1233263947812355,-0.0382830268821097,0.1429795265173987,0.1900349893322351,-0.1930429789809152,0.8688564494644435,0.6789111583800091,0.8459945693995445,0.7337595408234192,0.8388763123142485,combined_data.csv
13,56,5,low,low,0.1294016020107763,0.0920999213132965,0.1857437077172365,0.1858250029331833,-0.2418952623981189,0.8626494523293521,0.5975261487576553,0.8027529710932506,0.7513993991260804,0.8472511468237709,combined_data.csv
13,60,5,low,low,0.1142161341211207,-0.0372605386069666,0.1101736303378668,0.1793656692429852,-0.208642684282912,0.8781566862519061,0.7411660431197382,0.8790543919077546,0.7501051147048474,0.8372141128543404,combined_data.csv
13,63,5,low,low,0.1113035258428609,-0.0548104700826631,0.1107291516606858,0.1424708455013862,-0.2234344909589728,0.8798776065329307,0.7815131696748135,0.8775550243316939,0.7808866118726399,0.8388191063435882,combined_data.csv
13,64,5,low,low,0.1120587667196103,-0.050678531425601,0.1103108043993864,0.1007371589682571,-0.2010979597070501,0.8800113884751104,0.7925125642212303,0.8797428142321171,0.7885527612359148,0.8348377971054242,combined_data.csv
13,65,5,low,low,0.1361518485278163,-0.046092487719157,0.1862226655299064,0.1005024463605275,-0.1840130162501096,0.8539381056355135,0.6277787586326244,0.7988084372816763,0.7470444719545881,0.8203766526137461,combined_data.csv
13,74,5,low,low,0.1215338195322139,-0.02269062611653,0.1725970323080489,0.2389484435026059,-0.2144042511307783,0.8702067094704257,0.6055773979997501,0.8138523131781218,0.7014137245248833,0.8459831984991993,combined_data.csv
13,77,5,low,low,0.1130023691203135,-0.0398873036951044,0.1096539515625121,0.1706678065002003,-0.2216049152424622,0.8790897591893364,0.7619343333380947,0.8793836857908239,0.7504713866657704,0.836440080077627,combined_data.csv
13,78,5,low,low,0.1164591291763247,-0.011965124424539,0.1141216041633234,0.1696116389525815,-0.2177325107741691,0.8757810807793848,0.7402741581057852,0.8758833823432253,0.762102279498108,0.8380773383603759,combined_data.csv
13,79,5,low,low,0.1106091548060459,-0.0634830994619594,0.1248464635272277,0.1638598994526593,-0.22923458837784,0.881967492012393,0.7615126774862057,0.8646477126691487,0.7613193078473899,0.8363774455206973,combined_data.csv
13,94,5,low,low,0.1244469585075941,0.0118630331354274,0.1733715943824118,0.2182398773903763,-0.1652486767888646,0.8670527163496226,0.6365661703026313,0.8146005220766005,0.7215726950242538,0.8353167039997491,combined_data.csv
13,99,5,low,low,0.1103811782161845,-0.0132356959309706,0.1155099391674866,0.1616162005441922,-0.2203044745807786,0.8820527104902494,0.7616706716974441,0.8735460534442535,0.7788016951001286,0.8302078562232907,combined_data.csv
13,101,5,low,low,0.1063395608476434,-0.0492626323106564,0.1046160860617968,0.1423850644072843,-0.2255373927170872,0.8858541605992168,0.7898393134913522,0.8852001117825347,0.7814421254815923,0.8315979987776932,combined_data.csv
13,104,5,low,low,0.1174571626682599,-0.0682759262910007,0.1272057204872064,0.1486754379645063,-0.21057060240422,0.873743795196248,0.7298682757447287,0.8616463730553247,0.7534576751655676,0.83557060240422,combined_data.csv
13,114,5,low,low,0.1161403496895653,-0.0259885767274482,0.1600601290611168,0.1858288777508904,-0.2116014056486428,0.8751140732437842,0.6388700639906859,0.8253748708919834,0.7097326682697502,0.8516014056486427,combined_data.csv
13,124,5,low,low,0.1138595492405308,-0.0424067259738043,0.1280316508301877,0.150376508542819,-0.2315450067859359,0.8781604995011387,0.7267182623138946,0.8612560541701657,0.759187103695115,0.8315450067859358,combined_data.csv
13,126,5,low,low,0.1121751945596604,-0.0841948674177213,0.1240576996245278,0.152037066621573,-0.1914591505680319,0.8805114192207477,0.7923135489092321,0.866167765469406,0.7623061154662275,0.8278227869316683,combined_data.csv
13,128,5,low,low,0.1088108580941544,-0.0752465557373154,0.1104676246050356,0.1480909279933675,-0.1873936581641625,0.8835646549690761,0.8149648069355893,0.879976820801686,0.7736399441562133,0.8344524816935743,combined_data.csv
13,132,5,low,low,0.1116542997961671,-0.0863267030634705,0.1140671107203458,0.1519644520760501,-0.23373995457863,0.8800871072434655,0.7722448531289386,0.8749912928795388,0.7783262312895518,0.8491245699632455,combined_data.csv
13,139,5,low,low,0.1363688508796853,-0.0537984088050954,0.1851919925166882,0.190753868115082,-0.1922063891011565,0.8557003270971473,0.6401340760412116,0.8029985530014527,0.7331704810755577,0.8341477810425484,combined_data.csv
13,140,5,low,low,0.1271948654611616,-0.0601699422458957,0.1540018926818769,0.1815362490356928,-0.2097299244223702,0.8648038992393263,0.6585883089556083,0.8346214883788123,0.7316826071200344,0.831351546043992,combined_data.csv
13,164,5,low,low,0.1156315803354054,-0.0466434385394738,0.1209680659503454,0.1429484742410046,-0.1995229810145165,0.8753733551204076,0.7155974732431158,0.8665357086440564,0.76923122940991,0.835886617378153,combined_data.csv
13,170,5,low,low,0.1147359097992818,-0.04277862139192,0.1093858426871061,0.1751135031999101,-0.1985618776562526,0.8779468815671542,0.7726815542393758,0.8805496886439195,0.7642161862828754,0.8285940837754153,combined_data.csv
13,176,5,low,low,0.1119152388473367,-0.0598100154324747,0.1133541585400195,0.1414346567098171,-0.1897228952584748,0.8801284717839193,0.7978689718074998,0.8777038068011693,0.7771326569837654,0.8375766313475052,combined_data.csv
13,179,5,low,low,0.1177124785317867,-0.0622681862528744,0.1074228810939867,0.1369310524746153,-0.1869888124943872,0.8752987180005605,0.7951839581531106,0.8837986998719772,0.7842542198133057,0.8415342670398418,combined_data.csv
13,180,5,low,low,0.1263812608100445,-0.0093813005837913,0.1949332316547593,0.1778054776052113,-0.2257289004745055,0.8653189339885474,0.6499621031750877,0.7924185430621304,0.750235001802256,0.8548294295750346,combined_data.csv
13,182,5,low,low,0.1136874944522811,-0.030221748075937,0.11858175404664,0.1484982498117659,-0.2110790728795479,0.8780303479217265,0.7466868958991617,0.8707185779416361,0.7721523949476832,0.8317687280519617,combined_data.csv
13,200,5,low,low,0.112758744973887,-0.1005738537924126,0.1265450193939465,0.1645754901539623,-0.206773790424151,0.8780767067006796,0.7540185115642828,0.8613099302883401,0.735905489736548,0.8364034200537808,combined_data.csv
13,208,5,low,low,0.1158857072021708,-0.0396070154088835,0.1119905082066256,0.1449322542287054,-0.2169735945297951,0.8765510983442373,0.7554747009910715,0.8779358739523561,0.7683853655916965,0.8264061663794635,combined_data.csv
21,27,5,low,low,0.1324977431692051,-0.1209420734125577,0.1420005151431744,0.1938987825434083,-0.1426983246237183,0.8601575821279156,0.7356324767368332,0.8474781811033847,0.7301992777512196,0.8426983246237183,combined_data.csv
21,29,5,low,low,0.1187221161243993,-0.1075907651250898,0.1249208254274061,0.162685022205149,-0.1391401160640388,0.8731010606256235,0.7618022039162056,0.8655705237561759,0.7537834615760176,0.8347922899770823,combined_data.csv
21,31,5,low,low,0.1192056982044544,-0.0663215271384984,0.1104023506293907,0.1506176419413273,-0.1303046909549378,0.8738280893020133,0.7927062303731456,0.8809065476683089,0.7731726994933793,0.8303046909549379,combined_data.csv
21,34,5,low,low,0.1162093024565111,-0.0626359324821991,0.1147191792477478,0.1368797274388907,-0.2052830759091559,0.876797118108188,0.7802137829945688,0.8753824968679834,0.7920974239433812,0.8394294173725705,combined_data.csv
21,35,5,low,low,0.1172752749461774,-0.1134289425672421,0.1048108019893373,0.1661191889751304,-0.2987050965455166,0.8744342884160861,0.8096018258398159,0.8851978692727774,0.7810694263359383,0.8293173414434757,combined_data.csv
21,37,5,low,low,0.1047081619784916,-0.0889665690459098,0.1035306270428791,0.0801543892100574,-0.185013669057793,0.8882318003339181,0.7921056087881928,0.8878540430504945,0.7810556792521937,0.8278708119149358,combined_data.csv
21,41,5,low,low,0.1187824340417006,-0.0952958102064378,0.1118069557263493,0.1010145986170596,-0.143271198656622,0.8750694763203597,0.7898884643534205,0.8821819089389795,0.7717351718592312,0.8389233725696655,combined_data.csv
21,43,5,low,low,0.1219338337224206,-0.0385793146761974,0.1149383766520891,0.1415596067305461,-0.1506007303611136,0.8708600511135854,0.7159092099063595,0.8756407286675468,0.7554094421383348,0.8291721589325423,combined_data.csv
21,44,5,low,low,0.1175385133359506,-0.0828787959760345,0.117436553422606,0.1442740204685179,-0.1944611415469754,0.8749116411895226,0.7505698628460411,0.8728280491076081,0.7738378528643005,0.8444611415469754,combined_data.csv
21,56,5,low,low,0.1248440648850733,0.0150536362790748,0.1324584057865473,0.1759629507922608,-0.1659014203184231,0.8677667523005019,0.7029504172808609,0.8564024237162894,0.7423551785550548,0.8325680869850899,combined_data.csv
21,60,5,low,low,0.1080101821711142,-0.0895579733542039,0.1047709089062998,0.1366034127643617,-0.1916833894576022,0.8835668628625024,0.7956856528600132,0.8832524458383135,0.7750438610153193,0.8455295433037562,combined_data.csv
21,63,5,low,low,0.1163955869414422,-0.0431939611627942,0.1071170101512712,0.1249495059914452,-0.1961108545605343,0.874741953773736,0.7825153756652576,0.880485113560028,0.7663580680187535,0.8386914997218247,combined_data.csv
21,64,5,low,low,0.1114611655188388,-0.0882658095439102,0.1042541043076891,0.0997484392672589,-0.170501952952323,0.8808287964001991,0.8196133297701375,0.8849052853813432,0.7791560493704835,0.8284453027060176,combined_data.csv
21,65,5,low,low,0.1290043220105013,-0.0134397193272599,0.1583287758495483,0.1797905431376766,-0.1039933158053237,0.8609736164593716,0.6406118513618109,0.8300780948128601,0.7288271724891806,0.8431237505879325,combined_data.csv
