exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
80,104,5,high,low,224.0,0.9696969696969697
80,139,5,high,low,106.0,0.9464285714285714
80,140,5,high,low,113.0,0.8828125
80,124,5,high,low,197.0,0.9036697247706422
80,126,5,high,low,266.0,0.8926174496644296
80,132,5,high,low,283.0,0.956081081081081
80,164,5,high,low,191.0,0.9052132701421801
80,170,5,high,low,308.0,0.9535603715170279
80,180,5,high,low,140.0,0.8974358974358975
80,128,5,high,low,471.0,0.9553752535496958
80,200,5,high,low,212.0,0.9217391304347826
80,182,5,high,low,259.0,0.925
80,176,5,high,low,388.0,0.9509803921568627
80,101,5,high,low,846.0,0.9746543778801844
80,179,5,high,low,464.0,0.9336016096579477
80,208,5,high,low,241.0,0.9198473282442748
82,10,5,high,low,174.0,0.93048128342246
82,27,5,high,low,170.0,0.9090909090909091
82,29,5,high,low,162.0,0.8663101604278075
82,31,5,high,low,247.0,0.9356060606060606
82,34,5,high,low,215.0,0.8884297520661157
82,35,5,high,low,248.0,0.9358490566037736
82,37,5,high,low,250.0,0.9689922480620154
82,21,5,high,low,334.0,0.943502824858757
82,43,5,high,low,170.0,0.9090909090909091
82,41,5,high,low,313.0,0.93993993993994
82,65,5,high,low,182.0,0.9732620320855615
82,44,5,high,low,159.0,0.8502673796791443
82,13,5,high,low,519.0,0.9402173913043478
82,56,5,high,low,152.0,0.8128342245989305
82,74,5,high,low,173.0,0.9251336898395722
82,60,5,high,low,199.0,0.77734375
82,63,5,high,low,251.0,0.8932384341637011
82,94,5,high,low,180.0,0.9625668449197861
82,78,5,high,low,193.0,0.8283261802575107
82,64,5,high,low,345.0,0.9349593495934959
82,114,5,high,low,168.0,0.8983957219251337
82,79,5,high,low,220.0,0.8333333333333334
82,77,5,high,low,316.0,0.8977272727272727
82,104,5,high,low,218.0,0.9437229437229437
82,99,5,high,low,283.0,0.956081081081081
82,124,5,high,low,202.0,0.926605504587156
82,139,5,high,low,176.0,0.9411764705882353
82,140,5,high,low,160.0,0.8556149732620321
82,126,5,high,low,269.0,0.9026845637583892
82,132,5,high,low,281.0,0.9493243243243243
82,164,5,high,low,200.0,0.9478672985781991
82,180,5,high,low,156.0,0.8342245989304813
82,128,5,high,low,465.0,0.9432048681541582
82,170,5,high,low,297.0,0.9195046439628483
82,200,5,high,low,200.0,0.8695652173913043
82,182,5,high,low,246.0,0.8785714285714286
82,176,5,high,low,390.0,0.9558823529411765
86,10,5,high,low,242.0,0.8344827586206897
82,208,5,high,low,234.0,0.8931297709923665
82,101,5,high,low,834.0,0.9608294930875576
82,179,5,high,low,435.0,0.8752515090543259
86,27,5,high,low,265.0,0.9137931034482759
86,29,5,high,low,270.0,0.9310344827586207
86,31,5,high,low,265.0,0.9137931034482759
86,34,5,high,low,266.0,0.9172413793103448
86,43,5,high,low,271.0,0.9344827586206896
86,21,5,high,low,309.0,0.8728813559322034
86,37,5,high,low,267.0,0.9206896551724137
86,35,5,high,low,253.0,0.8724137931034482
86,65,5,high,low,258.0,0.8896551724137931
86,41,5,high,low,296.0,0.8888888888888888
86,56,5,high,low,267.0,0.9206896551724137
86,44,5,high,low,273.0,0.9413793103448276
86,13,5,high,low,471.0,0.8532608695652174
86,74,5,high,low,248.0,0.8551724137931035
86,60,5,high,low,271.0,0.9344827586206896
86,63,5,high,low,273.0,0.9413793103448276
86,94,5,high,low,242.0,0.8344827586206897
86,78,5,high,low,276.0,0.9517241379310345
86,79,5,high,low,276.0,0.9517241379310345
86,64,5,high,low,350.0,0.948509485094851
86,114,5,high,low,252.0,0.8689655172413793
86,77,5,high,low,338.0,0.9602272727272727
86,104,5,high,low,261.0,0.9
86,99,5,high,low,271.0,0.9155405405405406
86,124,5,high,low,278.0,0.9586206896551724
86,139,5,high,low,235.0,0.8103448275862069
86,140,5,high,low,267.0,0.9206896551724137
86,132,5,high,low,281.0,0.9493243243243243
86,126,5,high,low,290.0,0.9731543624161074
86,164,5,high,low,267.0,0.9206896551724137
86,180,5,high,low,272.0,0.9379310344827586
86,128,5,high,low,398.0,0.8073022312373225
86,170,5,high,low,287.0,0.8885448916408669
86,182,5,high,low,282.0,0.9724137931034482
87,10,5,high,low,206.0,0.8174603174603174
86,200,5,high,low,266.0,0.9172413793103448
86,176,5,high,low,334.0,0.8186274509803921
87,27,5,high,low,240.0,0.9523809523809523
86,101,5,high,low,750.0,0.8640552995391705
86,208,5,high,low,276.0,0.9517241379310345
86,179,5,high,low,464.0,0.9336016096579477
87,29,5,high,low,230.0,0.9126984126984127
87,31,5,high,low,241.0,0.9128787878787878
87,21,5,high,low,315.0,0.8898305084745762
87,34,5,high,low,237.0,0.9404761904761905
87,43,5,high,low,222.0,0.8809523809523809
87,35,5,high,low,240.0,0.9056603773584906
87,37,5,high,low,232.0,0.8992248062015504
87,44,5,high,low,239.0,0.9484126984126984
87,13,5,high,low,480.0,0.8695652173913043
87,56,5,high,low,235.0,0.9325396825396826
87,65,5,high,low,220.0,0.873015873015873
87,41,5,high,low,258.0,0.7747747747747747
87,74,5,high,low,213.0,0.8452380952380952
87,60,5,high,low,253.0,0.98828125
87,63,5,high,low,252.0,0.896797153024911
87,94,5,high,low,227.0,0.9007936507936508
87,78,5,high,low,242.0,0.9603174603174603
87,64,5,high,low,354.0,0.959349593495935
87,79,5,high,low,260.0,0.9848484848484849
87,114,5,high,low,213.0,0.8452380952380952
87,77,5,high,low,333.0,0.9460227272727273
87,99,5,high,low,272.0,0.918918918918919
87,104,5,high,low,234.0,0.9285714285714286
87,124,5,high,low,243.0,0.9642857142857143
87,139,5,high,low,208.0,0.8253968253968254
87,140,5,high,low,224.0,0.8888888888888888
87,126,5,high,low,293.0,0.9832214765100671
87,132,5,high,low,262.0,0.8851351351351351
87,164,5,high,low,225.0,0.8928571428571429
87,180,5,high,low,230.0,0.9126984126984127
87,170,5,high,low,274.0,0.848297213622291
87,128,5,high,low,454.0,0.920892494929006
118,10,5,high,low,98.0,0.725925925925926
87,200,5,high,low,247.0,0.9801587301587301
87,182,5,high,low,272.0,0.9714285714285714
87,176,5,high,low,355.0,0.8700980392156863
118,27,5,high,low,108.0,0.9473684210526315
87,101,5,high,low,757.0,0.8721198156682027
118,21,5,high,low,306.0,0.864406779661017
118,29,5,high,low,158.0,0.9349112426035503
87,179,5,high,low,467.0,0.9396378269617707
87,208,5,high,low,249.0,0.950381679389313
118,13,5,high,low,483.0,0.875
118,34,5,high,low,223.0,0.9214876033057852
118,31,5,high,low,212.0,0.803030303030303
118,35,5,high,low,210.0,0.7924528301886793
118,44,5,high,low,152.0,0.9559748427672956
118,43,5,high,low,149.0,0.9612903225806452
118,56,5,high,low,139.0,0.9788732394366197
118,37,5,high,low,212.0,0.8217054263565892
118,65,5,high,low,95.0,0.8333333333333334
118,74,5,high,low,84.0,0.7368421052631579
118,41,5,high,low,275.0,0.8258258258258259
118,60,5,high,low,237.0,0.92578125
118,63,5,high,low,259.0,0.9217081850533808
118,94,5,high,low,129.0,0.9485294117647058
118,78,5,high,low,217.0,0.9313304721030042
118,64,5,high,low,351.0,0.9512195121951219
118,114,5,high,low,96.0,0.8421052631578947
118,79,5,high,low,246.0,0.9318181818181818
118,77,5,high,low,335.0,0.9517045454545454
118,104,5,high,low,197.0,0.8528138528138528
118,99,5,high,low,264.0,0.8918918918918919
118,124,5,high,low,197.0,0.9036697247706422
118,139,5,high,low,96.0,0.8421052631578947
118,140,5,high,low,118.0,0.921875
118,126,5,high,low,283.0,0.9496644295302014
118,164,5,high,low,190.0,0.9004739336492891
118,132,5,high,low,252.0,0.8513513513513513
118,180,5,high,low,146.0,0.9358974358974359
118,170,5,high,low,271.0,0.8390092879256966
118,128,5,high,low,433.0,0.8782961460446247
118,200,5,high,low,219.0,0.9521739130434783
118,182,5,high,low,270.0,0.9642857142857143
118,176,5,high,low,354.0,0.8676470588235294
118,101,5,high,low,800.0,0.9216589861751152
118,179,5,high,low,469.0,0.9436619718309859
118,208,5,high,low,237.0,0.9045801526717557
178,27,5,high,low,143.0,0.89375
178,10,5,high,low,120.0,0.75
178,29,5,high,low,162.0,0.9585798816568047
178,31,5,high,low,223.0,0.8446969696969697
178,34,5,high,low,231.0,0.9545454545454546
178,35,5,high,low,230.0,0.8679245283018868
178,43,5,high,low,155.0,0.96875
178,21,5,high,low,310.0,0.8757062146892656
178,37,5,high,low,207.0,0.8023255813953488
178,44,5,high,low,155.0,0.96875
178,56,5,high,low,153.0,0.95625
178,41,5,high,low,274.0,0.8228228228228228
178,65,5,high,low,140.0,0.875
178,13,5,high,low,476.0,0.8623188405797102
178,74,5,high,low,129.0,0.80625
178,60,5,high,low,244.0,0.953125
178,63,5,high,low,265.0,0.9430604982206405
178,94,5,high,low,137.0,0.85625
178,78,5,high,low,216.0,0.927038626609442
178,79,5,high,low,252.0,0.9545454545454546
178,64,5,high,low,351.0,0.9512195121951219
178,77,5,high,low,334.0,0.9488636363636364
178,114,5,high,low,136.0,0.85
178,99,5,high,low,260.0,0.8783783783783784
178,104,5,high,low,215.0,0.9307359307359307
178,124,5,high,low,195.0,0.8944954128440367
178,139,5,high,low,132.0,0.825
178,140,5,high,low,150.0,0.9375
178,126,5,high,low,279.0,0.9362416107382551
178,132,5,high,low,258.0,0.8716216216216216
178,164,5,high,low,191.0,0.9052132701421801
178,180,5,high,low,154.0,0.9625
178,128,5,high,low,458.0,0.9290060851926978
178,170,5,high,low,280.0,0.8668730650154799
178,176,5,high,low,369.0,0.9044117647058824
178,200,5,high,low,221.0,0.9608695652173913
178,182,5,high,low,271.0,0.9678571428571429
178,101,5,high,low,803.0,0.9251152073732719
178,208,5,high,low,237.0,0.9045801526717557
178,179,5,high,low,462.0,0.9295774647887324
