exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
33,78,5,medium,low,213.0,0.9141630901287554
33,64,5,medium,low,340.0,0.9214092140921409
33,79,5,medium,low,238.0,0.9015151515151515
33,77,5,medium,low,319.0,0.90625
33,114,5,medium,low,138.0,0.9517241379310345
33,99,5,medium,low,277.0,0.9358108108108109
33,104,5,medium,low,222.0,0.961038961038961
33,124,5,medium,low,204.0,0.9357798165137615
33,139,5,medium,low,142.0,0.9793103448275862
33,140,5,medium,low,136.0,0.9379310344827586
33,126,5,medium,low,257.0,0.8624161073825504
33,164,5,medium,low,198.0,0.9383886255924171
33,132,5,medium,low,283.0,0.956081081081081
33,180,5,medium,low,148.0,0.9487179487179487
33,170,5,medium,low,308.0,0.9535603715170279
33,128,5,medium,low,463.0,0.9391480730223124
33,176,5,medium,low,384.0,0.9411764705882353
33,200,5,medium,low,212.0,0.9217391304347826
33,182,5,medium,low,252.0,0.9
40,10,5,medium,low,157.0,0.8971428571428571
33,101,5,medium,low,841.0,0.9688940092165899
33,179,5,medium,low,458.0,0.9215291750503019
33,208,5,medium,low,241.0,0.9198473282442748
40,27,5,medium,low,165.0,0.9428571428571428
40,29,5,medium,low,167.0,0.9542857142857143
40,34,5,medium,low,225.0,0.9297520661157025
40,21,5,medium,low,322.0,0.9096045197740112
40,37,5,medium,low,238.0,0.9224806201550387
40,43,5,medium,low,169.0,0.9657142857142857
40,31,5,medium,low,229.0,0.8674242424242424
40,35,5,medium,low,226.0,0.8528301886792453
40,41,5,medium,low,273.0,0.8198198198198198
40,65,5,medium,low,154.0,0.88
40,44,5,medium,low,169.0,0.9657142857142857
40,13,5,medium,low,485.0,0.8786231884057971
40,56,5,medium,low,160.0,0.9142857142857143
40,74,5,medium,low,154.0,0.88
40,60,5,medium,low,238.0,0.9296875
40,94,5,medium,low,166.0,0.9485714285714286
40,63,5,medium,low,258.0,0.9181494661921709
40,78,5,medium,low,223.0,0.9570815450643777
40,64,5,medium,low,352.0,0.9539295392953929
40,79,5,medium,low,240.0,0.9090909090909091
40,114,5,medium,low,157.0,0.8971428571428571
40,77,5,medium,low,330.0,0.9375
40,99,5,medium,low,264.0,0.8918918918918919
40,104,5,medium,low,206.0,0.8917748917748918
40,124,5,medium,low,209.0,0.9587155963302753
40,139,5,medium,low,161.0,0.92
40,140,5,medium,low,164.0,0.9371428571428572
40,126,5,medium,low,280.0,0.9395973154362416
40,132,5,medium,low,268.0,0.9054054054054054
40,164,5,medium,low,202.0,0.957345971563981
40,180,5,medium,low,172.0,0.9828571428571429
40,170,5,medium,low,278.0,0.8606811145510835
40,128,5,medium,low,422.0,0.8559837728194726
42,10,5,medium,low,131.0,0.9703703703703703
40,176,5,medium,low,353.0,0.8651960784313726
40,200,5,medium,low,214.0,0.9304347826086956
40,182,5,medium,low,270.0,0.9642857142857143
42,27,5,medium,low,98.0,0.8990825688073395
42,21,5,medium,low,348.0,0.9830508474576272
42,29,5,medium,low,158.0,0.9349112426035503
40,208,5,medium,low,250.0,0.9541984732824428
42,31,5,medium,low,260.0,0.9848484848484849
42,13,5,medium,low,540.0,0.9782608695652174
42,34,5,medium,low,221.0,0.9132231404958677
40,101,5,medium,low,802.0,0.923963133640553
42,35,5,medium,low,255.0,0.9622641509433962
42,44,5,medium,low,138.0,0.8679245283018868
42,43,5,medium,low,140.0,0.9032258064516129
42,37,5,medium,low,251.0,0.9728682170542635
40,179,5,medium,low,463.0,0.93158953722334
42,56,5,medium,low,126.0,0.8873239436619719
42,65,5,medium,low,94.0,0.9494949494949495
42,41,5,medium,low,325.0,0.975975975975976
42,74,5,medium,low,90.0,0.9278350515463918
42,60,5,medium,low,237.0,0.92578125
42,63,5,medium,low,259.0,0.9217081850533808
42,94,5,medium,low,132.0,0.9705882352941176
42,78,5,medium,low,214.0,0.9184549356223176
42,64,5,medium,low,349.0,0.94579945799458
42,79,5,medium,low,243.0,0.9204545454545454
42,114,5,medium,low,78.0,0.8863636363636364
42,104,5,medium,low,220.0,0.9523809523809523
42,77,5,medium,low,330.0,0.9375
42,99,5,medium,low,287.0,0.9695945945945946
42,124,5,medium,low,199.0,0.9128440366972477
42,139,5,medium,low,107.0,0.9553571428571429
42,140,5,medium,low,112.0,0.875
42,126,5,medium,low,277.0,0.9295302013422819
42,132,5,medium,low,284.0,0.9594594594594594
42,164,5,medium,low,192.0,0.909952606635071
42,170,5,medium,low,312.0,0.9659442724458205
42,180,5,medium,low,139.0,0.8910256410256411
42,128,5,medium,low,479.0,0.9716024340770791
42,176,5,medium,low,396.0,0.9705882352941176
42,182,5,medium,low,262.0,0.9357142857142857
42,101,5,medium,low,853.0,0.9827188940092166
42,200,5,medium,low,213.0,0.9260869565217391
42,179,5,medium,low,478.0,0.9617706237424547
42,208,5,medium,low,245.0,0.9351145038167938
51,27,5,medium,low,133.0,0.9172413793103448
51,10,5,medium,low,140.0,0.9655172413793104
51,29,5,medium,low,152.0,0.8994082840236687
51,31,5,medium,low,249.0,0.9431818181818182
51,34,5,medium,low,214.0,0.8842975206611571
51,35,5,medium,low,243.0,0.9169811320754717
51,21,5,medium,low,334.0,0.943502824858757
51,43,5,medium,low,147.0,0.9483870967741935
51,37,5,medium,low,243.0,0.9418604651162791
51,56,5,medium,low,129.0,0.8896551724137931
51,44,5,medium,low,143.0,0.89937106918239
51,41,5,medium,low,314.0,0.9429429429429429
51,65,5,medium,low,133.0,0.9172413793103448
51,74,5,medium,low,135.0,0.9310344827586207
51,13,5,medium,low,521.0,0.9438405797101449
51,60,5,medium,low,213.0,0.83203125
51,63,5,medium,low,251.0,0.8932384341637011
51,78,5,medium,low,189.0,0.8111587982832618
51,79,5,medium,low,220.0,0.8333333333333334
51,94,5,medium,low,145.0,1.0
51,64,5,medium,low,342.0,0.926829268292683
51,77,5,medium,low,317.0,0.9005681818181818
51,114,5,medium,low,131.0,0.903448275862069
51,99,5,medium,low,282.0,0.9527027027027027
51,139,5,medium,low,134.0,0.9241379310344827
51,104,5,medium,low,217.0,0.9393939393939394
51,124,5,medium,low,186.0,0.8532110091743119
51,140,5,medium,low,125.0,0.8620689655172413
51,126,5,medium,low,275.0,0.9228187919463087
51,132,5,medium,low,277.0,0.9358108108108109
51,164,5,medium,low,190.0,0.9004739336492891
51,180,5,medium,low,141.0,0.9038461538461539
51,128,5,medium,low,466.0,0.9452332657200812
51,170,5,medium,low,297.0,0.9195046439628483
51,176,5,medium,low,386.0,0.946078431372549
53,10,5,medium,low,117.0,0.8666666666666667
51,200,5,medium,low,198.0,0.8608695652173913
51,182,5,medium,low,259.0,0.925
51,101,5,medium,low,834.0,0.9608294930875576
51,208,5,medium,low,234.0,0.8931297709923665
53,27,5,medium,low,125.0,0.9398496240601504
51,179,5,medium,low,452.0,0.9094567404426559
53,29,5,medium,low,163.0,0.9644970414201184
53,31,5,medium,low,220.0,0.8333333333333334
53,34,5,medium,low,234.0,0.9669421487603306
53,21,5,medium,low,321.0,0.9067796610169492
53,43,5,medium,low,149.0,0.9612903225806452
53,35,5,medium,low,237.0,0.8943396226415095
53,37,5,medium,low,214.0,0.8294573643410853
53,41,5,medium,low,268.0,0.8048048048048048
53,13,5,medium,low,490.0,0.8876811594202898
53,44,5,medium,low,155.0,0.9748427672955975
53,56,5,medium,low,141.0,0.9929577464788732
53,65,5,medium,low,109.0,0.8195488721804511
53,74,5,medium,low,114.0,0.8571428571428571
53,60,5,medium,low,247.0,0.96484375
53,94,5,medium,low,123.0,0.9044117647058824
53,63,5,medium,low,266.0,0.9466192170818505
53,78,5,medium,low,223.0,0.9570815450643777
53,79,5,medium,low,253.0,0.9583333333333334
53,114,5,medium,low,113.0,0.849624060150376
53,64,5,medium,low,352.0,0.9539295392953929
53,77,5,medium,low,338.0,0.9602272727272727
53,99,5,medium,low,281.0,0.9493243243243243
53,104,5,medium,low,203.0,0.8787878787878788
53,124,5,medium,low,203.0,0.9311926605504587
53,139,5,medium,low,114.0,0.8571428571428571
53,140,5,medium,low,130.0,0.9774436090225563
53,126,5,medium,low,281.0,0.9429530201342282
53,132,5,medium,low,252.0,0.8513513513513513
53,164,5,medium,low,193.0,0.9146919431279621
53,180,5,medium,low,150.0,0.9615384615384616
53,170,5,medium,low,274.0,0.848297213622291
53,128,5,medium,low,444.0,0.9006085192697769
53,200,5,medium,low,228.0,0.991304347826087
53,182,5,medium,low,267.0,0.9535714285714286
