exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
27,55,5,low,medium,355.0,0.9491978609625669
27,61,5,low,medium,314.0,0.9208211143695014
27,75,5,low,medium,181.0,0.9141414141414141
27,88,5,low,medium,109.0,0.9646017699115044
27,73,5,low,medium,243.0,0.9
27,83,5,low,medium,326.0,0.9314285714285714
27,91,5,low,medium,127.0,0.8943661971830986
27,84,5,low,medium,249.0,0.9467680608365019
27,89,5,low,medium,187.0,0.8348214285714286
27,105,5,low,medium,156.0,0.9397590361445783
27,108,5,low,medium,132.0,0.8516129032258064
27,97,5,low,medium,202.0,0.8782608695652174
27,143,5,low,medium,104.0,0.9541284403669725
27,121,5,low,medium,166.0,0.9378531073446328
27,115,5,low,medium,269.0,0.9372822299651568
21,214,5,low,medium,460.0,0.8582089552238806
27,117,5,low,medium,274.0,0.9225589225589226
27,133,5,low,medium,250.0,0.9363295880149812
27,135,5,low,medium,270.0,0.9278350515463918
27,142,5,low,medium,299.0,0.8591954022988506
27,147,5,low,medium,166.0,0.9378531073446328
27,145,5,low,medium,237.0,0.9367588932806324
27,155,5,low,medium,156.0,0.9176470588235294
27,168,5,low,medium,242.0,0.9565217391304348
27,158,5,low,medium,262.0,0.916083916083916
27,192,5,low,medium,136.0,0.8888888888888888
27,171,5,low,medium,142.0,0.9044585987261147
27,203,5,low,medium,106.0,0.9724770642201835
27,166,5,low,medium,288.0,0.9442622950819672
27,169,5,low,medium,267.0,0.9175257731958762
27,202,5,low,medium,170.0,0.8994708994708994
27,210,5,low,medium,112.0,0.9256198347107438
27,215,5,low,medium,160.0,0.8421052631578947
27,207,5,low,medium,230.0,0.8812260536398467
27,206,5,low,medium,342.0,0.912
27,151,5,low,medium,608.0,0.9589905362776026
29,4,5,low,medium,223.0,0.9291666666666667
29,6,5,low,medium,197.0,0.9516908212560387
29,19,5,low,medium,162.0,0.9585798816568047
27,214,5,low,medium,507.0,0.9458955223880597
29,24,5,low,medium,178.0,0.9222797927461139
29,17,5,low,medium,262.0,0.9128919860627178
29,20,5,low,medium,230.0,0.9274193548387096
29,42,5,low,medium,158.0,0.9349112426035503
29,33,5,low,medium,158.0,0.9349112426035503
29,16,5,low,medium,359.0,0.9397905759162304
29,32,5,low,medium,210.0,0.9210526315789473
29,40,5,low,medium,167.0,0.9542857142857143
29,25,5,low,medium,278.0,0.952054794520548
29,53,5,low,medium,163.0,0.9644970414201184
29,51,5,low,medium,152.0,0.8994082840236687
29,57,5,low,medium,169.0,0.8941798941798942
29,62,5,low,medium,155.0,0.9171597633136095
29,66,5,low,medium,160.0,0.9467455621301775
29,70,5,low,medium,159.0,0.9408284023668639
29,54,5,low,medium,284.0,0.9073482428115016
29,81,5,low,medium,152.0,0.8994082840236687
29,55,5,low,medium,348.0,0.93048128342246
29,75,5,low,medium,178.0,0.898989898989899
29,88,5,low,medium,159.0,0.9408284023668639
29,73,5,low,medium,240.0,0.8888888888888888
29,61,5,low,medium,307.0,0.9002932551319648
29,84,5,low,medium,240.0,0.9125475285171103
29,91,5,low,medium,152.0,0.8994082840236687
29,89,5,low,medium,197.0,0.8794642857142857
29,108,5,low,medium,154.0,0.9112426035502958
29,83,5,low,medium,310.0,0.8857142857142857
29,105,5,low,medium,158.0,0.9349112426035503
29,97,5,low,medium,199.0,0.8652173913043478
29,143,5,low,medium,151.0,0.893491124260355
29,121,5,low,medium,165.0,0.9322033898305084
29,115,5,low,medium,266.0,0.926829268292683
29,117,5,low,medium,264.0,0.8888888888888888
29,133,5,low,medium,249.0,0.9325842696629213
29,147,5,low,medium,168.0,0.9491525423728814
29,145,5,low,medium,240.0,0.9486166007905138
29,155,5,low,medium,157.0,0.9235294117647059
29,135,5,low,medium,271.0,0.9312714776632303
29,142,5,low,medium,295.0,0.8477011494252874
29,192,5,low,medium,160.0,0.9467455621301775
29,171,5,low,medium,160.0,0.9467455621301775
29,203,5,low,medium,158.0,0.9349112426035503
29,202,5,low,medium,176.0,0.9312169312169312
29,158,5,low,medium,266.0,0.9300699300699301
29,168,5,low,medium,239.0,0.9446640316205533
29,166,5,low,medium,284.0,0.9311475409836065
29,169,5,low,medium,261.0,0.8969072164948454
29,210,5,low,medium,155.0,0.9171597633136095
29,215,5,low,medium,172.0,0.9052631578947369
29,151,5,low,medium,599.0,0.944794952681388
29,207,5,low,medium,224.0,0.8582375478927203
29,206,5,low,medium,333.0,0.888
31,6,5,low,medium,222.0,0.8409090909090909
31,4,5,low,medium,244.0,0.9242424242424242
31,19,5,low,medium,212.0,0.803030303030303
29,214,5,low,medium,501.0,0.9347014925373134
31,24,5,low,medium,240.0,0.9090909090909091
31,20,5,low,medium,241.0,0.9128787878787878
31,17,5,low,medium,242.0,0.8432055749128919
31,33,5,low,medium,254.0,0.9621212121212122
31,42,5,low,medium,260.0,0.9848484848484849
31,16,5,low,medium,295.0,0.7722513089005235
31,32,5,low,medium,209.0,0.7916666666666666
31,25,5,low,medium,265.0,0.9075342465753424
31,40,5,low,medium,229.0,0.8674242424242424
31,51,5,low,medium,249.0,0.9431818181818182
31,53,5,low,medium,220.0,0.8333333333333334
31,62,5,low,medium,229.0,0.8674242424242424
31,66,5,low,medium,247.0,0.9356060606060606
31,57,5,low,medium,232.0,0.8787878787878788
31,70,5,low,medium,221.0,0.8371212121212122
31,54,5,low,medium,307.0,0.9808306709265175
31,81,5,low,medium,246.0,0.9318181818181818
31,55,5,low,medium,303.0,0.8101604278074866
31,75,5,low,medium,254.0,0.9621212121212122
31,73,5,low,medium,262.0,0.9703703703703703
31,61,5,low,medium,332.0,0.9736070381231672
31,88,5,low,medium,228.0,0.8636363636363636
31,91,5,low,medium,248.0,0.9393939393939394
31,84,5,low,medium,261.0,0.9886363636363636
31,108,5,low,medium,250.0,0.946969696969697
31,89,5,low,medium,249.0,0.9431818181818182
31,105,5,low,medium,209.0,0.7916666666666666
31,83,5,low,medium,338.0,0.9657142857142857
31,97,5,low,medium,244.0,0.9242424242424242
31,143,5,low,medium,251.0,0.9507575757575758
31,115,5,low,medium,262.0,0.9128919860627178
31,121,5,low,medium,247.0,0.9356060606060606
31,117,5,low,medium,291.0,0.9797979797979798
31,133,5,low,medium,231.0,0.8651685393258427
31,135,5,low,medium,271.0,0.9312714776632303
31,145,5,low,medium,233.0,0.8825757575757576
31,147,5,low,medium,214.0,0.8106060606060606
31,155,5,low,medium,254.0,0.9621212121212122
