exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
3,178,5,none,high,144.0,0.9
5,87,5,none,high,211.0,0.8373015873015873
5,118,5,none,high,135.0,0.8181818181818182
12,87,5,none,high,224.0,0.8888888888888888
5,178,5,none,high,147.0,0.8909090909090909
12,69,5,none,high,285.0,0.9018987341772152
5,68,5,none,high,137.0,0.8303030303030303
12,68,5,none,high,144.0,0.9113924050632911
3,80,5,none,high,125.0,0.9328358208955224
3,82,5,none,high,162.0,0.8663101604278075
5,80,5,none,high,160.0,0.9696969696969697
12,118,5,none,high,131.0,0.9357142857142857
3,48,5,none,high,125.0,0.9328358208955224
5,82,5,none,high,177.0,0.946524064171123
12,82,5,none,high,171.0,0.9144385026737968
12,80,5,none,high,125.0,0.8928571428571429
5,69,5,none,high,277.0,0.8765822784810127
12,86,5,none,high,268.0,0.9241379310344827
3,87,5,none,high,228.0,0.9047619047619048
5,86,5,none,high,261.0,0.9
12,48,5,none,high,136.0,0.9714285714285714
3,68,5,none,high,136.0,0.8607594936708861
3,118,5,none,high,118.0,0.8805970149253731
3,69,5,none,high,294.0,0.930379746835443
3,86,5,none,high,269.0,0.9275862068965517
5,48,5,none,high,155.0,0.9393939393939394
28,80,5,none,high,108.0,0.9557522123893806
28,48,5,none,high,118.0,0.9147286821705426
28,68,5,none,high,126.0,0.7974683544303798
12,178,5,none,high,145.0,0.90625
28,82,5,none,high,178.0,0.9518716577540107
28,118,5,none,high,84.0,0.7368421052631579
28,87,5,none,high,202.0,0.8015873015873016
28,178,5,none,high,118.0,0.7375
28,86,5,none,high,251.0,0.8655172413793103
28,69,5,none,high,260.0,0.8227848101265823
30,48,5,none,high,143.0,0.9794520547945206
30,68,5,none,high,152.0,0.9620253164556962
30,80,5,none,high,134.0,0.9178082191780822
30,118,5,none,high,134.0,0.9178082191780822
30,82,5,none,high,164.0,0.8770053475935828
36,48,5,none,high,128.0,0.9922480620155039
30,178,5,none,high,149.0,0.93125
30,69,5,none,high,299.0,0.9462025316455697
36,68,5,none,high,141.0,0.8924050632911392
30,87,5,none,high,234.0,0.9285714285714286
30,86,5,none,high,275.0,0.9482758620689655
36,80,5,none,high,111.0,0.9173553719008265
36,82,5,none,high,173.0,0.9251336898395722
36,118,5,none,high,112.0,0.9256198347107438
36,69,5,none,high,286.0,0.9050632911392406
36,178,5,none,high,142.0,0.8875
36,87,5,none,high,218.0,0.8650793650793651
93,80,5,none,high,90.0,0.967741935483871
93,48,5,none,high,105.0,0.813953488372093
36,86,5,none,high,268.0,0.9241379310344827
93,68,5,none,high,142.0,0.8987341772151899
93,82,5,none,high,172.0,0.9197860962566845
93,118,5,none,high,105.0,0.9210526315789473
93,69,5,none,high,302.0,0.9556962025316456
93,178,5,none,high,138.0,0.8625
93,86,5,none,high,274.0,0.9448275862068966
93,87,5,none,high,227.0,0.9007936507936508
96,80,5,none,high,197.0,0.8834080717488789
96,48,5,none,high,208.0,0.9327354260089686
96,118,5,none,high,207.0,0.9282511210762332
96,68,5,none,high,206.0,0.9237668161434978
96,82,5,none,high,199.0,0.8923766816143498
