exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
20,196,5,medium,none,582.0,0.9603960396039604
25,28,5,medium,none,255.0,0.8732876712328768
25,3,5,medium,none,273.0,0.934931506849315
24,211,5,medium,none,198.0,0.9339622641509434
25,12,5,medium,none,276.0,0.9452054794520548
25,5,5,medium,none,241.0,0.8253424657534246
25,36,5,medium,none,260.0,0.8904109589041096
25,93,5,medium,none,283.0,0.9691780821917808
25,30,5,medium,none,279.0,0.9554794520547946
25,110,5,medium,none,241.0,0.8253424657534246
24,196,5,medium,none,542.0,0.8943894389438944
25,204,5,medium,none,285.0,0.976027397260274
25,163,5,medium,none,283.0,0.9691780821917808
25,96,5,medium,none,277.0,0.9486301369863014
25,181,5,medium,none,244.0,0.8356164383561644
25,201,5,medium,none,250.0,0.8561643835616438
25,189,5,medium,none,269.0,0.9212328767123288
32,3,5,medium,none,203.0,0.8903508771929824
32,28,5,medium,none,176.0,0.7719298245614035
32,5,5,medium,none,199.0,0.8728070175438597
32,12,5,medium,none,206.0,0.9035087719298246
25,154,5,medium,none,338.0,0.9602272727272727
32,30,5,medium,none,214.0,0.9385964912280702
25,211,5,medium,none,252.0,0.863013698630137
32,93,5,medium,none,212.0,0.9298245614035088
32,36,5,medium,none,202.0,0.8859649122807017
32,110,5,medium,none,170.0,0.7456140350877193
32,163,5,medium,none,215.0,0.9429824561403509
32,181,5,medium,none,181.0,0.793859649122807
32,204,5,medium,none,220.0,0.9649122807017544
32,201,5,medium,none,181.0,0.793859649122807
32,96,5,medium,none,210.0,0.9210526315789473
32,189,5,medium,none,210.0,0.9210526315789473
33,3,5,medium,none,143.0,0.9862068965517241
33,28,5,medium,none,141.0,0.9724137931034482
33,12,5,medium,none,143.0,0.9862068965517241
33,5,5,medium,none,159.0,0.9636363636363636
32,154,5,medium,none,311.0,0.8835227272727273
33,30,5,medium,none,143.0,0.9794520547945206
33,93,5,medium,none,141.0,0.9724137931034482
25,196,5,medium,none,587.0,0.9686468646864687
33,36,5,medium,none,141.0,0.9724137931034482
32,211,5,medium,none,188.0,0.8245614035087719
33,110,5,medium,none,139.0,0.9586206896551724
33,96,5,medium,none,211.0,0.9461883408071748
33,181,5,medium,none,145.0,1.0
33,201,5,medium,none,141.0,0.9724137931034482
33,204,5,medium,none,134.0,0.9241379310344827
33,189,5,medium,none,172.0,0.9608938547486033
33,163,5,medium,none,152.0,0.9559748427672956
33,154,5,medium,none,323.0,0.9176136363636364
40,3,5,medium,none,169.0,0.9657142857142857
40,28,5,medium,none,156.0,0.8914285714285715
33,211,5,medium,none,203.0,0.9575471698113207
40,12,5,medium,none,164.0,0.9371428571428572
32,196,5,medium,none,574.0,0.9471947194719472
40,5,5,medium,none,165.0,0.9428571428571428
40,93,5,medium,none,168.0,0.96
40,36,5,medium,none,158.0,0.9028571428571428
40,30,5,medium,none,166.0,0.9485714285714286
40,110,5,medium,none,157.0,0.8971428571428571
33,196,5,medium,none,559.0,0.9224422442244224
40,96,5,medium,none,213.0,0.9551569506726457
40,163,5,medium,none,170.0,0.9714285714285714
40,204,5,medium,none,168.0,0.96
40,181,5,medium,none,152.0,0.8685714285714285
42,3,5,medium,none,115.0,0.8582089552238806
40,201,5,medium,none,145.0,0.8285714285714286
42,5,5,medium,none,154.0,0.9333333333333333
42,12,5,medium,none,124.0,0.8857142857142857
42,28,5,medium,none,109.0,0.9646017699115044
40,189,5,medium,none,173.0,0.9664804469273743
42,30,5,medium,none,131.0,0.8972602739726028
42,36,5,medium,none,115.0,0.9504132231404959
42,93,5,medium,none,79.0,0.9294117647058824
42,110,5,medium,none,120.0,0.975609756097561
40,154,5,medium,none,324.0,0.9204545454545454
42,96,5,medium,none,208.0,0.9327354260089686
42,163,5,medium,none,142.0,0.8930817610062893
42,181,5,medium,none,136.0,0.9577464788732394
42,204,5,medium,none,42.0,0.8936170212765957
40,211,5,medium,none,182.0,0.8584905660377359
42,201,5,medium,none,89.0,0.9468085106382979
42,189,5,medium,none,161.0,0.8994413407821229
42,154,5,medium,none,332.0,0.9431818181818182
42,211,5,medium,none,203.0,0.9575471698113207
51,3,5,medium,none,127.0,0.8758620689655172
51,28,5,medium,none,141.0,0.9724137931034482
42,196,5,medium,none,587.0,0.9686468646864687
51,36,5,medium,none,136.0,0.9379310344827586
51,12,5,medium,none,129.0,0.8896551724137931
51,30,5,medium,none,138.0,0.9452054794520548
51,5,5,medium,none,156.0,0.9454545454545454
51,93,5,medium,none,131.0,0.903448275862069
51,110,5,medium,none,133.0,0.9172413793103448
51,163,5,medium,none,147.0,0.9245283018867925
51,181,5,medium,none,142.0,0.9793103448275862
51,189,5,medium,none,157.0,0.8770949720670391
40,196,5,medium,none,580.0,0.9570957095709571
51,96,5,medium,none,194.0,0.8699551569506726
51,204,5,medium,none,132.0,0.9103448275862069
51,201,5,medium,none,134.0,0.9241379310344827
53,3,5,medium,none,128.0,0.9552238805970149
53,28,5,medium,none,100.0,0.7518796992481203
53,12,5,medium,none,131.0,0.9357142857142857
53,5,5,medium,none,145.0,0.8787878787878788
51,154,5,medium,none,296.0,0.8409090909090909
51,211,5,medium,none,197.0,0.9292452830188679
53,30,5,medium,none,136.0,0.9315068493150684
53,93,5,medium,none,121.0,0.9097744360902256
53,36,5,medium,none,120.0,0.9022556390977443
53,110,5,medium,none,105.0,0.7894736842105263
53,181,5,medium,none,137.0,0.9647887323943662
53,163,5,medium,none,147.0,0.9245283018867925
53,96,5,medium,none,214.0,0.9596412556053812
53,204,5,medium,none,124.0,0.9323308270676691
53,201,5,medium,none,109.0,0.8195488721804511
53,189,5,medium,none,172.0,0.9608938547486033
51,196,5,medium,none,560.0,0.9240924092409241
53,154,5,medium,none,331.0,0.9403409090909091
53,211,5,medium,none,183.0,0.8632075471698113
54,28,5,medium,none,307.0,0.9808306709265175
54,3,5,medium,none,294.0,0.939297124600639
54,12,5,medium,none,285.0,0.9105431309904153
54,93,5,medium,none,297.0,0.9488817891373802
54,5,5,medium,none,301.0,0.9616613418530351
54,30,5,medium,none,283.0,0.9041533546325878
53,196,5,medium,none,583.0,0.9620462046204621
54,36,5,medium,none,300.0,0.9584664536741214
54,110,5,medium,none,301.0,0.9616613418530351
54,201,5,medium,none,305.0,0.9744408945686901
54,181,5,medium,none,302.0,0.9648562300319489
54,204,5,medium,none,292.0,0.9329073482428115
54,96,5,medium,none,291.0,0.9297124600638977
54,163,5,medium,none,293.0,0.9361022364217252
54,189,5,medium,none,286.0,0.9137380191693291
55,28,5,medium,none,320.0,0.8556149732620321
55,3,5,medium,none,338.0,0.9037433155080213
54,154,5,medium,none,337.0,0.9573863636363636
55,12,5,medium,none,348.0,0.93048128342246
54,211,5,medium,none,307.0,0.9808306709265175
55,5,5,medium,none,339.0,0.9064171122994652
55,30,5,medium,none,349.0,0.9331550802139037
55,93,5,medium,none,350.0,0.9358288770053476
55,36,5,medium,none,338.0,0.9037433155080213
55,110,5,medium,none,318.0,0.8502673796791443
55,163,5,medium,none,350.0,0.9358288770053476
55,181,5,medium,none,322.0,0.8609625668449198
55,204,5,medium,none,366.0,0.9786096256684492
55,96,5,medium,none,346.0,0.9251336898395722
54,196,5,medium,none,551.0,0.9092409240924092
55,201,5,medium,none,321.0,0.8582887700534759
55,189,5,medium,none,355.0,0.9491978609625669
57,28,5,medium,none,160.0,0.8465608465608465
57,3,5,medium,none,174.0,0.9206349206349206
57,12,5,medium,none,174.0,0.9206349206349206
57,5,5,medium,none,171.0,0.9047619047619048
57,30,5,medium,none,174.0,0.9206349206349206
55,154,5,medium,none,358.0,0.9572192513368984
57,93,5,medium,none,174.0,0.9206349206349206
57,36,5,medium,none,174.0,0.9206349206349206
57,110,5,medium,none,163.0,0.8624338624338624
55,211,5,medium,none,290.0,0.7754010695187166
57,96,5,medium,none,209.0,0.9372197309417041
57,181,5,medium,none,164.0,0.8677248677248677
57,163,5,medium,none,177.0,0.9365079365079365
57,201,5,medium,none,175.0,0.9259259259259259
57,189,5,medium,none,177.0,0.9365079365079365
57,204,5,medium,none,182.0,0.9629629629629629
57,154,5,medium,none,325.0,0.9232954545454546
57,211,5,medium,none,184.0,0.8679245283018868
61,28,5,medium,none,326.0,0.9560117302052786
61,3,5,medium,none,318.0,0.9325513196480938
61,12,5,medium,none,319.0,0.9354838709677419
61,5,5,medium,none,331.0,0.9706744868035191
61,93,5,medium,none,321.0,0.9413489736070382
61,36,5,medium,none,325.0,0.9530791788856305
61,30,5,medium,none,308.0,0.9032258064516129
57,196,5,medium,none,574.0,0.9471947194719472
55,196,5,medium,none,576.0,0.9504950495049505
61,110,5,medium,none,326.0,0.9560117302052786
61,204,5,medium,none,328.0,0.9618768328445748
61,201,5,medium,none,334.0,0.9794721407624634
61,96,5,medium,none,306.0,0.8973607038123167
61,181,5,medium,none,326.0,0.9560117302052786
61,163,5,medium,none,315.0,0.9237536656891495
62,3,5,medium,none,125.0,0.9328358208955224
61,189,5,medium,none,311.0,0.9120234604105572
62,5,5,medium,none,142.0,0.8606060606060606
62,28,5,medium,none,104.0,0.9203539823008849
62,30,5,medium,none,133.0,0.910958904109589
62,12,5,medium,none,126.0,0.9
62,36,5,medium,none,106.0,0.8760330578512396
62,93,5,medium,none,93.0,0.93
62,110,5,medium,none,97.0,0.7886178861788617
62,163,5,medium,none,143.0,0.89937106918239
62,96,5,medium,none,206.0,0.9237668161434978
62,181,5,medium,none,118.0,0.8309859154929577
