exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
66,82,5,medium,high,165.0,0.8823529411764706
66,87,5,medium,high,236.0,0.9365079365079365
66,178,5,medium,high,153.0,0.95625
70,48,5,medium,high,127.0,0.9844961240310077
66,69,5,medium,high,303.0,0.9588607594936709
70,68,5,medium,high,142.0,0.8987341772151899
66,86,5,medium,high,269.0,0.9275862068965517
70,80,5,medium,high,123.0,0.9534883720930233
70,118,5,medium,high,114.0,0.8837209302325582
70,82,5,medium,high,178.0,0.9518716577540107
70,69,5,medium,high,280.0,0.8860759493670886
70,178,5,medium,high,138.0,0.8625
70,87,5,medium,high,196.0,0.7777777777777778
70,86,5,medium,high,260.0,0.896551724137931
73,48,5,medium,high,238.0,0.8814814814814815
73,80,5,medium,high,246.0,0.9111111111111111
73,68,5,medium,high,248.0,0.9185185185185185
73,118,5,medium,high,252.0,0.9333333333333333
75,48,5,medium,high,183.0,0.9242424242424242
73,82,5,medium,high,232.0,0.8592592592592593
75,68,5,medium,high,196.0,0.98989898989899
73,87,5,medium,high,264.0,0.9777777777777777
73,178,5,medium,high,253.0,0.937037037037037
75,80,5,medium,high,178.0,0.898989898989899
73,69,5,medium,high,303.0,0.9588607594936709
73,86,5,medium,high,283.0,0.9758620689655172
75,82,5,medium,high,189.0,0.9545454545454546
75,118,5,medium,high,189.0,0.9545454545454546
81,48,5,medium,high,127.0,0.9844961240310077
75,178,5,medium,high,191.0,0.9646464646464646
81,68,5,medium,high,143.0,0.9050632911392406
75,69,5,medium,high,294.0,0.930379746835443
81,80,5,medium,high,111.0,0.8809523809523809
75,86,5,medium,high,270.0,0.9310344827586207
81,82,5,medium,high,161.0,0.8609625668449198
81,118,5,medium,high,113.0,0.8968253968253969
75,87,5,medium,high,239.0,0.9484126984126984
81,178,5,medium,high,142.0,0.8875
81,69,5,medium,high,298.0,0.9430379746835443
81,87,5,medium,high,231.0,0.9166666666666666
81,86,5,medium,high,267.0,0.9206896551724137
83,80,5,medium,high,322.0,0.92
83,48,5,medium,high,330.0,0.9428571428571428
83,68,5,medium,high,335.0,0.9571428571428572
83,118,5,medium,high,326.0,0.9314285714285714
84,48,5,medium,high,250.0,0.9505703422053232
83,82,5,medium,high,308.0,0.88
84,68,5,medium,high,250.0,0.9505703422053232
83,178,5,medium,high,334.0,0.9542857142857143
84,80,5,medium,high,237.0,0.9011406844106464
83,69,5,medium,high,325.0,0.9285714285714286
83,86,5,medium,high,328.0,0.9371428571428572
83,87,5,medium,high,331.0,0.9457142857142857
88,48,5,medium,high,117.0,0.9069767441860465
84,82,5,medium,high,232.0,0.8821292775665399
88,68,5,medium,high,139.0,0.879746835443038
84,118,5,medium,high,251.0,0.9543726235741445
88,80,5,medium,high,110.0,0.9734513274336283
84,69,5,medium,high,298.0,0.9430379746835443
88,82,5,medium,high,176.0,0.9411764705882353
84,178,5,medium,high,254.0,0.9657794676806084
84,87,5,medium,high,258.0,0.9809885931558935
88,86,5,medium,high,259.0,0.8931034482758621
84,86,5,medium,high,276.0,0.9517241379310345
88,118,5,medium,high,105.0,0.9210526315789473
88,69,5,medium,high,272.0,0.8607594936708861
88,87,5,medium,high,212.0,0.8412698412698413
88,178,5,medium,high,133.0,0.83125
89,80,5,medium,high,203.0,0.90625
89,48,5,medium,high,210.0,0.9375
89,118,5,medium,high,210.0,0.9375
89,68,5,medium,high,200.0,0.8928571428571429
