exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration
13,4,2,low,medium,0.9932915575353389,0.7748951672943165,0.9913690682462759,0.9002302295428666,0.645497311827957
13,6,2,low,medium,0.9921634495632171,0.7113822059629087,0.9888220226052775,0.9207432021103533,0.6296296296296298
13,14,2,low,medium,0.9919509545372271,0.7193067745986121,0.9899616213723933,0.9534774995701322,0.6461538461538462
13,15,2,low,medium,0.9929581979354997,0.6959829160729012,0.9907428535921642,0.8928471647007985,0.6499999999999999
13,16,2,low,medium,0.9917579450417519,0.675309650223733,0.9886622228053165,0.9368536036624889,0.6274509803921569
13,17,2,low,medium,0.9917913512479407,0.7329267060910221,0.9894679534871073,0.9052264921015266,0.6530100334448161
13,18,2,low,medium,0.9908593947045816,0.7094492440870723,0.9893959066359794,0.8980947609209415,0.6516683518705764
13,20,2,low,medium,0.9927500871638371,0.7576804056933165,0.9896327309746973,0.9213401454122001,0.6428571428571428
13,24,2,low,medium,0.992883181335217,0.7157567838920204,0.9913841769065754,0.8803002296918941,0.5662650602409638
13,25,2,low,medium,0.9939350691517401,0.712433954017918,0.9925851125655047,0.9490311526785037,0.6516683518705764
13,32,2,low,medium,0.9929968475068898,0.7458796710784277,0.989865101009104,0.9255688591230983,0.6415094339622642
13,33,2,low,medium,0.9921676075487003,0.7533661257742315,0.9890789526310407,0.927828603623651,0.6511627906976745
13,40,2,low,medium,0.9913824212102197,0.7396248786430664,0.9893226309590593,0.9142637625132083,0.5976190476190476
13,42,2,low,medium,0.9919962246388967,0.6891854101508518,0.9898437398332909,0.9081327464033728,0.6153846153846154
13,50,2,low,medium,0.9906174993494608,0.7359374569712267,0.9881099893648205,0.873399668226937,0.5714285714285714
13,51,2,low,medium,0.9933914247472134,0.6898774125365017,0.9903782408696288,0.8668148737066854,0.6295031055900621
13,53,2,low,medium,0.9897787175927425,0.7214984999591882,0.9880693746593494,0.8825990311405449,0.6363636363636365
13,54,2,low,medium,0.991453066492118,0.67800160329175,0.9900081591418367,0.8503901571639996,0.6394444444444445
13,55,2,low,medium,0.992799202022392,0.7646260050825394,0.9898358170580185,0.9110844867819353,0.6122448979591837
13,57,2,low,medium,0.9920749953397915,0.7277317456691936,0.9875624984951792,0.8628961932447881,0.6199346405228758
13,58,2,low,medium,0.9924686740953034,0.75326661284574,0.9910348919860993,0.9272805350973652,0.5873015873015872
13,61,2,low,medium,0.9918117504726764,0.7462301147655347,0.9894325045539073,0.9076194780192721,0.657142857142857
13,62,2,low,medium,0.9918572567073219,0.7334587582000545,0.9883624145241993,0.884874524119161,0.657142857142857
13,66,2,low,medium,0.991862772729801,0.7144453188939839,0.9872217635134748,0.8649798219440294,0.5555555555555556
13,72,2,low,medium,0.9919062204726609,0.7195268037274849,0.9905168580525637,0.9137573530178341,0.5999999999999999
13,73,2,low,medium,0.9920503676227244,0.6969094011285389,0.9889697947746765,0.9347883014879472,0.6304347826086957
13,75,2,low,medium,0.9903913050396239,0.7220364048620109,0.987610277513872,0.9134373414760768,0.5945945945945945
13,81,2,low,medium,0.9915893728416171,0.766489320571766,0.9878578898868324,0.8839343088445666,0.6226415094339623
13,83,2,low,medium,0.9921757144211762,0.7265747996931033,0.9897696804575622,0.8937189234968359,0.6499999999999999
13,84,2,low,medium,0.9928838785861613,0.7388030846985554,0.990864737831121,0.9122515190869334,0.6578397212543554
13,88,2,low,medium,0.9919825890161291,0.6102317351509601,0.9897015293211006,0.9106823359848999,0.5941722972972973
13,89,2,low,medium,0.9922966898368778,0.7487682870063812,0.9892615166108202,0.9160697074621248,0.6363636363636365
13,91,2,low,medium,0.9916850459162118,0.8014199045740582,0.9876671831312127,0.927725141476317,0.6237254901960785
13,97,2,low,medium,0.9925607948910637,0.7411945254727279,0.9897564418661714,0.9152684869806151,0.632996632996633
13,105,2,low,medium,0.9912918678481184,0.6934983815419408,0.9893223489997902,0.951914228056508,0.5947473404255319
13,108,2,low,medium,0.9922174882766402,0.6792181363999797,0.9904395109466934,0.9074651659989937,0.56
13,112,2,low,medium,0.9927253503391281,0.65967838911745,0.9918577244395645,0.9330578252126813,0.6296296296296298
13,115,2,low,medium,0.9921041955207944,0.7509637312435539,0.9899280768659958,0.9404098151654825,0.6285714285714284
13,117,2,low,medium,0.9922639637558626,0.759334008308836,0.9878580065184054,0.90585119160327,0.6066017316017316
13,120,2,low,medium,0.99125165007139,0.7212964914136327,0.9874255948576157,0.9302498012411649,0.6407547169811321
13,125,2,low,medium,0.9892980788150344,0.6979922357261925,0.9876271902453861,0.9185224905662416,0.5999999999999999
13,135,2,low,medium,0.9900326357200541,0.6536592813445221,0.9867134650467997,0.9273421608086377,0.6521739130434783
13,142,2,low,medium,0.9925106016241518,0.7500132023499233,0.9907682547114289,0.9060702308058972,0.653846153846154
13,143,2,low,medium,0.9915117714780272,0.7455202690863418,0.989099027836641,0.9047704254338018,0.6363636363636365
13,145,2,low,medium,0.992231452337073,0.6752457338489037,0.9920788148210915,0.9125219254467092,0.5625
13,147,2,low,medium,0.992845690394005,0.7475845648847025,0.99163588240177,0.9462467093660406,0.6326530612244898
13,151,2,low,medium,0.9935957449896237,0.6877165019178966,0.9920484685956013,0.9382828910186197,0.6551724137931034
13,155,2,low,medium,0.9913431620798109,0.7754963565517303,0.9882882364524302,0.9037906717352279,0.6071428571428572
13,158,2,low,medium,0.9930677796479568,0.7750390751710285,0.9913367227887907,0.9151995542302961,0.65625
13,168,2,low,medium,0.9913685835026557,0.702149221329837,0.9884652578040071,0.9201592557455756,0.6
13,169,2,low,medium,0.9903286640602444,0.7460997018515361,0.9872879334267071,0.8964594902311183,0.588235294117647
13,171,2,low,medium,0.991946717145233,0.7698675537056807,0.9882948045607123,0.9358971888484999,0.6444444444444445
13,185,2,low,medium,0.9931161324212269,0.7302362548114363,0.9909666191981714,0.9277587147621655,0.638888888888889
13,190,2,low,medium,0.9926289428629118,0.6677390394274314,0.9885753635447667,0.9005209358886775,0.6037735849056605
13,191,2,low,medium,0.9911710414282614,0.7777931311610413,0.9879348708295084,0.9184672775514804,0.6410256410256411
13,192,2,low,medium,0.9931263201962044,0.6943252269716819,0.9904498292656015,0.9353484318995491,0.6296296296296298
13,194,2,low,medium,0.9915402055331662,0.6830564287220003,0.9886573985463435,0.92129192276974,0.6486486486486487
13,197,2,low,medium,0.9900084802959717,0.7298329709066669,0.9870811465177656,0.9280008993775126,0.619047619047619
13,202,2,low,medium,0.9890701100318691,0.7076792961491707,0.9841338056445589,0.927220362178419,0.6399999999999999
13,203,2,low,medium,0.9914124173559967,0.6438394547734523,0.9864591211364218,0.8964574253008258,0.5867542419266557
13,206,2,low,medium,0.9933201670009898,0.7086823789703526,0.9909848312732005,0.9352147538800091,0.6499999999999999
13,207,2,low,medium,0.9930475544393514,0.7041571978290713,0.9913695390932334,0.9251400052772447,0.6376262626262627
13,210,2,low,medium,0.9916415551122235,0.71589577947034,0.9890945473462759,0.8979839458663971,0.6153846153846154
13,212,2,low,medium,0.9921794519542148,0.6883091305971969,0.9902008782862848,0.9400573768473754,0.6428571428571428
13,214,2,low,medium,0.9919653510107275,0.6909598519828521,0.9899547010644647,0.9565004418717287,0.6399999999999999
13,215,2,low,medium,0.9919494345443294,0.6976089676697965,0.989789323956216,0.8659635986517644,0.6041666666666667
21,4,2,low,medium,0.9920735702510841,0.7577857096327627,0.9894380442206375,0.8924465492423878,0.6857142857142857
21,6,2,low,medium,0.9913388096222304,0.7011502944036057,0.9905399374784466,0.9054004172308688,0.7391304347826088
21,14,2,low,medium,0.9931617837596108,0.692243836200775,0.9922220936539742,0.9129017779183183,0.65625
21,15,2,low,medium,0.9928195211217997,0.6595497847747378,0.9908693902141787,0.8641170748023863,0.6842105263157894
21,16,2,low,medium,0.9915956173433838,0.7586356024061388,0.9892623400716235,0.9204997791132549,0.6451612903225807
21,17,2,low,medium,0.9924815010738435,0.7135520880666836,0.9907825408090786,0.8888119661595039,0.7000000000000001
21,18,2,low,medium,0.9914169391314674,0.71364305661533,0.9891581552401494,0.8627319447419434,0.7055180180180181
21,20,2,low,medium,0.9932138264868502,0.6821095027179565,0.9919708297132138,0.8976753336460901,0.6086956521739131
21,24,2,low,medium,0.9931193873526423,0.7425493843612476,0.9907497083453476,0.8501947698084582,0.606060606060606
21,25,2,low,medium,0.9938892767666774,0.7373916705376565,0.9925119057221151,0.9510967304764395,0.6939799331103679
21,32,2,low,medium,0.9938006152642488,0.6601792693469366,0.9924366916121014,0.9005246526447424,0.6799999999999999
21,33,2,low,medium,0.9925537521090686,0.7328553146409542,0.9910734265041619,0.8599594730915611,0.6963109354413702
21,40,2,low,medium,0.9914979670706444,0.69281414770611,0.9886742723524414,0.9020907390974148,0.6969696969696969
21,42,2,low,medium,0.9918600631130221,0.7434639057160869,0.9892229496249187,0.9012748562705628,0.7333333333333334
21,50,2,low,medium,0.9915576462681137,0.7439339029549583,0.9881771106986765,0.9017987586377283,0.7037037037037037
21,51,2,low,medium,0.9937545770171433,0.6516319323427826,0.9914631199115173,0.884770177303509,0.625
21,53,2,low,medium,0.9904459400975472,0.6962250037793424,0.987438788216215,0.8857185152120138,0.6887351778656127
21,54,2,low,medium,0.9923790804802542,0.6782879728641557,0.9889371821562677,0.8557935289626075,0.627906976744186
21,55,2,low,medium,0.9929542494587095,0.750927157442771,0.9904957710393981,0.8971423124505977,0.5714285714285714
21,57,2,low,medium,0.9925812670052225,0.7084522508853964,0.9903196070654827,0.8709896187591475,0.7391304347826088
21,58,2,low,medium,0.9941142064450027,0.6587216731011196,0.9923779082864531,0.9098554459982687,0.6052631578947368
21,61,2,low,medium,0.9926887093788737,0.6973021027745455,0.9907580768420018,0.9014000602228045,0.6984848484848485
21,62,2,low,medium,0.9936065771929345,0.6390137586734179,0.9913739729892689,0.9170573816757979,0.6481481481481481
21,66,2,low,medium,0.9929821981645337,0.6403465206430984,0.9898802111134666,0.890100064027108,0.7083333333333334
21,72,2,low,medium,0.9927150330883906,0.7162254426341879,0.9909013135775789,0.8953189053958523,0.71875
21,73,2,low,medium,0.9935181367028075,0.6785587979571075,0.9923919412639465,0.9072132513261184,0.7018100984439505
21,75,2,low,medium,0.9907299112120128,0.7565456491221655,0.9885575765131336,0.9149571084539321,0.6216216216216217
21,81,2,low,medium,0.9929782989743492,0.7297050118817606,0.9912953753537155,0.8349552858970354,0.676470588235294
21,83,2,low,medium,0.9929789516156922,0.7028892108482376,0.9917218350558424,0.8854623713148726,0.6885775862068966
21,84,2,low,medium,0.9930136506697456,0.7732537476259781,0.9910537661214064,0.9019658547803269,0.7037037037037037
21,88,2,low,medium,0.9911917792396062,0.5954065582810626,0.9897573635472025,0.9108938947243971,0.7320512820512821
21,89,2,low,medium,0.9930751946931637,0.7253754526165699,0.9921408925224116,0.9040693155453121,0.6521739130434783
21,91,2,low,medium,0.992284953617009,0.6985563084681893,0.9890730900697621,0.8743478367178696,0.5763403263403263
21,97,2,low,medium,0.9928406426447769,0.767155863854508,0.9900199266890476,0.9137556019607205,0.6585365853658536
21,105,2,low,medium,0.9921549219803685,0.6289702606243799,0.9897522488153019,0.9414592102666592,0.7037037037037037
21,108,2,low,medium,0.9925537546513437,0.6370139226241551,0.99083560329071,0.9013256046748539,0.7142857142857142
21,112,2,low,medium,0.9927672651493,0.6808262887498899,0.9919807393808299,0.9094655694298966,0.6818181818181819
21,115,2,low,medium,0.9932277270645719,0.6860274312399839,0.9896784987470493,0.928884014346944,0.6578947368421053
21,117,2,low,medium,0.9929235960502341,0.7127290363292442,0.9915414502869422,0.8810826337636015,0.6837662337662338
21,120,2,low,medium,0.9929504306751189,0.72215482700004,0.9907207653181767,0.9085528025280556,0.7
21,125,2,low,medium,0.9902080332482627,0.6297812323323593,0.9862563688650091,0.9008215941389156,0.7142857142857143
21,135,2,low,medium,0.990970600524297,0.6802776733527942,0.9882773060302601,0.9301516710877297,0.7142857142857143
21,142,2,low,medium,0.9935126037868444,0.7266535513422583,0.9926751501265685,0.8734529176257753,0.657142857142857
21,143,2,low,medium,0.9916470851006186,0.6642158914667313,0.9903659321862722,0.88008844019252,0.5741758241758241
21,145,2,low,medium,0.9915386149675385,0.7068341156306766,0.9886665218997877,0.8625576919299959,0.72
21,147,2,low,medium,0.9934545472822989,0.750896177847433,0.9929020040130666,0.9142683136975199,0.7047930283224401
21,151,2,low,medium,0.9941295502132891,0.699730454963785,0.9934739477717113,0.9303489833152686,0.7083333333333334
21,155,2,low,medium,0.9924019153165143,0.7376841777722432,0.9911543138358999,0.8596688897586309,0.7055180180180181
21,158,2,low,medium,0.9918155991084959,0.7279601107512219,0.9891523684810607,0.9119917741199861,0.6774193548387097
21,168,2,low,medium,0.992695791646199,0.7056530701260576,0.9910974940338546,0.9237712298385108,0.7438878950506858
21,169,2,low,medium,0.9915996139391531,0.6862764377098809,0.9885600704948762,0.8701578575159615,0.7049180327868851
21,171,2,low,medium,0.9931163101298368,0.7134482349358682,0.9901959249040793,0.8868144424145795,0.5785361842105263
21,185,2,low,medium,0.993105216905783,0.6827429403284128,0.991157289381846,0.9357328432358815,0.7119815668202765
21,190,2,low,medium,0.9934944848774112,0.6928541300478506,0.9911502988767751,0.8702487397695016,0.6107994389901823
21,191,2,low,medium,0.9925208683579791,0.74174023248866,0.9919509501368862,0.8867633009531264,0.7013513513513514
21,192,2,low,medium,0.9933774956062424,0.7159081673398666,0.9915054254770744,0.9199483460144219,0.6666666666666666
