exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration,source_file
25,26,Beginner,Beginner,r1,r2,c2,c2,0.9872933277057496,0.8944024480474977,0.9897282063588296,0.91950574089331,0.7436974789915967,Beginner_result.csv
25,29,Beginner,Beginner,r1,r2,c2,c2,0.9882136337521096,0.873927300786292,0.9863414260247192,0.8390306167488619,0.7480349675013857,Beginner_result.csv
25,36,Beginner,Beginner,r1,r2,c2,c2,0.9881322259967108,0.837141055706035,0.984710795139706,0.9444125263958894,0.7108433734939759,Beginner_result.csv
25,46,Beginner,Beginner,r1,r2,c2,c2,0.9875749433786516,0.8816276186216231,0.9849890601276592,0.9376705839883333,0.751054852320675,Beginner_result.csv
26,24,Beginner,Beginner,r1,r2,c3,c3,0.9870160762147122,0.8912734847661696,0.9848030056347112,0.918212003098852,0.6892857142857143,Beginner_result.csv
26,25,Beginner,Beginner,r1,r2,c3,c3,0.9848013087745444,0.853301262732197,0.98321387245669,0.9396957728365084,0.7587939698492462,Beginner_result.csv
26,27,Beginner,Beginner,r1,r2,c3,c3,0.984795439049491,0.870792152025975,0.9830759284521964,0.945801407279382,0.7254098360655737,Beginner_result.csv
26,28,Beginner,Beginner,r1,r2,c3,c3,0.985386884001386,0.8951326264369394,0.9829853457773716,0.8741111707198441,0.7299270072992701,Beginner_result.csv
26,33,Beginner,Beginner,r1,r2,c3,c3,0.988414537762952,0.8857842013187446,0.986908157359496,0.938886461020086,0.7046263345195729,Beginner_result.csv
26,40,Beginner,Beginner,r1,r2,c3,c3,0.9855277232578048,0.8931253899841575,0.9852020278212844,0.9254994451817125,0.757325746799431,Beginner_result.csv
26,41,Beginner,Beginner,r1,r2,c3,c3,0.9870129115693176,0.8378127744601501,0.9850756477653332,0.8905260110105463,0.6586052836052836,Beginner_result.csv
26,48,Beginner,Beginner,r1,r2,c3,c3,0.9860217274854018,0.8437936632887334,0.9855157090540464,0.9465869282080128,0.7421105464583726,Beginner_result.csv
26,52,Beginner,Beginner,r1,r2,c3,c3,0.9854973727396064,0.9206333176036652,0.9807464853887976,0.9017519800483792,0.7321428571428571,Beginner_result.csv
27,30,Beginner,Beginner,r1,r2,c1,c1,0.9856899537279472,0.8898560705231853,0.9854339796443496,0.9344747474924237,0.7584269662921349,Beginner_result.csv
27,37,Beginner,Beginner,r1,r2,c1,c1,0.9879647767877756,0.9034833472037148,0.986843991036354,0.936537099055748,0.7014921438363387,Beginner_result.csv
27,38,Beginner,Beginner,r1,r2,c1,c1,0.9830744824352964,0.8655556894882441,0.9832304112866712,0.9428541178516068,0.7883435582822086,Beginner_result.csv
27,39,Beginner,Beginner,r1,r2,c1,c1,0.987531989499966,0.914112703840116,0.985733370293679,0.9383771209216244,0.627906976744186,Beginner_result.csv
27,43,Beginner,Beginner,r1,r2,c1,c1,0.985637835316897,0.9212318455885452,0.9841598128768968,0.9264496127678532,0.6357142857142857,Beginner_result.csv
27,47,Beginner,Beginner,r1,r2,c1,c1,0.9852097909622196,0.8950021917704764,0.9837171976044397,0.9372304061821256,0.7258954008954009,Beginner_result.csv
27,50,Beginner,Beginner,r1,r2,c1,c1,0.9864783098863849,0.9359571128470932,0.9866846119217016,0.9377888829263796,0.7415494096716805,Beginner_result.csv
27,9,Beginner,Beginner,r1,r2,c1,c1,0.9872793582311088,0.9037508479400632,0.9833173122986696,0.9193970548338972,0.7691756722794671,Beginner_result.csv
28,16,Beginner,Beginner,r1,r2,c2,c2,0.985581843267971,0.8830402417912299,0.981594862817973,0.936475950041312,0.6431095406360424,Beginner_result.csv
28,26,Beginner,Beginner,r1,r2,c2,c2,0.98873340240588,0.926314111318438,0.9850685754261952,0.9539581273806722,0.7508532423208192,Beginner_result.csv
28,29,Beginner,Beginner,r1,r2,c2,c2,0.9878206993736628,0.9100402204782134,0.9851012108056733,0.9247601092246795,0.7201935483870968,Beginner_result.csv
28,36,Beginner,Beginner,r1,r2,c2,c2,0.9884057581686636,0.8725522339951118,0.9859237559864384,0.950397031178424,0.7373048741637465,Beginner_result.csv
28,46,Beginner,Beginner,r1,r2,c2,c2,0.9880170751946395,0.9041909467955416,0.9871812866148124,0.9477697593548056,0.7405660377358491,Beginner_result.csv
29,24,Beginner,Beginner,r1,r2,c3,c3,0.9846305089888564,0.8810704954488542,0.980165951372026,0.9357616386858078,0.6776221264367817,Beginner_result.csv
29,25,Beginner,Beginner,r1,r2,c3,c3,0.9840582871124264,0.8400707114410413,0.9808086182520914,0.9195698016731414,0.6944444444444444,Beginner_result.csv
29,27,Beginner,Beginner,r1,r2,c3,c3,0.9822985051326096,0.8242027630263267,0.9791957808134356,0.933734815142504,0.7231846316425121,Beginner_result.csv
29,28,Beginner,Beginner,r1,r2,c3,c3,0.9834104909303276,0.8012922649031464,0.9835859527510455,0.8657234414399244,0.7420634920634921,Beginner_result.csv
29,33,Beginner,Beginner,r1,r2,c3,c3,0.9842355930243116,0.8674345683773153,0.97990154384865,0.9105060744788068,0.7168715242109738,Beginner_result.csv
29,40,Beginner,Beginner,r1,r2,c3,c3,0.9842762915335784,0.8756450559323136,0.9805206860563038,0.9200654326162752,0.7524798210638919,Beginner_result.csv
29,41,Beginner,Beginner,r1,r2,c3,c3,0.9827119172470116,0.7086478796201828,0.9800743930378476,0.8982704049979675,0.709090909090909,Beginner_result.csv
29,48,Beginner,Beginner,r1,r2,c3,c3,0.9828224172846112,0.8643380040875257,0.9795520034051294,0.8881491877918247,0.7449664429530202,Beginner_result.csv
29,52,Beginner,Beginner,r1,r2,c3,c3,0.982212153249672,0.859628503925462,0.9769846241017464,0.8880472810857508,0.7323420074349443,Beginner_result.csv
30,24,Beginner,Beginner,r1,r2,c3,c3,0.9864525418102488,0.8847136885781747,0.9841751378262866,0.8771371218513064,0.6420233463035019,Beginner_result.csv
30,25,Beginner,Beginner,r1,r2,c3,c3,0.9833597221629734,0.7485090649589041,0.983246869305662,0.9030391973870444,0.6687898089171974,Beginner_result.csv
30,27,Beginner,Beginner,r1,r2,c3,c3,0.9823236435221816,0.782804523790955,0.9758898228717218,0.9259340401508334,0.650945713583886,Beginner_result.csv
30,28,Beginner,Beginner,r1,r2,c3,c3,0.9862768233780252,0.8965740015005438,0.9854581489792176,0.9571162299021894,0.7271408839779006,Beginner_result.csv
30,33,Beginner,Beginner,r1,r2,c3,c3,0.9886304666536684,0.7913542893887695,0.9852290764204116,0.9163930468809892,0.7069836293974225,Beginner_result.csv
30,40,Beginner,Beginner,r1,r2,c3,c3,0.9869541531835032,0.8698818826717181,0.9864649043797142,0.8945668230138949,0.7425149700598802,Beginner_result.csv
30,41,Beginner,Beginner,r1,r2,c3,c3,0.9870953787266504,0.7033104343432459,0.9832317831933112,0.9489922281953858,0.6742081447963801,Beginner_result.csv
30,48,Beginner,Beginner,r1,r2,c3,c3,0.985886667800294,0.7950234109454639,0.9832169209115488,0.9398335823396984,0.6644736842105263,Beginner_result.csv
30,52,Beginner,Beginner,r1,r2,c3,c3,0.9835069535681888,0.8590591503767167,0.9827120316859886,0.950471910587227,0.7248322147651007,Beginner_result.csv
33,30,Beginner,Beginner,r1,r2,c1,c1,0.9899895082427684,0.9278288831145042,0.9882484237016784,0.8780053691767379,0.7196481528942262,Beginner_result.csv
33,37,Beginner,Beginner,r1,r2,c1,c1,0.9903737749162296,0.9008297376526062,0.988344804354732,0.9059386304122156,0.66796875,Beginner_result.csv
33,38,Beginner,Beginner,r1,r2,c1,c1,0.986433460595189,0.8713242943663912,0.9880994609325214,0.8504491582114213,0.7140854585374092,Beginner_result.csv
33,39,Beginner,Beginner,r1,r2,c1,c1,0.9915237467500952,0.9172180220008131,0.988579539358054,0.9088513776398844,0.6882519812680116,Beginner_result.csv
33,43,Beginner,Beginner,r1,r2,c1,c1,0.9897202770234936,0.9047781912273192,0.9877802826691816,0.9402860524419384,0.6360759493670887,Beginner_result.csv
33,47,Beginner,Beginner,r1,r2,c1,c1,0.987569270835645,0.8832416355831147,0.9846802284843592,0.9042217999401292,0.7433921912700153,Beginner_result.csv
33,50,Beginner,Beginner,r1,r2,c1,c1,0.9915145190263684,0.932291392726016,0.990884506153508,0.8191327105113183,0.7419354838709677,Beginner_result.csv
33,9,Beginner,Beginner,r1,r2,c1,c1,0.9903919192540824,0.8932460025124704,0.988152989684702,0.9322185045995922,0.7166702729436494,Beginner_result.csv
36,30,Beginner,Beginner,r1,r2,c1,c1,0.987247229910546,0.6942655632055827,0.9798658117048084,0.8614228337805272,0.7054263565891472,Beginner_result.csv
36,37,Beginner,Beginner,r1,r2,c1,c1,0.9886704425736296,0.7985423138797261,0.9814962526670616,0.9218559688805614,0.6264367816091955,Beginner_result.csv
36,38,Beginner,Beginner,r1,r2,c1,c1,0.9824421997809836,0.6993536228631341,0.9796090110324728,0.929718048265357,0.7510729613733904,Beginner_result.csv
36,39,Beginner,Beginner,r1,r2,c1,c1,0.9878958801964812,0.6818202576354735,0.9816049118052252,0.9286913915483034,0.5207373271889402,Beginner_result.csv
36,43,Beginner,Beginner,r1,r2,c1,c1,0.98402241660091,0.5710884030345276,0.973931210205112,0.9084035914799964,0.6075018939006163,Beginner_result.csv
36,47,Beginner,Beginner,r1,r2,c1,c1,0.9827830696588304,0.6822649352545171,0.9769708353687148,0.9302954962349976,0.607142857142857,Beginner_result.csv
36,50,Beginner,Beginner,r1,r2,c1,c1,0.9875826855822976,0.5306419505928174,0.9786691828580252,0.9289387341774836,0.6584677724759525,Beginner_result.csv
36,9,Beginner,Beginner,r1,r2,c1,c1,0.9870650920372884,0.7211622096853285,0.979818791021434,0.8996013536307507,0.6707317073170731,Beginner_result.csv
37,16,Beginner,Beginner,r1,r2,c2,c2,0.9853242093775522,0.8508942356560563,0.984835239132394,0.8531384224322492,0.7265119320039228,Beginner_result.csv
37,26,Beginner,Beginner,r1,r2,c2,c2,0.9897157838949364,0.9173393608349976,0.986253223679668,0.9403211293690982,0.763888888888889,Beginner_result.csv
37,29,Beginner,Beginner,r1,r2,c2,c2,0.9862129136931151,0.8623290057034266,0.9842997184207708,0.8920036795718288,0.7538430623932483,Beginner_result.csv
37,36,Beginner,Beginner,r1,r2,c2,c2,0.9889487773979408,0.8623038596960699,0.9851176807205658,0.9409972100098882,0.7537688442211055,Beginner_result.csv
37,46,Beginner,Beginner,r1,r2,c2,c2,0.9882930569735128,0.8935278416130089,0.9874335470222152,0.9388353462666592,0.717741935483871,Beginner_result.csv
38,16,Beginner,Beginner,r1,r2,c2,c2,0.9858186301641968,0.857139561518038,0.9776612582348664,0.9412922458299816,0.7003367003367003,Beginner_result.csv
38,26,Beginner,Beginner,r1,r2,c2,c2,0.9882728212945764,0.8557145879016439,0.9814862347475788,0.947684416186814,0.7699530516431925,Beginner_result.csv
38,29,Beginner,Beginner,r1,r2,c2,c2,0.9871731732792602,0.8512607791163349,0.9809910579196688,0.9420969704558082,0.753012048192771,Beginner_result.csv
38,36,Beginner,Beginner,r1,r2,c2,c2,0.9881632696015172,0.8166227150914632,0.981124680643468,0.9379863266813178,0.7410735972795726,Beginner_result.csv
38,46,Beginner,Beginner,r1,r2,c2,c2,0.9912144922371272,0.9141857912635762,0.9872076167238468,0.8654859652668128,0.6726457399103138,Beginner_result.csv
39,24,Beginner,Beginner,r1,r2,c3,c3,0.9828908785481244,0.915276069845242,0.9833934673969822,0.9241376189281904,0.7267080745341615,Beginner_result.csv
39,25,Beginner,Beginner,r1,r2,c3,c3,0.9861034925648748,0.8974132926852803,0.9855510105961156,0.9256812701529312,0.7048989379924632,Beginner_result.csv
39,27,Beginner,Beginner,r1,r2,c3,c3,0.9826083640209192,0.863120114105581,0.9845355671160222,0.9357399645031084,0.6933041052212037,Beginner_result.csv
39,28,Beginner,Beginner,r1,r2,c3,c3,0.9831538381838903,0.8547205695153245,0.980824657735777,0.8585745838973461,0.7123464770523594,Beginner_result.csv
39,33,Beginner,Beginner,r1,r2,c3,c3,0.9848696779209604,0.8877808219613126,0.9824282249286944,0.9190649310170244,0.6974838880550897,Beginner_result.csv
39,40,Beginner,Beginner,r1,r2,c3,c3,0.984649815274342,0.8897170578520059,0.9862550199462642,0.9116163984220986,0.6918238993710693,Beginner_result.csv
39,41,Beginner,Beginner,r1,r2,c3,c3,0.9826506674458628,0.7897266605144972,0.9777652528942848,0.8880105575458458,0.7087378640776699,Beginner_result.csv
39,48,Beginner,Beginner,r1,r2,c3,c3,0.986411451294196,0.86135869966035,0.9850310650860558,0.9016020653489796,0.7333083083083083,Beginner_result.csv
39,52,Beginner,Beginner,r1,r2,c3,c3,0.9840908387415964,0.8940375598962196,0.9850889725400778,0.8546737938430591,0.6703296703296704,Beginner_result.csv
40,30,Beginner,Beginner,r1,r2,c1,c1,0.98813688660648,0.8683042531198198,0.9870869105353404,0.8866567186298062,0.7507396449704142,Beginner_result.csv
40,37,Beginner,Beginner,r1,r2,c1,c1,0.9896373290918234,0.9214281633191924,0.9863064549547949,0.8554217597076691,0.7370274562032579,Beginner_result.csv
