exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
69,77,rectangle,high,low,321.0,0.9119318181818182
80,31,rectangle,high,low,256.0,0.9175627240143369
80,43,rectangle,high,low,142.0,0.9161290322580645
80,65,rectangle,high,low,88.0,0.946236559139785
69,186,rectangle,high,low,253.0,0.8908450704225352
80,44,rectangle,high,low,135.0,0.8490566037735849
69,182,rectangle,high,low,265.0,0.9330985915492958
69,200,rectangle,high,low,254.0,0.8943661971830986
80,56,rectangle,high,low,128.0,0.9014084507042254
80,71,rectangle,high,low,88.0,0.946236559139785
80,37,rectangle,high,low,204.0,0.9357798165137615
80,67,rectangle,high,low,139.0,0.8853503184713376
80,74,rectangle,high,low,96.0,0.96
69,208,rectangle,high,low,269.0,0.9471830985915493
69,128,rectangle,high,low,255.0,0.897887323943662
80,63,rectangle,high,low,254.0,0.9039145907473309
80,41,rectangle,high,low,290.0,0.9119496855345912
80,94,rectangle,high,low,123.0,0.9461538461538461
80,99,rectangle,high,low,149.0,0.861271676300578
80,60,rectangle,high,low,229.0,0.89453125
80,78,rectangle,high,low,203.0,0.871244635193133
80,107,rectangle,high,low,194.0,0.9326923076923077
80,64,rectangle,high,low,343.0,0.9295392953929539
80,101,rectangle,high,low,148.0,0.9367088607594937
69,162,rectangle,high,low,270.0,0.9507042253521126
80,104,rectangle,high,low,258.0,0.9084507042253521
80,79,rectangle,high,low,239.0,0.9053030303030303
80,140,rectangle,high,low,113.0,0.8828125
80,128,rectangle,high,low,218.0,0.897119341563786
69,132,rectangle,high,low,368.0,0.8997555012224939
80,138,rectangle,high,low,150.0,0.9316770186335404
80,164,rectangle,high,low,191.0,0.9052132701421801
80,126,rectangle,high,low,266.0,0.8926174496644296
80,124,rectangle,high,low,197.0,0.9036697247706422
69,179,rectangle,high,low,430.0,0.8651911468812877
80,77,rectangle,high,low,327.0,0.9289772727272727
69,176,rectangle,high,low,443.0,0.878968253968254
80,180,rectangle,high,low,140.0,0.8974358974358975
80,200,rectangle,high,low,212.0,0.9217391304347826
80,208,rectangle,high,low,241.0,0.9198473282442748
80,186,rectangle,high,low,209.0,0.9126637554585153
80,162,rectangle,high,low,237.0,0.8977272727272727
82,27,rectangle,high,low,170.0,0.9090909090909091
80,176,rectangle,high,low,470.0,0.9325396825396826
82,29,rectangle,high,low,162.0,0.8663101604278075
80,179,rectangle,high,low,464.0,0.9336016096579477
