exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
69,3,rectangle,high,none,255.0,0.897887323943662,Java_high_Java_none_results.csv
80,154,rectangle,high,none,324.0,0.9204545454545454,Java_high_Java_none_results.csv
48,189,rectangle,high,none,175.0,0.9776536312849162,Java_high_Java_none_results.csv
68,204,rectangle,high,none,197.0,0.916279069767442,Java_high_Java_none_results.csv
82,96,rectangle,high,none,199.0,0.8923766816143498,Java_high_Java_none_results.csv
48,181,rectangle,high,none,123.0,0.9534883720930232,Java_high_Java_none_results.csv
82,211,rectangle,high,none,245.0,0.8277027027027027,Java_high_Java_none_results.csv
68,201,rectangle,high,none,189.0,0.8790697674418605,Java_high_Java_none_results.csv
82,93,rectangle,high,none,172.0,0.9197860962566844,Java_high_Java_none_results.csv
48,163,rectangle,high,none,145.0,0.9119496855345912,Java_high_Java_none_results.csv
82,204,rectangle,high,none,173.0,0.9251336898395722,Java_high_Java_none_results.csv
68,196,rectangle,high,none,564.0,0.9306930693069309,Java_high_Java_none_results.csv
80,110,rectangle,high,none,132.0,0.9103448275862068,Java_high_Java_none_results.csv
48,154,rectangle,high,none,323.0,0.9176136363636364,Java_high_Java_none_results.csv
48,3,rectangle,high,none,125.0,0.9328358208955224,Java_high_Java_none_results.csv
82,201,rectangle,high,none,167.0,0.893048128342246,Java_high_Java_none_results.csv
80,38,rectangle,high,none,207.0,0.9539170506912442,Java_high_Java_none_results.csv
68,189,rectangle,high,none,188.0,0.8744186046511628,Java_high_Java_none_results.csv
69,163,rectangle,high,none,259.0,0.9119718309859156,Java_high_Java_none_results.csv
82,38,rectangle,high,none,205.0,0.9447004608294932,Java_high_Java_none_results.csv
82,196,rectangle,high,none,547.0,0.9026402640264026,Java_high_Java_none_results.csv
68,181,rectangle,high,none,183.0,0.8511627906976744,Java_high_Java_none_results.csv
82,36,rectangle,high,none,168.0,0.8983957219251337,Java_high_Java_none_results.csv
80,96,rectangle,high,none,197.0,0.8834080717488789,Java_high_Java_none_results.csv
68,96,rectangle,high,none,212.0,0.9506726457399104,Java_high_Java_none_results.csv
82,189,rectangle,high,none,169.0,0.9037433155080212,Java_high_Java_none_results.csv
68,163,rectangle,high,none,194.0,0.9023255813953488,Java_high_Java_none_results.csv
82,30,rectangle,high,none,164.0,0.8770053475935828,Java_high_Java_none_results.csv
80,93,rectangle,high,none,90.0,0.967741935483871,Java_high_Java_none_results.csv
48,110,rectangle,high,none,142.0,0.9793103448275862,Java_high_Java_none_results.csv
68,154,rectangle,high,none,292.0,0.8295454545454546,Java_high_Java_none_results.csv
48,38,rectangle,high,none,194.0,0.8940092165898618,Java_high_Java_none_results.csv
82,28,rectangle,high,none,251.0,0.899641577060932,Java_high_Java_none_results.csv
82,181,rectangle,high,none,161.0,0.8609625668449198,Java_high_Java_none_results.csv
86,28,rectangle,high,none,502.0,0.9045045045045044,Java_high_Java_none_results.csv
87,36,rectangle,high,none,201.0,0.8481012658227848,Java_high_Java_none_results.csv
87,3,rectangle,high,none,200.0,0.8438818565400844,Java_high_Java_none_results.csv
86,204,rectangle,high,none,539.0,0.9711711711711712,Java_high_Java_none_results.csv
87,30,rectangle,high,none,208.0,0.8776371308016878,Java_high_Java_none_results.csv
87,93,rectangle,high,none,214.0,0.9029535864978904,Java_high_Java_none_results.csv
86,181,rectangle,high,none,513.0,0.9243243243243244,Java_high_Java_none_results.csv
87,12,rectangle,high,none,202.0,0.8523206751054853,Java_high_Java_none_results.csv
87,5,rectangle,high,none,213.0,0.8987341772151899,Java_high_Java_none_results.csv
86,93,rectangle,high,none,528.0,0.9513513513513514,Java_high_Java_none_results.csv
87,181,rectangle,high,none,198.0,0.8354430379746836,Java_high_Java_none_results.csv
87,28,rectangle,high,none,261.0,0.935483870967742,Java_high_Java_none_results.csv
87,96,rectangle,high,none,219.0,0.9240506329113924,Java_high_Java_none_results.csv
86,110,rectangle,high,none,512.0,0.9225225225225224,Java_high_Java_none_results.csv
87,204,rectangle,high,none,216.0,0.9113924050632912,Java_high_Java_none_results.csv
87,110,rectangle,high,none,204.0,0.8607594936708861,Java_high_Java_none_results.csv
87,163,rectangle,high,none,201.0,0.8481012658227848,Java_high_Java_none_results.csv
123,3,rectangle,high,none,149.0,0.8142076502732241,Java_high_Java_none_results.csv
87,189,rectangle,high,none,212.0,0.8945147679324894,Java_high_Java_none_results.csv
123,30,rectangle,high,none,169.0,0.9234972677595628,Java_high_Java_none_results.csv
86,96,rectangle,high,none,507.0,0.9135135135135136,Java_high_Java_none_results.csv
123,5,rectangle,high,none,182.0,0.9732620320855616,Java_high_Java_none_results.csv
87,154,rectangle,high,none,311.0,0.8835227272727273,Java_high_Java_none_results.csv
123,12,rectangle,high,none,157.0,0.8579234972677595,Java_high_Java_none_results.csv
123,36,rectangle,high,none,152.0,0.8306010928961749,Java_high_Java_none_results.csv
87,201,rectangle,high,none,207.0,0.8734177215189873,Java_high_Java_none_results.csv
87,38,rectangle,high,none,224.0,0.9451476793248944,Java_high_Java_none_results.csv
123,28,rectangle,high,none,253.0,0.906810035842294,Java_high_Java_none_results.csv
123,93,rectangle,high,none,160.0,0.8743169398907104,Java_high_Java_none_results.csv
86,201,rectangle,high,none,521.0,0.9387387387387388,Java_high_Java_none_results.csv
86,189,rectangle,high,none,504.0,0.9081081081081082,Java_high_Java_none_results.csv
87,211,rectangle,high,none,267.0,0.902027027027027,Java_high_Java_none_results.csv
123,204,rectangle,high,none,159.0,0.8688524590163934,Java_high_Java_none_results.csv
123,181,rectangle,high,none,163.0,0.8907103825136612,Java_high_Java_none_results.csv
123,110,rectangle,high,none,173.0,0.9453551912568308,Java_high_Java_none_results.csv
123,201,rectangle,high,none,165.0,0.9016393442622952,Java_high_Java_none_results.csv
123,163,rectangle,high,none,168.0,0.918032786885246,Java_high_Java_none_results.csv
86,211,rectangle,high,none,498.0,0.8972972972972973,Java_high_Java_none_results.csv
123,96,rectangle,high,none,205.0,0.9192825112107624,Java_high_Java_none_results.csv
123,38,rectangle,high,none,188.0,0.8663594470046083,Java_high_Java_none_results.csv
178,36,rectangle,high,none,201.0,0.8663793103448276,Java_high_Java_none_results.csv
178,12,rectangle,high,none,199.0,0.8577586206896551,Java_high_Java_none_results.csv
86,163,rectangle,high,none,523.0,0.9423423423423424,Java_high_Java_none_results.csv
178,30,rectangle,high,none,210.0,0.9051724137931034,Java_high_Java_none_results.csv
178,93,rectangle,high,none,215.0,0.9267241379310344,Java_high_Java_none_results.csv
87,196,rectangle,high,none,552.0,0.9108910891089108,Java_high_Java_none_results.csv
178,3,rectangle,high,none,188.0,0.8103448275862069,Java_high_Java_none_results.csv
178,5,rectangle,high,none,204.0,0.8793103448275862,Java_high_Java_none_results.csv
123,189,rectangle,high,none,178.0,0.9726775956284152,Java_high_Java_none_results.csv
178,204,rectangle,high,none,208.0,0.896551724137931,Java_high_Java_none_results.csv
178,28,rectangle,high,none,255.0,0.913978494623656,Java_high_Java_none_results.csv
178,96,rectangle,high,none,209.0,0.9008620689655172,Java_high_Java_none_results.csv
178,38,rectangle,high,none,220.0,0.9482758620689656,Java_high_Java_none_results.csv
178,201,rectangle,high,none,207.0,0.8922413793103449,Java_high_Java_none_results.csv
178,163,rectangle,high,none,206.0,0.8879310344827587,Java_high_Java_none_results.csv
178,181,rectangle,high,none,197.0,0.8491379310344828,Java_high_Java_none_results.csv
178,110,rectangle,high,none,198.0,0.853448275862069,Java_high_Java_none_results.csv
178,189,rectangle,high,none,204.0,0.8793103448275862,Java_high_Java_none_results.csv
123,154,rectangle,high,none,308.0,0.875,Java_high_Java_none_results.csv
123,211,rectangle,high,none,256.0,0.8648648648648649,Java_high_Java_none_results.csv
178,211,rectangle,high,none,235.0,0.793918918918919,Java_high_Java_none_results.csv
178,154,rectangle,high,none,288.0,0.8181818181818182,Java_high_Java_none_results.csv
123,196,rectangle,high,none,562.0,0.9273927392739274,Java_high_Java_none_results.csv
86,154,rectangle,high,none,515.0,0.927927927927928,Java_high_Java_none_results.csv
178,196,rectangle,high,none,547.0,0.9026402640264026,Java_high_Java_none_results.csv
86,196,rectangle,high,none,568.0,0.9372937293729372,Java_high_Java_none_results.csv
21,14,rectangle,low,medium,296.0,0.9337539432176656,Java_low_Java_medium_results.csv
13,117,rectangle,low,medium,277.0,0.9326599326599326,Java_low_Java_medium_results.csv
13,33,rectangle,low,medium,229.0,0.8980392156862745,Java_low_Java_medium_results.csv
21,25,rectangle,low,medium,319.0,0.8812154696132597,Java_low_Java_medium_results.csv
13,158,rectangle,low,medium,238.0,0.9333333333333332,Java_low_Java_medium_results.csv
21,6,rectangle,low,medium,283.0,0.8927444794952681,Java_low_Java_medium_results.csv
13,151,rectangle,low,medium,448.0,0.8818897637795275,Java_low_Java_medium_results.csv
21,4,rectangle,low,medium,304.0,0.9589905362776026,Java_low_Java_medium_results.csv
13,125,rectangle,low,medium,230.0,0.9019607843137256,Java_low_Java_medium_results.csv
13,135,rectangle,low,medium,345.0,0.8891752577319587,Java_low_Java_medium_results.csv
13,55,rectangle,low,medium,348.0,0.8946015424164524,Java_low_Java_medium_results.csv
13,215,rectangle,low,medium,225.0,0.8823529411764706,Java_low_Java_medium_results.csv
13,115,rectangle,low,medium,214.0,0.8392156862745098,Java_low_Java_medium_results.csv
13,214,rectangle,low,medium,253.0,0.887719298245614,Java_low_Java_medium_results.csv
13,51,rectangle,low,medium,228.0,0.8941176470588236,Java_low_Java_medium_results.csv
13,75,rectangle,low,medium,228.0,0.8941176470588236,Java_low_Java_medium_results.csv
13,212,rectangle,low,medium,224.0,0.8784313725490196,Java_low_Java_medium_results.csv
21,32,rectangle,low,medium,280.0,0.8832807570977917,Java_low_Java_medium_results.csv
13,53,rectangle,low,medium,241.0,0.9450980392156862,Java_low_Java_medium_results.csv
13,210,rectangle,low,medium,232.0,0.9098039215686274,Java_low_Java_medium_results.csv
13,84,rectangle,low,medium,249.0,0.946768060836502,Java_low_Java_medium_results.csv
13,62,rectangle,low,medium,228.0,0.8941176470588236,Java_low_Java_medium_results.csv
13,91,rectangle,low,medium,217.0,0.8509803921568627,Java_low_Java_medium_results.csv
13,207,rectangle,low,medium,239.0,0.9157088122605364,Java_low_Java_medium_results.csv
13,88,rectangle,low,medium,235.0,0.9215686274509804,Java_low_Java_medium_results.csv
13,24,rectangle,low,medium,234.0,0.9176470588235294,Java_low_Java_medium_results.csv
13,112,rectangle,low,medium,238.0,0.9333333333333332,Java_low_Java_medium_results.csv
13,155,rectangle,low,medium,225.0,0.8823529411764706,Java_low_Java_medium_results.csv
13,83,rectangle,low,medium,321.0,0.9171428571428571,Java_low_Java_medium_results.csv
13,120,rectangle,low,medium,238.0,0.9333333333333332,Java_low_Java_medium_results.csv
13,57,rectangle,low,medium,236.0,0.9254901960784314,Java_low_Java_medium_results.csv
13,17,rectangle,low,medium,241.0,0.9450980392156862,Java_low_Java_medium_results.csv
13,143,rectangle,low,medium,231.0,0.9058823529411764,Java_low_Java_medium_results.csv
13,40,rectangle,low,medium,233.0,0.9137254901960784,Java_low_Java_medium_results.csv
13,66,rectangle,low,medium,239.0,0.9372549019607844,Java_low_Java_medium_results.csv
21,73,rectangle,low,medium,298.0,0.94006309148265,Java_low_Java_medium_results.csv
21,40,rectangle,low,medium,298.0,0.94006309148265,Java_low_Java_medium_results.csv
21,33,rectangle,low,medium,286.0,0.9022082018927444,Java_low_Java_medium_results.csv
13,108,rectangle,low,medium,235.0,0.9215686274509804,Java_low_Java_medium_results.csv
13,4,rectangle,low,medium,238.0,0.9333333333333332,Java_low_Java_medium_results.csv
13,145,rectangle,low,medium,236.0,0.9254901960784314,Java_low_Java_medium_results.csv
13,142,rectangle,low,medium,318.0,0.913793103448276,Java_low_Java_medium_results.csv
13,121,rectangle,low,medium,236.0,0.9254901960784314,Java_low_Java_medium_results.csv
13,32,rectangle,low,medium,231.0,0.9058823529411764,Java_low_Java_medium_results.csv
13,73,rectangle,low,medium,253.0,0.937037037037037,Java_low_Java_medium_results.csv
13,147,rectangle,low,medium,259.0,0.92831541218638,Java_low_Java_medium_results.csv
21,66,rectangle,low,medium,288.0,0.9085173501577288,Java_low_Java_medium_results.csv
13,202,rectangle,low,medium,239.0,0.9372549019607844,Java_low_Java_medium_results.csv
21,62,rectangle,low,medium,284.0,0.8958990536277602,Java_low_Java_medium_results.csv
13,97,rectangle,low,medium,236.0,0.9254901960784314,Java_low_Java_medium_results.csv
21,61,rectangle,low,medium,318.0,0.9325513196480938,Java_low_Java_medium_results.csv
13,6,rectangle,low,medium,225.0,0.8823529411764706,Java_low_Java_medium_results.csv
13,14,rectangle,low,medium,219.0,0.8588235294117647,Java_low_Java_medium_results.csv
13,15,rectangle,low,medium,237.0,0.9294117647058824,Java_low_Java_medium_results.csv
13,194,rectangle,low,medium,445.0,0.8742632612966601,Java_low_Java_medium_results.csv
13,16,rectangle,low,medium,232.0,0.9098039215686274,Java_low_Java_medium_results.csv
13,42,rectangle,low,medium,234.0,0.9176470588235294,Java_low_Java_medium_results.csv
13,105,rectangle,low,medium,223.0,0.8745098039215686,Java_low_Java_medium_results.csv
13,192,rectangle,low,medium,276.0,0.8961038961038961,Java_low_Java_medium_results.csv
21,57,rectangle,low,medium,298.0,0.94006309148265,Java_low_Java_medium_results.csv
21,24,rectangle,low,medium,304.0,0.9589905362776026,Java_low_Java_medium_results.csv
21,55,rectangle,low,medium,366.0,0.9408740359897172,Java_low_Java_medium_results.csv
13,203,rectangle,low,medium,238.0,0.9333333333333332,Java_low_Java_medium_results.csv
13,20,rectangle,low,medium,239.0,0.9372549019607844,Java_low_Java_medium_results.csv
21,20,rectangle,low,medium,306.0,0.9652996845425869,Java_low_Java_medium_results.csv
13,206,rectangle,low,medium,342.0,0.912,Java_low_Java_medium_results.csv
21,54,rectangle,low,medium,307.0,0.9684542586750788,Java_low_Java_medium_results.csv
13,54,rectangle,low,medium,288.0,0.9201277955271564,Java_low_Java_medium_results.csv
13,61,rectangle,low,medium,304.0,0.8914956011730205,Java_low_Java_medium_results.csv
13,185,rectangle,low,medium,221.0,0.8666666666666667,Java_low_Java_medium_results.csv
21,53,rectangle,low,medium,286.0,0.9022082018927444,Java_low_Java_medium_results.csv
13,171,rectangle,low,medium,234.0,0.9176470588235294,Java_low_Java_medium_results.csv
21,51,rectangle,low,medium,288.0,0.9085173501577288,Java_low_Java_medium_results.csv
21,17,rectangle,low,medium,305.0,0.9621451104100948,Java_low_Java_medium_results.csv
13,81,rectangle,low,medium,229.0,0.8980392156862745,Java_low_Java_medium_results.csv
13,169,rectangle,low,medium,271.0,0.9312714776632304,Java_low_Java_medium_results.csv
21,16,rectangle,low,medium,295.0,0.9305993690851736,Java_low_Java_medium_results.csv
13,25,rectangle,low,medium,310.0,0.856353591160221,Java_low_Java_medium_results.csv
21,15,rectangle,low,medium,277.0,0.8738170347003155,Java_low_Java_medium_results.csv
13,168,rectangle,low,medium,436.0,0.8790322580645161,Java_low_Java_medium_results.csv
21,42,rectangle,low,medium,293.0,0.9242902208201892,Java_low_Java_medium_results.csv
13,89,rectangle,low,medium,237.0,0.9294117647058824,Java_low_Java_medium_results.csv
21,88,rectangle,low,medium,296.0,0.9337539432176656,Java_low_Java_medium_results.csv
21,125,rectangle,low,medium,296.0,0.9337539432176656,Java_low_Java_medium_results.csv
21,81,rectangle,low,medium,285.0,0.8990536277602523,Java_low_Java_medium_results.csv
21,108,rectangle,low,medium,288.0,0.9085173501577288,Java_low_Java_medium_results.csv
21,121,rectangle,low,medium,293.0,0.9242902208201892,Java_low_Java_medium_results.csv
21,75,rectangle,low,medium,281.0,0.886435331230284,Java_low_Java_medium_results.csv
21,91,rectangle,low,medium,281.0,0.886435331230284,Java_low_Java_medium_results.csv
21,105,rectangle,low,medium,287.0,0.9053627760252366,Java_low_Java_medium_results.csv
21,120,rectangle,low,medium,298.0,0.94006309148265,Java_low_Java_medium_results.csv
21,112,rectangle,low,medium,284.0,0.8958990536277602,Java_low_Java_medium_results.csv
21,115,rectangle,low,medium,292.0,0.9211356466876972,Java_low_Java_medium_results.csv
21,97,rectangle,low,medium,282.0,0.889589905362776,Java_low_Java_medium_results.csv
21,143,rectangle,low,medium,286.0,0.9022082018927444,Java_low_Java_medium_results.csv
21,145,rectangle,low,medium,301.0,0.9495268138801262,Java_low_Java_medium_results.csv
21,89,rectangle,low,medium,288.0,0.9085173501577288,Java_low_Java_medium_results.csv
21,117,rectangle,low,medium,300.0,0.946372239747634,Java_low_Java_medium_results.csv
21,84,rectangle,low,medium,304.0,0.9589905362776026,Java_low_Java_medium_results.csv
21,155,rectangle,low,medium,286.0,0.9022082018927444,Java_low_Java_medium_results.csv
21,83,rectangle,low,medium,325.0,0.9285714285714286,Java_low_Java_medium_results.csv
21,158,rectangle,low,medium,290.0,0.9148264984227128,Java_low_Java_medium_results.csv
21,185,rectangle,low,medium,281.0,0.886435331230284,Java_low_Java_medium_results.csv
21,171,rectangle,low,medium,292.0,0.9211356466876972,Java_low_Java_medium_results.csv
21,147,rectangle,low,medium,306.0,0.9652996845425869,Java_low_Java_medium_results.csv
21,203,rectangle,low,medium,296.0,0.9337539432176656,Java_low_Java_medium_results.csv
27,6,rectangle,low,medium,118.0,0.921875,Java_low_Java_medium_results.csv
21,202,rectangle,low,medium,303.0,0.9558359621451104,Java_low_Java_medium_results.csv
27,14,rectangle,low,medium,143.0,0.910828025477707,Java_low_Java_medium_results.csv
21,210,rectangle,low,medium,288.0,0.9085173501577288,Java_low_Java_medium_results.csv
27,15,rectangle,low,medium,157.0,0.8674033149171271,Java_low_Java_medium_results.csv
27,4,rectangle,low,medium,188.0,0.9215686274509804,Java_low_Java_medium_results.csv
27,16,rectangle,low,medium,199.0,0.9255813953488372,Java_low_Java_medium_results.csv
21,135,rectangle,low,medium,346.0,0.8917525773195877,Java_low_Java_medium_results.csv
21,212,rectangle,low,medium,286.0,0.9022082018927444,Java_low_Java_medium_results.csv
21,142,rectangle,low,medium,331.0,0.9511494252873564,Java_low_Java_medium_results.csv
27,17,rectangle,low,medium,196.0,0.8949771689497716,Java_low_Java_medium_results.csv
27,24,rectangle,low,medium,171.0,0.8860103626943006,Java_low_Java_medium_results.csv
27,20,rectangle,low,medium,186.0,0.9253731343283582,Java_low_Java_medium_results.csv
27,42,rectangle,low,medium,98.0,0.8990825688073395,Java_low_Java_medium_results.csv
21,192,rectangle,low,medium,302.0,0.9526813880126184,Java_low_Java_medium_results.csv
21,215,rectangle,low,medium,267.0,0.8422712933753943,Java_low_Java_medium_results.csv
27,33,rectangle,low,medium,138.0,0.9517241379310344,Java_low_Java_medium_results.csv
27,57,rectangle,low,medium,97.0,0.8899082568807339,Java_low_Java_medium_results.csv
21,207,rectangle,low,medium,293.0,0.9242902208201892,Java_low_Java_medium_results.csv
27,40,rectangle,low,medium,162.0,0.9101123595505618,Java_low_Java_medium_results.csv
27,51,rectangle,low,medium,133.0,0.9172413793103448,Java_low_Java_medium_results.csv
27,32,rectangle,low,medium,125.0,0.8928571428571429,Java_low_Java_medium_results.csv
27,53,rectangle,low,medium,160.0,0.9248554913294798,Java_low_Java_medium_results.csv
27,62,rectangle,low,medium,130.0,0.948905109489051,Java_low_Java_medium_results.csv
27,88,rectangle,low,medium,100.0,0.9174311926605504,Java_low_Java_medium_results.csv
27,81,rectangle,low,medium,116.0,0.9206349206349206,Java_low_Java_medium_results.csv
27,54,rectangle,low,medium,280.0,0.8945686900958466,Java_low_Java_medium_results.csv
27,25,rectangle,low,medium,321.0,0.8867403314917127,Java_low_Java_medium_results.csv
21,151,rectangle,low,medium,432.0,0.8503937007874016,Java_low_Java_medium_results.csv
27,66,rectangle,low,medium,111.0,0.9652173913043478,Java_low_Java_medium_results.csv
27,75,rectangle,low,medium,181.0,0.914141414141414,Java_low_Java_medium_results.csv
21,169,rectangle,low,medium,301.0,0.9495268138801262,Java_low_Java_medium_results.csv
27,61,rectangle,low,medium,314.0,0.9208211143695014,Java_low_Java_medium_results.csv
27,55,rectangle,low,medium,348.0,0.8946015424164524,Java_low_Java_medium_results.csv
27,73,rectangle,low,medium,243.0,0.9,Java_low_Java_medium_results.csv
27,91,rectangle,low,medium,127.0,0.8943661971830986,Java_low_Java_medium_results.csv
27,89,rectangle,low,medium,187.0,0.8348214285714286,Java_low_Java_medium_results.csv
27,105,rectangle,low,medium,128.0,0.9411764705882352,Java_low_Java_medium_results.csv
27,83,rectangle,low,medium,326.0,0.9314285714285714,Java_low_Java_medium_results.csv
27,97,rectangle,low,medium,202.0,0.8782608695652174,Java_low_Java_medium_results.csv
27,125,rectangle,low,medium,106.0,0.9636363636363636,Java_low_Java_medium_results.csv
27,143,rectangle,low,medium,104.0,0.9541284403669724,Java_low_Java_medium_results.csv
27,112,rectangle,low,medium,196.0,0.8828828828828829,Java_low_Java_medium_results.csv
27,121,rectangle,low,medium,166.0,0.9378531073446328,Java_low_Java_medium_results.csv
27,117,rectangle,low,medium,274.0,0.9225589225589226,Java_low_Java_medium_results.csv
27,145,rectangle,low,medium,164.0,0.9010989010989012,Java_low_Java_medium_results.csv
27,115,rectangle,low,medium,126.0,0.875,Java_low_Java_medium_results.csv
27,108,rectangle,low,medium,132.0,0.8516129032258064,Java_low_Java_medium_results.csv
27,155,rectangle,low,medium,156.0,0.9176470588235294,Java_low_Java_medium_results.csv
27,120,rectangle,low,medium,202.0,0.8820960698689956,Java_low_Java_medium_results.csv
27,84,rectangle,low,medium,249.0,0.946768060836502,Java_low_Java_medium_results.csv
27,158,rectangle,low,medium,182.0,0.896551724137931,Java_low_Java_medium_results.csv
27,147,rectangle,low,medium,245.0,0.8781362007168458,Java_low_Java_medium_results.csv
27,142,rectangle,low,medium,299.0,0.8591954022988506,Java_low_Java_medium_results.csv
27,185,rectangle,low,medium,116.0,0.943089430894309,Java_low_Java_medium_results.csv
27,171,rectangle,low,medium,142.0,0.9044585987261148,Java_low_Java_medium_results.csv
21,214,rectangle,low,medium,284.0,0.8958990536277602,Java_low_Java_medium_results.csv
27,135,rectangle,low,medium,341.0,0.8788659793814433,Java_low_Java_medium_results.csv
27,169,rectangle,low,medium,267.0,0.9175257731958762,Java_low_Java_medium_results.csv
27,203,rectangle,low,medium,104.0,0.9541284403669724,Java_low_Java_medium_results.csv
27,210,rectangle,low,medium,112.0,0.9256198347107438,Java_low_Java_medium_results.csv
27,202,rectangle,low,medium,170.0,0.8994708994708994,Java_low_Java_medium_results.csv
27,212,rectangle,low,medium,144.0,0.8888888888888888,Java_low_Java_medium_results.csv
27,215,rectangle,low,medium,160.0,0.8421052631578947,Java_low_Java_medium_results.csv
27,207,rectangle,low,medium,230.0,0.8812260536398467,Java_low_Java_medium_results.csv
27,151,rectangle,low,medium,462.0,0.9094488188976378,Java_low_Java_medium_results.csv
29,6,rectangle,low,medium,139.0,0.8224852071005917,Java_low_Java_medium_results.csv
27,168,rectangle,low,medium,468.0,0.9435483870967742,Java_low_Java_medium_results.csv
27,214,rectangle,low,medium,257.0,0.9017543859649124,Java_low_Java_medium_results.csv
29,14,rectangle,low,medium,153.0,0.9053254437869822,Java_low_Java_medium_results.csv
21,168,rectangle,low,medium,446.0,0.8991935483870968,Java_low_Java_medium_results.csv
29,42,rectangle,low,medium,158.0,0.9349112426035504,Java_low_Java_medium_results.csv
29,16,rectangle,low,medium,183.0,0.8511627906976744,Java_low_Java_medium_results.csv
29,17,rectangle,low,medium,187.0,0.8538812785388128,Java_low_Java_medium_results.csv
29,33,rectangle,low,medium,158.0,0.9349112426035504,Java_low_Java_medium_results.csv
29,32,rectangle,low,medium,153.0,0.9053254437869822,Java_low_Java_medium_results.csv
29,15,rectangle,low,medium,168.0,0.9281767955801103,Java_low_Java_medium_results.csv
29,20,rectangle,low,medium,192.0,0.9552238805970148,Java_low_Java_medium_results.csv
29,4,rectangle,low,medium,188.0,0.9215686274509804,Java_low_Java_medium_results.csv
21,206,rectangle,low,medium,348.0,0.928,Java_low_Java_medium_results.csv
29,40,rectangle,low,medium,171.0,0.9606741573033708,Java_low_Java_medium_results.csv
29,24,rectangle,low,medium,178.0,0.922279792746114,Java_low_Java_medium_results.csv
27,192,rectangle,low,medium,282.0,0.9155844155844156,Java_low_Java_medium_results.csv
21,194,rectangle,low,medium,447.0,0.8781925343811395,Java_low_Java_medium_results.csv
29,57,rectangle,low,medium,157.0,0.9289940828402368,Java_low_Java_medium_results.csv
29,53,rectangle,low,medium,164.0,0.9479768786127168,Java_low_Java_medium_results.csv
27,206,rectangle,low,medium,342.0,0.912,Java_low_Java_medium_results.csv
29,51,rectangle,low,medium,152.0,0.8994082840236687,Java_low_Java_medium_results.csv
29,62,rectangle,low,medium,154.0,0.9112426035502958,Java_low_Java_medium_results.csv
29,88,rectangle,low,medium,151.0,0.893491124260355,Java_low_Java_medium_results.csv
27,194,rectangle,low,medium,473.0,0.9292730844793712,Java_low_Java_medium_results.csv
29,81,rectangle,low,medium,152.0,0.8994082840236687,Java_low_Java_medium_results.csv
29,66,rectangle,low,medium,160.0,0.9467455621301776,Java_low_Java_medium_results.csv
29,25,rectangle,low,medium,307.0,0.8480662983425414,Java_low_Java_medium_results.csv
29,54,rectangle,low,medium,284.0,0.9073482428115016,Java_low_Java_medium_results.csv
29,91,rectangle,low,medium,152.0,0.8994082840236687,Java_low_Java_medium_results.csv
29,108,rectangle,low,medium,154.0,0.9112426035502958,Java_low_Java_medium_results.csv
29,84,rectangle,low,medium,240.0,0.9125475285171104,Java_low_Java_medium_results.csv
29,105,rectangle,low,medium,144.0,0.8520710059171598,Java_low_Java_medium_results.csv
29,75,rectangle,low,medium,178.0,0.898989898989899,Java_low_Java_medium_results.csv
29,125,rectangle,low,medium,150.0,0.8875739644970414,Java_low_Java_medium_results.csv
29,97,rectangle,low,medium,199.0,0.8652173913043478,Java_low_Java_medium_results.csv
29,89,rectangle,low,medium,197.0,0.8794642857142857,Java_low_Java_medium_results.csv
29,115,rectangle,low,medium,153.0,0.9053254437869822,Java_low_Java_medium_results.csv
29,61,rectangle,low,medium,307.0,0.9002932551319648,Java_low_Java_medium_results.csv
29,112,rectangle,low,medium,205.0,0.9234234234234234,Java_low_Java_medium_results.csv
29,73,rectangle,low,medium,240.0,0.8888888888888888,Java_low_Java_medium_results.csv
29,55,rectangle,low,medium,334.0,0.8586118251928021,Java_low_Java_medium_results.csv
29,120,rectangle,low,medium,204.0,0.8908296943231441,Java_low_Java_medium_results.csv
29,143,rectangle,low,medium,151.0,0.893491124260355,Java_low_Java_medium_results.csv
29,121,rectangle,low,medium,165.0,0.9322033898305084,Java_low_Java_medium_results.csv
29,83,rectangle,low,medium,310.0,0.8857142857142857,Java_low_Java_medium_results.csv
29,117,rectangle,low,medium,264.0,0.8888888888888888,Java_low_Java_medium_results.csv
29,145,rectangle,low,medium,175.0,0.9615384615384616,Java_low_Java_medium_results.csv
29,185,rectangle,low,medium,141.0,0.834319526627219,Java_low_Java_medium_results.csv
29,171,rectangle,low,medium,160.0,0.9467455621301776,Java_low_Java_medium_results.csv
29,203,rectangle,low,medium,151.0,0.893491124260355,Java_low_Java_medium_results.csv
29,158,rectangle,low,medium,179.0,0.8817733990147784,Java_low_Java_medium_results.csv
29,155,rectangle,low,medium,157.0,0.923529411764706,Java_low_Java_medium_results.csv
29,142,rectangle,low,medium,295.0,0.8477011494252874,Java_low_Java_medium_results.csv
29,210,rectangle,low,medium,155.0,0.9171597633136096,Java_low_Java_medium_results.csv
29,202,rectangle,low,medium,176.0,0.9312169312169312,Java_low_Java_medium_results.csv
29,135,rectangle,low,medium,346.0,0.8917525773195877,Java_low_Java_medium_results.csv
29,212,rectangle,low,medium,153.0,0.9053254437869822,Java_low_Java_medium_results.csv
29,147,rectangle,low,medium,245.0,0.8781362007168458,Java_low_Java_medium_results.csv
