exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,source_file
56,63,rectangle,low,low,0.990999439460546,0.7528595534174952,0.9863502602351172,0.9282030579757052,0.592214663643235,Java_low_results.csv
56,99,rectangle,low,low,0.9924117527920564,0.8023993650322737,0.9905972586947892,0.9542229754257716,0.6082693947144076,Java_low_results.csv
44,208,rectangle,low,low,0.9939287406332148,0.7135392674249087,0.9924965122922844,0.9209096707935768,0.6875,Java_low_results.csv
56,101,rectangle,low,low,0.9901562494961252,0.7799816258950822,0.986727329864203,0.912713153832485,0.6111111111111112,Java_low_results.csv
41,176,rectangle,low,low,0.9938428662547164,0.7539200388225926,0.992487748472244,0.93801741779901,0.6666666666666667,Java_low_results.csv
44,132,rectangle,low,low,0.9926757941450896,0.7001122722707385,0.9903586459724566,0.8952105936811434,0.6818181818181819,Java_low_results.csv
56,107,rectangle,low,low,0.9915815166963272,0.8075803514632309,0.9873512523561416,0.9008233747071076,0.6,Java_low_results.csv
56,79,rectangle,low,low,0.9942020280843668,0.7097670669356058,0.9918866451116104,0.9292993110759588,0.5904139433551199,Java_low_results.csv
56,140,rectangle,low,low,0.9929286772093856,0.7134694548671608,0.99060323900549,0.9632009487842385,0.5893997445721584,Java_low_results.csv
56,64,rectangle,low,low,0.9923991209901736,0.7010081011726785,0.9882493886143404,0.8966246458584913,0.6201923076923077,Java_low_results.csv
56,138,rectangle,low,low,0.9934995945844745,0.6441247759008422,0.9925462046572106,0.9187180958158452,0.6120401337792643,Java_low_results.csv
56,124,rectangle,low,low,0.9929492925738734,0.6504048582134774,0.9902070889563058,0.9332541512720156,0.520159151193634,Java_low_results.csv
56,104,rectangle,low,low,0.9912928211367104,0.6638663595219398,0.9888674386923064,0.9170389885200062,0.6666666666666666,Java_low_results.csv
56,128,rectangle,low,low,0.9926139939543692,0.7512493781049914,0.989971684974032,0.9672737241507504,0.6153846153846154,Java_low_results.csv
56,180,rectangle,low,low,0.9923695152730948,0.7686759625245263,0.9898446378684768,0.941303819858762,0.6153846153846154,Java_low_results.csv
56,77,rectangle,low,low,0.9927739681526409,0.7101305279741343,0.9890632706084196,0.9400318808888082,0.5862068965517242,Java_low_results.csv
56,164,rectangle,low,low,0.9918247319456932,0.7215424873696017,0.9878119913418124,0.9007089593032713,0.6428571428571428,Java_low_results.csv
56,162,rectangle,low,low,0.9925744277451836,0.6852114602638142,0.98839990085773,0.9165516862883148,0.6086956521739131,Java_low_results.csv
60,65,rectangle,low,low,0.988974326656586,0.6864526107591515,0.9856563043816774,0.8488190730020643,0.6923076923076923,Java_low_results.csv
56,200,rectangle,low,low,0.991452290180694,0.7705090728975869,0.986933603919612,0.9374305027143311,0.6233108108108107,Java_low_results.csv
56,126,rectangle,low,low,0.9931040024528908,0.6373694001679355,0.9908179661435984,0.9363585186931755,0.6326530612244898,Java_low_results.csv
56,208,rectangle,low,low,0.9937018052004358,0.6835509541430334,0.9923146329782904,0.90819464619888,0.5806451612903225,Java_low_results.csv
56,186,rectangle,low,low,0.9926815488301814,0.7283725801772876,0.989872086678586,0.941037784178903,0.5941722972972973,Java_low_results.csv
56,182,rectangle,low,low,0.9924371904746306,0.7039039342548427,0.9887114367583468,0.9386933209793366,0.6321225071225072,Java_low_results.csv
60,71,rectangle,low,low,0.9892752013740256,0.6838789660700362,0.9844136755676468,0.9052451455661265,0.6956521739130435,Java_low_results.csv
60,74,rectangle,low,low,0.9920567954286358,0.7256181175262424,0.9879366578449076,0.8930401502503625,0.6521739130434783,Java_low_results.csv
60,67,rectangle,low,low,0.990801901250872,0.7634026562249511,0.9898280683368136,0.924999914820822,0.6666666666666666,Java_low_results.csv
44,179,rectangle,low,low,0.993738798362842,0.673425137427121,0.9909145828449044,0.8921827407239563,0.6599999999999999,Java_low_results.csv
44,176,rectangle,low,low,0.9933339598461988,0.7047644873488084,0.9903906175769568,0.9231960368310697,0.6521739130434783,Java_low_results.csv
56,132,rectangle,low,low,0.9928459224962788,0.6701684998438564,0.9892517212381192,0.9291710002646564,0.6092258748674444,Java_low_results.csv
60,63,rectangle,low,low,0.9901165190516849,0.7534730729219066,0.9863506866639816,0.9369968756334202,0.6666666666666666,Java_low_results.csv
60,101,rectangle,low,low,0.9898394851233444,0.7701322088447036,0.9854192499346224,0.9173147884385772,0.7119815668202765,Java_low_results.csv
60,94,rectangle,low,low,0.992375985485022,0.7265731124616313,0.98925929226208,0.8851038082340946,0.6933760683760684,Java_low_results.csv
60,99,rectangle,low,low,0.9913459850603414,0.7645588636466891,0.9887574755539504,0.9437318931820036,0.7000000000000001,Java_low_results.csv
60,140,rectangle,low,low,0.991630582285992,0.708553074471848,0.9900697602364248,0.9304282649585,0.6888888888888889,Java_low_results.csv
60,138,rectangle,low,low,0.992171487233904,0.781790065781665,0.988676835863401,0.8846408010864004,0.6363636363636364,Java_low_results.csv
60,78,rectangle,low,low,0.9921656267622584,0.7182052132106904,0.9902305938702926,0.954840184604486,0.6666666666666666,Java_low_results.csv
56,179,rectangle,low,low,0.9934838966825196,0.6736431954915398,0.9905546626142152,0.9137047355973544,0.6153846153846154,Java_low_results.csv
60,107,rectangle,low,low,0.990733298402976,0.7567208929455197,0.9853592276533228,0.910266190584653,0.6394444444444445,Java_low_results.csv
60,124,rectangle,low,low,0.9921105416866602,0.7611117787615919,0.9903744017315856,0.8971926483563908,0.6666666666666667,Java_low_results.csv
56,176,rectangle,low,low,0.993265195225946,0.7094633663344134,0.9895863511024708,0.935192041238488,0.6176470588235294,Java_low_results.csv
60,128,rectangle,low,low,0.9911083586144064,0.7732555873912222,0.9892219029471404,0.940242607754232,0.6799999999999999,Java_low_results.csv
60,79,rectangle,low,low,0.9931822027327876,0.7641734099586043,0.990476854080516,0.9309377162900204,0.676470588235294,Java_low_results.csv
60,104,rectangle,low,low,0.9902899145355748,0.7405661819917513,0.9875814695012476,0.9216747854102174,0.6546583850931676,Java_low_results.csv
63,65,rectangle,low,low,0.9884192193027908,0.5914377200332854,0.9807597463313557,0.8995427616102835,0.7220689655172413,Java_low_results.csv
60,164,rectangle,low,low,0.9909344712158306,0.6886687839977337,0.9897310279707766,0.8828112658500049,0.6787096774193548,Java_low_results.csv
60,77,rectangle,low,low,0.9911769040561876,0.7633487966796981,0.9876258861031104,0.9322366486876844,0.6666666666666667,Java_low_results.csv
60,180,rectangle,low,low,0.9912965775373502,0.7598084073507343,0.9897969133398484,0.924943019287594,0.6521739130434783,Java_low_results.csv
60,126,rectangle,low,low,0.9924747493008372,0.763734872515941,0.9903486543254272,0.931893318104604,0.6956521739130435,Java_low_results.csv
60,64,rectangle,low,low,0.9920735856541538,0.7495966793899272,0.988850576768624,0.8591121253805926,0.6666666666666666,Java_low_results.csv
63,71,rectangle,low,low,0.9883307406795816,0.6566593212888895,0.9839466006954712,0.919070018138218,0.6956521739130435,Java_low_results.csv
60,162,rectangle,low,low,0.9909935903464896,0.7259686141332069,0.9868140916802882,0.9241275370583952,0.6666666666666665,Java_low_results.csv
63,74,rectangle,low,low,0.9898948460301664,0.6890319320425285,0.9865789501989704,0.8859869400268323,0.6666666666666666,Java_low_results.csv
63,67,rectangle,low,low,0.9903022184571316,0.7219584272019935,0.9886899971912256,0.9256769228346672,0.6666666666666667,Java_low_results.csv
60,200,rectangle,low,low,0.9898314321022073,0.7882486103328964,0.9859354336433328,0.9181697171169876,0.6799999999999999,Java_low_results.csv
60,186,rectangle,low,low,0.9917820162129524,0.7310997060561828,0.9891840035675724,0.9577687949106284,0.6666666666666667,Java_low_results.csv
60,208,rectangle,low,low,0.9928648910551862,0.7110072199309859,0.9904694363027944,0.9183054363472704,0.6521739130434783,Java_low_results.csv
63,94,rectangle,low,low,0.9898675348295044,0.6771590076781657,0.985638093405254,0.91297532417183,0.6666666666666667,Java_low_results.csv
60,182,rectangle,low,low,0.9921804264783822,0.7788885035963294,0.9891242192146876,0.9169176008546857,0.7,Java_low_results.csv
63,101,rectangle,low,low,0.9896704025013184,0.7501153923854238,0.9846674985651552,0.9310800992879582,0.6726190476190477,Java_low_results.csv
60,132,rectangle,low,low,0.9926814938071716,0.7250704159902527,0.9913548510713964,0.929220148046106,0.6666666666666667,Java_low_results.csv
63,99,rectangle,low,low,0.9903594922041388,0.7465366838460918,0.9861945818209156,0.910398234755412,0.6666666666666666,Java_low_results.csv
63,78,rectangle,low,low,0.9919342694290156,0.7171801730691445,0.9891777508680148,0.9376002688954012,0.6666666666666666,Java_low_results.csv
63,107,rectangle,low,low,0.9897324441779464,0.7447661768067801,0.985410044150444,0.8846949956945629,0.6428571428571428,Java_low_results.csv
63,140,rectangle,low,low,0.9907172426570032,0.6569415346280039,0.986006209063954,0.927448251405142,0.6759189797449363,Java_low_results.csv
63,79,rectangle,low,low,0.9919936688919212,0.6889811146153706,0.9897453695457566,0.930947265402436,0.6666666666666667,Java_low_results.csv
63,124,rectangle,low,low,0.9908808270862338,0.7217064690517654,0.9884485270346048,0.9411782444688184,0.6666666666666665,Java_low_results.csv
63,138,rectangle,low,low,0.9904810062421516,0.7700619327722635,0.9880384188262832,0.9182300558102656,0.6153846153846154,Java_low_results.csv
63,104,rectangle,low,low,0.989660236600839,0.7212898325784276,0.987000463522844,0.9234727682729148,0.6765475152571927,Java_low_results.csv
63,64,rectangle,low,low,0.9916704628524328,0.7557017043655418,0.9887049139598932,0.9161937815608094,0.6947648624667259,Java_low_results.csv
63,128,rectangle,low,low,0.991725451201079,0.7212005208701422,0.9896881742728882,0.929829397490164,0.6666666666666666,Java_low_results.csv
63,77,rectangle,low,low,0.991253729503736,0.7093673444192082,0.9894718533042623,0.9141366513812392,0.6410256410256411,Java_low_results.csv
64,65,rectangle,low,low,0.989702672443557,0.5959423917773576,0.9824162651721404,0.8837659849689721,0.7000000000000001,Java_low_results.csv
63,164,rectangle,low,low,0.9900897724082504,0.7365166794826846,0.985262447102056,0.9180594483509634,0.7083333333333334,Java_low_results.csv
63,180,rectangle,low,low,0.9909772112738912,0.7528765726812878,0.9888539057603424,0.9157805319733084,0.6923076923076923,Java_low_results.csv
63,126,rectangle,low,low,0.99180154254639,0.7332957734450137,0.989484140450306,0.908140998049304,0.6666666666666667,Java_low_results.csv
60,176,rectangle,low,low,0.9925427414996364,0.7106050547638678,0.9909519751251004,0.9243671955137212,0.679622641509434,Java_low_results.csv
60,179,rectangle,low,low,0.9935383537870353,0.7669900372086259,0.9904035721159686,0.9216865382115512,0.6521739130434783,Java_low_results.csv
64,71,rectangle,low,low,0.9895922346555452,0.6640229603943681,0.9848761897905844,0.897394392276271,0.7083333333333334,Java_low_results.csv
63,162,rectangle,low,low,0.9909953184863988,0.7115490976800378,0.9877826793457316,0.9175448750782598,0.6944444444444445,Java_low_results.csv
63,186,rectangle,low,low,0.991832855770055,0.7413034262395326,0.9893558819015964,0.9212475712451416,0.6666666666666666,Java_low_results.csv
64,74,rectangle,low,low,0.9911869780245688,0.606601740217525,0.9867203732621656,0.8966619373960419,0.6363636363636364,Java_low_results.csv
63,200,rectangle,low,low,0.9900901123767528,0.6630718623417912,0.987229670124658,0.933546592604704,0.6324561403508773,Java_low_results.csv
63,182,rectangle,low,low,0.9915998907872764,0.7419666477395057,0.9880042771238344,0.9228055394970872,0.683375104427736,Java_low_results.csv
63,208,rectangle,low,low,0.9914008238968176,0.7287007662901908,0.989301383054404,0.9379596077163056,0.6666666666666667,Java_low_results.csv
64,67,rectangle,low,low,0.9910886880186262,0.6894932804689016,0.988242059451514,0.9315743215292518,0.6870629370629371,Java_low_results.csv
64,94,rectangle,low,low,0.9924018077862974,0.6611225595852928,0.9891030270576132,0.909303326771104,0.6756756756756758,Java_low_results.csv
63,132,rectangle,low,low,0.9917832394969311,0.7396515479950243,0.9892078484440402,0.9211858098010488,0.7,Java_low_results.csv
64,101,rectangle,low,low,0.9900593363652286,0.691454142487101,0.9866066223895472,0.9374151344506064,0.6909814323607427,Java_low_results.csv
64,99,rectangle,low,low,0.991727368279374,0.7205301635853332,0.9885294889828092,0.9056009962023266,0.6866071428571427,Java_low_results.csv
64,138,rectangle,low,low,0.991843014847356,0.6363642897151705,0.989956462110844,0.8990373019606474,0.653846153846154,Java_low_results.csv
64,78,rectangle,low,low,0.9918632805439268,0.6921654953778758,0.9883304674737676,0.8918102282759688,0.6799999999999999,Java_low_results.csv
64,140,rectangle,low,low,0.9922440736478504,0.6836793526615339,0.987303322811205,0.8905948200909366,0.6666666666666667,Java_low_results.csv
64,107,rectangle,low,low,0.9913185386206024,0.6866669152446805,0.988680275600504,0.8656348003702362,0.6799999999999999,Java_low_results.csv
64,79,rectangle,low,low,0.9928014726937152,0.7471826637304821,0.9901970428256296,0.8872512986660506,0.6779953917050692,Java_low_results.csv
65,67,rectangle,low,low,0.9891407572042756,0.7269244205776075,0.9830630407766294,0.8549254983263903,0.7619047619047619,Java_low_results.csv
64,124,rectangle,low,low,0.9922002953585818,0.7068663310855244,0.9889246701373056,0.8782827352302502,0.7,Java_low_results.csv
64,104,rectangle,low,low,0.9903163669717714,0.7565429024459494,0.9877351903901812,0.8825289983058691,0.6857142857142857,Java_low_results.csv
64,164,rectangle,low,low,0.9913760773155388,0.6877157429652324,0.9879183972913133,0.8947210056034844,0.6852134146341463,Java_low_results.csv
65,71,rectangle,low,low,0.9838923367592796,0.7706570181981275,0.9742895299112954,0.8978859961609565,0.7559523809523809,Java_low_results.csv
65,74,rectangle,low,low,0.986802633850876,0.6966250944190258,0.9813549848089038,0.9342231199487044,0.6176470588235294,Java_low_results.csv
64,128,rectangle,low,low,0.991725287003346,0.7204889005136167,0.989148458750742,0.8879485165501646,0.7083333333333334,Java_low_results.csv
65,94,rectangle,low,low,0.9899079370077706,0.6480211082353464,0.9872193357944422,0.9469752976952638,0.709005376344086,Java_low_results.csv
65,78,rectangle,low,low,0.9911340149414484,0.587270731381325,0.9871391071168892,0.9079483440015989,0.7307692307692308,Java_low_results.csv
63,179,rectangle,low,low,0.9928166149860578,0.7083273535416679,0.9901590501611702,0.9204752893816962,0.6394444444444445,Java_low_results.csv
65,99,rectangle,low,low,0.9899040093530496,0.7152274279397082,0.9867944172698908,0.8621850683226754,0.7717121588089331,Java_low_results.csv
65,79,rectangle,low,low,0.9920646888498006,0.6442092949793615,0.9889482448798272,0.8834437304689353,0.7272727272727273,Java_low_results.csv
65,101,rectangle,low,low,0.9860291226915052,0.6260697653587344,0.9783966460319652,0.8996252080649865,0.7819293478260869,Java_low_results.csv
65,77,rectangle,low,low,0.990575581983315,0.6027690344006971,0.984241540251592,0.9246171938490322,0.695048309178744,Java_low_results.csv
64,180,rectangle,low,low,0.9921459974817332,0.7170461434737772,0.989394228924682,0.8851517724056024,0.6923076923076923,Java_low_results.csv
63,176,rectangle,low,low,0.9920711576296032,0.7420981717486173,0.989881624103012,0.950609753510968,0.6585714285714286,Java_low_results.csv
64,162,rectangle,low,low,0.9905404675024692,0.7108680145695193,0.9868351184796916,0.8928153241883954,0.6666666666666666,Java_low_results.csv
65,107,rectangle,low,low,0.9878123399932138,0.6435421716152023,0.9819561726818126,0.8574619473280773,0.65625,Java_low_results.csv
65,124,rectangle,low,low,0.9913411928239516,0.6106174793686063,0.9883254603418782,0.9416336359485252,0.7777777777777779,Java_low_results.csv
65,104,rectangle,low,low,0.9871732177958658,0.5741502198239139,0.9803175668751578,0.8979042309543341,0.7826086956521738,Java_low_results.csv
64,126,rectangle,low,low,0.9927618173413376,0.7374918554058806,0.9907069796192164,0.9242240980551282,0.6799999999999999,Java_low_results.csv
65,138,rectangle,low,low,0.9895824049346756,0.6384436478018737,0.9860426057962848,0.9180797122197364,0.6666666666666666,Java_low_results.csv
65,140,rectangle,low,low,0.9887849936477644,0.6167042676144406,0.9837069445642778,0.8936888167076974,0.7435897435897436,Java_low_results.csv
65,128,rectangle,low,low,0.9892816112663546,0.6233374205133977,0.98521146098455,0.8866558542182704,0.7241379310344828,Java_low_results.csv
65,126,rectangle,low,low,0.9916862394114724,0.5936665360059639,0.987485879605618,0.8783332812445733,0.7272727272727273,Java_low_results.csv
64,77,rectangle,low,low,0.9917159966497674,0.7602945632020267,0.9897485704486424,0.910685350873356,0.6666666666666667,Java_low_results.csv
65,162,rectangle,low,low,0.9889883613598024,0.6456586000688733,0.9819258084070114,0.9082000306345172,0.6828571428571428,Java_low_results.csv
65,164,rectangle,low,low,0.9884262362417772,0.5741112582066357,0.9851791217460952,0.9430971224178348,0.7752525252525253,Java_low_results.csv
65,180,rectangle,low,low,0.9910418869388808,0.6114027624401588,0.9864282650027044,0.902597732041678,0.7171428571428571,Java_low_results.csv
65,132,rectangle,low,low,0.9911440430540442,0.5804550053281596,0.9880968487415206,0.8515513146825379,0.7777777777777779,Java_low_results.csv
65,200,rectangle,low,low,0.9877435671786404,0.588212220046372,0.9813407029703882,0.8603743013159787,0.7777777777777779,Java_low_results.csv
65,208,rectangle,low,low,0.99310521367395,0.5593435719681472,0.9911338394462564,0.9280812828167164,0.7777777777777779,Java_low_results.csv
65,182,rectangle,low,low,0.9896696549075682,0.5754066623579184,0.9857128942628904,0.8573319970623527,0.7307692307692308,Java_low_results.csv
65,186,rectangle,low,low,0.9908667991268608,0.6029065471999684,0.9864681353463576,0.8589345064247651,0.6595744680851063,Java_low_results.csv
67,71,rectangle,low,low,0.9900196348106458,0.7519070232364382,0.984251159312312,0.9096378067712216,0.7727272727272728,Java_low_results.csv
67,74,rectangle,low,low,0.9915215899243714,0.7457501450199859,0.9872143031959308,0.8843547744857693,0.6754445964432285,Java_low_results.csv
67,94,rectangle,low,low,0.9925160604521872,0.7474603307173436,0.9909072762863704,0.8914866047306772,0.7096774193548387,Java_low_results.csv
65,179,rectangle,low,low,0.9923431312134996,0.5753323433520794,0.9885611218739064,0.9249496008290076,0.6756756756756758,Java_low_results.csv
65,176,rectangle,low,low,0.991708942770558,0.57079240714039,0.9879330367963046,0.8634008572598959,0.7019927536231885,Java_low_results.csv
67,101,rectangle,low,low,0.9895810330883492,0.7701201646204481,0.9844533814761754,0.9206547043848364,0.75,Java_low_results.csv
64,186,rectangle,low,low,0.9926831919128848,0.7053874756387017,0.9905322261620456,0.8898480393711762,0.637330754352031,Java_low_results.csv
67,99,rectangle,low,low,0.992237569287615,0.7415165469628272,0.9899817061328848,0.948528337715766,0.7272727272727273,Java_low_results.csv
67,78,rectangle,low,low,0.9923419697782296,0.661488543032533,0.9903300909923204,0.9317309857993504,0.716117216117216,Java_low_results.csv
64,200,rectangle,low,low,0.99064109269153,0.6711412399996142,0.9871116737263428,0.9105089388314016,0.6511627906976745,Java_low_results.csv
67,107,rectangle,low,low,0.9894226757036992,0.7283916288262033,0.9860468903228536,0.9083385973238746,0.5925925925925926,Java_low_results.csv
64,182,rectangle,low,low,0.99284234116277,0.7423385432045505,0.9894566139186785,0.9045876245726244,0.6799999999999999,Java_low_results.csv
67,124,rectangle,low,low,0.9912265620730428,0.7346506214809758,0.9892332471965432,0.9097341333432624,0.7399355877616748,Java_low_results.csv
67,140,rectangle,low,low,0.9912156940245274,0.7039205008560463,0.9882794420504888,0.9323719694386652,0.7272727272727273,Java_low_results.csv
67,79,rectangle,low,low,0.9931855039458272,0.7900033757556513,0.9911796452799292,0.9079827269622194,0.736842105263158,Java_low_results.csv
67,138,rectangle,low,low,0.9921844112974724,0.7632496691074421,0.9896937605904504,0.9010180620773346,0.5882352941176471,Java_low_results.csv
67,77,rectangle,low,low,0.9913907840131264,0.7209945777806364,0.987706948171695,0.92688598174099,0.7083333333333334,Java_low_results.csv
67,104,rectangle,low,low,0.990586592658724,0.7170986498834062,0.9887847230882588,0.9198358712888994,0.7586206896551724,Java_low_results.csv
67,164,rectangle,low,low,0.9903623880539908,0.708869378421809,0.9884327923246128,0.8817243004676767,0.7391304347826088,Java_low_results.csv
71,74,rectangle,low,low,0.9888116939574983,0.7385734843546918,0.9860512758148958,0.9074600518338852,0.6801948051948052,Java_low_results.csv
67,180,rectangle,low,low,0.9921308121115164,0.7368096288584163,0.9915166009102336,0.9309905896224256,0.6799999999999999,Java_low_results.csv
64,208,rectangle,low,low,0.9925190888501112,0.7240887413818387,0.9894714398718673,0.8948394213705078,0.6545092838196287,Java_low_results.csv
67,128,rectangle,low,low,0.9922767864890788,0.7551972468774886,0.9898606611138888,0.9362836026340536,0.6857142857142857,Java_low_results.csv
64,132,rectangle,low,low,0.9920861776385468,0.7188919228961587,0.9892431829651038,0.921000435130388,0.7037037037037037,Java_low_results.csv
67,162,rectangle,low,low,0.9909430646527456,0.6890575103045309,0.986500085193675,0.939265467162021,0.6818181818181819,Java_low_results.csv
67,126,rectangle,low,low,0.992653642118471,0.7012365875945735,0.9906261311910805,0.9180473126751714,0.7,Java_low_results.csv
71,94,rectangle,low,low,0.991858088017108,0.6869550383645044,0.990810750428336,0.881134557371909,0.7727272727272728,Java_low_results.csv
71,99,rectangle,low,low,0.99005089066022,0.733530601862681,0.988116727085016,0.9127678698657165,0.8,Java_low_results.csv
71,101,rectangle,low,low,0.9875840268473376,0.7600190498132484,0.9830770974755322,0.8941569455472795,0.75,Java_low_results.csv
71,78,rectangle,low,low,0.99128732707764,0.6788378120529408,0.9884034876687884,0.9028215026776708,0.7272727272727273,Java_low_results.csv
67,186,rectangle,low,low,0.9925783828937426,0.7319746555392168,0.9905700349463652,0.929832626301352,0.6578947368421053,Java_low_results.csv
67,200,rectangle,low,low,0.9898125843412432,0.734665008389253,0.9867986097913762,0.9377648055317428,0.7192118226600985,Java_low_results.csv
71,79,rectangle,low,low,0.9922060069414034,0.6870095304346715,0.9907763573409823,0.931307715809161,0.7391304347826088,Java_low_results.csv
67,182,rectangle,low,low,0.9919604517361778,0.6295436208776413,0.9899442551367034,0.9276459277217922,0.7272727272727273,Java_low_results.csv
67,208,rectangle,low,low,0.9936334667068536,0.6684657457503875,0.992023437576532,0.9190924780394604,0.75,Java_low_results.csv
71,107,rectangle,low,low,0.9872952925150256,0.7279473185795001,0.9828413950220832,0.8963992627074684,0.5925925925925926,Java_low_results.csv
71,77,rectangle,low,low,0.9903055884072086,0.636434009441891,0.987508746413152,0.9247098066354916,0.7241379310344828,Java_low_results.csv
71,104,rectangle,low,low,0.9895016047733852,0.6681931923955085,0.9867577179977408,0.9374253128506868,0.7599999999999999,Java_low_results.csv
71,140,rectangle,low,low,0.9900061871921514,0.7452297694395278,0.98498275712822,0.8928960704440339,0.7836257309941521,Java_low_results.csv
71,138,rectangle,low,low,0.9886904066612612,0.7136292405769329,0.985021260061704,0.8917308551630835,0.6,Java_low_results.csv
71,124,rectangle,low,low,0.9912436564058754,0.6970396619223806,0.9882348898818876,0.9012424636595224,0.7826086956521738,Java_low_results.csv
71,128,rectangle,low,low,0.9899495320949976,0.7090330650590304,0.989095525758342,0.9072341332322011,0.7,Java_low_results.csv
71,180,rectangle,low,low,0.9891874195989878,0.6506019061664132,0.9903375101563168,0.9264816682093524,0.7303030303030303,Java_low_results.csv
71,126,rectangle,low,low,0.9920153865129282,0.6834144109228018,0.9916789825218928,0.9003420233742933,0.7037037037037037,Java_low_results.csv
71,164,rectangle,low,low,0.9890419179513564,0.6355206949970187,0.9851679303419172,0.9232767737964084,0.7894736842105263,Java_low_results.csv
67,132,rectangle,low,low,0.9913213487026716,0.6475269683597088,0.989680349213489,0.8919944164482078,0.75,Java_low_results.csv
71,162,rectangle,low,low,0.9889470848378498,0.6675174571398239,0.9854834995299748,0.9109601574947542,0.6809090909090909,Java_low_results.csv
71,186,rectangle,low,low,0.9898383692266014,0.6479030187830163,0.9896010635007376,0.9173522542113692,0.6666666666666667,Java_low_results.csv
71,200,rectangle,low,low,0.987857940099402,0.6796121466182821,0.983624606120382,0.8764389062643458,0.7549999999999999,Java_low_results.csv
71,182,rectangle,low,low,0.9890558038545116,0.6051901104298535,0.9853317808487568,0.9083031611163046,0.7407407407407407,Java_low_results.csv
74,78,rectangle,low,low,0.9928485944388256,0.6751177200725886,0.9889197878710791,0.9231981743500272,0.6792857142857143,Java_low_results.csv
74,94,rectangle,low,low,0.9932437151110792,0.7302399205314575,0.990905239161476,0.8988222599663311,0.6519230769230769,Java_low_results.csv
74,101,rectangle,low,low,0.9882710426640448,0.765678603831757,0.9816273921722116,0.907082155548318,0.6339712918660287,Java_low_results.csv
71,208,rectangle,low,low,0.992013474873508,0.578483319318751,0.9921616315599402,0.9314926195497548,0.7655677655677655,Java_low_results.csv
74,99,rectangle,low,low,0.9914909073093764,0.7024962180609713,0.988327222758581,0.8942259631804276,0.6705426356589148,Java_low_results.csv
74,79,rectangle,low,low,0.9938283238304522,0.7089082980573903,0.9904933791518304,0.8970131636176575,0.6104336043360433,Java_low_results.csv
74,107,rectangle,low,low,0.9897138519539443,0.7249529567014641,0.9822340825056992,0.9268781600128292,0.6754443712969059,Java_low_results.csv
71,132,rectangle,low,low,0.9919254808508018,0.6095830003646217,0.9888767448305136,0.8573167325589952,0.7826086956521738,Java_low_results.csv
74,138,rectangle,low,low,0.99164276096216,0.7455882722315273,0.9880581324829768,0.9421140160304786,0.6491108071135431,Java_low_results.csv
74,104,rectangle,low,low,0.9911084313025637,0.6196018804376151,0.9866610000506504,0.8971544110618564,0.6071428571428572,Java_low_results.csv
74,140,rectangle,low,low,0.9907907627093926,0.7108461024820526,0.9895243756424504,0.9166943339396384,0.6153846153846154,Java_low_results.csv
74,124,rectangle,low,low,0.9916673034153236,0.7300204031859223,0.9872802381489764,0.9244652751812064,0.6939799331103679,Java_low_results.csv
74,77,rectangle,low,low,0.9922298229843006,0.6708420422002273,0.9872380406240192,0.917035932591526,0.6830143540669856,Java_low_results.csv
74,128,rectangle,low,low,0.9911943046824548,0.670467806435691,0.9871652076922868,0.9061416829195168,0.6785714285714286,Java_low_results.csv
67,179,rectangle,low,low,0.9929624836328046,0.7057132192763234,0.990086874866678,0.8765679914069734,0.6086956521739131,Java_low_results.csv
74,164,rectangle,low,low,0.9912763303621778,0.7300262600087866,0.987338599262552,0.9455738589324536,0.6666666666666667,Java_low_results.csv
71,179,rectangle,low,low,0.9926552104234242,0.6514224486610952,0.9898976782162046,0.8766549581577935,0.6399999999999999,Java_low_results.csv
71,176,rectangle,low,low,0.9919304451033228,0.6666803755695662,0.9900190219492891,0.9047191301304915,0.6666666666666666,Java_low_results.csv
67,176,rectangle,low,low,0.9929163719009034,0.7267257257296372,0.9915927919380716,0.9006021234386529,0.6633333333333333,Java_low_results.csv
74,180,rectangle,low,low,0.9926682873428914,0.7499034019485487,0.9876579600797204,0.9197107597789016,0.6141439205955335,Java_low_results.csv
74,162,rectangle,low,low,0.9915307090435788,0.6875158524582581,0.9884086394280872,0.9317592364894374,0.6363636363636364,Java_low_results.csv
74,126,rectangle,low,low,0.9921755486333066,0.6774096602950104,0.9888855699177076,0.884245808652215,0.6666666666666666,Java_low_results.csv
74,186,rectangle,low,low,0.992038264365246,0.7030446711426683,0.9903897801563348,0.9019659510200944,0.6451612903225807,Java_low_results.csv
64,179,rectangle,low,low,0.9929721827071354,0.74164829464678,0.9910530851812244,0.920314608314846,0.6551724137931034,Java_low_results.csv
74,200,rectangle,low,low,0.9884938976995952,0.7076221447219333,0.9829186531490788,0.8869213514169839,0.6499999999999999,Java_low_results.csv
74,182,rectangle,low,low,0.9918126187114976,0.6677349301911681,0.989005792654186,0.88207082987166,0.6726190476190477,Java_low_results.csv
74,208,rectangle,low,low,0.994267539327099,0.7019911670778622,0.9921966461910786,0.94139773836133,0.6352549889135255,Java_low_results.csv
74,132,rectangle,low,low,0.9919395576919308,0.5849080863800834,0.988739875320482,0.884775363181642,0.736842105263158,Java_low_results.csv
64,176,rectangle,low,low,0.992416523554741,0.7382044849696305,0.990409141342892,0.9163493897620062,0.6744565217391304,Java_low_results.csv
