exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
51,53,Intermediate,Intermediate,r1,r1,c1,c1,45.30377029755401,r1_result.csv
10,16,Intermediate,Beginner,r1,r1,c1,c1,41.67877477414925,r1_result.csv
10,24,Intermediate,Beginner,r1,r1,c1,c1,46.99033425100109,r1_result.csv
10,27,Intermediate,Beginner,r1,r1,c1,c1,42.23137821248,r1_result.csv
10,33,Intermediate,Beginner,r1,r1,c1,c1,41.46956285212116,r1_result.csv
10,36,Intermediate,Beginner,r1,r1,c1,c1,31.255246453126414,r1_result.csv
10,40,Intermediate,Beginner,r1,r1,c1,c1,38.655544049107625,r1_result.csv
11,26,Intermediate,Beginner,r1,r1,c3,c3,41.727843370311376,r1_result.csv
11,29,Intermediate,Beginner,r1,r1,c3,c3,35.90087571325824,r1_result.csv
11,30,Intermediate,Beginner,r1,r1,c3,c3,26.73014132870595,r1_result.csv
11,39,Intermediate,Beginner,r1,r1,c3,c3,42.07290942743361,r1_result.csv
11,46,Intermediate,Beginner,r1,r1,c3,c3,40.489113669711074,r1_result.csv
11,9,Intermediate,Beginner,r1,r1,c3,c3,43.75140802789571,r1_result.csv
12,25,Intermediate,Beginner,r1,r1,c2,c2,44.69599934963179,r1_result.csv
12,28,Intermediate,Beginner,r1,r1,c2,c2,38.381950745771874,r1_result.csv
12,37,Intermediate,Beginner,r1,r1,c2,c2,39.12965559334549,r1_result.csv
12,38,Intermediate,Beginner,r1,r1,c2,c2,28.47357583345163,r1_result.csv
12,41,Intermediate,Beginner,r1,r1,c2,c2,46.89107035522556,r1_result.csv
12,43,Intermediate,Beginner,r1,r1,c2,c2,43.49049713195892,r1_result.csv
12,47,Intermediate,Beginner,r1,r1,c2,c2,43.95400356490467,r1_result.csv
12,48,Intermediate,Beginner,r1,r1,c2,c2,43.96968661012233,r1_result.csv
12,50,Intermediate,Beginner,r1,r1,c2,c2,38.05306485508604,r1_result.csv
12,52,Intermediate,Beginner,r1,r1,c2,c2,35.38742943007192,r1_result.csv
13,25,Intermediate,Beginner,r1,r1,c2,c2,35.42765603774298,r1_result.csv
13,28,Intermediate,Beginner,r1,r1,c2,c2,27.90052846916951,r1_result.csv
13,37,Intermediate,Beginner,r1,r1,c2,c2,31.074987057566425,r1_result.csv
13,38,Intermediate,Beginner,r1,r1,c2,c2,19.216211723368065,r1_result.csv
13,41,Intermediate,Beginner,r1,r1,c2,c2,36.06277127460992,r1_result.csv
13,43,Intermediate,Beginner,r1,r1,c2,c2,34.06098546125709,r1_result.csv
13,47,Intermediate,Beginner,r1,r1,c2,c2,35.02830749335347,r1_result.csv
13,48,Intermediate,Beginner,r1,r1,c2,c2,37.00162260528676,r1_result.csv
13,50,Intermediate,Beginner,r1,r1,c2,c2,28.030672330504547,r1_result.csv
13,52,Intermediate,Beginner,r1,r1,c2,c2,28.70293706520142,r1_result.csv
14,25,Intermediate,Beginner,r1,r1,c2,c2,41.37628593318207,r1_result.csv
14,28,Intermediate,Beginner,r1,r1,c2,c2,33.11778701176288,r1_result.csv
14,37,Intermediate,Beginner,r1,r1,c2,c2,35.84664539691959,r1_result.csv
14,38,Intermediate,Beginner,r1,r1,c2,c2,26.57370105418111,r1_result.csv
14,41,Intermediate,Beginner,r1,r1,c2,c2,41.62835434697335,r1_result.csv
14,43,Intermediate,Beginner,r1,r1,c2,c2,41.69509357729578,r1_result.csv
14,47,Intermediate,Beginner,r1,r1,c2,c2,40.42932784956221,r1_result.csv
14,48,Intermediate,Beginner,r1,r1,c2,c2,40.4350354749441,r1_result.csv
14,50,Intermediate,Beginner,r1,r1,c2,c2,32.97404861397662,r1_result.csv
14,52,Intermediate,Beginner,r1,r1,c2,c2,35.01905075573048,r1_result.csv
15,26,Intermediate,Beginner,r1,r1,c3,c3,33.84864533898481,r1_result.csv
15,29,Intermediate,Beginner,r1,r1,c3,c3,27.74650569215845,r1_result.csv
15,30,Intermediate,Beginner,r1,r1,c3,c3,16.999392921258426,r1_result.csv
15,39,Intermediate,Beginner,r1,r1,c3,c3,32.978723336521604,r1_result.csv
15,46,Intermediate,Beginner,r1,r1,c3,c3,31.927792494167647,r1_result.csv
15,9,Intermediate,Beginner,r1,r1,c3,c3,35.04590586789255,r1_result.csv
17,25,Intermediate,Beginner,r1,r1,c2,c2,34.91622878182463,r1_result.csv
17,28,Intermediate,Beginner,r1,r1,c2,c2,28.630704653115902,r1_result.csv
17,37,Intermediate,Beginner,r1,r1,c2,c2,28.924562649085924,r1_result.csv
17,38,Intermediate,Beginner,r1,r1,c2,c2,16.072191167635143,r1_result.csv
17,41,Intermediate,Beginner,r1,r1,c2,c2,36.06173512248957,r1_result.csv
17,43,Intermediate,Beginner,r1,r1,c2,c2,34.06599074185846,r1_result.csv
17,47,Intermediate,Beginner,r1,r1,c2,c2,35.56671018066184,r1_result.csv
17,48,Intermediate,Beginner,r1,r1,c2,c2,37.03764921241839,r1_result.csv
17,50,Intermediate,Beginner,r1,r1,c2,c2,27.59840994379315,r1_result.csv
17,52,Intermediate,Beginner,r1,r1,c2,c2,27.55688234725822,r1_result.csv
18,16,Intermediate,Beginner,r1,r1,c1,c1,41.33800994423457,r1_result.csv
18,24,Intermediate,Beginner,r1,r1,c1,c1,49.003909119081975,r1_result.csv
18,27,Intermediate,Beginner,r1,r1,c1,c1,44.26904903497243,r1_result.csv
18,33,Intermediate,Beginner,r1,r1,c1,c1,43.74383300517173,r1_result.csv
18,36,Intermediate,Beginner,r1,r1,c1,c1,30.36228404266843,r1_result.csv
18,40,Intermediate,Beginner,r1,r1,c1,c1,41.58297444527838,r1_result.csv
19,26,Intermediate,Beginner,r1,r1,c3,c3,32.78810915603377,r1_result.csv
19,29,Intermediate,Beginner,r1,r1,c3,c3,27.862509929622213,r1_result.csv
19,30,Intermediate,Beginner,r1,r1,c3,c3,17.398391099478825,r1_result.csv
19,39,Intermediate,Beginner,r1,r1,c3,c3,33.134170972783586,r1_result.csv
19,46,Intermediate,Beginner,r1,r1,c3,c3,32.95220366209624,r1_result.csv
19,9,Intermediate,Beginner,r1,r1,c3,c3,34.7247900885664,r1_result.csv
20,26,Intermediate,Beginner,r1,r1,c3,c3,40.61385050729785,r1_result.csv
20,29,Intermediate,Beginner,r1,r1,c3,c3,34.25221852543802,r1_result.csv
20,30,Intermediate,Beginner,r1,r1,c3,c3,26.02123450508165,r1_result.csv
20,39,Intermediate,Beginner,r1,r1,c3,c3,40.56965912776538,r1_result.csv
20,46,Intermediate,Beginner,r1,r1,c3,c3,38.99531129424219,r1_result.csv
20,9,Intermediate,Beginner,r1,r1,c3,c3,39.33978554628983,r1_result.csv
21,26,Intermediate,Beginner,r1,r1,c3,c3,36.588997792388064,r1_result.csv
21,29,Intermediate,Beginner,r1,r1,c3,c3,31.29808339073084,r1_result.csv
21,30,Intermediate,Beginner,r1,r1,c3,c3,20.87618985495196,r1_result.csv
21,39,Intermediate,Beginner,r1,r1,c3,c3,35.95811388612479,r1_result.csv
21,46,Intermediate,Beginner,r1,r1,c3,c3,35.56802760136134,r1_result.csv
21,9,Intermediate,Beginner,r1,r1,c3,c3,37.16442278643344,r1_result.csv
22,26,Intermediate,Beginner,r1,r1,c3,c3,39.811370059412496,r1_result.csv
22,29,Intermediate,Beginner,r1,r1,c3,c3,37.86924628345121,r1_result.csv
22,30,Intermediate,Beginner,r1,r1,c3,c3,27.860732457586103,r1_result.csv
22,39,Intermediate,Beginner,r1,r1,c3,c3,39.26536120698105,r1_result.csv
22,46,Intermediate,Beginner,r1,r1,c3,c3,42.2854859711407,r1_result.csv
22,9,Intermediate,Beginner,r1,r1,c3,c3,44.10839557355983,r1_result.csv
23,26,Intermediate,Beginner,r1,r1,c3,c3,44.22200197013489,r1_result.csv
23,29,Intermediate,Beginner,r1,r1,c3,c3,38.16698078463067,r1_result.csv
23,30,Intermediate,Beginner,r1,r1,c3,c3,28.21824370122503,r1_result.csv
23,39,Intermediate,Beginner,r1,r1,c3,c3,43.92011071254217,r1_result.csv
23,46,Intermediate,Beginner,r1,r1,c3,c3,41.16992954811321,r1_result.csv
23,9,Intermediate,Beginner,r1,r1,c3,c3,42.18316731947835,r1_result.csv
31,16,Intermediate,Beginner,r1,r1,c1,c1,34.70974993614475,r1_result.csv
31,24,Intermediate,Beginner,r1,r1,c1,c1,41.81674725931744,r1_result.csv
31,27,Intermediate,Beginner,r1,r1,c1,c1,36.76542316868653,r1_result.csv
31,33,Intermediate,Beginner,r1,r1,c1,c1,41.10757817313496,r1_result.csv
31,36,Intermediate,Beginner,r1,r1,c1,c1,25.202343273663114,r1_result.csv
31,40,Intermediate,Beginner,r1,r1,c1,c1,38.85189887972539,r1_result.csv
32,16,Intermediate,Beginner,r1,r1,c1,c1,41.60132132946229,r1_result.csv
32,24,Intermediate,Beginner,r1,r1,c1,c1,47.6058451421388,r1_result.csv
32,27,Intermediate,Beginner,r1,r1,c1,c1,44.22487137977102,r1_result.csv
32,33,Intermediate,Beginner,r1,r1,c1,c1,46.7976459385885,r1_result.csv
32,36,Intermediate,Beginner,r1,r1,c1,c1,31.18141095552339,r1_result.csv
32,40,Intermediate,Beginner,r1,r1,c1,c1,41.45380398876396,r1_result.csv
34,25,Intermediate,Beginner,r1,r1,c2,c2,42.08938390703588,r1_result.csv
34,28,Intermediate,Beginner,r1,r1,c2,c2,35.021701602774364,r1_result.csv
34,37,Intermediate,Beginner,r1,r1,c2,c2,38.81919958887956,r1_result.csv
34,38,Intermediate,Beginner,r1,r1,c2,c2,28.170811024837068,r1_result.csv
34,41,Intermediate,Beginner,r1,r1,c2,c2,44.01976810624007,r1_result.csv
34,43,Intermediate,Beginner,r1,r1,c2,c2,44.43323770771299,r1_result.csv
34,47,Intermediate,Beginner,r1,r1,c2,c2,42.86779864010696,r1_result.csv
34,48,Intermediate,Beginner,r1,r1,c2,c2,44.96373838714951,r1_result.csv
34,50,Intermediate,Beginner,r1,r1,c2,c2,35.70241911546019,r1_result.csv
34,52,Intermediate,Beginner,r1,r1,c2,c2,38.37194544484858,r1_result.csv
35,16,Intermediate,Beginner,r1,r1,c1,c1,38.68963141978745,r1_result.csv
35,24,Intermediate,Beginner,r1,r1,c1,c1,46.816250275679415,r1_result.csv
35,27,Intermediate,Beginner,r1,r1,c1,c1,42.46406772084728,r1_result.csv
35,33,Intermediate,Beginner,r1,r1,c1,c1,45.67958598139721,r1_result.csv
35,36,Intermediate,Beginner,r1,r1,c1,c1,29.965687160994623,r1_result.csv
35,40,Intermediate,Beginner,r1,r1,c1,c1,43.18428271124909,r1_result.csv
42,25,Intermediate,Beginner,r1,r1,c2,c2,47.6106087237357,r1_result.csv
42,28,Intermediate,Beginner,r1,r1,c2,c2,40.77496942314161,r1_result.csv
42,37,Intermediate,Beginner,r1,r1,c2,c2,41.64625996258331,r1_result.csv
42,38,Intermediate,Beginner,r1,r1,c2,c2,33.7587505977268,r1_result.csv
42,41,Intermediate,Beginner,r1,r1,c2,c2,47.58498464026014,r1_result.csv
42,43,Intermediate,Beginner,r1,r1,c2,c2,48.4941209087109,r1_result.csv
42,47,Intermediate,Beginner,r1,r1,c2,c2,45.95230206738376,r1_result.csv
42,48,Intermediate,Beginner,r1,r1,c2,c2,46.17291782304843,r1_result.csv
42,50,Intermediate,Beginner,r1,r1,c2,c2,38.73841418597324,r1_result.csv
42,52,Intermediate,Beginner,r1,r1,c2,c2,42.39501131653315,r1_result.csv
44,26,Intermediate,Beginner,r1,r1,c3,c3,45.52320295348556,r1_result.csv
44,29,Intermediate,Beginner,r1,r1,c3,c3,39.94354587174441,r1_result.csv
44,30,Intermediate,Beginner,r1,r1,c3,c3,30.805315317517174,r1_result.csv
44,39,Intermediate,Beginner,r1,r1,c3,c3,43.361086950850535,r1_result.csv
44,46,Intermediate,Beginner,r1,r1,c3,c3,43.44637233697833,r1_result.csv
44,9,Intermediate,Beginner,r1,r1,c3,c3,45.26661552817922,r1_result.csv
45,26,Intermediate,Beginner,r1,r1,c3,c3,46.53914176207208,r1_result.csv
45,29,Intermediate,Beginner,r1,r1,c3,c3,40.41227386143763,r1_result.csv
45,30,Intermediate,Beginner,r1,r1,c3,c3,31.98099129608496,r1_result.csv
45,39,Intermediate,Beginner,r1,r1,c3,c3,43.75886201397352,r1_result.csv
45,46,Intermediate,Beginner,r1,r1,c3,c3,44.44147135687955,r1_result.csv
45,9,Intermediate,Beginner,r1,r1,c3,c3,45.15033226390275,r1_result.csv
51,16,Intermediate,Beginner,r1,r1,c1,c1,36.026693698220555,r1_result.csv
51,24,Intermediate,Beginner,r1,r1,c1,c1,42.41360094848952,r1_result.csv
51,27,Intermediate,Beginner,r1,r1,c1,c1,37.07278832959129,r1_result.csv
51,33,Intermediate,Beginner,r1,r1,c1,c1,38.96321976406046,r1_result.csv
51,36,Intermediate,Beginner,r1,r1,c1,c1,26.367984023683373,r1_result.csv
51,40,Intermediate,Beginner,r1,r1,c1,c1,38.67419855616814,r1_result.csv
53,16,Intermediate,Beginner,r1,r1,c1,c1,40.41012491639346,r1_result.csv
53,24,Intermediate,Beginner,r1,r1,c1,c1,46.94568081125095,r1_result.csv
53,27,Intermediate,Beginner,r1,r1,c1,c1,43.62900939575299,r1_result.csv
53,33,Intermediate,Beginner,r1,r1,c1,c1,42.580597684039326,r1_result.csv
53,36,Intermediate,Beginner,r1,r1,c1,c1,30.106011291449214,r1_result.csv
53,40,Intermediate,Beginner,r1,r1,c1,c1,40.681344602109306,r1_result.csv
16,24,Beginner,Beginner,r1,r1,c1,c1,40.37085402298838,r1_result.csv
16,27,Beginner,Beginner,r1,r1,c1,c1,35.574108889085416,r1_result.csv
16,33,Beginner,Beginner,r1,r1,c1,c1,37.30780998100232,r1_result.csv
16,36,Beginner,Beginner,r1,r1,c1,c1,23.987082962456302,r1_result.csv
16,40,Beginner,Beginner,r1,r1,c1,c1,36.21465405458005,r1_result.csv
24,27,Beginner,Beginner,r1,r1,c1,c1,43.95720878772006,r1_result.csv
24,33,Beginner,Beginner,r1,r1,c1,c1,45.92620628142194,r1_result.csv
24,36,Beginner,Beginner,r1,r1,c1,c1,30.15563976420248,r1_result.csv
24,40,Beginner,Beginner,r1,r1,c1,c1,42.38684643550688,r1_result.csv
25,28,Beginner,Beginner,r1,r1,c2,c2,36.36811644545887,r1_result.csv
25,37,Beginner,Beginner,r1,r1,c2,c2,39.612062228540765,r1_result.csv
25,38,Beginner,Beginner,r1,r1,c2,c2,30.23314153552393,r1_result.csv
25,41,Beginner,Beginner,r1,r1,c2,c2,46.61048127829589,r1_result.csv
25,43,Beginner,Beginner,r1,r1,c2,c2,43.29055983495892,r1_result.csv
