exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration,baseline_Shape,baseline_Length,baseline_Direction,baseline_Position,baseline_Duration
1,13,2,high,low,0.11537864518766328,-0.041987952074108215,0.11649312686901947,0.15205395899052288,-0.19988439636725264,0.8762542890523481,0.7541014895916942,0.8728589899134767,0.764864030667596,0.8277913731114387
1,21,2,high,low,0.11759668133768486,-0.10372538759554895,0.11808686786750233,0.13065221229440038,-0.1279565319285546,0.8751699562849649,0.7603032622245683,0.8740965126641325,0.7647011295577101,0.8249262288982515
1,27,2,high,low,0.10890180478164524,-0.07711412405895324,0.09553626339074361,0.21792105217593416,-0.15730192791432573,0.8803963370018103,0.7701615846697631,0.8861251922934875,0.7137799829191314,0.8167222177693982
1,29,2,high,low,0.12129737882295866,-0.13117930899582708,0.12328841893415732,0.11121789119227132,-0.1555803893022626,0.8682738120745116,0.8105061240311142,0.8623799919922714,0.7685973796654603,0.8555803893022627
1,31,2,high,low,0.10848275948212627,-0.03997189842463278,0.10728961721562591,0.1493264788795633,-0.1522512896086894,0.8832870857314791,0.7542911750705962,0.8794531526206371,0.7523065223668435,0.8479034635217328
1,34,2,high,low,0.10632727883547,-0.09347762688525418,0.1192661034151481,0.15366409012068005,-0.20626117269050104,0.8839137003590706,0.7979516536926876,0.8681726571978161,0.7681417047187514,0.8479724026370251
1,35,2,high,low,0.10196422012159578,-0.02222083401806063,0.09397833189097304,0.15299412749938468,-0.2660865918557308,0.8871468630628648,0.7935941965532709,0.8918727892648105,0.7715647751735348,0.852293488407455
1,37,2,high,low,0.10776267455645683,-0.0990739528849387,0.09442975050469848,0.12120991416157223,-0.12870018660011762,0.8838869458704203,0.7760443573000069,0.8951209664157735,0.7926109021361096,0.8287001866001176
1,41,2,high,low,0.11285010816809571,-0.10836064305386661,0.13695622664047613,0.1747977179645892,-0.11042409278671284,0.8806772262628295,0.7210197038903607,0.8548236077489317,0.7409115593451789,0.8376968200594401
1,43,2,high,low,0.11078942419582327,-0.07089023775799785,0.13950812030259052,0.17852572766414943,-0.1360222627071448,0.8816461456589948,0.7475377767669475,0.8504611987365185,0.7501591001410935,0.8531651198500019
1,44,2,high,low,0.1267424027257884,-0.09317230036128299,0.1200700951597774,0.13856876651129968,-0.09357587200280704,0.8651238964817611,0.7443443925724155,0.8694192612574553,0.7508507460926699,0.8327063067854158
1,56,2,high,low,0.11306872163092585,-0.1153454940590608,0.11122458299993232,0.16032437320806647,-0.20636505555602225,0.877022979879774,0.8110025078029559,0.876480609258528,0.7718643965648735,0.82752069395304
1,60,2,high,low,0.12364586334217231,-0.10265807202935351,0.13824739241401895,0.19865408653833116,-0.17626715342650023,0.8679589057764688,0.7338669887829168,0.850663489571635,0.7078288010778184,0.819124296283643
1,63,2,high,low,0.11359001561025117,0.04192048875767329,0.11087622106546247,0.18866936316742067,-0.1701892956500416,0.8774776597560319,0.7207626102843125,0.878208160294862,0.7594872919685649,0.8368559623167081
1,64,2,high,low,0.12692099542453283,-0.03559250774846756,0.16444381170400446,0.12956550701163638,-0.16557035582559176,0.8623028485968609,0.6596116307188913,0.8174921247980881,0.7570430566655447,0.8322370224922584
1,65,2,high,low,0.11195243664547416,-0.051316454679287915,0.10790477218387462,0.12108531536149902,-0.10420768257802182,0.8742890509913681,0.7385536171558973,0.8738061968620724,0.7344449549177843,0.8359149996511925
1,67,2,high,low,0.11217661667867196,-0.06776748198477345,0.11340998356997889,0.12519283237923873,-0.14467881420582507,0.8775720242341001,0.7967173008557211,0.8733606040008672,0.768581921192954,0.8488454808724918
1,71,2,high,low,0.11703630724674763,-0.04491710143681504,0.10058380705383341,0.15701581549415244,-0.09814979486620734,0.870328687142103,0.7775498797361752,0.8807931802275915,0.7472563828702661,0.8314831281995407
1,74,2,high,low,0.11387407396759708,-0.049831368337219795,0.0883835826185837,0.12428245387702042,-0.18818130971406977,0.8751128274403308,0.7732973604703532,0.8958831297513237,0.7724142301310939,0.8245449460777061
1,77,2,high,low,0.11978411794544375,0.08080148155134526,0.13779743640137798,0.15302205029496885,-0.20101808552941935,0.8723200007859508,0.6855707075356088,0.851804006357875,0.7378336009053996,0.8410180855294193
1,78,2,high,low,0.12204207638095788,-0.11263663823808723,0.11942121328038835,0.19391347909089185,-0.13960106661639227,0.8652658063958089,0.7960432146217284,0.8634478307995912,0.73214193260474,0.8181724951878209
1,79,2,high,low,0.11657278279862815,-0.03426660386002034,0.13663841348788996,0.16623534628078218,-0.16801184068726271,0.875939897866476,0.7583000367140313,0.8536394619355141,0.7455678605528884,0.8346785073539293
1,94,2,high,low,0.10892947336390324,-0.10667346809903966,0.09889393199074625,0.07666437667026471,-0.13653744831347925,0.8828485043123038,0.8034277340089933,0.8902529613157532,0.7744305870993923,0.8115374483134793
1,99,2,high,low,0.11520283279732091,-0.0575798911950709,0.09722689716176935,0.15930584011571947,-0.07385423466927277,0.874031954797093,0.8059699130036928,0.890238836661578,0.7638124843734417,0.8238542346692728
1,101,2,high,low,0.10661725000058098,0.010411862701684593,0.12092814548857256,0.12782092719216553,-0.10026350906754444,0.8817386672683953,0.8138249703924922,0.8636484106187983,0.7685786192998556,0.8371056143307024
1,104,2,high,low,0.11179861132352709,-0.038630891521957644,0.11634855735299243,0.10314929063690714,-0.12982701406915653,0.8781684007466762,0.7403252932666725,0.8709657202694953,0.7740124973469247,0.8502921303482263
1,107,2,high,low,0.10987575540561245,-0.03365805554742085,0.10859751711588128,0.13775059300803816,-0.17467003682569837,0.8797496871059463,0.7472273268002443,0.8766747619209039,0.7566776562928013,0.8146700368256983
1,124,2,high,low,0.12902873503308931,-0.0665080961262412,0.1392987541916928,0.16876894324222036,-0.10548759043811806,0.8637904184568554,0.7375452878043963,0.8514571452311869,0.7459213170933104,0.8073394422899699
1,126,2,high,low,0.11898953572948623,-0.12467041154235703,0.1272312215861081,0.12305947429392927,-0.1225241178216081,0.8706694159738464,0.7276254727084006,0.8591773655831126,0.7243947765818086,0.8330504336110818
1,128,2,high,low,0.11534626053225217,-0.11055139985009876,0.13901668710322757,0.14462338454991186,-0.15896609393094008,0.8759785446131427,0.7844307921438833,0.8507687912300825,0.7601231384181034,0.8360896460544922
1,132,2,high,low,0.1193550686946876,-0.007859393454731745,0.1552850121381395,0.1490174113289855,-0.10608837611130773,0.872096427088612,0.6293987348402952,0.833486089781815,0.7438707346007509,0.8429304813744657
1,138,2,high,low,0.10322145827573515,-0.05462998201240432,0.09611316120912405,0.12185182649367676,-0.17545212870196203,0.8858857874274981,0.787841002420901,0.8872619963063811,0.7812825992704405,0.7939552472050806
1,140,2,high,low,0.11213508597707511,-0.1470172915694805,0.11552806710133068,0.1825805949261018,-0.07386711692190662,0.8787155001896596,0.7856540852033207,0.8741500076970522,0.7498277649167051,0.8132559114889695
1,162,2,high,low,0.10964628003246357,-0.053355746488432554,0.12259175681610701,0.11870574330435568,-0.13510115440852888,0.8788588995860882,0.7457065802665682,0.8594986244779059,0.7578242401042242,0.8197602453176198
1,164,2,high,low,0.11695164649811329,-0.08997231348239398,0.1137292083189354,0.17869708692089792,-0.1251644804901343,0.8721455958931097,0.7390508173270561,0.8731788727699067,0.7382499708150168,0.8548942102198641
1,172,2,high,low,0.1255631391552925,-0.012986870018831365,0.1053430258776683,0.14126496560099455,-0.2172596672313235,0.8652715118566593,0.7965404972173429,0.8824662430401349,0.7593509508875738,0.8172596672313235
1,176,2,high,low,0.12980283629814082,-0.0329449436222502,0.16729292553392983,0.10832930961949006,-0.1624483955812952,0.8624206074632683,0.6830474776405151,0.821139106280999,0.7533107420394032,0.8398677504200049
1,179,2,high,low,0.11734378667880929,-0.039386746595954425,0.12627595958869753,0.1788261997934546,-0.21221120994256837,0.8742592993673709,0.6979132561850547,0.861263157555683,0.7292186212291583,0.8193540670854256
1,180,2,high,low,0.10550346597123528,-0.1491385404634359,0.10390548429953916,0.14659789532384382,-0.18461117925429815,0.8830869233555501,0.8300252849413106,0.8812868558959543,0.7751142009460992,0.8631826078257268
1,182,2,high,low,0.11351900093757827,-0.056516580182980336,0.134580248499658,0.12355309262697656,-0.12093711704594512,0.8766064633167677,0.699173196225165,0.8511263530525662,0.7326234256475189,0.814917050156313
1,183,2,high,low,0.12642831127218235,0.004425039293084243,0.14062233428956084,0.11580634275888024,-0.15890570812448435,0.8649888456866045,0.7170025425166742,0.8480704215654282,0.7778848385084195,0.8504817950810061
1,186,2,high,low,0.11409420918231972,-0.0595171688535987,0.1095243555116604,0.1496844146951134,-0.197854561325982,0.8778612541852913,0.7630980726068076,0.8797093824058974,0.7712983767772111,0.8342181976896184
1,200,2,high,low,0.09778534376059711,-0.08946179104006635,0.08400411950437747,0.13105448083086257,-0.1665663951419536,0.8908470496779609,0.8270387400380788,0.9006094569061185,0.7772898101628086,0.8332330618086202
26,13,2,high,low,0.11516176129638656,-0.03992479721981379,0.10438638945754541,0.14536150668239778,-0.24670461328942273,0.8755302454980228,0.7689165765399308,0.8828232018832181,0.7608546516447524,0.8332750905369255
26,21,2,high,low,0.10979656404108418,-0.05337190098960254,0.11355511663226192,0.17598227340040296,-0.16749990179514573,0.8817617022091953,0.7693374261815952,0.8748351383467159,0.7431606821176913,0.8294046636999075
26,27,2,high,low,0.12344672735536333,-0.08334641965996381,0.11759025293514869,0.16280633638132702,-0.28881928015835745,0.8673829870286884,0.7258749036232801,0.8691876293138515,0.7476828618407865,0.8456668253779958
26,29,2,high,low,0.11430304009978731,-0.12236701528751703,0.10377391137599523,0.16478883736397953,-0.26115585056610136,0.8758834921396148,0.783183669833066,0.8830048809413176,0.7433039878609831,0.8569005314171652
26,31,2,high,low,0.10822548263530263,-0.061781381380585754,0.10821307588282614,0.14461127207630253,-0.212963654581927,0.882829185858616,0.776694903112071,0.8803053437093107,0.7788842366404503,0.8301797717980443
26,34,2,high,low,0.11091841979051409,-0.08817660362345214,0.11041004769029417,0.12711050944642488,-0.23392324435182887,0.8801946663667932,0.7787979583533697,0.8784593744442073,0.7766009203337306,0.822158538469476
26,35,2,high,low,0.10807832070485757,-0.07330130055902884,0.10021261531429315,0.1399135402842988,-0.18821730256595748,0.8824160290560062,0.8143667035018725,0.8848730035002396,0.790358122994534,0.8197962499343785
26,37,2,high,low,0.11262297545243038,-0.0942723347541985,0.10180202316335407,0.1551130375345413,-0.20184601660549417,0.8784433663022634,0.8137885222951697,0.8859493112887978,0.755366998207018,0.8382096529691305
26,41,2,high,low,0.11882006337404838,-0.07748679669361203,0.12957670538698607,0.14610332957941752,-0.1308684284995132,0.8741784613880563,0.7737130290238708,0.861001921672622,0.7641554679076575,0.8117775194086041
26,43,2,high,low,0.12134304933493711,-0.10937802895580617,0.10710230189693759,0.11996585053586462,-0.23215363667577904,0.870939207890296,0.8070335759535288,0.8826530233829829,0.7744707626050269,0.8408492888496921
26,44,2,high,low,0.1156562075756764,-0.07004638290777421,0.11256036697657701,0.14824502567949294,-0.21109558984951626,0.8759705758568387,0.7856665137958481,0.8758277389865594,0.7676315546486008,0.8452419313129308
26,56,2,high,low,0.11828823987799675,0.011442559404014618,0.09104012011412399,0.10839995303366257,-0.1876440409109268,0.8725892152748357,0.7807720883721404,0.8958921501319989,0.7820626244601141,0.8347028644403385
26,60,2,high,low,0.11714333235312935,-0.06304428564001507,0.10775990407385849,0.1992614475709369,-0.2173260141222837,0.8743421673617463,0.7724989981068476,0.8813337362652616,0.7441875862188904,0.8327106295068991
26,63,2,high,low,0.10831914202815052,-0.08633848955741608,0.10094370998146773,0.11617197156561854,-0.19182770634592738,0.8813070494643834,0.8068296580454323,0.8851223516064421,0.7784921374413973,0.8366305737294399
26,64,2,high,low,0.12098348070470444,0.009105204230218655,0.14738337798090206,0.13107840147822358,-0.21488802232432025,0.868104488625209,0.6677243275798291,0.8376758804428243,0.7453146389312353,0.8423390027164771
26,65,2,high,low,0.1270525523064534,0.009029004749702585,0.17368429129729734,0.13370773253498158,-0.21453409803855994,0.8601853677789074,0.6458157014903247,0.8096660396775017,0.7193250496814303,0.8081276916321536
26,67,2,high,low,0.11647871260984599,-0.033777302548176014,0.10607543440378309,0.1319862618475358,-0.2191906148208118,0.8740951898956075,0.7928172943065984,0.8829459978442649,0.7775770851058734,0.8299900538109941
26,71,2,high,low,0.0977816753231543,-0.09117383217921526,0.10769088685979356,0.11397210879173558,-0.23873321717495355,0.8883217843161311,0.750552794159971,0.8762302253576718,0.7630792711756392,0.854117832559569
26,74,2,high,low,0.1262049820127169,-0.04779811711144977,0.10629929690218343,0.11101155976303201,-0.24739453864970495,0.8629029144896541,0.7721986163183094,0.8756032448581709,0.7448763826043818,0.8688504773470229
26,77,2,high,low,0.1101479953825305,-0.009887067150637696,0.11651121127656738,0.13453752826785426,-0.24228256766493705,0.8823913031343801,0.7724314056757297,0.8730119417145131,0.7667790328145289,0.8229802420835418
26,78,2,high,low,0.09669854913545162,-0.07557160735886093,0.09196857593404795,0.14046704025917955,-0.23871096357142485,0.8928482788723907,0.80338500300382,0.8918135619218782,0.7757227577416836,0.836008260868722
26,79,2,high,low,0.12195326809124396,-0.06308686090199689,0.12601074794580636,0.16170025257598641,-0.19390113600935788,0.8698040888927829,0.8010269994894121,0.8634703538392434,0.7669285324487388,0.8400111929353542
26,94,2,high,low,0.12274573085524398,-0.04205303087335133,0.13177425350143712,0.10694907017068278,-0.20353916669106586,0.8685470385982497,0.7768907237325253,0.8551086775411801,0.7567381797559564,0.8164423924975175
26,99,2,high,low,0.11760692212837032,-0.04085243377472636,0.11193176124870874,0.13366951351658174,-0.18754463799329668,0.8730560760767946,0.8065387515249044,0.8755031307624932,0.7797523132789326,0.8212844753916707
26,101,2,high,low,0.10628858056441493,-0.03544795087587149,0.10262873761933822,0.10001042805300009,-0.21682576107160612,0.8825804859611854,0.7960500322699601,0.8826002503072882,0.7693644102338296,0.8345180687639138
26,104,2,high,low,0.1100722560633779,-0.03536526781497862,0.10645822126395998,0.10452106846699127,-0.209466833889148,0.8805009182601233,0.7751303445933949,0.8803296780004475,0.7826231740729996,0.8248514492737634
26,107,2,high,low,0.10257787547425434,-0.028227806241487685,0.11121158190076197,0.1272599902984396,-0.21361737627387223,0.8868181764223985,0.7906857843965998,0.8730849317259384,0.7846648830238638,0.8316545115523868
26,124,2,high,low,0.10982290569970055,-0.07124260389488402,0.10718019881797491,0.17314124708737622,-0.22666055444756616,0.8827431946405971,0.7474253881107368,0.8833129026293486,0.7759781487297617,0.82240523529863
26,126,2,high,low,0.1086970091080619,-0.040045144321172677,0.10282189801845731,0.163284468040369,-0.14949313578709345,0.8816468443672246,0.7470997853258567,0.8844730737128415,0.7679719627423318,0.828064564358522
26,128,2,high,low,0.11250830181651594,-0.05913766673144827,0.11364686151896042,0.13834036032900376,-0.18768695215310238,0.8780414993601928,0.8077974964849303,0.8749623274502099,0.783046659839265,0.8321313965975469
26,132,2,high,low,0.1212183217118028,-0.06005644684839484,0.13867894011407578,0.1465129694415026,-0.1783449231785983,0.870066847829916,0.7323531992824495,0.8503584207561947,0.7605583799268154,0.8321910770247523
26,138,2,high,low,0.1095348217828499,-0.0322017501164954,0.10514092419294285,0.08539866220031167,-0.18721767286436652,0.8821015905034655,0.7861331274879747,0.8827117042115854,0.7816434422125854,0.8303111385384774
26,140,2,high,low,0.12031977102955316,-0.0560264525276678,0.10319062796646394,0.14229255344628577,-0.2074155637615308,0.8704858209042762,0.7874060416714533,0.8856950101711812,0.7682887013599558,0.8228001791461462
26,162,2,high,low,0.10586482354596494,-0.09752493498164094,0.09378288793764922,0.13028336175274624,-0.16666116204634707,0.8836173655303554,0.7909041332494597,0.8921967355736221,0.7709291365393053,0.8196711954911632
26,164,2,high,low,0.11289629480417396,-0.08941194551806453,0.09885256814885468,0.11220705419906707,-0.24038787020575292,0.8770102352265273,0.7824126137545802,0.888158452080854,0.7782937167963531,0.8201841350614405
26,172,2,high,low,0.11840402321023691,-0.003832704632638073,0.09659654034733667,0.1465603641741614,-0.2298018559792141,0.8726576997292781,0.7663909328065658,0.8908924597800437,0.7957738265370918,0.8318851893125474
26,176,2,high,low,0.12509694911606806,-0.0210663933385854,0.14106664692334503,0.17035915756255393,-0.20878563922434923,0.8674915812890603,0.7182439675235218,0.8475362274442204,0.7548340587251425,0.838415268853979
26,179,2,high,low,0.11273517323873161,-0.035686741309830516,0.12155171083636662,0.17794895954013956,-0.18361053991624698,0.877875024424557,0.7414997334299049,0.8651268477284719,0.7568146266945528,0.8246361809418881
26,180,2,high,low,0.10056786195545653,-0.0881264540919946,0.10234555401151257,0.18191483471369707,-0.1817441468483313,0.8896211679147434,0.8273391613367681,0.8851924283528969,0.7628371324329103,0.8582147350836253
26,182,2,high,low,0.11418811578184751,-0.036015399469026765,0.11594233761592643,0.11666306394064141,-0.186339413777033,0.8765276821192105,0.7320128809200456,0.8709119422400827,0.7432739620174883,0.8307838582214775
26,183,2,high,low,0.11012212045822545,-0.06180605279061813,0.11970447306549914,0.14326021799862076,-0.19852878966076348,0.8812986650541086,0.7913381033097919,0.8688256882952289,0.7768481622399487,0.8537012034538669
26,186,2,high,low,0.11337794407974988,0.005209729528236617,0.11556314562033365,0.16498743229917034,-0.19038635398315074,0.8773708321936725,0.7818178926099244,0.8712717394869118,0.7554844903093579,0.8466363539831507
26,200,2,high,low,0.113015058333366,-0.09092690280843485,0.11090488379652019,0.13835039427350293,-0.19362442699248283,0.8751958060173213,0.8208626153673698,0.8735770647808049,0.7569279999715142,0.8507672841353399
48,13,2,high,low,0.11271930896543858,-0.0767987592097541,0.11731735048237224,0.09660227590605419,-0.2215874340855719,0.8804343435026615,0.7900195377854173,0.8727586949847764,0.7899472314739364,0.8415874340855718
48,21,2,high,low,0.11190614669557297,-0.05050267598769398,0.09973869010716085,0.08402894448718279,-0.14266005175952523,0.8812447234940062,0.7786437425980339,0.89148261861109,0.7642380363800783,0.8478739555028407
48,27,2,high,low,0.12123277439471758,0.009584255865307756,0.14771919710853698,0.17885843503209375,-0.0976829489014448,0.8730308306110008,0.7427747848776858,0.8452492912508386,0.7388895310236367,0.8289663713613378
48,29,2,high,low,0.11157919940708116,-0.09792646838511532,0.10306511126144469,0.11458336994815943,-0.18527751051781527,0.8803118411908178,0.8291284487701849,0.886351031250852,0.7707382370314779,0.8632729022228844
48,31,2,high,low,0.11905370034486806,-0.09216435563373626,0.10700249176494414,0.1330021034096761,-0.16942085780883887,0.8754896649146705,0.7897645862027305,0.8854294556972381,0.771321389545728,0.8308791911421721
48,34,2,high,low,0.10596691721537921,-0.07266826081684619,0.1133267936382274,0.1377167593191161,-0.16724254767793956,0.8871309488560479,0.7908012786431287,0.877285441588331,0.7693276629870847,0.8446619025166493
48,35,2,high,low,0.10965696293575222,-0.055472826494807226,0.13011366066626562,0.14784964084137497,-0.2658043653358827,0.8845483803758362,0.7569584221660872,0.8623196669508005,0.76418845210862,0.8213599208914383
48,37,2,high,low,0.10720141013279127,-0.07907577676599575,0.08686849613234249,0.14449796368414947,-0.143318442973146,0.8863727099630462,0.7729065678113136,0.9058909792827557,0.7480499829103282,0.8306200302747333
48,41,2,high,low,0.11814408253860431,-0.059203327423486996,0.11914035325987937,0.13805505585923672,-0.13826895107792403,0.8764555249501981,0.7615570372288804,0.8735291118811191,0.7620012275941822,0.838268951077924
48,43,2,high,low,0.11103680262566185,-0.10787612678787084,0.10113408209599029,0.1217269993034944,-0.13338047467008973,0.8825631966699164,0.8038115063610022,0.8909362997638877,0.7817638216279075,0.8333804746700897
48,44,2,high,low,0.11392110161433355,-0.060809235951304275,0.11655442409374761,0.10343512852857994,-0.09875453985233329,0.8794944559562402,0.7833476353682071,0.8755473646040015,0.768880452844187,0.8295237706215641
48,56,2,high,low,0.11873198614915492,-0.15958310884304228,0.13040661393545228,0.18426859731123857,-0.1935754189500225,0.8737277214440213,0.796100876401994,0.8598517599010862,0.767113350121985,0.8335754189500224
48,60,2,high,low,0.11283860291133319,-0.025652571085158282,0.10999106384349455,0.1673146569839511,-0.1915400161745523,0.8806970380006424,0.7720537323143585,0.881074213118614,0.7489133933345637,0.8433845484538671
48,63,2,high,low,0.12138211607861171,-0.056816713085219295,0.11913794724525151,0.18657568908366995,-0.14849323911737922,0.8712675261554196,0.7563771921433657,0.8707772330418238,0.7594194513382861,0.8484932391173792
48,64,2,high,low,0.11923066042677466,-0.043194354904510956,0.12449618817555608,0.14084580338063013,-0.1819177864521806,0.8713285601733224,0.7140665491608925,0.860080860091717,0.7499802523173309,0.8485844531188472
48,65,2,high,low,0.14107861873591665,-0.11147643136117047,0.15883718650060674,0.12443021507953678,-0.1335728776903764,0.8491203222886706,0.6769237903784837,0.8279078789627495,0.7617417653285485,0.8688669953374353
48,67,2,high,low,0.11357704268286761,-0.004779267215171856,0.11245782890819278,0.11245062264339412,-0.14048078195233116,0.8790884908823638,0.7698138047383292,0.8757995409767134,0.7513063190231011,0.8307629136137732
48,71,2,high,low,0.11471410084653788,-0.06171365528041994,0.12919856016368225,0.11389471897756132,-0.0698793976026697,0.8768216560924721,0.7255226711405793,0.8604227349715305,0.7694489066455813,0.8198793976026697
48,74,2,high,low,0.11750243991285281,-0.030510815074987208,0.13433741994479342,0.1690220209432074,-0.16526017112720925,0.8752466182524251,0.7336067511709069,0.8572291071210625,0.74676464332987,0.831926837793876
48,77,2,high,low,0.11630368579476758,-0.06308026258733279,0.11067293734196693,0.11397182373487913,-0.19573741385206178,0.8773176040565641,0.7648535649182087,0.8808002004001415,0.7859811370070015,0.8427962373814735
48,78,2,high,low,0.11138176629804497,-0.057757108016460945,0.10854543552114382,0.21066005436269208,-0.11253638945422484,0.8813050385931448,0.760922175806193,0.88086328715487,0.7425750335072828,0.8222138088090636
48,79,2,high,low,0.11624290360614853,-0.07708487136330155,0.10834987068547164,0.14188127589771227,-0.12209343916898951,0.8780740405394755,0.791323265898766,0.884319451817398,0.7811624401128016,0.8363791534547037
48,94,2,high,low,0.11256753366374184,-0.11053277030577013,0.1083997960099915,0.14007313544584776,-0.11785706867933965,0.8816377678048601,0.7899075486087745,0.8836830780768439,0.7449390766722876,0.826190402012673
48,99,2,high,low,0.10571350579672789,0.012029539827072,0.10208026452471941,0.11732891594292261,-0.14892917666835637,0.8869240050777024,0.7796302327666842,0.8888618782627273,0.7717775469641576,0.827500605239785
48,101,2,high,low,0.107615807720285,-0.0387766862426393,0.10749216437468556,0.11775259912034897,-0.10427183818445396,0.8839644191743292,0.7721240189503098,0.8817231814757244,0.751806586657468,0.8284097692189367
48,104,2,high,low,0.1087398746591195,-0.07537142829383392,0.129056645427446,0.1153989361546397,-0.1324987893639884,0.8822091838922091,0.8198048357094998,0.8601921097006907,0.7635912176582319,0.8294684863336853
48,107,2,high,low,0.11304798781893688,-0.10447180275261314,0.09149925771044165,0.09718362473444053,-0.19378594561049267,0.8793054860216125,0.8220956826998805,0.898088917468852,0.7688937987212172,0.8337859456104926
48,124,2,high,low,0.11778886160292146,-0.1192870441727325,0.13245335125466184,0.11128771962740736,-0.10290252686275991,0.8760896678884503,0.7946807660949973,0.8594862022376473,0.7813018353574842,0.8301752541354872
48,126,2,high,low,0.11831454750014037,-0.06475234824944254,0.12059227207383227,0.12090093025362836,-0.13952521774812998,0.8739599282286277,0.7972836464212305,0.8692397022750452,0.7735173244181346,0.8432289214518337
48,128,2,high,low,0.10414171945072215,-0.04287796257432386,0.08529546576162528,0.11813441569154581,-0.1434226537239055,0.8888024202846002,0.7918161979604978,0.9048903776418564,0.7823076981015117,0.8475472328484847
48,132,2,high,low,0.12183142945103209,-0.038438915594379064,0.13723977339888704,0.0935196727654013,-0.09962023569019174,0.8713081065991506,0.7159441614347251,0.853192495179956,0.7454917945816903,0.8196202356901917
48,138,2,high,low,0.1161340765620894,-0.0018095840114673578,0.11066748819789785,0.13908942486033637,-0.22294892399032018,0.8774365247998341,0.8145507083117264,0.8802109828858203,0.7813305203074269,0.8479489239903202
48,140,2,high,low,0.12044049770382304,-0.07433323094873734,0.12704147071715544,0.1467670088547819,-0.09910944910143138,0.8726573407728526,0.7963495718608556,0.8646921798333069,0.7838441730275465,0.834958505705205
48,162,2,high,low,0.11185425784906755,-0.06017445185244552,0.10991879872504606,0.09670889512183745,-0.16495063526972953,0.8802744560595144,0.8011471229408128,0.8801271610240078,0.7745413018848568,0.8316173019363962
48,164,2,high,low,0.11393905543337035,-0.11262600260412581,0.11122883133759243,0.16779298380988672,-0.0941901541145439,0.8785201338635278,0.8100951897749327,0.8783113631558368,0.7792196765698591,0.8275234874478773
48,172,2,high,low,0.11293835786392792,-0.07542782720391883,0.10770162836588526,0.09055577804481307,-0.1985652369563473,0.8798305636668791,0.8048742352546054,0.8819568888164224,0.7655482380222278,0.820186858577969
48,176,2,high,low,0.11903771280945996,-0.023500958647447723,0.1297976258656901,0.12360540332380465,-0.14290669714580218,0.8738402547937453,0.7335933074138181,0.8597815753497297,0.7557292321565985,0.8325618695595953
48,179,2,high,low,0.11449485641125434,-0.019087638993227407,0.11690907522444727,0.2218026090237597,-0.19927897174581244,0.8779750649009497,0.7653305758820454,0.8727862521489481,0.7367695989427322,0.8392789717458123
48,180,2,high,low,0.10831092668503617,-0.04770909288473457,0.10576127414379932,0.07834529352715491,-0.19595053107003357,0.8849166574101963,0.8046382493743645,0.8854549888031745,0.7821151211333888,0.8626171977367002
48,182,2,high,low,0.1159380983191779,-0.03280402147273087,0.13133266843456282,0.15373615731106471,-0.20578819264529125,0.8763349200250854,0.7223269664874606,0.8574454333200203,0.7473877752732879,0.8446770815341802
48,183,2,high,low,0.1105529278619295,-0.06588747323357935,0.10770568538159253,0.1662465337581659,-0.09463836231289646,0.8829167423814367,0.8069277153722615,0.8836638431007605,0.7713372671689375,0.8266896443641786
48,186,2,high,low,0.11987806020506209,-0.013179989593886665,0.11965493078835965,0.13679991298188576,-0.1772568023518688,0.873573413228182,0.8005227311428478,0.8719208671991263,0.7639828768011149,0.8294307153953471
48,200,2,high,low,0.11405924581839078,-0.06807021119039014,0.11562124786802452,0.16341619600585944,-0.14250472092767108,0.876867506374547,0.7891423649973272,0.8722655707393012,0.7519707528933848,0.852898986160646
68,13,2,high,low,0.10916121791976674,-0.057629470867311516,0.09707431828450441,0.1471206720558712,-0.19726089107947076,0.8847136071771208,0.8147068990951012,0.8960076996947113,0.7788091550681143,0.8345916454315018
68,21,2,high,low,0.11762460688917709,-0.09102066216557358,0.11976257818821512,0.13597880301580278,-0.14807815109574562,0.8760781589100513,0.7925011678693716,0.8725567777075399,0.7744432419490749,0.8437303250087891
68,27,2,high,low,0.13255550555991968,-0.05796343806613369,0.1712974677584459,0.21920128643777714,-0.11856290437680728,0.8620042519368292,0.7390749759434889,0.8216988851468655,0.7200499433046461,0.8554050096399652
68,29,2,high,low,0.1165956275386657,-0.08381409244967908,0.09825284911098564,0.1326817949457576,-0.1633179072966675,0.8761570220060149,0.8086078951550082,0.8932420828526852,0.7653934643313582,0.8299845739633341
68,31,2,high,low,0.1187002694190713,-0.11719865385279216,0.12516359927567777,0.15575059524978052,-0.15948116809247748,0.8749667880326052,0.7988909556297816,0.8666510459883252,0.7728645917306225,0.8551333420055209
68,34,2,high,low,0.11496470768491052,-0.06860812389258442,0.10656749184686143,0.13121610124828453,-0.21226653803397633,0.8781208919452297,0.8027144735771272,0.8859603549971102,0.7864282460818386,0.8574278283565571
68,35,2,high,low,0.11248893904517265,-0.06970447652327838,0.10477320021023784,0.163405646559449,-0.2443319337134381,0.8813565186051595,0.8020840246381391,0.8871440820701869,0.7619463609693043,0.8296977873719746
