exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
3,17,2,none,medium,206.0,0.9406392694063926
3,18,2,none,medium,271.0,0.8973509933774835
3,61,2,none,medium,189.0,0.9043062200956937
3,6,2,none,medium,172.0,0.945054945054945
3,20,2,none,medium,196.0,0.9751243781094527
3,24,2,none,medium,192.0,0.9230769230769231
3,51,2,none,medium,155.0,0.8516483516483516
3,40,2,none,medium,180.0,0.989010989010989
3,55,2,none,medium,356.0,0.9151670951156813
3,53,2,none,medium,174.0,0.9560439560439561
3,84,2,none,medium,228.0,0.9083665338645418
3,14,2,none,medium,172.0,0.945054945054945
3,62,2,none,medium,173.0,0.9505494505494505
3,81,2,none,medium,268.0,0.8673139158576052
3,32,2,none,medium,179.0,0.9835164835164835
3,66,2,none,medium,165.0,0.9065934065934066
3,16,2,none,medium,207.0,0.9627906976744186
3,83,2,none,medium,284.0,0.9073482428115016
3,33,2,none,medium,225.0,0.87890625
3,4,2,none,medium,195.0,0.9558823529411765
3,15,2,none,medium,182.0,1.0
3,89,2,none,medium,363.0,0.868421052631579
3,73,2,none,medium,288.0,0.8545994065281899
3,57,2,none,medium,166.0,0.9120879120879121
3,72,2,none,medium,283.0,0.8654434250764526
3,58,2,none,medium,166.0,0.9120879120879121
3,88,2,none,medium,173.0,0.9505494505494505
3,54,2,none,medium,160.0,0.8791208791208791
3,75,2,none,medium,246.0,0.8785714285714286
3,25,2,none,medium,343.0,0.9475138121546961
3,91,2,none,medium,212.0,0.9464285714285714
3,42,2,none,medium,164.0,0.9010989010989011
3,50,2,none,medium,285.0,0.8769230769230769
3,108,2,none,medium,165.0,0.9065934065934066
3,105,2,none,medium,177.0,0.9725274725274725
3,125,2,none,medium,169.0,0.9285714285714286
3,115,2,none,medium,174.0,0.9560439560439561
3,120,2,none,medium,215.0,0.9388646288209607
3,112,2,none,medium,211.0,0.9504504504504504
3,97,2,none,medium,246.0,0.8785714285714286
3,117,2,none,medium,222.0,0.9135802469135802
3,143,2,none,medium,162.0,0.8901098901098901
3,145,2,none,medium,179.0,0.9835164835164835
3,142,2,none,medium,210.0,0.9417040358744395
3,155,2,none,medium,190.0,0.9405940594059405
