exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
68,142,2,high,medium,214.0,0.9596412556053812
68,145,2,high,medium,195.0,0.9069767441860465
68,147,2,high,medium,244.0,0.8745519713261649
68,158,2,high,medium,195.0,0.9069767441860465
68,155,2,high,medium,195.0,0.9069767441860465
68,135,2,high,medium,348.0,0.8969072164948454
68,169,2,high,medium,199.0,0.9255813953488372
68,190,2,high,medium,192.0,0.8930232558139535
68,185,2,high,medium,184.0,0.8558139534883721
68,171,2,high,medium,260.0,0.9219858156028369
68,191,2,high,medium,229.0,0.9271255060728745
68,151,2,high,medium,427.0,0.8405511811023622
68,203,2,high,medium,196.0,0.9116279069767442
68,192,2,high,medium,281.0,0.9123376623376623
68,197,2,high,medium,229.0,0.9051383399209486
68,168,2,high,medium,461.0,0.9294354838709677
68,210,2,high,medium,199.0,0.9255813953488372
68,212,2,high,medium,186.0,0.8651162790697674
68,206,2,high,medium,241.0,0.9026217228464419
68,194,2,high,medium,467.0,0.9174852652259332
68,207,2,high,medium,306.0,0.9300911854103343
68,215,2,high,medium,248.0,0.9612403100775194
69,6,2,high,medium,253.0,0.8908450704225352
68,214,2,high,medium,258.0,0.9052631578947369
69,4,2,high,medium,264.0,0.9295774647887324
69,14,2,high,medium,236.0,0.8309859154929577
68,202,2,high,medium,545.0,0.936426116838488
69,15,2,high,medium,254.0,0.8943661971830986
69,16,2,high,medium,246.0,0.8661971830985915
69,17,2,high,medium,266.0,0.9366197183098591
69,32,2,high,medium,238.0,0.8380281690140845
69,20,2,high,medium,256.0,0.9014084507042254
69,24,2,high,medium,276.0,0.971830985915493
69,51,2,high,medium,276.0,0.971830985915493
69,18,2,high,medium,294.0,0.9735099337748344
69,42,2,high,medium,272.0,0.9577464788732394
69,33,2,high,medium,271.0,0.954225352112676
69,40,2,high,medium,256.0,0.9014084507042254
69,25,2,high,medium,314.0,0.8674033149171271
69,57,2,high,medium,263.0,0.926056338028169
69,53,2,high,medium,254.0,0.8943661971830986
69,54,2,high,medium,275.0,0.9683098591549296
69,66,2,high,medium,278.0,0.9788732394366197
69,58,2,high,medium,266.0,0.9366197183098591
69,50,2,high,medium,314.0,0.9661538461538461
69,62,2,high,medium,244.0,0.8591549295774648
69,61,2,high,medium,276.0,0.971830985915493
69,88,2,high,medium,259.0,0.9119718309859155
69,55,2,high,medium,341.0,0.8766066838046273
69,75,2,high,medium,282.0,0.9929577464788732
69,72,2,high,medium,316.0,0.9663608562691132
69,81,2,high,medium,297.0,0.9611650485436893
69,84,2,high,medium,275.0,0.9683098591549296
69,73,2,high,medium,326.0,0.9673590504451038
69,83,2,high,medium,303.0,0.9680511182108626
69,108,2,high,medium,271.0,0.954225352112676
69,91,2,high,medium,270.0,0.9507042253521126
69,105,2,high,medium,246.0,0.8661971830985915
69,115,2,high,medium,248.0,0.8732394366197183
69,112,2,high,medium,250.0,0.8802816901408451
69,125,2,high,medium,258.0,0.9084507042253521
69,97,2,high,medium,280.0,0.9859154929577465
69,117,2,high,medium,265.0,0.9330985915492958
69,89,2,high,medium,401.0,0.9593301435406698
69,120,2,high,medium,263.0,0.926056338028169
69,142,2,high,medium,269.0,0.9471830985915493
69,143,2,high,medium,272.0,0.9577464788732394
69,145,2,high,medium,258.0,0.9084507042253521
69,135,2,high,medium,355.0,0.9149484536082474
69,155,2,high,medium,268.0,0.9436619718309859
69,158,2,high,medium,252.0,0.8873239436619719
69,169,2,high,medium,261.0,0.9190140845070423
69,147,2,high,medium,260.0,0.9154929577464789
69,190,2,high,medium,269.0,0.9471830985915493
69,185,2,high,medium,228.0,0.8028169014084507
69,171,2,high,medium,276.0,0.971830985915493
69,151,2,high,medium,443.0,0.8720472440944882
69,191,2,high,medium,276.0,0.971830985915493
69,203,2,high,medium,265.0,0.9330985915492958
69,197,2,high,medium,266.0,0.9366197183098591
69,168,2,high,medium,449.0,0.905241935483871
69,192,2,high,medium,275.0,0.8928571428571429
69,210,2,high,medium,265.0,0.9330985915492958
80,4,2,high,medium,194.0,0.9509803921568627
69,212,2,high,medium,248.0,0.8732394366197183
69,206,2,high,medium,272.0,0.9577464788732394
80,6,2,high,medium,123.0,0.9609375
69,194,2,high,medium,445.0,0.8742632612966601
69,207,2,high,medium,309.0,0.939209726443769
80,14,2,high,medium,151.0,0.9617834394904459
80,15,2,high,medium,169.0,0.9337016574585635
80,16,2,high,medium,207.0,0.9627906976744186
80,17,2,high,medium,211.0,0.9634703196347032
69,215,2,high,medium,278.0,0.9788732394366197
80,32,2,high,medium,133.0,0.95
69,214,2,high,medium,269.0,0.9438596491228071
80,20,2,high,medium,191.0,0.9502487562189055
80,24,2,high,medium,188.0,0.9038461538461539
80,18,2,high,medium,277.0,0.9172185430463576
80,51,2,high,medium,84.0,0.9333333333333333
80,42,2,high,medium,96.0,0.8571428571428571
80,40,2,high,medium,169.0,0.949438202247191
80,25,2,high,medium,347.0,0.9585635359116023
69,202,2,high,medium,551.0,0.9467353951890034
80,33,2,high,medium,226.0,0.8828125
80,57,2,high,medium,85.0,0.9883720930232558
80,53,2,high,medium,162.0,0.9364161849710982
80,54,2,high,medium,131.0,0.903448275862069
80,66,2,high,medium,77.0,0.927710843373494
80,58,2,high,medium,141.0,0.9096774193548387
80,62,2,high,medium,133.0,0.9708029197080292
80,50,2,high,medium,291.0,0.8953846153846153
80,61,2,high,medium,184.0,0.8803827751196173
80,88,2,high,medium,81.0,0.9759036144578314
80,72,2,high,medium,295.0,0.9021406727828746
80,55,2,high,medium,370.0,0.9511568123393316
80,75,2,high,medium,254.0,0.9071428571428571
80,73,2,high,medium,309.0,0.9169139465875371
80,83,2,high,medium,288.0,0.9201277955271565
80,84,2,high,medium,227.0,0.9043824701195219
80,81,2,high,medium,280.0,0.9061488673139159
80,108,2,high,medium,80.0,0.9411764705882353
80,105,2,high,medium,132.0,0.9705882352941176
80,91,2,high,medium,201.0,0.8973214285714286
80,97,2,high,medium,251.0,0.8964285714285715
80,115,2,high,medium,139.0,0.9652777777777778
80,112,2,high,medium,209.0,0.9414414414414415
80,117,2,high,medium,212.0,0.8724279835390947
80,89,2,high,medium,383.0,0.916267942583732
80,125,2,high,medium,103.0,0.9363636363636364
80,120,2,high,medium,217.0,0.9475982532751092
80,143,2,high,medium,119.0,0.9015151515151515
80,142,2,high,medium,202.0,0.905829596412556
80,145,2,high,medium,177.0,0.9725274725274725
80,155,2,high,medium,174.0,0.8613861386138614
80,135,2,high,medium,375.0,0.9664948453608248
80,158,2,high,medium,188.0,0.9261083743842364
80,147,2,high,medium,269.0,0.96415770609319
80,169,2,high,medium,139.0,0.86875
80,190,2,high,medium,92.0,0.9583333333333334
80,185,2,high,medium,116.0,0.943089430894309
80,171,2,high,medium,253.0,0.8971631205673759
80,151,2,high,medium,495.0,0.9744094488188977
80,191,2,high,medium,222.0,0.8987854251012146
80,203,2,high,medium,90.0,0.9183673469387755
80,168,2,high,medium,484.0,0.9758064516129032
80,192,2,high,medium,298.0,0.9675324675324676
80,197,2,high,medium,231.0,0.9130434782608695
80,210,2,high,medium,122.0,0.8840579710144928
80,206,2,high,medium,243.0,0.9101123595505618
80,212,2,high,medium,157.0,0.9691358024691358
80,194,2,high,medium,491.0,0.9646365422396856
80,207,2,high,medium,304.0,0.9240121580547113
80,214,2,high,medium,272.0,0.9543859649122807
80,215,2,high,medium,230.0,0.8914728682170543
80,202,2,high,medium,545.0,0.936426116838488
82,6,2,high,medium,230.0,0.92
82,14,2,high,medium,236.0,0.944
82,4,2,high,medium,229.0,0.916
82,15,2,high,medium,230.0,0.92
82,20,2,high,medium,239.0,0.956
82,17,2,high,medium,235.0,0.94
82,16,2,high,medium,234.0,0.936
82,24,2,high,medium,227.0,0.908
82,32,2,high,medium,232.0,0.928
82,18,2,high,medium,252.0,0.8344370860927153
82,42,2,high,medium,218.0,0.872
82,51,2,high,medium,211.0,0.844
82,40,2,high,medium,233.0,0.932
82,33,2,high,medium,235.0,0.91796875
82,54,2,high,medium,213.0,0.852
82,53,2,high,medium,233.0,0.932
82,57,2,high,medium,226.0,0.904
82,25,2,high,medium,342.0,0.9447513812154696
82,66,2,high,medium,229.0,0.916
82,58,2,high,medium,205.0,0.82
82,62,2,high,medium,230.0,0.92
82,50,2,high,medium,305.0,0.9384615384615385
82,61,2,high,medium,200.0,0.8
82,88,2,high,medium,241.0,0.964
82,55,2,high,medium,355.0,0.9125964010282777
82,72,2,high,medium,276.0,0.8440366972477065
82,73,2,high,medium,297.0,0.8813056379821959
82,75,2,high,medium,247.0,0.8821428571428571
82,84,2,high,medium,228.0,0.9083665338645418
82,81,2,high,medium,256.0,0.8284789644012945
82,83,2,high,medium,275.0,0.8785942492012779
82,108,2,high,medium,219.0,0.876
82,105,2,high,medium,236.0,0.944
82,91,2,high,medium,203.0,0.812
82,115,2,high,medium,233.0,0.932
82,97,2,high,medium,242.0,0.8642857142857143
82,112,2,high,medium,238.0,0.952
82,125,2,high,medium,231.0,0.924
82,117,2,high,medium,213.0,0.852
82,120,2,high,medium,233.0,0.932
82,89,2,high,medium,357.0,0.854066985645933
82,143,2,high,medium,192.0,0.768
82,142,2,high,medium,223.0,0.892
82,145,2,high,medium,239.0,0.956
82,155,2,high,medium,213.0,0.852
82,135,2,high,medium,370.0,0.9536082474226805
82,147,2,high,medium,267.0,0.956989247311828
82,158,2,high,medium,228.0,0.912
82,169,2,high,medium,197.0,0.788
82,190,2,high,medium,202.0,0.808
82,185,2,high,medium,235.0,0.94
82,171,2,high,medium,248.0,0.8794326241134752
82,191,2,high,medium,217.0,0.868
82,151,2,high,medium,475.0,0.9350393700787402
82,203,2,high,medium,236.0,0.944
