exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
31,48,2,low,high,266.0,0.953405017921147
29,86,2,low,high,535.0,0.963963963963964
31,68,2,low,high,247.0,0.8853046594982079
31,82,2,low,high,262.0,0.9390681003584229
31,69,2,low,high,254.0,0.8943661971830986
34,1,2,low,high,178.0,0.8725490196078431
31,123,2,low,high,250.0,0.8960573476702509
31,87,2,low,high,253.0,0.9068100358422939
34,26,2,low,high,187.0,0.9166666666666666
34,80,2,low,high,185.0,0.9068627450980392
34,48,2,low,high,194.0,0.9509803921568627
31,178,2,low,high,253.0,0.9068100358422939
34,68,2,low,high,210.0,0.9767441860465116
34,69,2,low,high,275.0,0.9683098591549296
34,82,2,low,high,219.0,0.876
35,1,2,low,high,159.0,0.9298245614035088
34,87,2,low,high,222.0,0.9367088607594937
34,123,2,low,high,197.0,0.9656862745098039
31,86,2,low,high,507.0,0.9135135135135135
34,178,2,low,high,218.0,0.9396551724137931
35,80,2,low,high,163.0,0.9532163742690059
35,26,2,low,high,177.0,0.9779005524861878
35,48,2,low,high,186.0,0.93
35,68,2,low,high,193.0,0.8976744186046511
35,69,2,low,high,231.0,0.8133802816901409
35,82,2,low,high,229.0,0.916
35,123,2,low,high,175.0,0.9562841530054644
35,87,2,low,high,204.0,0.8607594936708861
35,178,2,low,high,207.0,0.8922413793103449
34,86,2,low,high,527.0,0.9495495495495495
37,1,2,low,high,193.0,0.8853211009174312
37,80,2,low,high,203.0,0.9311926605504587
37,26,2,low,high,199.0,0.9128440366972477
37,68,2,low,high,208.0,0.9541284403669725
37,48,2,low,high,204.0,0.9357798165137615
35,86,2,low,high,506.0,0.9117117117117117
37,82,2,low,high,232.0,0.928
37,69,2,low,high,262.0,0.9225352112676056
37,123,2,low,high,192.0,0.8807339449541285
37,87,2,low,high,208.0,0.8776371308016878
41,1,2,low,high,293.0,0.9213836477987422
37,178,2,low,high,211.0,0.9094827586206896
41,80,2,low,high,309.0,0.9716981132075472
41,26,2,low,high,299.0,0.940251572327044
41,48,2,low,high,308.0,0.9685534591194969
37,86,2,low,high,516.0,0.9297297297297298
41,68,2,low,high,284.0,0.8930817610062893
41,69,2,low,high,277.0,0.8710691823899371
41,123,2,low,high,290.0,0.9119496855345912
43,1,2,low,high,234.0,0.8068965517241379
41,82,2,low,high,301.0,0.9465408805031447
41,87,2,low,high,288.0,0.9056603773584906
43,26,2,low,high,258.0,0.8896551724137931
43,80,2,low,high,265.0,0.9137931034482759
41,178,2,low,high,281.0,0.8836477987421384
43,48,2,low,high,255.0,0.8793103448275862
43,68,2,low,high,269.0,0.9275862068965517
43,82,2,low,high,258.0,0.8896551724137931
43,69,2,low,high,285.0,0.9827586206896551
43,123,2,low,high,270.0,0.9310344827586207
41,86,2,low,high,511.0,0.9207207207207208
43,87,2,low,high,277.0,0.9551724137931035
44,1,2,low,high,244.0,0.8327645051194539
43,178,2,low,high,268.0,0.9241379310344827
44,80,2,low,high,265.0,0.9044368600682594
44,26,2,low,high,250.0,0.8532423208191127
44,48,2,low,high,269.0,0.9180887372013652
44,68,2,low,high,274.0,0.9351535836177475
43,86,2,low,high,531.0,0.9567567567567568
44,69,2,low,high,289.0,0.9863481228668942
44,82,2,low,high,259.0,0.8839590443686007
56,1,2,low,high,137.0,0.9383561643835616
44,123,2,low,high,280.0,0.9556313993174061
56,26,2,low,high,164.0,0.9060773480662984
44,87,2,low,high,280.0,0.9556313993174061
56,48,2,low,high,168.0,0.84
56,80,2,low,high,130.0,0.8904109589041096
56,68,2,low,high,205.0,0.9534883720930233
44,178,2,low,high,278.0,0.9488054607508533
56,69,2,low,high,273.0,0.9612676056338029
56,82,2,low,high,205.0,0.82
56,123,2,low,high,168.0,0.9180327868852459
56,87,2,low,high,209.0,0.8818565400843882
56,178,2,low,high,217.0,0.9353448275862069
60,1,2,low,high,258.0,0.8431372549019608
60,26,2,low,high,247.0,0.8071895424836601
60,80,2,low,high,277.0,0.9052287581699346
44,86,2,low,high,519.0,0.9351351351351351
56,86,2,low,high,534.0,0.9621621621621622
60,48,2,low,high,274.0,0.8954248366013072
60,68,2,low,high,280.0,0.9150326797385621
60,69,2,low,high,294.0,0.9607843137254902
63,1,2,low,high,205.0,0.7884615384615384
60,82,2,low,high,245.0,0.8006535947712419
60,123,2,low,high,293.0,0.9575163398692811
60,87,2,low,high,293.0,0.9575163398692811
63,26,2,low,high,214.0,0.823076923076923
60,178,2,low,high,283.0,0.9248366013071896
63,80,2,low,high,232.0,0.8923076923076924
63,48,2,low,high,217.0,0.8346153846153846
63,68,2,low,high,244.0,0.9384615384615385
63,69,2,low,high,274.0,0.9647887323943662
63,123,2,low,high,242.0,0.9307692307692308
63,82,2,low,high,228.0,0.8769230769230769
63,87,2,low,high,236.0,0.9076923076923077
60,86,2,low,high,516.0,0.9297297297297298
63,178,2,low,high,245.0,0.9423076923076923
64,1,2,low,high,523.0,0.8834459459459459
64,80,2,low,high,552.0,0.9324324324324325
63,86,2,low,high,525.0,0.9459459459459459
64,26,2,low,high,525.0,0.8868243243243243
64,48,2,low,high,533.0,0.9003378378378378
65,1,2,low,high,126.0,0.9473684210526315
64,68,2,low,high,563.0,0.9510135135135135
65,26,2,low,high,166.0,0.9171270718232044
65,48,2,low,high,183.0,0.915
65,68,2,low,high,204.0,0.9488372093023256
65,69,2,low,high,271.0,0.954225352112676
65,80,2,low,high,78.0,0.9397590361445783
65,82,2,low,high,234.0,0.936
65,87,2,low,high,221.0,0.9324894514767933
64,82,2,low,high,509.0,0.8597972972972973
65,86,2,low,high,538.0,0.9693693693693693
64,69,2,low,high,558.0,0.9425675675675675
65,178,2,low,high,217.0,0.9353448275862069
65,123,2,low,high,166.0,0.907103825136612
64,123,2,low,high,558.0,0.9425675675675675
67,1,2,low,high,149.0,0.9490445859872612
64,87,2,low,high,557.0,0.9408783783783784
67,26,2,low,high,174.0,0.9613259668508287
67,80,2,low,high,152.0,0.9681528662420382
67,48,2,low,high,194.0,0.97
64,178,2,low,high,550.0,0.9290540540540541
67,68,2,low,high,189.0,0.8790697674418605
67,69,2,low,high,255.0,0.897887323943662
71,1,2,low,high,123.0,0.924812030075188
67,82,2,low,high,239.0,0.956
67,87,2,low,high,212.0,0.8945147679324894
67,123,2,low,high,176.0,0.9617486338797814
71,26,2,low,high,171.0,0.9447513812154696
67,178,2,low,high,206.0,0.8879310344827587
71,48,2,low,high,193.0,0.965
71,80,2,low,high,88.0,0.9887640449438202
71,68,2,low,high,198.0,0.9209302325581395
71,69,2,low,high,263.0,0.926056338028169
71,82,2,low,high,234.0,0.936
71,123,2,low,high,168.0,0.9180327868852459
71,87,2,low,high,219.0,0.9240506329113924
74,1,2,low,high,125.0,0.9398496240601504
71,178,2,low,high,211.0,0.9094827586206896
74,26,2,low,high,173.0,0.9558011049723757
74,80,2,low,high,96.0,0.96
67,86,2,low,high,512.0,0.9225225225225225
74,48,2,low,high,184.0,0.92
74,68,2,low,high,191.0,0.8883720930232558
71,86,2,low,high,521.0,0.9387387387387387
74,69,2,low,high,253.0,0.8908450704225352
74,87,2,low,high,203.0,0.8565400843881856
74,123,2,low,high,161.0,0.8797814207650273
74,82,2,low,high,232.0,0.928
74,178,2,low,high,202.0,0.8706896551724138
74,86,2,low,high,526.0,0.9477477477477477
77,1,2,low,high,338.0,0.8688946015424165
77,80,2,low,high,364.0,0.9357326478149101
64,86,2,low,high,573.0,0.9679054054054054
77,26,2,low,high,336.0,0.8637532133676092
77,48,2,low,high,324.0,0.8329048843187661
77,68,2,low,high,363.0,0.9331619537275064
78,1,2,low,high,119.0,0.8947368421052632
78,26,2,low,high,151.0,0.8342541436464088
78,48,2,low,high,172.0,0.86
77,69,2,low,high,368.0,0.9460154241645244
77,82,2,low,high,312.0,0.8020565552699229
78,68,2,low,high,194.0,0.9023255813953488
77,123,2,low,high,358.0,0.9203084832904884
78,80,2,low,high,88.0,0.9361702127659575
77,87,2,low,high,361.0,0.9280205655526992
78,82,2,low,high,213.0,0.852
78,69,2,low,high,268.0,0.9436619718309859
78,123,2,low,high,168.0,0.9180327868852459
78,87,2,low,high,214.0,0.9029535864978903
77,178,2,low,high,354.0,0.910025706940874
78,178,2,low,high,206.0,0.8879310344827587
78,86,2,low,high,529.0,0.9531531531531532
79,1,2,low,high,256.0,0.8258064516129032
79,80,2,low,high,279.0,0.9
79,26,2,low,high,267.0,0.8612903225806452
79,48,2,low,high,253.0,0.8161290322580645
79,68,2,low,high,287.0,0.9258064516129032
94,1,2,low,high,131.0,0.9849624060150376
77,86,2,low,high,529.0,0.9531531531531532
79,69,2,low,high,301.0,0.9709677419354839
79,82,2,low,high,254.0,0.8193548387096774
79,87,2,low,high,298.0,0.9612903225806452
94,26,2,low,high,177.0,0.9779005524861878
79,123,2,low,high,292.0,0.9419354838709677
94,48,2,low,high,186.0,0.93
94,80,2,low,high,121.0,0.9307692307692308
94,68,2,low,high,202.0,0.9395348837209302
79,178,2,low,high,286.0,0.9225806451612903
94,69,2,low,high,267.0,0.9401408450704225
94,82,2,low,high,233.0,0.932
94,123,2,low,high,159.0,0.8688524590163934
94,87,2,low,high,208.0,0.8776371308016878
99,1,2,low,high,160.0,0.9248554913294798
94,178,2,low,high,210.0,0.9051724137931034
99,26,2,low,high,175.0,0.9668508287292817
99,80,2,low,high,162.0,0.9364161849710982
99,48,2,low,high,189.0,0.945
99,68,2,low,high,182.0,0.8465116279069768
94,86,2,low,high,523.0,0.9423423423423424
79,86,2,low,high,523.0,0.9423423423423424
99,69,2,low,high,244.0,0.8591549295774648
99,82,2,low,high,231.0,0.924
101,1,2,low,high,142.0,0.8987341772151899
99,87,2,low,high,209.0,0.8818565400843882
99,123,2,low,high,176.0,0.9617486338797814
101,26,2,low,high,169.0,0.9337016574585635
99,178,2,low,high,195.0,0.8405172413793104
101,80,2,low,high,146.0,0.9240506329113924
101,48,2,low,high,185.0,0.925
101,68,2,low,high,184.0,0.8558139534883721
101,69,2,low,high,255.0,0.897887323943662
101,82,2,low,high,234.0,0.936
101,123,2,low,high,156.0,0.8524590163934426
99,86,2,low,high,496.0,0.8936936936936937
101,87,2,low,high,207.0,0.8734177215189873
101,178,2,low,high,191.0,0.8232758620689655
104,1,2,low,high,263.0,0.926056338028169
104,80,2,low,high,272.0,0.9577464788732394
104,26,2,low,high,266.0,0.9366197183098591
101,86,2,low,high,503.0,0.9063063063063063
104,48,2,low,high,268.0,0.9436619718309859
104,68,2,low,high,254.0,0.8943661971830986
104,69,2,low,high,271.0,0.954225352112676
104,82,2,low,high,259.0,0.9119718309859155
107,1,2,low,high,188.0,0.9038461538461539
107,26,2,low,high,192.0,0.9230769230769231
104,87,2,low,high,255.0,0.897887323943662
104,123,2,low,high,254.0,0.8943661971830986
107,80,2,low,high,195.0,0.9375
104,178,2,low,high,250.0,0.8802816901408451
107,48,2,low,high,201.0,0.9663461538461539
107,68,2,low,high,198.0,0.9209302325581395
107,69,2,low,high,251.0,0.8838028169014085
107,82,2,low,high,231.0,0.924
107,123,2,low,high,185.0,0.8894230769230769
107,178,2,low,high,216.0,0.9310344827586207
107,87,2,low,high,220.0,0.9282700421940928
104,86,2,low,high,518.0,0.9333333333333333
124,1,2,low,high,247.0,0.8666666666666667
124,26,2,low,high,239.0,0.8385964912280702
124,80,2,low,high,258.0,0.9052631578947369
124,48,2,low,high,258.0,0.9052631578947369
107,86,2,low,high,505.0,0.9099099099099099
124,68,2,low,high,263.0,0.9228070175438596
124,82,2,low,high,253.0,0.887719298245614
124,69,2,low,high,282.0,0.9894736842105263
124,123,2,low,high,261.0,0.9157894736842105
126,1,2,low,high,283.0,0.8871473354231975
124,87,2,low,high,270.0,0.9473684210526315
124,178,2,low,high,263.0,0.9228070175438596
126,26,2,low,high,280.0,0.877742946708464
126,80,2,low,high,283.0,0.8871473354231975
126,48,2,low,high,287.0,0.8996865203761756
126,68,2,low,high,310.0,0.9717868338557993
124,86,2,low,high,531.0,0.9567567567567568
126,69,2,low,high,311.0,0.9749216300940439
126,82,2,low,high,281.0,0.8808777429467085
128,1,2,low,high,227.0,0.934156378600823
126,123,2,low,high,296.0,0.9278996865203761
126,87,2,low,high,308.0,0.9655172413793104
128,26,2,low,high,230.0,0.9465020576131687
128,80,2,low,high,231.0,0.9506172839506173
126,178,2,low,high,300.0,0.9404388714733543
128,48,2,low,high,235.0,0.9670781893004116
128,68,2,low,high,222.0,0.9135802469135802
128,69,2,low,high,255.0,0.897887323943662
128,82,2,low,high,241.0,0.964
128,123,2,low,high,228.0,0.9382716049382716
128,87,2,low,high,229.0,0.9423868312757202
126,86,2,low,high,527.0,0.9495495495495495
132,1,2,low,high,376.0,0.9193154034229829
128,178,2,low,high,225.0,0.9259259259259259
132,80,2,low,high,390.0,0.9535452322738386
132,26,2,low,high,378.0,0.9242053789731052
128,86,2,low,high,503.0,0.9063063063063063
132,48,2,low,high,394.0,0.9633251833740831
132,68,2,low,high,376.0,0.9193154034229829
138,1,2,low,high,145.0,0.9006211180124224
132,69,2,low,high,368.0,0.8997555012224939
138,26,2,low,high,176.0,0.9723756906077348
132,82,2,low,high,387.0,0.9462102689486552
138,80,2,low,high,151.0,0.937888198757764
132,87,2,low,high,391.0,0.9559902200488998
138,48,2,low,high,178.0,0.89
132,123,2,low,high,358.0,0.8753056234718827
138,68,2,low,high,182.0,0.8465116279069768
138,69,2,low,high,261.0,0.9190140845070423
132,178,2,low,high,380.0,0.9290953545232273
138,82,2,low,high,229.0,0.916
138,123,2,low,high,160.0,0.8743169398907104
138,87,2,low,high,200.0,0.8438818565400844
138,178,2,low,high,199.0,0.8577586206896551
140,1,2,low,high,184.0,0.8288288288288288
140,80,2,low,high,204.0,0.918918918918919
140,26,2,low,high,197.0,0.8873873873873874
140,48,2,low,high,200.0,0.9009009009009009
138,86,2,low,high,507.0,0.9135135135135135
140,68,2,low,high,211.0,0.9504504504504504
132,86,2,low,high,498.0,0.8972972972972973
140,69,2,low,high,274.0,0.9647887323943662
140,82,2,low,high,212.0,0.848
162,1,2,low,high,242.0,0.9166666666666666
140,87,2,low,high,217.0,0.9156118143459916
140,123,2,low,high,210.0,0.9459459459459459
140,178,2,low,high,220.0,0.9482758620689655
162,26,2,low,high,245.0,0.928030303030303
162,80,2,low,high,254.0,0.9621212121212122
162,48,2,low,high,247.0,0.9356060606060606
162,68,2,low,high,237.0,0.8977272727272727
140,86,2,low,high,533.0,0.9603603603603603
162,69,2,low,high,270.0,0.9507042253521126
162,82,2,low,high,250.0,0.946969696969697
162,123,2,low,high,241.0,0.9128787878787878
162,87,2,low,high,241.0,0.9128787878787878
164,1,2,low,high,210.0,0.8936170212765957
162,178,2,low,high,246.0,0.9318181818181818
164,80,2,low,high,216.0,0.9191489361702128
164,26,2,low,high,212.0,0.902127659574468
164,48,2,low,high,197.0,0.8382978723404255
164,68,2,low,high,220.0,0.9361702127659575
164,69,2,low,high,264.0,0.9295774647887324
164,82,2,low,high,230.0,0.92
164,123,2,low,high,218.0,0.9276595744680851
162,86,2,low,high,514.0,0.9261261261261261
164,87,2,low,high,223.0,0.9409282700421941
172,1,2,low,high,155.0,0.8908045977011494
164,178,2,low,high,227.0,0.9659574468085106
172,26,2,low,high,156.0,0.861878453038674
172,48,2,low,high,186.0,0.93
172,80,2,low,high,146.0,0.8390804597701149
172,68,2,low,high,204.0,0.9488372093023256
172,82,2,low,high,206.0,0.824
172,123,2,low,high,176.0,0.9617486338797814
172,69,2,low,high,260.0,0.9154929577464789
172,178,2,low,high,216.0,0.9310344827586207
164,86,2,low,high,529.0,0.9531531531531532
172,87,2,low,high,221.0,0.9324894514767933
176,80,2,low,high,485.0,0.9623015873015873
176,1,2,low,high,478.0,0.9484126984126984
172,86,2,low,high,520.0,0.9369369369369369
176,26,2,low,high,472.0,0.9365079365079365
176,48,2,low,high,478.0,0.9484126984126984
176,68,2,low,high,466.0,0.9246031746031746
176,82,2,low,high,467.0,0.9265873015873016
176,123,2,low,high,436.0,0.8650793650793651
179,1,2,low,high,331.0,0.8642297650130548
176,69,2,low,high,443.0,0.878968253968254
176,87,2,low,high,451.0,0.8948412698412699
179,26,2,low,high,332.0,0.8668407310704961
179,80,2,low,high,347.0,0.9060052219321149
176,178,2,low,high,440.0,0.873015873015873
179,48,2,low,high,299.0,0.7806788511749347
179,68,2,low,high,360.0,0.9399477806788512
180,1,2,low,high,141.0,0.8924050632911392
179,69,2,low,high,361.0,0.9425587467362925
179,82,2,low,high,315.0,0.8224543080939948
179,87,2,low,high,360.0,0.9399477806788512
180,26,2,low,high,148.0,0.8176795580110497
179,123,2,low,high,356.0,0.9295039164490861
180,80,2,low,high,137.0,0.8670886075949367
179,178,2,low,high,354.0,0.9242819843342036
180,48,2,low,high,180.0,0.9
180,68,2,low,high,202.0,0.9395348837209302
180,69,2,low,high,265.0,0.9330985915492958
180,82,2,low,high,209.0,0.836
180,123,2,low,high,178.0,0.9726775956284153
176,86,2,low,high,509.0,0.9171171171171171
180,87,2,low,high,220.0,0.9282700421940928
180,178,2,low,high,217.0,0.9353448275862069
182,80,2,low,high,371.0,0.9275
180,86,2,low,high,526.0,0.9477477477477477
182,1,2,low,high,365.0,0.9125
179,86,2,low,high,528.0,0.9513513513513514
182,26,2,low,high,349.0,0.8725
182,68,2,low,high,376.0,0.94
182,48,2,low,high,351.0,0.8775
182,69,2,low,high,383.0,0.9575
183,1,2,low,high,246.0,0.8785714285714286
182,123,2,low,high,369.0,0.9225
183,26,2,low,high,244.0,0.8714285714285714
182,82,2,low,high,341.0,0.8525
182,87,2,low,high,372.0,0.93
182,178,2,low,high,375.0,0.9375
183,80,2,low,high,248.0,0.8857142857142857
183,48,2,low,high,242.0,0.8642857142857143
183,68,2,low,high,255.0,0.9107142857142857
186,1,2,low,high,205.0,0.8951965065502183
183,82,2,low,high,257.0,0.9178571428571428
183,69,2,low,high,277.0,0.9753521126760564
183,123,2,low,high,260.0,0.9285714285714286
183,87,2,low,high,250.0,0.8928571428571429
183,178,2,low,high,263.0,0.9392857142857143
186,80,2,low,high,215.0,0.9388646288209607
186,26,2,low,high,219.0,0.9563318777292577
186,48,2,low,high,216.0,0.9432314410480349
182,86,2,low,high,544.0,0.9801801801801802
186,68,2,low,high,203.0,0.8864628820960698
186,82,2,low,high,238.0,0.952
186,69,2,low,high,253.0,0.8908450704225352
200,1,2,low,high,161.0,0.9096045197740112
183,86,2,low,high,535.0,0.963963963963964
186,123,2,low,high,212.0,0.925764192139738
186,87,2,low,high,223.0,0.9409282700421941
186,178,2,low,high,208.0,0.896551724137931
200,80,2,low,high,156.0,0.8813559322033898
200,26,2,low,high,167.0,0.9226519337016574
200,48,2,low,high,171.0,0.855
200,68,2,low,high,208.0,0.9674418604651163
200,82,2,low,high,209.0,0.836
200,69,2,low,high,266.0,0.9366197183098591
200,123,2,low,high,180.0,0.9836065573770492
200,87,2,low,high,215.0,0.9071729957805907
200,178,2,low,high,220.0,0.9482758620689655
186,86,2,low,high,485.0,0.8738738738738738
200,86,2,low,high,534.0,0.9621621621621622
