exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
4,78,2,medium,low,182.0,0.8921568627450981
4,34,2,medium,low,192.0,0.9411764705882353
4,126,2,medium,low,303.0,0.9498432601880877
4,107,2,medium,low,198.0,0.9519230769230769
4,65,2,medium,low,183.0,0.8970588235294118
4,71,2,medium,low,188.0,0.9215686274509803
4,132,2,medium,low,377.0,0.921760391198044
4,41,2,medium,low,280.0,0.8805031446540881
4,128,2,medium,low,220.0,0.9053497942386831
4,124,2,medium,low,272.0,0.9543859649122807
4,64,2,medium,low,553.0,0.9341216216216216
4,94,2,medium,low,175.0,0.8578431372549019
4,21,2,medium,low,304.0,0.9589905362776026
4,56,2,medium,low,181.0,0.8872549019607843
4,27,2,medium,low,181.0,0.8872549019607843
4,74,2,medium,low,178.0,0.8725490196078431
4,13,2,medium,low,238.0,0.9333333333333333
4,138,2,medium,low,181.0,0.8872549019607843
4,79,2,medium,low,291.0,0.9387096774193548
4,101,2,medium,low,185.0,0.9068627450980392
4,104,2,medium,low,253.0,0.8908450704225352
4,29,2,medium,low,191.0,0.9362745098039216
4,44,2,medium,low,280.0,0.9556313993174061
4,31,2,medium,low,252.0,0.9032258064516129
4,99,2,medium,low,187.0,0.9166666666666666
4,63,2,medium,low,239.0,0.9192307692307692
4,43,2,medium,low,272.0,0.9379310344827586
4,77,2,medium,low,343.0,0.8817480719794345
4,67,2,medium,low,191.0,0.9362745098039216
4,35,2,medium,low,177.0,0.8676470588235294
4,37,2,medium,low,199.0,0.9128440366972477
4,60,2,medium,low,294.0,0.9607843137254902
4,180,2,medium,low,193.0,0.946078431372549
4,172,2,medium,low,194.0,0.9509803921568627
4,140,2,medium,low,209.0,0.9414414414414415
4,164,2,medium,low,210.0,0.8936170212765957
4,162,2,medium,low,242.0,0.9166666666666666
4,179,2,medium,low,358.0,0.9347258485639687
4,182,2,medium,low,368.0,0.92
4,200,2,medium,low,182.0,0.8921568627450981
4,186,2,medium,low,215.0,0.9388646288209607
6,27,2,medium,low,116.0,0.90625
6,13,2,medium,low,225.0,0.8823529411764706
4,183,2,medium,low,252.0,0.9
6,21,2,medium,low,283.0,0.8927444794952681
4,176,2,medium,low,444.0,0.8809523809523809
6,29,2,medium,low,179.0,0.9781420765027322
6,34,2,medium,low,195.0,0.9558823529411765
6,35,2,medium,low,147.0,0.8596491228070176
6,31,2,medium,low,231.0,0.8279569892473119
6,37,2,medium,low,202.0,0.926605504587156
6,65,2,medium,low,119.0,0.9296875
6,56,2,medium,low,143.0,0.9794520547945206
6,41,2,medium,low,284.0,0.8930817610062893
6,43,2,medium,low,271.0,0.9344827586206896
6,71,2,medium,low,120.0,0.9375
6,44,2,medium,low,269.0,0.9180887372013652
6,63,2,medium,low,236.0,0.9076923076923077
6,60,2,medium,low,281.0,0.9183006535947712
6,67,2,medium,low,140.0,0.89171974522293
6,74,2,medium,low,121.0,0.9453125
6,78,2,medium,low,113.0,0.8828125
6,94,2,medium,low,128.0,0.9846153846153847
