exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
43,201,2,low,none,270.0,0.9310344827586207
43,216,2,low,none,253.0,0.8724137931034482
44,3,2,low,none,262.0,0.89419795221843
44,5,2,low,none,263.0,0.8976109215017065
43,154,2,low,none,373.0,0.8674418604651163
44,30,2,low,none,253.0,0.863481228668942
43,211,2,low,none,281.0,0.9493243243243243
44,36,2,low,none,273.0,0.931740614334471
43,196,2,low,none,344.0,0.8664987405541562
44,93,2,low,none,277.0,0.9453924914675768
44,28,2,low,none,273.0,0.931740614334471
44,12,2,low,none,335.0,0.881578947368421
44,38,2,low,none,281.0,0.9590443686006825
44,110,2,low,none,272.0,0.9283276450511946
44,106,2,low,none,272.0,0.9283276450511946
44,59,2,low,none,271.0,0.9249146757679181
44,96,2,low,none,274.0,0.9351535836177475
44,116,2,low,none,247.0,0.8430034129692833
44,181,2,low,none,266.0,0.9078498293515358
44,204,2,low,none,283.0,0.9658703071672355
44,141,2,low,none,259.0,0.8839590443686007
44,189,2,low,none,261.0,0.8907849829351536
44,163,2,low,none,263.0,0.8976109215017065
44,201,2,low,none,280.0,0.9556313993174061
44,216,2,low,none,259.0,0.8839590443686007
56,3,2,low,none,167.0,0.9175824175824175
56,5,2,low,none,178.0,0.9518716577540107
56,30,2,low,none,132.0,0.9041095890410958
56,36,2,low,none,134.0,0.9178082191780822
56,28,2,low,none,255.0,0.9139784946236559
56,93,2,low,none,130.0,0.8904109589041096
44,154,2,low,none,368.0,0.8558139534883721
56,12,2,low,none,321.0,0.8447368421052631
56,38,2,low,none,206.0,0.9493087557603687
44,211,2,low,none,290.0,0.9797297297297297
56,110,2,low,none,141.0,0.9657534246575342
56,59,2,low,none,237.0,0.8404255319148937
56,106,2,low,none,173.0,0.8871794871794871
56,96,2,low,none,202.0,0.8211382113821138
44,196,2,low,none,338.0,0.8513853904282116
56,116,2,low,none,185.0,0.8564814814814815
56,141,2,low,none,197.0,0.8716814159292036
56,181,2,low,none,127.0,0.8698630136986302
56,204,2,low,none,137.0,0.9383561643835616
56,163,2,low,none,141.0,0.7790055248618785
56,189,2,low,none,117.0,0.8013698630136986
56,201,2,low,none,136.0,0.9315068493150684
56,216,2,low,none,123.0,0.8424657534246576
56,211,2,low,none,276.0,0.9324324324324325
56,154,2,low,none,379.0,0.8813953488372093
56,196,2,low,none,345.0,0.8690176322418136
60,5,2,low,none,281.0,0.9183006535947712
60,3,2,low,none,283.0,0.9248366013071896
60,30,2,low,none,258.0,0.8431372549019608
60,36,2,low,none,290.0,0.9477124183006536
60,93,2,low,none,291.0,0.9509803921568627
60,28,2,low,none,283.0,0.9248366013071896
60,38,2,low,none,288.0,0.9411764705882353
60,110,2,low,none,278.0,0.9084967320261438
60,106,2,low,none,287.0,0.9379084967320261
60,12,2,low,none,347.0,0.9131578947368421
60,59,2,low,none,276.0,0.9019607843137255
60,96,2,low,none,271.0,0.8856209150326797
60,116,2,low,none,244.0,0.7973856209150327
60,204,2,low,none,293.0,0.9575163398692811
60,181,2,low,none,280.0,0.9150326797385621
60,189,2,low,none,256.0,0.8366013071895425
60,141,2,low,none,268.0,0.8758169934640523
60,163,2,low,none,276.0,0.9019607843137255
60,201,2,low,none,295.0,0.9640522875816994
60,216,2,low,none,273.0,0.8921568627450981
63,3,2,low,none,226.0,0.8692307692307693
63,5,2,low,none,235.0,0.9038461538461539
63,30,2,low,none,198.0,0.7615384615384615
63,36,2,low,none,233.0,0.8961538461538462
60,211,2,low,none,292.0,0.954248366013072
60,196,2,low,none,361.0,0.9093198992443325
63,93,2,low,none,238.0,0.9153846153846154
60,154,2,low,none,381.0,0.8860465116279069
63,28,2,low,none,254.0,0.910394265232975
63,38,2,low,none,242.0,0.9307692307692308
63,12,2,low,none,314.0,0.8263157894736842
63,110,2,low,none,234.0,0.9
63,96,2,low,none,225.0,0.8653846153846154
63,59,2,low,none,254.0,0.900709219858156
63,106,2,low,none,220.0,0.8461538461538461
63,116,2,low,none,207.0,0.7961538461538461
63,141,2,low,none,224.0,0.8615384615384616
63,163,2,low,none,216.0,0.8307692307692308
