exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score
39,43,Beginner,Beginner,r1,r3,c3,c3,0.7164179104477612
39,47,Beginner,Beginner,r1,r3,c3,c3,0.8208955223880597
39,50,Beginner,Beginner,r1,r3,c3,c3,0.7908496732026143
40,25,Beginner,Beginner,r1,r3,c1,c1,0.8986486486486487
40,26,Beginner,Beginner,r1,r3,c1,c1,0.8962962962962963
40,28,Beginner,Beginner,r1,r3,c1,c1,0.8888888888888888
40,29,Beginner,Beginner,r1,r3,c1,c1,0.9407407407407408
40,46,Beginner,Beginner,r1,r3,c1,c1,0.9185185185185185
40,48,Beginner,Beginner,r1,r3,c1,c1,0.9712230215827338
40,52,Beginner,Beginner,r1,r3,c1,c1,0.9111111111111111
41,27,Beginner,Beginner,r1,r3,c2,c2,0.8947368421052632
41,30,Beginner,Beginner,r1,r3,c2,c2,0.9069767441860465
41,39,Beginner,Beginner,r1,r3,c2,c2,0.9
41,40,Beginner,Beginner,r1,r3,c2,c2,0.8540145985401459
41,9,Beginner,Beginner,r1,r3,c2,c2,0.917910447761194
43,24,Beginner,Beginner,r1,r3,c2,c2,0.88
43,27,Beginner,Beginner,r1,r3,c2,c2,0.8120300751879699
43,33,Beginner,Beginner,r1,r3,c2,c2,0.8709677419354839
43,39,Beginner,Beginner,r1,r3,c2,c2,0.8076923076923077
43,40,Beginner,Beginner,r1,r3,c2,c2,0.8467153284671532
46,50,Beginner,Beginner,r1,r3,c3,c3,0.7450980392156863
47,24,Beginner,Beginner,r1,r3,c2,c2,0.696
47,27,Beginner,Beginner,r1,r3,c2,c2,0.6766917293233082
47,30,Beginner,Beginner,r1,r3,c2,c2,0.7222222222222222
47,33,Beginner,Beginner,r1,r3,c2,c2,0.7016129032258065
47,40,Beginner,Beginner,r1,r3,c2,c2,0.6715328467153284
48,27,Beginner,Beginner,r1,r3,c2,c2,0.8113207547169812
48,30,Beginner,Beginner,r1,r3,c2,c2,0.8301886792452831
48,39,Beginner,Beginner,r1,r3,c2,c2,0.7547169811320755
48,9,Beginner,Beginner,r1,r3,c2,c2,0.8050314465408805
50,24,Beginner,Beginner,r1,r3,c2,c2,0.648
50,27,Beginner,Beginner,r1,r3,c2,c2,0.6090225563909775
50,30,Beginner,Beginner,r1,r3,c2,c2,0.6031746031746031
50,39,Beginner,Beginner,r1,r3,c2,c2,0.6
50,9,Beginner,Beginner,r1,r3,c2,c2,0.6343283582089553
52,24,Beginner,Beginner,r1,r3,c2,c2,0.808
52,27,Beginner,Beginner,r1,r3,c2,c2,0.706766917293233
52,39,Beginner,Beginner,r1,r3,c2,c2,0.7538461538461538
52,40,Beginner,Beginner,r1,r3,c2,c2,0.8248175182481752
52,9,Beginner,Beginner,r1,r3,c2,c2,0.7313432835820896
9,38,Beginner,Beginner,r1,r3,c3,c3,0.7241379310344828
9,43,Beginner,Beginner,r1,r3,c3,c3,0.7379310344827587
9,47,Beginner,Beginner,r1,r3,c3,c3,0.8344827586206897
9,50,Beginner,Beginner,r1,r3,c3,c3,0.8562091503267973
16,26,Beginner,Beginner,r2,r2,c2,c2,0.5804195804195804
16,29,Beginner,Beginner,r2,r2,c2,c2,0.6796875
24,25,Beginner,Beginner,r2,r2,c3,c3,0.59375
24,27,Beginner,Beginner,r2,r2,c3,c3,0.6590909090909091
24,28,Beginner,Beginner,r2,r2,c3,c3,0.712
24,33,Beginner,Beginner,r2,r2,c3,c3,0.6496350364963503
24,40,Beginner,Beginner,r2,r2,c3,c3,0.5797101449275363
24,52,Beginner,Beginner,r2,r2,c3,c3,0.816
25,27,Beginner,Beginner,r2,r2,c3,c3,0.64375
25,28,Beginner,Beginner,r2,r2,c3,c3,0.69375
25,33,Beginner,Beginner,r2,r2,c3,c3,0.65625
25,41,Beginner,Beginner,r2,r2,c3,c3,0.7375
25,48,Beginner,Beginner,r2,r2,c3,c3,0.65
26,29,Beginner,Beginner,r2,r2,c2,c2,0.7062937062937062
27,28,Beginner,Beginner,r2,r2,c3,c3,0.5909090909090909
27,33,Beginner,Beginner,r2,r2,c3,c3,0.7226277372262774
27,41,Beginner,Beginner,r2,r2,c3,c3,0.7121212121212122
27,48,Beginner,Beginner,r2,r2,c3,c3,0.6601307189542484
27,52,Beginner,Beginner,r2,r2,c3,c3,0.6742424242424242
28,33,Beginner,Beginner,r2,r2,c3,c3,0.635036496350365
28,40,Beginner,Beginner,r2,r2,c3,c3,0.6159420289855072
28,41,Beginner,Beginner,r2,r2,c3,c3,0.6991869918699187
28,48,Beginner,Beginner,r2,r2,c3,c3,0.5751633986928104
29,36,Beginner,Beginner,r2,r2,c2,c2,0.78125
29,46,Beginner,Beginner,r2,r2,c2,c2,0.7421875
30,37,Beginner,Beginner,r2,r2,c1,c1,0.6739130434782609
30,38,Beginner,Beginner,r2,r2,c1,c1,0.7028985507246377
30,39,Beginner,Beginner,r2,r2,c1,c1,0.644927536231884
30,43,Beginner,Beginner,r2,r2,c1,c1,0.7246376811594203
30,50,Beginner,Beginner,r2,r2,c1,c1,0.5942028985507246
30,9,Beginner,Beginner,r2,r2,c1,c1,0.7323943661971831
36,46,Beginner,Beginner,r2,r2,c2,c2,0.5793650793650794
37,38,Beginner,Beginner,r2,r2,c1,c1,0.6293103448275862
37,39,Beginner,Beginner,r2,r2,c1,c1,0.5327868852459017
