exp_a,exp_b,trial_id,Shape,Length,Direction,Position,Duration
13,21,2,0.9925819258171651,0.7268083076736387,0.991505234358464,0.9100696849501653,0.627906976744186
13,27,2,0.9921773720033634,0.6751762066272131,0.9910618335522589,0.8810325644385845,0.5555555555555556
13,29,2,0.9909124665839245,0.7126503312770932,0.9873694135159811,0.8629785251899639,0.625
13,31,2,0.9924801931613931,0.7627081388042019,0.9898288611302434,0.958820374234275,0.6236111111111111
13,34,2,0.9911174523622016,0.7323722871907067,0.9877103992626312,0.9239212406940133,0.6082693947144076
13,35,2,0.9919015501472436,0.694746061623001,0.9893464420519353,0.9197252179008297,0.6
13,37,2,0.992891866437887,0.7490940787487299,0.9908961420335032,0.8667677691371232,0.6285714285714284
13,41,2,0.9932478858493051,0.7317533265327867,0.9923065864586549,0.9491161550589478,0.625
13,43,2,0.9928443680681439,0.7242274112600833,0.9904723352428282,0.9121370563174388,0.6363636363636365
13,44,2,0.9929214240955611,0.7387775680570787,0.9921412767118958,0.9317867387284406,0.6153846153846154
13,56,2,0.9921192950428905,0.7945699771949306,0.9891601746434245,0.886714992439306,0.6396103896103896
13,60,2,0.9930594435576989,0.7208249183572004,0.9903686771071654,0.9287354897466182,0.6774193548387097
13,63,2,0.9923244329887758,0.7609532564606092,0.9889538646883442,0.9117976093720309,0.6495614035087719
13,64,2,0.99087174334101,0.646030131871184,0.9858177128026147,0.8991431631632967,0.6705426356589148
13,65,2,0.9897995453983249,0.5998871853777512,0.9848066043208178,0.8836741473325996,0.6206896551724137
13,67,2,0.9914608821039135,0.7715771990696201,0.9892820275872906,0.9370549834576611,0.5931712962962963
13,71,2,0.9902733703134291,0.64497654906954,0.9874068991609656,0.8899732799573141,0.5968749999999999
13,74,2,0.992856948740481,0.7112184917119153,0.9909465562588542,0.9117646795256347,0.6206896551724137
13,77,2,0.9930652663034218,0.759902396471883,0.9901521598346313,0.9252316032473955,0.6129032258064516
13,78,2,0.9932345237435986,0.7082260649951977,0.9893011339423728,0.9095835613130325,0.6296296296296298
13,79,2,0.9933418553083625,0.76207301262361,0.991723224831826,0.9170738127882454,0.6176470588235294
13,94,2,0.9932943749358583,0.7349802878884135,0.9917653079064415,0.8718662397992549,0.6363636363636365
13,99,2,0.9915165166883213,0.7667546753707717,0.9893711933811166,0.9473319429319178,0.6273148148148149
13,101,2,0.9916428239476545,0.7076479475094211,0.9886853142127263,0.8962778651278144,0.6153846153846154
13,104,2,0.9918189315462868,0.7909511530245915,0.989334827804594,0.9133463882968642,0.5714285714285714
13,107,2,0.9907845514531294,0.7397927269929729,0.9889150134420245,0.9049221022843338,0.6382978723404256
13,124,2,0.993121890261786,0.6503226947018763,0.9921682115320591,0.8933782500295986,0.6046511627906976
13,126,2,0.9922457849372293,0.7523464316821101,0.9890746769417568,0.8978837576977604,0.6206896551724137
13,128,2,0.9924361561434273,0.747171235672079,0.9908205428761235,0.9273882024410814,0.6486486486486487
13,132,2,0.992233716846489,0.7334632603515194,0.9894608404520193,0.8925899365120282,0.5732142857142857
13,138,2,0.992443514933289,0.7390349513517274,0.9893122442523311,0.9518589666623417,0.6023255813953489
13,140,2,0.9924860026239607,0.7780218698881912,0.9903317886843903,0.9142317866246094,0.6363636363636365
13,162,2,0.9906859988565428,0.7372319268977944,0.987536582228005,0.9197077003909043,0.5714285714285714
13,164,2,0.9918691641976766,0.702477030707717,0.9897771515231686,0.8702663566563625,0.6399999999999999
13,172,2,0.9927666182740421,0.8200702527973521,0.9898456619795517,0.8867117835271985,0.6363636363636365
13,176,2,0.9924075866219486,0.7436530569217356,0.9903110824736646,0.929305015397335,0.64
13,179,2,0.9918930865052364,0.7218428579381855,0.9891806646212311,0.8954368908690865,0.6553552492046659
13,180,2,0.9914702710309039,0.7453471846353935,0.9894282202073373,0.9284877103605897,0.6666666666666666
13,182,2,0.9917058182900181,0.7000019521979721,0.9874181262573465,0.8585379123234236,0.625
13,183,2,0.9916411843761453,0.745649856116287,0.98881933508131,0.8874776614782592,0.6220238095238095
13,186,2,0.9925035354512863,0.772203219438658,0.9908297040422072,0.9424630698163776,0.6666666666666666
13,200,2,0.9914637952311797,0.7129922652616038,0.9898584758812551,0.8516769990388303,0.6511627906976745
21,13,2,0.9925819258171651,0.7268083076736387,0.991505234358464,0.9100696849501653,0.627906976744186
21,27,2,0.9937508436686868,0.6027543618825608,0.9918080690332973,0.8502993421302018,0.7142857142857142
21,29,2,0.99053058290254,0.662810572455133,0.987456656858915,0.8886063192917673,0.6666666666666666
21,31,2,0.9932826300883659,0.6899630861960203,0.9917459498824422,0.9480716289361395,0.7037037037037037
21,34,2,0.9934114548388784,0.6693802585140429,0.9925263210590787,0.9084524556317155,0.6818181818181819
21,35,2,0.9923240245493905,0.6717068307223764,0.9898276080234262,0.8934020728521096,0.5555555555555556
21,37,2,0.9930434827091682,0.709342806905543,0.9908011305248212,0.9355213679460377,0.7083333333333334
21,41,2,0.9934905380430503,0.7518330201116294,0.9917702811499027,0.9022941836638869,0.7083333333333334
21,43,2,0.9932672485039946,0.7436005484985949,0.9920278931706188,0.8812245830672552,0.7083333333333334
21,44,2,0.9924839534942681,0.6741010053900972,0.9899640159264232,0.9202643389883165,0.7
21,56,2,0.992973853364381,0.6961508444861984,0.9905573089221008,0.8714044435588976,0.6086956521739131
21,60,2,0.9922999247252391,0.7805012596990518,0.9887916507975055,0.9320552240563342,0.6900656814449918
21,63,2,0.9929271858931037,0.6885952090264189,0.9915521208248904,0.8682600655346312,0.7058823529411764
21,64,2,0.9917042371287405,0.6929327746333976,0.9887844332707495,0.8783932764581637,0.6799999999999999
21,65,2,0.9908669641362539,0.5727237324431151,0.9846754059193057,0.8853894935468759,0.7343137254901961
21,67,2,0.9925669768521149,0.716255883168291,0.9906439391840298,0.9055551643118926,0.7083333333333334
21,71,2,0.9909407450342451,0.6234093075060916,0.9873919774847214,0.8986519570535669,0.7391304347826088
21,74,2,0.9933295880887919,0.6634836580681618,0.9909517836709537,0.886913117757046,0.7
21,77,2,0.9929837113777757,0.7920612370594715,0.9908481838758232,0.8897358939498219,0.6399999999999999
21,78,2,0.9932931765845157,0.6056073584164086,0.9912937542095349,0.8922640453376464,0.7173913043478262
21,79,2,0.993474824067851,0.7442363155423757,0.9917375218610688,0.8865244526760422,0.7142857142857142
21,94,2,0.9932787476165166,0.6709499911723527,0.9920487074606944,0.9192868343612796,0.7
21,99,2,0.9905172801135886,0.7406448660652558,0.987342581607025,0.9371115537368804,0.7142857142857142
21,101,2,0.9901904654296407,0.7539874409709459,0.9850428547711468,0.9420089828158018,0.7142857142857143
21,104,2,0.9910145591956723,0.7386037024995424,0.9885657669221989,0.9260947003787765,0.701063829787234
21,107,2,0.9916541356479217,0.6881698731409363,0.9884955032152799,0.9401245548393562,0.6666666666666667
21,124,2,0.9935009102518244,0.6987537255349381,0.991857691654385,0.9005565765579312,0.7307692307692308
21,126,2,0.9924234300292276,0.7532158158866635,0.989058422032082,0.8991090235843856,0.6956521739130435
21,128,2,0.9915856467075513,0.736806244798246,0.9892604687599811,0.9116714558291817,0.6939799331103679
21,132,2,0.9927133810248586,0.6895160711373447,0.9914477424922377,0.9561984638685938,0.736842105263158
21,138,2,0.9928388288455309,0.6812813841551918,0.9907497083453476,0.8977593842832333,0.6086956521739131
21,140,2,0.9926925274422687,0.7300273957139471,0.9910674223779671,0.8750148667337582,0.7142857142857142
