exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration
31,24,Intermediate,Beginner,r3,r3,c2,c2,0.9912687802273072,0.8754752303044826,0.9882173177963753,0.9559379173305422,0.7125
31,27,Intermediate,Beginner,r3,r3,c2,c2,0.9906159451326033,0.9121573511008282,0.9901360166490709,0.9500401871160182,0.6920267154528595
31,30,Intermediate,Beginner,r3,r3,c2,c2,0.9910647294708446,0.8814852165548042,0.9887273558664857,0.9556937213308644,0.6361395453861207
31,33,Intermediate,Beginner,r3,r3,c2,c2,0.9916087649328138,0.9328223299766523,0.9906087196430431,0.9750116425696768,0.6996904024767802
31,39,Intermediate,Beginner,r3,r3,c2,c2,0.9905537007584413,0.9206527580339452,0.9893700712333208,0.9582175559998705,0.7324921669912778
31,40,Intermediate,Beginner,r3,r3,c2,c2,0.9903995105729011,0.9251319404147194,0.9903821766803,0.9674940959637179,0.7434385280857805
31,9,Intermediate,Beginner,r3,r3,c2,c2,0.9909437261602441,0.8746505973133096,0.9894752741941749,0.9619455841462332,0.7297297297297298
32,16,Intermediate,Beginner,r3,r3,c3,c3,0.9823059922819343,0.9005551140965339,0.9808077897898476,0.8515451196328809,0.6742209631728046
32,36,Intermediate,Beginner,r3,r3,c3,c3,0.9822126723944551,0.8005672952905056,0.977022749337515,0.918131441874774,0.5942405287383453
32,37,Intermediate,Beginner,r3,r3,c3,c3,0.9882551255080977,0.883937728285986,0.9861636390689476,0.9411466450507526,0.6655948553054662
32,38,Intermediate,Beginner,r3,r3,c3,c3,0.9859829586132429,0.8626400345336308,0.9857841938777198,0.9455499920953064,0.6546397681266103
32,43,Intermediate,Beginner,r3,r3,c3,c3,0.9852250699685846,0.8842600308261414,0.9834084319695554,0.9459461994292628,0.6987152632313922
32,47,Intermediate,Beginner,r3,r3,c3,c3,0.9834027464302829,0.8788551972748758,0.9810805337000099,0.8624312925221476,0.6858530183727034
32,50,Intermediate,Beginner,r3,r3,c3,c3,0.9855937897623008,0.8923620875981861,0.9867527192761016,0.9282521040560341,0.6846846846846847
34,16,Intermediate,Beginner,r3,r3,c3,c3,0.9855490905323315,0.6809640007732711,0.9792172782917286,0.9469672535360494,0.7569444444444445
34,36,Intermediate,Beginner,r3,r3,c3,c3,0.986465463538993,0.8227648534261455,0.983756948297283,0.9102648268989806,0.6983050847457627
34,37,Intermediate,Beginner,r3,r3,c3,c3,0.9873651288894656,0.877517003405099,0.9882965335899077,0.8830283417924626,0.6666666666666667
34,38,Intermediate,Beginner,r3,r3,c3,c3,0.9867047941990766,0.8383812218023479,0.9858790391139389,0.9331785543068356,0.7476190476190476
34,43,Intermediate,Beginner,r3,r3,c3,c3,0.985927409066387,0.8750127892784202,0.9834713581265515,0.9250522626795924,0.6767446108878334
34,47,Intermediate,Beginner,r3,r3,c3,c3,0.9845286551930414,0.8506142830882484,0.9829689795562975,0.8436378714963686,0.6259867736305263
34,50,Intermediate,Beginner,r3,r3,c3,c3,0.987327222711286,0.8593386345529962,0.9869232327591074,0.8816530052569957,0.7361139473146825
35,16,Intermediate,Beginner,r3,r3,c3,c3,0.9877549134519829,0.7923844634286921,0.9817779327745105,0.896600150188119,0.5880398671096345
35,36,Intermediate,Beginner,r3,r3,c3,c3,0.9882440715900385,0.8273628551479508,0.9869353601079816,0.9400601250024883,0.61468715393134
35,37,Intermediate,Beginner,r3,r3,c3,c3,0.9881518758218573,0.8710258702751057,0.9855282149526559,0.9667234094029397,0.6107784431137724
35,38,Intermediate,Beginner,r3,r3,c3,c3,0.9859466356402228,0.7865664062578792,0.9837597183415371,0.9526981359127409,0.6684978456717587
35,43,Intermediate,Beginner,r3,r3,c3,c3,0.9864551558909568,0.8772998906943208,0.9856045483153772,0.9570094019666758,0.6871508379888268
35,47,Intermediate,Beginner,r3,r3,c3,c3,0.9847040104316283,0.8204248143722987,0.9812287596097969,0.8691755162221922,0.6296296296296295
