exp_a,exp_b,stimulus,expertise_a,expertise_b,score
5,28,vehicle,none,none,0.6937219007453806
93,181,vehicle,none,none,0.8433266708878042
93,163,vehicle,none,none,0.8754772824915052
30,96,vehicle,none,none,0.7646200079125222
59,106,vehicle,none,none,0.8604705465887589
28,36,vehicle,none,none,0.7698036348632598
3,30,vehicle,none,none,0.7259656260307662
59,116,vehicle,none,none,0.8095067225152418
30,93,vehicle,none,none,0.8645798909609156
28,30,vehicle,none,none,0.7273008168521059
30,59,vehicle,none,none,0.8236946246735217
12,216,vehicle,none,none,0.8771839267925314
3,211,vehicle,none,none,0.7638043326600553
3,154,vehicle,none,none,0.775858191021784
12,211,vehicle,none,none,0.7680836375777882
30,36,vehicle,none,none,0.7832006885543126
3,141,vehicle,none,none,0.7709031566522603
12,204,vehicle,none,none,0.9639776833285663
28,216,vehicle,none,none,0.8367753585554191
12,201,vehicle,none,none,0.8151036083841827
28,211,vehicle,none,none,0.6856959061792545
12,196,vehicle,none,none,0.7436953382704681
96,204,vehicle,none,none,0.9624629789791592
106,204,vehicle,none,none,0.9108243033252069
106,110,vehicle,none,none,0.7911948335121199
96,216,vehicle,none,none,0.8552780527125462
106,189,vehicle,none,none,0.8209312651425845
96,201,vehicle,none,none,0.8117043226670615
106,216,vehicle,none,none,0.8059834359292722
106,181,vehicle,none,none,0.8087805443407121
106,163,vehicle,none,none,0.8134884018407204
110,204,vehicle,none,none,0.9099986215218422
110,201,vehicle,none,none,0.6800901694719963
110,189,vehicle,none,none,0.6497320107235934
106,201,vehicle,none,none,0.8419748613806626
110,181,vehicle,none,none,0.6879432193153274
110,163,vehicle,none,none,0.7763900572673578
96,211,vehicle,none,none,0.7144800319947247
110,216,vehicle,none,none,0.7967149175633458
110,211,vehicle,none,none,0.6903987396407363
110,116,vehicle,none,none,0.6623286222807859
110,141,vehicle,none,none,0.7445352766324878
110,196,vehicle,none,none,0.803448109790243
116,204,vehicle,none,none,0.950321889004468
116,189,vehicle,none,none,0.6840393715554244
116,201,vehicle,none,none,0.7031702297191521
96,196,vehicle,none,none,0.8084731504165739
116,141,vehicle,none,none,0.7445096564242221
141,181,vehicle,none,none,0.7381297162849544
141,189,vehicle,none,none,0.7730080240311674
106,211,vehicle,none,none,0.8309086874547116
141,204,vehicle,none,none,0.9421578722649836
116,181,vehicle,none,none,0.7156840600753347
106,116,vehicle,none,none,0.8291166013339765
141,163,vehicle,none,none,0.7743549546756153
141,201,vehicle,none,none,0.7813957689550484
116,163,vehicle,none,none,0.7875814327756343
106,141,vehicle,none,none,0.7911101755411408
116,216,vehicle,none,none,0.848139772426868
116,154,vehicle,none,none,0.8111473545186979
116,196,vehicle,none,none,0.7919022393581343
154,204,vehicle,none,none,0.9573246639383758
141,211,vehicle,none,none,0.7288015696250583
163,189,vehicle,none,none,0.7525549492576576
163,181,vehicle,none,none,0.7783265716865884
163,204,vehicle,none,none,0.9317053599373775
154,201,vehicle,none,none,0.8580121939040569
106,154,vehicle,none,none,0.8102866498022941
141,154,vehicle,none,none,0.7288636151092488
163,201,vehicle,none,none,0.7924482602409951
110,154,vehicle,none,none,0.8167271532217371
181,204,vehicle,none,none,0.9240731631006053
141,196,vehicle,none,none,0.7666347067164367
163,216,vehicle,none,none,0.8556201493772263
154,163,vehicle,none,none,0.8289808785513753
181,189,vehicle,none,none,0.7275133699796292
181,201,vehicle,none,none,0.7442265666281674
189,204,vehicle,none,none,0.9265310584650602
181,216,vehicle,none,none,0.8199404044323877
189,201,vehicle,none,none,0.6731090795802643
141,216,vehicle,none,none,0.8579945833158843
189,216,vehicle,none,none,0.7734013330225031
163,211,vehicle,none,none,0.7901645371652501
201,204,vehicle,none,none,0.9131281258924651
196,204,vehicle,none,none,0.9569838851922742
189,211,vehicle,none,none,0.7278061736978255
154,216,vehicle,none,none,0.8798896819608406
204,216,vehicle,none,none,0.9119979178199826
204,211,vehicle,none,none,0.9503140979941769
201,216,vehicle,none,none,0.7718949393345895
106,196,vehicle,none,none,0.8282015394954273
116,211,vehicle,none,none,0.710980001943567
201,211,vehicle,none,none,0.7553207832391784
189,196,vehicle,none,none,0.8292272523723954
154,189,vehicle,none,none,0.8415902401438319
196,201,vehicle,none,none,0.8257539899567008
181,196,vehicle,none,none,0.8077611214179384
196,216,vehicle,none,none,0.8631234739068403
181,211,vehicle,none,none,0.7113515174409637
154,181,vehicle,none,none,0.8023952179564379
211,216,vehicle,none,none,0.8318670653070058
163,196,vehicle,none,none,0.8561225792613674
196,211,vehicle,none,none,0.7882771629845772
154,211,vehicle,none,none,0.7853178847960857
154,196,vehicle,none,none,0.748910460532271
