exp_a,exp_b,stimulus,expertise_a,expertise_b,score
34,56,vehicle,low,low,0.7785436100840601
34,41,vehicle,low,low,0.7999565908726751
34,44,vehicle,low,low,0.8026222667412591
31,126,vehicle,low,low,0.7920448160705674
34,65,vehicle,low,low,0.8941675787469335
31,172,vehicle,low,low,0.7914082111735612
34,78,vehicle,low,low,0.8180664837471655
34,74,vehicle,low,low,0.8022622297583647
34,94,vehicle,low,low,0.8127025192332815
34,114,vehicle,low,low,0.8241296710893246
34,63,vehicle,low,low,0.838342268864635
34,79,vehicle,low,low,0.7871668907324856
34,104,vehicle,low,low,0.8393375775176095
34,77,vehicle,low,low,0.7960957652646942
34,37,vehicle,low,low,0.8221380004573028
34,99,vehicle,low,low,0.7847040451158241
34,124,vehicle,low,low,0.8395401415989795
31,128,vehicle,low,low,0.7888144481911639
34,139,vehicle,low,low,0.7777109829230964
29,101,vehicle,low,low,0.9010038855195998
34,64,vehicle,low,low,0.8374161742201041
31,170,vehicle,low,low,0.756935810301483
34,172,vehicle,low,low,0.8032799284605708
34,140,vehicle,low,low,0.819561341134112
34,164,vehicle,low,low,0.8485294373589586
34,180,vehicle,low,low,0.7808576172344054
34,60,vehicle,low,low,0.8008738229481444
34,126,vehicle,low,low,0.8064008100871018
34,128,vehicle,low,low,0.8091323449855866
34,183,vehicle,low,low,0.7933067078944687
35,37,vehicle,low,low,0.7922295137233785
34,101,vehicle,low,low,0.8443710657365743
35,43,vehicle,low,low,0.8212674698044296
35,60,vehicle,low,low,0.7697924527571822
35,44,vehicle,low,low,0.7897847889478933
31,182,vehicle,low,low,0.7907018854239727
35,41,vehicle,low,low,0.777579600679142
35,56,vehicle,low,low,0.8052509453357942
35,65,vehicle,low,low,0.9096731140920176
34,132,vehicle,low,low,0.794836466547058
35,74,vehicle,low,low,0.8306021868829766
35,78,vehicle,low,low,0.8367836630747046
35,63,vehicle,low,low,0.798814117880245
34,200,vehicle,low,low,0.8610789404864436
34,176,vehicle,low,low,0.7538889361297192
31,64,vehicle,low,low,0.8131083623927169
34,179,vehicle,low,low,0.8501543147084034
34,170,vehicle,low,low,0.790575477632868
35,79,vehicle,low,low,0.7847592181531176
35,99,vehicle,low,low,0.8123291742978164
35,114,vehicle,low,low,0.8487419581413177
35,124,vehicle,low,low,0.8506657706418663
35,104,vehicle,low,low,0.8787760301184228
35,77,vehicle,low,low,0.7697541328515821
35,126,vehicle,low,low,0.7959581701746631
35,64,vehicle,low,low,0.8222231429156813
35,94,vehicle,low,low,0.8362358981780754
35,180,vehicle,low,low,0.7844385740782932
35,139,vehicle,low,low,0.778215385676594
34,182,vehicle,low,low,0.8229515595261107
35,200,vehicle,low,low,0.8405392702959413
35,128,vehicle,low,low,0.7555407710232009
35,170,vehicle,low,low,0.7529939681530982
35,140,vehicle,low,low,0.8197814908638851
35,183,vehicle,low,low,0.7792804509364166
35,176,vehicle,low,low,0.7430098720099653
37,65,vehicle,low,low,0.8834919170602187
37,56,vehicle,low,low,0.7880948619776255
37,74,vehicle,low,low,0.7873506643406215
37,41,vehicle,low,low,0.7719426940548855
35,172,vehicle,low,low,0.8035573701801312
37,44,vehicle,low,low,0.825902356549662
37,78,vehicle,low,low,0.7980747518718219
37,63,vehicle,low,low,0.794478115013133
35,101,vehicle,low,low,0.8196099555051407
37,94,vehicle,low,low,0.7880929941827586
37,114,vehicle,low,low,0.8245978314845839
35,132,vehicle,low,low,0.8322156049697569
35,164,vehicle,low,low,0.8444446619148797
31,101,vehicle,low,low,0.8288552331476495
37,139,vehicle,low,low,0.7870416714312931
37,79,vehicle,low,low,0.7802831192731426
37,99,vehicle,low,low,0.8343812013443482
35,182,vehicle,low,low,0.8172347123875836
37,77,vehicle,low,low,0.8012288867002973
37,126,vehicle,low,low,0.7865836396037961
37,60,vehicle,low,low,0.8063509259677302
37,132,vehicle,low,low,0.8330440550027983
37,64,vehicle,low,low,0.8225300211573456
37,43,vehicle,low,low,0.7938662982075926
37,172,vehicle,low,low,0.7946118298601709
37,180,vehicle,low,low,0.8029218519644041
37,104,vehicle,low,low,0.839181449683323
35,179,vehicle,low,low,0.806925360374785
37,124,vehicle,low,low,0.8034529816309387
37,200,vehicle,low,low,0.7923607444734994
41,56,vehicle,low,low,0.750665653668352
37,179,vehicle,low,low,0.799113231391802
37,176,vehicle,low,low,0.7961931715615372
37,183,vehicle,low,low,0.7498734166617687
41,78,vehicle,low,low,0.7964499308813944
37,182,vehicle,low,low,0.7875846055408073
37,140,vehicle,low,low,0.8043593483632816
37,101,vehicle,low,low,0.8684760662574036
41,63,vehicle,low,low,0.7850430221868512
37,164,vehicle,low,low,0.7719221206789365
41,94,vehicle,low,low,0.8329492793214215
41,74,vehicle,low,low,0.796557887909096
