exp_a,exp_b,stimulus,expertise_a,expertise_b,score
25,88,vehicle,medium,medium,0.8322268259446325
24,215,vehicle,medium,medium,0.8041330696490018
25,42,vehicle,medium,medium,0.8240944650495656
25,72,vehicle,medium,medium,0.7967536641992593
25,105,vehicle,medium,medium,0.7955533717361055
25,91,vehicle,medium,medium,0.7554956120696498
25,97,vehicle,medium,medium,0.7701445024119649
25,33,vehicle,medium,medium,0.7657630341987822
25,53,vehicle,medium,medium,0.8546978865615827
25,143,vehicle,medium,medium,0.7592372330479396
25,117,vehicle,medium,medium,0.7774359786179194
25,115,vehicle,medium,medium,0.796836089474056
25,135,vehicle,medium,medium,0.7746315931897152
25,61,vehicle,medium,medium,0.7620272693331595
25,142,vehicle,medium,medium,0.7761938761392086
25,108,vehicle,medium,medium,0.8633121271185132
25,145,vehicle,medium,medium,0.7428067981193183
25,155,vehicle,medium,medium,0.7504481686959967
25,83,vehicle,medium,medium,0.7733908368826319
25,168,vehicle,medium,medium,0.8136815369479329
25,158,vehicle,medium,medium,0.7758423718478652
25,190,vehicle,medium,medium,0.7736680144387356
25,166,vehicle,medium,medium,0.8471367628013642
25,81,vehicle,medium,medium,0.834219889261684
25,171,vehicle,medium,medium,0.8036293899219715
25,84,vehicle,medium,medium,0.777926512566817
25,75,vehicle,medium,medium,0.8498076292861046
25,203,vehicle,medium,medium,0.9160916182870037
25,191,vehicle,medium,medium,0.7662163478537679
25,147,vehicle,medium,medium,0.7727051815917793
32,40,vehicle,medium,medium,0.7916942774932393
32,42,vehicle,medium,medium,0.8460192802178991
32,51,vehicle,medium,medium,0.757957216820408
25,192,vehicle,medium,medium,0.820994405181456
32,53,vehicle,medium,medium,0.8048995320819236
25,206,vehicle,medium,medium,0.7847809480108394
25,73,vehicle,medium,medium,0.8138957412467235
32,54,vehicle,medium,medium,0.7829301105696902
32,50,vehicle,medium,medium,0.8267495361228333
32,57,vehicle,medium,medium,0.8058840495993066
32,62,vehicle,medium,medium,0.8306812002329057
32,66,vehicle,medium,medium,0.8532356260131965
25,215,vehicle,medium,medium,0.7914397911730694
25,210,vehicle,medium,medium,0.7599593832002225
25,207,vehicle,medium,medium,0.7501333371105506
25,169,vehicle,medium,medium,0.8294025783485255
32,61,vehicle,medium,medium,0.7175700124058662
32,70,vehicle,medium,medium,0.8088253518968058
32,55,vehicle,medium,medium,0.7638860043406441
25,202,vehicle,medium,medium,0.8583422201053318
25,197,vehicle,medium,medium,0.8482958026703911
32,88,vehicle,medium,medium,0.823881631376087
32,108,vehicle,medium,medium,0.8730489161019472
25,89,vehicle,medium,medium,0.813274855907361
32,72,vehicle,medium,medium,0.7739133333252652
32,105,vehicle,medium,medium,0.8033184457791108
32,73,vehicle,medium,medium,0.8089207734140385
24,202,vehicle,medium,medium,0.8725639018126169
32,89,vehicle,medium,medium,0.7804787617299934
25,133,vehicle,medium,medium,0.7311434883843232
32,117,vehicle,medium,medium,0.7176786435034793
32,133,vehicle,medium,medium,0.7510902722107324
32,142,vehicle,medium,medium,0.76764412640085
32,115,vehicle,medium,medium,0.7783949371462555
32,135,vehicle,medium,medium,0.7841501226609028
32,147,vehicle,medium,medium,0.7648040840956237
32,58,vehicle,medium,medium,0.71561832510142
32,155,vehicle,medium,medium,0.7653517496588943
32,33,vehicle,medium,medium,0.7753719514185018
32,169,vehicle,medium,medium,0.7834843938131231
32,190,vehicle,medium,medium,0.7318504843776088
32,83,vehicle,medium,medium,0.7933020101958216
32,168,vehicle,medium,medium,0.8122759780974764
32,84,vehicle,medium,medium,0.7188307414311319
32,203,vehicle,medium,medium,0.9122856578675033
32,192,vehicle,medium,medium,0.7923411079322599
32,158,vehicle,medium,medium,0.7405359038880108
32,91,vehicle,medium,medium,0.6826296774193699
32,171,vehicle,medium,medium,0.7939453495033986
32,197,vehicle,medium,medium,0.7831118709431905
32,210,vehicle,medium,medium,0.7231363279109336
32,151,vehicle,medium,medium,0.8263357398447106
32,97,vehicle,medium,medium,0.7573806488433937
33,42,vehicle,medium,medium,0.8428658111364467
33,51,vehicle,medium,medium,0.8310241547484791
32,207,vehicle,medium,medium,0.7462964725364559
32,143,vehicle,medium,medium,0.7084337368645183
32,81,vehicle,medium,medium,0.8075243191320013
33,54,vehicle,medium,medium,0.8056411804731082
32,215,vehicle,medium,medium,0.8017734712581728
33,50,vehicle,medium,medium,0.8428939556730971
33,57,vehicle,medium,medium,0.8065197949286221
32,166,vehicle,medium,medium,0.8628342803632552
33,62,vehicle,medium,medium,0.8583535817992204
32,206,vehicle,medium,medium,0.7395416059733477
32,75,vehicle,medium,medium,0.8229167190507337
32,145,vehicle,medium,medium,0.7452198692467146
33,61,vehicle,medium,medium,0.7887886186617824
32,214,vehicle,medium,medium,0.7897461203264136
33,66,vehicle,medium,medium,0.901734249890126
33,70,vehicle,medium,medium,0.8654352489519401
33,55,vehicle,medium,medium,0.8538993293519052
33,88,vehicle,medium,medium,0.8696548347659351
33,108,vehicle,medium,medium,0.8601183425945381
33,75,vehicle,medium,medium,0.8270418454024178
33,105,vehicle,medium,medium,0.8350930484349757
33,97,vehicle,medium,medium,0.8069058444457323
33,72,vehicle,medium,medium,0.7933856105912478
33,40,vehicle,medium,medium,0.8197979697133352
25,151,vehicle,medium,medium,0.8335805137207788
33,53,vehicle,medium,medium,0.8590651438486224
33,58,vehicle,medium,medium,0.7757236910354279
33,115,vehicle,medium,medium,0.7920052576797711
