exp_a,exp_b,trial_id,Shape,Length,Direction,Position,Duration
1,3,2,0.992667630342094,0.6587311288143416,0.9918448838697835,0.8596825656522613,0.7207792207792207
1,5,2,0.9909840119271556,0.7070656306596255,0.9879616833695747,0.9107501219087112,0.6969696969696969
1,12,2,0.9914123868368884,0.6007545521725712,0.9872885911056235,0.8843181351768069,0.6557112068965517
1,28,2,0.9897564311029446,0.6938872709386258,0.9869947168293222,0.8997660288516685,0.6216216216216217
1,30,2,0.988827298247092,0.7343562962907613,0.9857797876069196,0.9484116552053105,0.6346153846153847
1,36,2,0.987805455305101,0.6802230196663759,0.9860380223384722,0.8817574848150755,0.7
1,38,2,0.9909126872176739,0.6747891091204827,0.9867300894705945,0.8533776811756764,0.7119815668202765
1,59,2,0.989136123598617,0.7291455594375135,0.9839172079078053,0.9371847782322439,0.6896551724137931
1,93,2,0.988620175990901,0.730876641224361,0.97998182746686,0.858018484923736,0.6521739130434783
1,96,2,0.9901804205872103,0.6568685988850737,0.9859713467553527,0.890960164563666,0.6129032258064516
1,106,2,0.987974926199696,0.7270921526622722,0.985573272789487,0.9224782770259142,0.7142857142857142
1,110,2,0.9900984820219687,0.7731283398853221,0.9869655067671859,0.9181035396929733,0.6896551724137931
1,116,2,0.9913692081748896,0.794976547318906,0.9879445047022191,0.9386285294458967,0.606060606060606
1,141,2,0.9893121516421665,0.717150915451036,0.9839755795620649,0.9291011332199833,0.6086956521739131
1,154,2,0.9918972289504611,0.5698498519512303,0.989163990217118,0.8903275525157508,0.7391304347826088
1,163,2,0.98858319224301,0.7853188300425975,0.9845594152369638,0.882795028423478,0.6318879855465221
1,181,2,0.9900165146239236,0.7692021980286868,0.9844593994734646,0.9241373733637257,0.6775
1,189,2,0.9890071948782538,0.7158867683999457,0.9860210811244383,0.8757951145802116,0.6129032258064516
1,196,2,0.989147428355251,0.6331383725872195,0.9842634844169121,0.8781694900237487,0.7575757575757576
1,201,2,0.9913708676682678,0.7560336605579542,0.9874301021822852,0.8789104868239798,0.7083333333333334
1,204,2,0.983448315085244,0.5473092878848675,0.9759252685202382,0.8621461381627654,0.75
1,211,2,0.9936342556833117,0.6822068127063532,0.9926479022741382,0.9194965102224583,0.6296296296296298
1,216,2,0.9880686375224702,0.7102368587751274,0.9844702329539214,0.9323511504516998,0.7142857142857142
26,3,2,0.9918076968807954,0.7300758477607872,0.9900976546492839,0.8506808963128693,0.6363636363636365
26,5,2,0.9908020282082628,0.7865817571842859,0.9868942789140397,0.9201528574971019,0.6097560975609756
26,12,2,0.9909729723996452,0.7503548861838378,0.9886113647455619,0.8596894484564868,0.6267857142857143
26,28,2,0.9894050715864019,0.7591043862116126,0.98717009182813,0.928271571295101,0.6136363636363636
26,30,2,0.9898521484993891,0.6978197001610761,0.987947395188267,0.863094521896426,0.6536731634182908
26,36,2,0.9902557009914946,0.7255365074687532,0.9852834005226184,0.8871184715161873,0.6086956521739131
26,38,2,0.9915774989938371,0.7529218262973969,0.9883502023882196,0.8221634610223937,0.6309523809523809
26,59,2,0.9883567396609619,0.7610980135473867,0.9840980298363723,0.8931492792611538,0.657142857142857
