exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
4,15,2,medium,medium,190.0,0.9313725490196079
4,73,2,medium,medium,316.0,0.9376854599406528
4,81,2,medium,medium,281.0,0.9093851132686084
4,72,2,medium,medium,299.0,0.9143730886850153
4,62,2,medium,medium,186.0,0.9117647058823529
4,54,2,medium,medium,183.0,0.8970588235294118
4,75,2,medium,medium,262.0,0.9357142857142857
4,25,2,medium,medium,335.0,0.925414364640884
4,18,2,medium,medium,276.0,0.9139072847682119
4,40,2,medium,medium,187.0,0.9166666666666666
4,97,2,medium,medium,266.0,0.95
4,33,2,medium,medium,247.0,0.96484375
4,17,2,medium,medium,189.0,0.863013698630137
4,91,2,medium,medium,214.0,0.9553571428571429
4,66,2,medium,medium,193.0,0.946078431372549
4,24,2,medium,medium,195.0,0.9375
4,89,2,medium,medium,383.0,0.916267942583732
4,83,2,medium,medium,284.0,0.9073482428115016
4,32,2,medium,medium,175.0,0.8578431372549019
4,16,2,medium,medium,202.0,0.9395348837209302
4,20,2,medium,medium,183.0,0.8970588235294118
4,88,2,medium,medium,191.0,0.9362745098039216
4,42,2,medium,medium,188.0,0.9215686274509803
4,58,2,medium,medium,192.0,0.9411764705882353
4,84,2,medium,medium,230.0,0.9163346613545816
4,61,2,medium,medium,202.0,0.9665071770334929
4,6,2,medium,medium,189.0,0.9264705882352942
4,50,2,medium,medium,299.0,0.92
4,14,2,medium,medium,186.0,0.9117647058823529
4,53,2,medium,medium,187.0,0.9166666666666666
4,57,2,medium,medium,185.0,0.9068627450980392
4,51,2,medium,medium,188.0,0.9215686274509803
4,55,2,medium,medium,333.0,0.8560411311053985
4,108,2,medium,medium,186.0,0.9117647058823529
4,125,2,medium,medium,182.0,0.8921568627450981
4,115,2,medium,medium,190.0,0.9313725490196079
4,105,2,medium,medium,188.0,0.9215686274509803
4,112,2,medium,medium,215.0,0.9684684684684685
4,120,2,medium,medium,215.0,0.9388646288209607
4,143,2,medium,medium,183.0,0.8970588235294118
