exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
5,154,5,none,none,315.0,0.8948863636363636
3,36,5,none,none,127.0,0.9477611940298507
3,201,5,none,none,122.0,0.9104477611940298
3,189,5,none,none,162.0,0.9050279329608939
3,110,5,none,none,121.0,0.9029850746268657
3,96,5,none,none,195.0,0.874439461883408
3,204,5,none,none,118.0,0.8805970149253731
3,28,5,none,none,119.0,0.8880597014925373
3,5,5,none,none,149.0,0.9030303030303031
3,154,5,none,none,291.0,0.8267045454545454
3,163,5,none,none,143.0,0.89937106918239
3,30,5,none,none,137.0,0.9383561643835616
3,12,5,none,none,125.0,0.8928571428571429
3,211,5,none,none,192.0,0.9056603773584906
5,12,5,none,none,153.0,0.9272727272727272
5,96,5,none,none,212.0,0.9506726457399103
5,28,5,none,none,122.0,0.7393939393939394
3,93,5,none,none,120.0,0.8955223880597015
5,110,5,none,none,124.0,0.7515151515151515
5,93,5,none,none,148.0,0.896969696969697
5,30,5,none,none,144.0,0.8727272727272727
5,36,5,none,none,141.0,0.8545454545454545
3,181,5,none,none,139.0,0.9788732394366197
3,196,5,none,none,565.0,0.9323432343234324
5,204,5,none,none,156.0,0.9454545454545454
5,201,5,none,none,149.0,0.9030303030303031
12,28,5,none,none,126.0,0.9
5,181,5,none,none,133.0,0.806060606060606
5,163,5,none,none,154.0,0.9333333333333333
12,30,5,none,none,144.0,0.9863013698630136
5,189,5,none,none,167.0,0.9329608938547486
12,36,5,none,none,129.0,0.9214285714285714
12,93,5,none,none,121.0,0.8642857142857143
5,211,5,none,none,180.0,0.8490566037735849
12,110,5,none,none,130.0,0.9285714285714286
12,96,5,none,none,192.0,0.8609865470852018
12,163,5,none,none,141.0,0.8867924528301887
12,181,5,none,none,137.0,0.9647887323943662
12,204,5,none,none,124.0,0.8857142857142857
12,201,5,none,none,128.0,0.9142857142857143
12,189,5,none,none,159.0,0.888268156424581
28,36,5,none,none,101.0,0.8347107438016529
12,154,5,none,none,307.0,0.8721590909090909
28,93,5,none,none,103.0,0.911504424778761
28,30,5,none,none,133.0,0.910958904109589
12,211,5,none,none,192.0,0.9056603773584906
5,196,5,none,none,578.0,0.9537953795379538
28,96,5,none,none,214.0,0.9596412556053812
28,110,5,none,none,87.0,0.7073170731707317
28,163,5,none,none,142.0,0.8930817610062893
28,181,5,none,none,114.0,0.8028169014084507
28,204,5,none,none,104.0,0.9203539823008849
28,201,5,none,none,98.0,0.8672566371681416
28,189,5,none,none,168.0,0.9385474860335196
30,93,5,none,none,135.0,0.9246575342465754
30,36,5,none,none,141.0,0.9657534246575342
28,211,5,none,none,159.0,0.75
12,196,5,none,none,555.0,0.9158415841584159
28,154,5,none,none,323.0,0.9176136363636364
30,110,5,none,none,132.0,0.9041095890410958
30,96,5,none,none,209.0,0.9372197309417041
30,181,5,none,none,139.0,0.952054794520548
30,204,5,none,none,131.0,0.8972602739726028
30,163,5,none,none,144.0,0.9056603773584906
30,189,5,none,none,159.0,0.888268156424581
30,201,5,none,none,141.0,0.9657534246575342
36,93,5,none,none,110.0,0.9090909090909091
28,196,5,none,none,585.0,0.9653465346534653
36,110,5,none,none,110.0,0.8943089430894309
30,154,5,none,none,306.0,0.8693181818181818
30,211,5,none,none,198.0,0.9339622641509434
36,163,5,none,none,150.0,0.9433962264150944
36,96,5,none,none,205.0,0.9192825112107623
36,181,5,none,none,124.0,0.8732394366197183
36,204,5,none,none,113.0,0.9338842975206612
36,201,5,none,none,100.0,0.8264462809917356
36,189,5,none,none,163.0,0.9106145251396648
36,154,5,none,none,328.0,0.9318181818181818
36,211,5,none,none,185.0,0.8726415094339622
93,110,5,none,none,113.0,0.9186991869918699
93,181,5,none,none,133.0,0.9366197183098591
93,163,5,none,none,139.0,0.8742138364779874
93,96,5,none,none,206.0,0.9237668161434978
30,196,5,none,none,566.0,0.933993399339934
93,204,5,none,none,75.0,0.8823529411764706
93,201,5,none,none,91.0,0.9680851063829787
93,189,5,none,none,165.0,0.9217877094972067
93,154,5,none,none,316.0,0.8977272727272727
93,211,5,none,none,198.0,0.9339622641509434
36,196,5,none,none,586.0,0.966996699669967
96,110,5,none,none,205.0,0.9192825112107623
96,181,5,none,none,208.0,0.9327354260089686
96,163,5,none,none,198.0,0.8878923766816144
96,201,5,none,none,209.0,0.9372197309417041
93,196,5,none,none,579.0,0.9554455445544554
96,204,5,none,none,206.0,0.9237668161434978
96,189,5,none,none,195.0,0.874439461883408
110,181,5,none,none,113.0,0.795774647887324
110,163,5,none,none,144.0,0.9056603773584906
110,189,5,none,none,168.0,0.9385474860335196
110,204,5,none,none,113.0,0.9186991869918699
110,201,5,none,none,90.0,0.7317073170731707
96,154,5,none,none,305.0,0.8664772727272727
