exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score
30,25,Beginner,Beginner,r1,r2,c3,c3,32.270345539563465
30,27,Beginner,Beginner,r1,r2,c3,c3,27.131759158286048
30,28,Beginner,Beginner,r1,r2,c3,c3,22.725160074596317
30,33,Beginner,Beginner,r1,r2,c3,c3,28.648701428737123
30,40,Beginner,Beginner,r1,r2,c3,c3,26.950153728712095
30,41,Beginner,Beginner,r1,r2,c3,c3,31.514044667488054
30,48,Beginner,Beginner,r1,r2,c3,c3,31.396635439603447
30,52,Beginner,Beginner,r1,r2,c3,c3,22.051538784578995
33,30,Beginner,Beginner,r1,r2,c1,c1,40.50365514781172
33,37,Beginner,Beginner,r1,r2,c1,c1,36.93102066418674
33,38,Beginner,Beginner,r1,r2,c1,c1,35.4029764392677
33,39,Beginner,Beginner,r1,r2,c1,c1,42.01265554034043
33,43,Beginner,Beginner,r1,r2,c1,c1,42.500359069233426
33,47,Beginner,Beginner,r1,r2,c1,c1,38.814026387626384
33,50,Beginner,Beginner,r1,r2,c1,c1,40.78567180482629
33,9,Beginner,Beginner,r1,r2,c1,c1,42.3242434802337
36,30,Beginner,Beginner,r1,r2,c1,c1,26.89451070513278
36,37,Beginner,Beginner,r1,r2,c1,c1,24.51492996015151
36,38,Beginner,Beginner,r1,r2,c1,c1,16.90317069899727
36,39,Beginner,Beginner,r1,r2,c1,c1,30.450262114430913
36,43,Beginner,Beginner,r1,r2,c1,c1,29.07796489604086
36,47,Beginner,Beginner,r1,r2,c1,c1,27.00309927567364
36,50,Beginner,Beginner,r1,r2,c1,c1,29.20075661618843
36,9,Beginner,Beginner,r1,r2,c1,c1,29.55953674100464
37,16,Beginner,Beginner,r1,r2,c2,c2,32.41475815973683
37,26,Beginner,Beginner,r1,r2,c2,c2,40.311201328480294
37,29,Beginner,Beginner,r1,r2,c2,c2,41.62240983631299
37,36,Beginner,Beginner,r1,r2,c2,c2,33.45715508362482
37,46,Beginner,Beginner,r1,r2,c2,c2,39.90453815347886
38,16,Beginner,Beginner,r1,r2,c2,c2,18.57976999870388
38,26,Beginner,Beginner,r1,r2,c2,c2,31.228524812235197
38,29,Beginner,Beginner,r1,r2,c2,c2,26.771566794859698
38,36,Beginner,Beginner,r1,r2,c2,c2,22.02079571513824
38,46,Beginner,Beginner,r1,r2,c2,c2,29.459310025367405
39,24,Beginner,Beginner,r1,r2,c3,c3,43.429221511008365
39,25,Beginner,Beginner,r1,r2,c3,c3,42.00991938274284
39,27,Beginner,Beginner,r1,r2,c3,c3,40.862645206676795
39,28,Beginner,Beginner,r1,r2,c3,c3,37.78942194433329
39,33,Beginner,Beginner,r1,r2,c3,c3,43.14588632021247
39,40,Beginner,Beginner,r1,r2,c3,c3,40.48603368337466
39,41,Beginner,Beginner,r1,r2,c3,c3,46.47915270750685
39,48,Beginner,Beginner,r1,r2,c3,c3,45.819074945509854
39,52,Beginner,Beginner,r1,r2,c3,c3,39.92951739159393
40,30,Beginner,Beginner,r1,r2,c1,c1,41.952328209615175
40,37,Beginner,Beginner,r1,r2,c1,c1,36.73898307189289
40,38,Beginner,Beginner,r1,r2,c1,c1,33.950178063016764
40,39,Beginner,Beginner,r1,r2,c1,c1,41.24846736103886
40,43,Beginner,Beginner,r1,r2,c1,c1,41.399367164275425
40,47,Beginner,Beginner,r1,r2,c1,c1,39.794808544482336
40,50,Beginner,Beginner,r1,r2,c1,c1,41.59365699565377
40,9,Beginner,Beginner,r1,r2,c1,c1,42.54594270864956
41,16,Beginner,Beginner,r1,r2,c2,c2,38.72779602873355
41,26,Beginner,Beginner,r1,r2,c2,c2,48.79863991374335
41,29,Beginner,Beginner,r1,r2,c2,c2,46.254368404203774
41,36,Beginner,Beginner,r1,r2,c2,c2,39.18662475622605
41,46,Beginner,Beginner,r1,r2,c2,c2,47.746708736587586
43,16,Beginner,Beginner,r1,r2,c2,c2,37.928992452123516
43,26,Beginner,Beginner,r1,r2,c2,c2,47.27386386197561
43,29,Beginner,Beginner,r1,r2,c2,c2,46.01374422729657
43,36,Beginner,Beginner,r1,r2,c2,c2,36.44635125183902
43,46,Beginner,Beginner,r1,r2,c2,c2,45.91887235885522
46,24,Beginner,Beginner,r1,r2,c3,c3,42.65410712209637
46,25,Beginner,Beginner,r1,r2,c3,c3,45.37729936583186
46,27,Beginner,Beginner,r1,r2,c3,c3,41.01452364721614
46,28,Beginner,Beginner,r1,r2,c3,c3,38.24795824155843
46,33,Beginner,Beginner,r1,r2,c3,c3,40.3991021546298
46,40,Beginner,Beginner,r1,r2,c3,c3,40.781720388302844
46,41,Beginner,Beginner,r1,r2,c3,c3,43.0245635879046
46,48,Beginner,Beginner,r1,r2,c3,c3,45.49640148363399
46,52,Beginner,Beginner,r1,r2,c3,c3,36.833282621646354
47,16,Beginner,Beginner,r1,r2,c2,c2,34.248137924173726
47,26,Beginner,Beginner,r1,r2,c2,c2,42.30707264296557
47,29,Beginner,Beginner,r1,r2,c2,c2,43.22162034094839
47,36,Beginner,Beginner,r1,r2,c2,c2,34.95081153772889
47,46,Beginner,Beginner,r1,r2,c2,c2,41.836519191558594
48,16,Beginner,Beginner,r1,r2,c2,c2,38.95878619406246
48,26,Beginner,Beginner,r1,r2,c2,c2,47.43886629114606
48,29,Beginner,Beginner,r1,r2,c2,c2,45.290749517818924
48,36,Beginner,Beginner,r1,r2,c2,c2,37.774480359915714
48,46,Beginner,Beginner,r1,r2,c2,c2,45.63550080781253
50,16,Beginner,Beginner,r1,r2,c2,c2,28.4763338033605
50,26,Beginner,Beginner,r1,r2,c2,c2,38.142469482621856
50,29,Beginner,Beginner,r1,r2,c2,c2,36.92621003715994
50,36,Beginner,Beginner,r1,r2,c2,c2,30.54647951253937
50,46,Beginner,Beginner,r1,r2,c2,c2,37.18864336714436
52,16,Beginner,Beginner,r1,r2,c2,c2,30.648217176137752
52,26,Beginner,Beginner,r1,r2,c2,c2,41.866146410129865
52,29,Beginner,Beginner,r1,r2,c2,c2,39.019521512619455
52,36,Beginner,Beginner,r1,r2,c2,c2,32.36593400369886
52,46,Beginner,Beginner,r1,r2,c2,c2,40.549700558230235
9,24,Beginner,Beginner,r1,r2,c3,c3,45.90896841642908
9,25,Beginner,Beginner,r1,r2,c3,c3,46.795276139063105
9,27,Beginner,Beginner,r1,r2,c3,c3,42.458805170868125
9,28,Beginner,Beginner,r1,r2,c3,c3,39.87158346971501
9,33,Beginner,Beginner,r1,r2,c3,c3,41.680958936754124
9,40,Beginner,Beginner,r1,r2,c3,c3,42.26802707532035
9,41,Beginner,Beginner,r1,r2,c3,c3,47.66713500796474
9,48,Beginner,Beginner,r1,r2,c3,c3,45.44969656225161
9,52,Beginner,Beginner,r1,r2,c3,c3,37.83641716458468
16,25,Beginner,Beginner,r1,r3,c1,c1,39.04003735187635
16,26,Beginner,Beginner,r1,r3,c1,c1,40.09198390114207
16,28,Beginner,Beginner,r1,r3,c1,c1,37.093340445018065
16,29,Beginner,Beginner,r1,r3,c1,c1,37.59149475262301
16,41,Beginner,Beginner,r1,r3,c1,c1,41.33163743465638
16,46,Beginner,Beginner,r1,r3,c1,c1,42.511622570605795
16,48,Beginner,Beginner,r1,r3,c1,c1,39.51407975646685
16,52,Beginner,Beginner,r1,r3,c1,c1,41.08672540312427
24,25,Beginner,Beginner,r1,r3,c1,c1,45.7363818633879
24,26,Beginner,Beginner,r1,r3,c1,c1,50.4148401859913
24,28,Beginner,Beginner,r1,r3,c1,c1,44.6954410997153
24,29,Beginner,Beginner,r1,r3,c1,c1,45.967485466963296
24,41,Beginner,Beginner,r1,r3,c1,c1,48.89807767314902
24,46,Beginner,Beginner,r1,r3,c1,c1,50.84092804625477
24,48,Beginner,Beginner,r1,r3,c1,c1,47.05871459813753
24,52,Beginner,Beginner,r1,r3,c1,c1,45.05540496883614
25,24,Beginner,Beginner,r1,r3,c2,c2,44.8132844454993
25,27,Beginner,Beginner,r1,r3,c2,c2,41.85527982015118
25,30,Beginner,Beginner,r1,r3,c2,c2,42.26613258955782
25,33,Beginner,Beginner,r1,r3,c2,c2,45.620712041908796
25,39,Beginner,Beginner,r1,r3,c2,c2,43.54555460731515
25,40,Beginner,Beginner,r1,r3,c2,c2,44.34971004422371
25,9,Beginner,Beginner,r1,r3,c2,c2,43.815675626056546
26,16,Beginner,Beginner,r1,r3,c3,c3,33.056181062147566
26,36,Beginner,Beginner,r1,r3,c3,c3,36.21127710643095
26,37,Beginner,Beginner,r1,r3,c3,c3,38.70649754685997
26,38,Beginner,Beginner,r1,r3,c3,c3,37.17044788235658
26,43,Beginner,Beginner,r1,r3,c3,c3,43.197406805881954
26,47,Beginner,Beginner,r1,r3,c3,c3,45.864982840384236
26,50,Beginner,Beginner,r1,r3,c3,c3,42.950342234388216
27,25,Beginner,Beginner,r1,r3,c1,c1,43.31128287595588
27,26,Beginner,Beginner,r1,r3,c1,c1,45.11119179434221
27,28,Beginner,Beginner,r1,r3,c1,c1,40.9383689160047
27,29,Beginner,Beginner,r1,r3,c1,c1,40.00740942825681
27,41,Beginner,Beginner,r1,r3,c1,c1,43.28951206605062
27,46,Beginner,Beginner,r1,r3,c1,c1,45.60696436823998
27,48,Beginner,Beginner,r1,r3,c1,c1,44.129637293093616
27,52,Beginner,Beginner,r1,r3,c1,c1,45.84529077147126
28,24,Beginner,Beginner,r1,r3,c2,c2,37.032181409324124
28,27,Beginner,Beginner,r1,r3,c2,c2,33.83570899279311
28,30,Beginner,Beginner,r1,r3,c2,c2,32.576697565432546
28,33,Beginner,Beginner,r1,r3,c2,c2,35.369003426214434
28,39,Beginner,Beginner,r1,r3,c2,c2,34.45353954243584
28,40,Beginner,Beginner,r1,r3,c2,c2,35.516268760559576
28,9,Beginner,Beginner,r1,r3,c2,c2,36.43220102128936
29,16,Beginner,Beginner,r1,r3,c3,c3,28.114481784131375
29,36,Beginner,Beginner,r1,r3,c3,c3,31.860933323895885
29,37,Beginner,Beginner,r1,r3,c3,c3,34.98592155749063
29,38,Beginner,Beginner,r1,r3,c3,c3,33.13203218183289
29,43,Beginner,Beginner,r1,r3,c3,c3,39.575622917018094
29,47,Beginner,Beginner,r1,r3,c3,c3,39.444312848729204
29,50,Beginner,Beginner,r1,r3,c3,c3,39.68581391923024
30,16,Beginner,Beginner,r1,r3,c3,c3,15.387962217925155
30,36,Beginner,Beginner,r1,r3,c3,c3,20.810498254765772
30,37,Beginner,Beginner,r1,r3,c3,c3,24.652200909771988
30,38,Beginner,Beginner,r1,r3,c3,c3,20.894699960974066
30,43,Beginner,Beginner,r1,r3,c3,c3,28.91463694305826
30,47,Beginner,Beginner,r1,r3,c3,c3,30.122139717817255
30,50,Beginner,Beginner,r1,r3,c3,c3,29.363198721534996
33,25,Beginner,Beginner,r1,r3,c1,c1,42.65670404252396
33,26,Beginner,Beginner,r1,r3,c1,c1,41.96357028490678
33,28,Beginner,Beginner,r1,r3,c1,c1,42.59050181648205
33,29,Beginner,Beginner,r1,r3,c1,c1,40.822860909601175
33,41,Beginner,Beginner,r1,r3,c1,c1,46.67365230252263
33,46,Beginner,Beginner,r1,r3,c1,c1,46.200303534353125
33,48,Beginner,Beginner,r1,r3,c1,c1,42.721580373971655
33,52,Beginner,Beginner,r1,r3,c1,c1,47.47670418660261
36,25,Beginner,Beginner,r1,r3,c1,c1,30.610775909353638
36,26,Beginner,Beginner,r1,r3,c1,c1,33.426713318517194
36,28,Beginner,Beginner,r1,r3,c1,c1,28.768329640124513
36,29,Beginner,Beginner,r1,r3,c1,c1,28.011620512213174
36,41,Beginner,Beginner,r1,r3,c1,c1,31.06078253956153
36,46,Beginner,Beginner,r1,r3,c1,c1,32.22082730667694
36,48,Beginner,Beginner,r1,r3,c1,c1,31.48693066419284
36,52,Beginner,Beginner,r1,r3,c1,c1,30.506827674000974
37,24,Beginner,Beginner,r1,r3,c2,c2,39.27447764770079
37,27,Beginner,Beginner,r1,r3,c2,c2,38.411098793731036
37,30,Beginner,Beginner,r1,r3,c2,c2,36.89375723459696
37,33,Beginner,Beginner,r1,r3,c2,c2,40.24422689318923
37,39,Beginner,Beginner,r1,r3,c2,c2,39.02918077784499
37,40,Beginner,Beginner,r1,r3,c2,c2,39.00205077424854
37,9,Beginner,Beginner,r1,r3,c2,c2,40.815698462386514
38,24,Beginner,Beginner,r1,r3,c2,c2,26.775485292594144
38,27,Beginner,Beginner,r1,r3,c2,c2,27.399240176218253
38,30,Beginner,Beginner,r1,r3,c2,c2,24.737114640654987
38,33,Beginner,Beginner,r1,r3,c2,c2,30.45590165955829
38,39,Beginner,Beginner,r1,r3,c2,c2,29.75187858205462
38,40,Beginner,Beginner,r1,r3,c2,c2,28.504477740401718
38,9,Beginner,Beginner,r1,r3,c2,c2,29.582298026768772
39,16,Beginner,Beginner,r1,r3,c3,c3,32.51103112430032
39,36,Beginner,Beginner,r1,r3,c3,c3,35.47432242245104
39,37,Beginner,Beginner,r1,r3,c3,c3,39.75474946081375
39,38,Beginner,Beginner,r1,r3,c3,c3,35.92081114862915
39,43,Beginner,Beginner,r1,r3,c3,c3,42.64791022296139
39,47,Beginner,Beginner,r1,r3,c3,c3,46.18426427175896
39,50,Beginner,Beginner,r1,r3,c3,c3,45.98267568414036
40,25,Beginner,Beginner,r1,r3,c1,c1,43.468838386682926
40,26,Beginner,Beginner,r1,r3,c1,c1,43.98031848860042
40,28,Beginner,Beginner,r1,r3,c1,c1,41.554347692088236
40,29,Beginner,Beginner,r1,r3,c1,c1,42.13998955627227
40,41,Beginner,Beginner,r1,r3,c1,c1,46.49561411825159
40,46,Beginner,Beginner,r1,r3,c1,c1,46.3359759970917
40,48,Beginner,Beginner,r1,r3,c1,c1,43.876970608233854
40,52,Beginner,Beginner,r1,r3,c1,c1,46.428388141291315
41,24,Beginner,Beginner,r1,r3,c2,c2,47.292989187478355
41,27,Beginner,Beginner,r1,r3,c2,c2,45.11239986481237
41,30,Beginner,Beginner,r1,r3,c2,c2,43.04747328264752
41,33,Beginner,Beginner,r1,r3,c2,c2,47.200240570062256
41,39,Beginner,Beginner,r1,r3,c2,c2,47.410599504068216
41,40,Beginner,Beginner,r1,r3,c2,c2,45.262187698658494
41,9,Beginner,Beginner,r1,r3,c2,c2,48.744170679564796
43,24,Beginner,Beginner,r1,r3,c2,c2,43.98434793084908
43,27,Beginner,Beginner,r1,r3,c2,c2,42.72817566865212
43,30,Beginner,Beginner,r1,r3,c2,c2,41.790311423770774
43,33,Beginner,Beginner,r1,r3,c2,c2,45.83925698469514
43,39,Beginner,Beginner,r1,r3,c2,c2,45.42160640997144
43,40,Beginner,Beginner,r1,r3,c2,c2,44.279521628915994
43,9,Beginner,Beginner,r1,r3,c2,c2,45.37614092096018
46,16,Beginner,Beginner,r1,r3,c3,c3,30.672815542446887
46,36,Beginner,Beginner,r1,r3,c3,c3,36.99821767727251
46,37,Beginner,Beginner,r1,r3,c3,c3,38.49119858047961
46,38,Beginner,Beginner,r1,r3,c3,c3,34.67432033942243
46,43,Beginner,Beginner,r1,r3,c3,c3,41.55403763594255
46,47,Beginner,Beginner,r1,r3,c3,c3,42.4980713254166
46,50,Beginner,Beginner,r1,r3,c3,c3,44.17665202068815
47,24,Beginner,Beginner,r1,r3,c2,c2,41.290388104523494
47,27,Beginner,Beginner,r1,r3,c2,c2,39.52567408205603
47,30,Beginner,Beginner,r1,r3,c2,c2,39.58232836949851
47,33,Beginner,Beginner,r1,r3,c2,c2,42.14687178730795
47,39,Beginner,Beginner,r1,r3,c2,c2,40.414955458563924
47,40,Beginner,Beginner,r1,r3,c2,c2,41.96428943905774
47,9,Beginner,Beginner,r1,r3,c2,c2,42.329342865803554
48,24,Beginner,Beginner,r1,r3,c2,c2,43.52150162674362
48,27,Beginner,Beginner,r1,r3,c2,c2,44.39593720146998
48,30,Beginner,Beginner,r1,r3,c2,c2,42.63674606553674
48,33,Beginner,Beginner,r1,r3,c2,c2,45.28996330072975
48,39,Beginner,Beginner,r1,r3,c2,c2,45.30563182876498
48,40,Beginner,Beginner,r1,r3,c2,c2,42.891132988232776
48,9,Beginner,Beginner,r1,r3,c2,c2,46.57378621239655
50,24,Beginner,Beginner,r1,r3,c2,c2,35.404886824203786
50,27,Beginner,Beginner,r1,r3,c2,c2,33.72052474758261
50,30,Beginner,Beginner,r1,r3,c2,c2,31.435247916377257
50,33,Beginner,Beginner,r1,r3,c2,c2,33.985439951472024
50,39,Beginner,Beginner,r1,r3,c2,c2,34.58721256207143
50,40,Beginner,Beginner,r1,r3,c2,c2,34.562371203221424
50,9,Beginner,Beginner,r1,r3,c2,c2,36.72390170421208
52,24,Beginner,Beginner,r1,r3,c2,c2,38.00854497287814
52,27,Beginner,Beginner,r1,r3,c2,c2,37.42445208274299
52,30,Beginner,Beginner,r1,r3,c2,c2,36.15233467350682
52,33,Beginner,Beginner,r1,r3,c2,c2,40.58705334040523
52,39,Beginner,Beginner,r1,r3,c2,c2,38.08832077184647
52,40,Beginner,Beginner,r1,r3,c2,c2,39.26299746775985
52,9,Beginner,Beginner,r1,r3,c2,c2,39.438086929663136
9,16,Beginner,Beginner,r1,r3,c3,c3,34.185722042821105
9,36,Beginner,Beginner,r1,r3,c3,c3,37.85158794517962
9,37,Beginner,Beginner,r1,r3,c3,c3,40.56111664067368
9,38,Beginner,Beginner,r1,r3,c3,c3,37.07443326016899
9,43,Beginner,Beginner,r1,r3,c3,c3,44.98391526548771
9,47,Beginner,Beginner,r1,r3,c3,c3,46.95150140942539
9,50,Beginner,Beginner,r1,r3,c3,c3,45.58295762938721
16,26,Beginner,Beginner,r2,r2,c2,c2,33.129526787502776
16,29,Beginner,Beginner,r2,r2,c2,c2,33.084571315389596
16,36,Beginner,Beginner,r2,r2,c2,c2,26.72102728595167
16,46,Beginner,Beginner,r2,r2,c2,c2,34.095052225554475
24,25,Beginner,Beginner,r2,r2,c3,c3,42.84745242708325
24,27,Beginner,Beginner,r2,r2,c3,c3,41.20987301460397
24,28,Beginner,Beginner,r2,r2,c3,c3,38.385397853619736
24,33,Beginner,Beginner,r2,r2,c3,c3,43.58397649705823
24,40,Beginner,Beginner,r2,r2,c3,c3,38.591462806193995
24,41,Beginner,Beginner,r2,r2,c3,c3,45.19577428279231
24,48,Beginner,Beginner,r2,r2,c3,c3,45.95292896914102
24,52,Beginner,Beginner,r2,r2,c3,c3,38.62864401061292
25,27,Beginner,Beginner,r2,r2,c3,c3,42.21486360179931
25,28,Beginner,Beginner,r2,r2,c3,c3,38.01960784731081
25,33,Beginner,Beginner,r2,r2,c3,c3,42.821730241098514
25,40,Beginner,Beginner,r2,r2,c3,c3,36.87155557449106
25,41,Beginner,Beginner,r2,r2,c3,c3,45.93252418703539
25,48,Beginner,Beginner,r2,r2,c3,c3,44.859492611050456
25,52,Beginner,Beginner,r2,r2,c3,c3,38.87329887764234
26,29,Beginner,Beginner,r2,r2,c2,c2,43.339849499672184
26,36,Beginner,Beginner,r2,r2,c2,c2,35.87837398995288
26,46,Beginner,Beginner,r2,r2,c2,c2,42.91218673714327
