exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
28,41,Beginner,Beginner,r3,r3,c1,c1,0.7364341085271318,Beginner_r3_result.csv
28,46,Beginner,Beginner,r3,r3,c1,c1,0.75,Beginner_r3_result.csv
28,48,Beginner,Beginner,r3,r3,c1,c1,0.60431654676259,Beginner_r3_result.csv
28,52,Beginner,Beginner,r3,r3,c1,c1,0.7222222222222222,Beginner_r3_result.csv
29,41,Beginner,Beginner,r3,r3,c1,c1,0.7829457364341085,Beginner_r3_result.csv
29,46,Beginner,Beginner,r3,r3,c1,c1,0.6612903225806451,Beginner_r3_result.csv
29,48,Beginner,Beginner,r3,r3,c1,c1,0.6690647482014388,Beginner_r3_result.csv
29,52,Beginner,Beginner,r3,r3,c1,c1,0.7857142857142857,Beginner_r3_result.csv
30,33,Beginner,Beginner,r3,r3,c2,c2,0.626984126984127,Beginner_r3_result.csv
30,39,Beginner,Beginner,r3,r3,c2,c2,0.5461538461538461,Beginner_r3_result.csv
30,40,Beginner,Beginner,r3,r3,c2,c2,0.6788321167883211,Beginner_r3_result.csv
33,39,Beginner,Beginner,r3,r3,c2,c2,0.6846153846153846,Beginner_r3_result.csv
33,40,Beginner,Beginner,r3,r3,c2,c2,0.5182481751824818,Beginner_r3_result.csv
33,9,Beginner,Beginner,r3,r3,c2,c2,0.6417910447761194,Beginner_r3_result.csv
36,37,Beginner,Beginner,r3,r3,c3,c3,0.7767857142857143,Beginner_r3_result.csv
36,38,Beginner,Beginner,r3,r3,c3,c3,0.8425925925925926,Beginner_r3_result.csv
36,43,Beginner,Beginner,r3,r3,c3,c3,0.7583333333333333,Beginner_r3_result.csv
36,47,Beginner,Beginner,r3,r3,c3,c3,0.8260869565217391,Beginner_r3_result.csv
36,50,Beginner,Beginner,r3,r3,c3,c3,0.7712418300653595,Beginner_r3_result.csv
37,38,Beginner,Beginner,r3,r3,c3,c3,0.625,Beginner_r3_result.csv
37,43,Beginner,Beginner,r3,r3,c3,c3,0.6,Beginner_r3_result.csv
37,47,Beginner,Beginner,r3,r3,c3,c3,0.8173913043478261,Beginner_r3_result.csv
37,50,Beginner,Beginner,r3,r3,c3,c3,0.6339869281045751,Beginner_r3_result.csv
38,47,Beginner,Beginner,r3,r3,c3,c3,0.7043478260869566,Beginner_r3_result.csv
38,50,Beginner,Beginner,r3,r3,c3,c3,0.7254901960784313,Beginner_r3_result.csv
39,40,Beginner,Beginner,r3,r3,c2,c2,0.6934306569343066,Beginner_r3_result.csv
39,9,Beginner,Beginner,r3,r3,c2,c2,0.6343283582089553,Beginner_r3_result.csv
40,9,Beginner,Beginner,r3,r3,c2,c2,0.6277372262773723,Beginner_r3_result.csv
41,46,Beginner,Beginner,r3,r3,c1,c1,0.7441860465116279,Beginner_r3_result.csv
41,48,Beginner,Beginner,r3,r3,c1,c1,0.7985611510791367,Beginner_r3_result.csv
41,52,Beginner,Beginner,r3,r3,c1,c1,0.7906976744186046,Beginner_r3_result.csv
43,47,Beginner,Beginner,r3,r3,c3,c3,0.775,Beginner_r3_result.csv
43,50,Beginner,Beginner,r3,r3,c3,c3,0.6862745098039216,Beginner_r3_result.csv
46,48,Beginner,Beginner,r3,r3,c1,c1,0.6618705035971223,Beginner_r3_result.csv
47,50,Beginner,Beginner,r3,r3,c3,c3,0.6993464052287581,Beginner_r3_result.csv
48,52,Beginner,Beginner,r3,r3,c1,c1,0.7338129496402878,Beginner_r3_result.csv
10,18,Intermediate,Intermediate,r1,r1,c1,c1,0.7375,Intermediate_r1_result.csv
10,31,Intermediate,Intermediate,r1,r1,c1,c1,0.775,Intermediate_r1_result.csv
10,32,Intermediate,Intermediate,r1,r1,c1,c1,0.73125,Intermediate_r1_result.csv
10,35,Intermediate,Intermediate,r1,r1,c1,c1,0.7875,Intermediate_r1_result.csv
10,51,Intermediate,Intermediate,r1,r1,c1,c1,0.74375,Intermediate_r1_result.csv
11,15,Intermediate,Intermediate,r1,r1,c3,c3,0.7883211678832117,Intermediate_r1_result.csv
11,19,Intermediate,Intermediate,r1,r1,c3,c3,0.708029197080292,Intermediate_r1_result.csv
11,20,Intermediate,Intermediate,r1,r1,c3,c3,0.8248175182481752,Intermediate_r1_result.csv
11,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7591240875912408,Intermediate_r1_result.csv
11,22,Intermediate,Intermediate,r1,r1,c3,c3,0.8029197080291971,Intermediate_r1_result.csv
11,23,Intermediate,Intermediate,r1,r1,c3,c3,0.8467153284671532,Intermediate_r1_result.csv
11,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7792207792207793,Intermediate_r1_result.csv
11,45,Intermediate,Intermediate,r1,r1,c3,c3,0.7872340425531915,Intermediate_r1_result.csv
12,13,Intermediate,Intermediate,r1,r1,c2,c2,0.8074074074074075,Intermediate_r1_result.csv
12,14,Intermediate,Intermediate,r1,r1,c2,c2,0.8571428571428571,Intermediate_r1_result.csv
12,17,Intermediate,Intermediate,r1,r1,c2,c2,0.8,Intermediate_r1_result.csv
12,34,Intermediate,Intermediate,r1,r1,c2,c2,0.825,Intermediate_r1_result.csv
12,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7481481481481481,Intermediate_r1_result.csv
13,14,Intermediate,Intermediate,r1,r1,c2,c2,0.7428571428571429,Intermediate_r1_result.csv
13,17,Intermediate,Intermediate,r1,r1,c2,c2,0.6923076923076923,Intermediate_r1_result.csv
13,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7844827586206896,Intermediate_r1_result.csv
14,17,Intermediate,Intermediate,r1,r1,c2,c2,0.8071428571428572,Intermediate_r1_result.csv
14,34,Intermediate,Intermediate,r1,r1,c2,c2,0.75625,Intermediate_r1_result.csv
14,42,Intermediate,Intermediate,r1,r1,c2,c2,0.6928571428571428,Intermediate_r1_result.csv
15,19,Intermediate,Intermediate,r1,r1,c3,c3,0.7195121951219512,Intermediate_r1_result.csv
15,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7443609022556391,Intermediate_r1_result.csv
15,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7058823529411765,Intermediate_r1_result.csv
15,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6583333333333333,Intermediate_r1_result.csv
15,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7664233576642335,Intermediate_r1_result.csv
15,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8368794326241135,Intermediate_r1_result.csv
17,42,Intermediate,Intermediate,r1,r1,c2,c2,0.7413793103448276,Intermediate_r1_result.csv
18,31,Intermediate,Intermediate,r1,r1,c1,c1,0.8666666666666667,Intermediate_r1_result.csv
18,32,Intermediate,Intermediate,r1,r1,c1,c1,0.9,Intermediate_r1_result.csv
18,35,Intermediate,Intermediate,r1,r1,c1,c1,0.7835820895522388,Intermediate_r1_result.csv
18,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7985074626865671,Intermediate_r1_result.csv
18,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7579617834394905,Intermediate_r1_result.csv
19,20,Intermediate,Intermediate,r1,r1,c3,c3,0.7969924812030075,Intermediate_r1_result.csv
19,21,Intermediate,Intermediate,r1,r1,c3,c3,0.6176470588235294,Intermediate_r1_result.csv
19,22,Intermediate,Intermediate,r1,r1,c3,c3,0.65,Intermediate_r1_result.csv
19,23,Intermediate,Intermediate,r1,r1,c3,c3,0.8102189781021898,Intermediate_r1_result.csv
19,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7467532467532467,Intermediate_r1_result.csv
20,21,Intermediate,Intermediate,r1,r1,c3,c3,0.7368421052631579,Intermediate_r1_result.csv
20,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8297872340425532,Intermediate_r1_result.csv
21,22,Intermediate,Intermediate,r1,r1,c3,c3,0.6666666666666666,Intermediate_r1_result.csv
21,23,Intermediate,Intermediate,r1,r1,c3,c3,0.7956204379562044,Intermediate_r1_result.csv
21,44,Intermediate,Intermediate,r1,r1,c3,c3,0.7532467532467533,Intermediate_r1_result.csv
22,44,Intermediate,Intermediate,r1,r1,c3,c3,0.8051948051948052,Intermediate_r1_result.csv
23,45,Intermediate,Intermediate,r1,r1,c3,c3,0.8085106382978723,Intermediate_r1_result.csv
31,32,Intermediate,Intermediate,r1,r1,c1,c1,0.7714285714285715,Intermediate_r1_result.csv
31,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7333333333333333,Intermediate_r1_result.csv
31,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8280254777070064,Intermediate_r1_result.csv
32,35,Intermediate,Intermediate,r1,r1,c1,c1,0.8642857142857143,Intermediate_r1_result.csv
32,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7928571428571428,Intermediate_r1_result.csv
32,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7643312101910829,Intermediate_r1_result.csv
34,42,Intermediate,Intermediate,r1,r1,c2,c2,0.71875,Intermediate_r1_result.csv
35,51,Intermediate,Intermediate,r1,r1,c1,c1,0.7894736842105263,Intermediate_r1_result.csv
35,53,Intermediate,Intermediate,r1,r1,c1,c1,0.7770700636942676,Intermediate_r1_result.csv
44,45,Intermediate,Intermediate,r1,r1,c3,c3,0.7662337662337663,Intermediate_r1_result.csv
51,53,Intermediate,Intermediate,r1,r1,c1,c1,0.8407643312101911,Intermediate_r1_result.csv
10,15,Intermediate,Intermediate,r2,r2,c2,c2,0.673469387755102,Intermediate_r2_result.csv
10,18,Intermediate,Intermediate,r2,r2,c2,c2,0.6054421768707483,Intermediate_r2_result.csv
10,21,Intermediate,Intermediate,r2,r2,c2,c2,0.7114093959731543,Intermediate_r2_result.csv
10,32,Intermediate,Intermediate,r2,r2,c2,c2,0.7278911564625851,Intermediate_r2_result.csv
10,35,Intermediate,Intermediate,r2,r2,c2,c2,0.6802721088435374,Intermediate_r2_result.csv
10,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6870748299319728,Intermediate_r2_result.csv
10,53,Intermediate,Intermediate,r2,r2,c2,c2,0.5704697986577181,Intermediate_r2_result.csv
11,12,Intermediate,Intermediate,r2,r2,c1,c1,0.6530612244897959,Intermediate_r2_result.csv
11,13,Intermediate,Intermediate,r2,r2,c1,c1,0.7482993197278912,Intermediate_r2_result.csv
11,19,Intermediate,Intermediate,r2,r2,c1,c1,0.6462585034013606,Intermediate_r2_result.csv
11,20,Intermediate,Intermediate,r2,r2,c1,c1,0.7142857142857143,Intermediate_r2_result.csv
11,23,Intermediate,Intermediate,r2,r2,c1,c1,0.5918367346938775,Intermediate_r2_result.csv
11,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5961538461538461,Intermediate_r2_result.csv
11,44,Intermediate,Intermediate,r2,r2,c1,c1,0.5510204081632653,Intermediate_r2_result.csv
12,13,Intermediate,Intermediate,r2,r2,c1,c1,0.6428571428571429,Intermediate_r2_result.csv
12,19,Intermediate,Intermediate,r2,r2,c1,c1,0.636986301369863,Intermediate_r2_result.csv
12,20,Intermediate,Intermediate,r2,r2,c1,c1,0.5238095238095238,Intermediate_r2_result.csv
12,23,Intermediate,Intermediate,r2,r2,c1,c1,0.6940298507462687,Intermediate_r2_result.csv
12,34,Intermediate,Intermediate,r2,r2,c1,c1,0.6153846153846154,Intermediate_r2_result.csv
12,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6190476190476191,Intermediate_r2_result.csv
13,19,Intermediate,Intermediate,r2,r2,c1,c1,0.726027397260274,Intermediate_r2_result.csv
13,20,Intermediate,Intermediate,r2,r2,c1,c1,0.5702479338842975,Intermediate_r2_result.csv
13,23,Intermediate,Intermediate,r2,r2,c1,c1,0.753731343283582,Intermediate_r2_result.csv
13,34,Intermediate,Intermediate,r2,r2,c1,c1,0.6602564102564102,Intermediate_r2_result.csv
13,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6598639455782312,Intermediate_r2_result.csv
14,17,Intermediate,Intermediate,r2,r2,c3,c3,0.5506329113924051,Intermediate_r2_result.csv
14,31,Intermediate,Intermediate,r2,r2,c3,c3,0.5443037974683544,Intermediate_r2_result.csv
