exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,Shape,Direction,Length,Position,Duration
5,7,Beginner,Beginner,r1,r1,0.9869716720414302,0.835002984986456,0.9864972225426055,0.9063430156262503,0.7482014388489208
5,8,Beginner,Beginner,r1,r1,0.9873715072090039,0.8679428357587757,0.9852690232114256,0.9443836078287414,0.6956521739130435
5,9,Beginner,Beginner,r1,r1,0.98557396339063,0.7797506926741378,0.9829929686150022,0.8860770975251872,0.7150537634408602
7,8,Beginner,Beginner,r1,r1,0.9871728982925542,0.8694395756434449,0.9866592253101837,0.9210369086085137,0.75
7,9,Beginner,Beginner,r1,r1,0.9865180074571157,0.8423974479196,0.9846582452090501,0.8648954161045996,0.7194127998518107
8,9,Beginner,Beginner,r1,r1,0.985302740070442,0.7778546960312608,0.9840483721200054,0.9034719877053404,0.75
