exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
29,114,vehicle,low,low,163.0,0.8907103825136612
29,94,vehicle,low,low,154.0,0.8415300546448088
29,63,vehicle,low,low,226.0,0.8692307692307693
29,43,vehicle,low,low,257.0,0.8862068965517241
29,44,vehicle,low,low,259.0,0.8839590443686007
29,60,vehicle,low,low,268.0,0.8758169934640523
29,41,vehicle,low,low,291.0,0.8738738738738738
29,139,vehicle,low,low,167.0,0.912568306010929
29,104,vehicle,low,low,203.0,0.8787878787878788
29,79,vehicle,low,low,269.0,0.867741935483871
29,77,vehicle,low,low,341.0,0.8766066838046273
29,99,vehicle,low,low,264.0,0.8918918918918919
29,124,vehicle,low,low,245.0,0.8596491228070176
29,172,vehicle,low,low,155.0,0.8469945355191257
29,140,vehicle,low,low,204.0,0.918918918918919
29,180,vehicle,low,low,165.0,0.9016393442622951
29,164,vehicle,low,low,211.0,0.8978723404255319
29,126,vehicle,low,low,274.0,0.8589341692789969
29,132,vehicle,low,low,255.0,0.8614864864864865
29,170,vehicle,low,low,276.0,0.8544891640866873
29,200,vehicle,low,low,168.0,0.9180327868852459
29,64,vehicle,low,low,532.0,0.8986486486486487
29,183,vehicle,low,low,240.0,0.8571428571428571
29,128,vehicle,low,low,439.0,0.8904665314401623
29,179,vehicle,low,low,320.0,0.835509138381201
29,176,vehicle,low,low,356.0,0.8725490196078431
31,56,vehicle,low,low,225.0,0.8522727272727273
31,34,vehicle,low,low,237.0,0.8977272727272727
31,65,vehicle,low,low,226.0,0.8560606060606061
29,182,vehicle,low,low,357.0,0.8925
31,74,vehicle,low,low,223.0,0.8446969696969697
31,37,vehicle,low,low,246.0,0.9318181818181818
31,43,vehicle,low,low,255.0,0.8793103448275862
31,63,vehicle,low,low,225.0,0.8522727272727273
31,35,vehicle,low,low,235.0,0.8867924528301887
31,78,vehicle,low,low,226.0,0.8560606060606061
31,94,vehicle,low,low,231.0,0.875
29,101,vehicle,low,low,808.0,0.9308755760368663
31,104,vehicle,low,low,243.0,0.9204545454545454
31,114,vehicle,low,low,218.0,0.8257575757575758
31,60,vehicle,low,low,274.0,0.8954248366013072
31,99,vehicle,low,low,269.0,0.9087837837837838
31,44,vehicle,low,low,267.0,0.9112627986348123
31,41,vehicle,low,low,260.0,0.7807807807807807
31,79,vehicle,low,low,271.0,0.8741935483870967
31,77,vehicle,low,low,306.0,0.7866323907455013
31,164,vehicle,low,low,240.0,0.9090909090909091
31,172,vehicle,low,low,228.0,0.8636363636363636
31,132,vehicle,low,low,272.0,0.918918918918919
31,139,vehicle,low,low,220.0,0.8333333333333334
31,180,vehicle,low,low,216.0,0.8181818181818182
31,170,vehicle,low,low,259.0,0.8018575851393189
34,56,vehicle,low,low,172.0,0.8431372549019608
31,124,vehicle,low,low,257.0,0.9017543859649123
34,35,vehicle,low,low,223.0,0.8415094339622642
31,128,vehicle,low,low,427.0,0.8661257606490872
31,200,vehicle,low,low,217.0,0.821969696969697
34,37,vehicle,low,low,231.0,0.8953488372093024
34,43,vehicle,low,low,257.0,0.8862068965517241
34,41,vehicle,low,low,288.0,0.8648648648648649
34,65,vehicle,low,low,183.0,0.8970588235294118
34,74,vehicle,low,low,180.0,0.8823529411764706
34,60,vehicle,low,low,275.0,0.8986928104575164
34,94,vehicle,low,low,173.0,0.8480392156862745
34,63,vehicle,low,low,232.0,0.8923076923076924
34,78,vehicle,low,low,188.0,0.9215686274509803
31,179,vehicle,low,low,325.0,0.8485639686684073
31,140,vehicle,low,low,212.0,0.803030303030303
34,114,vehicle,low,low,189.0,0.9264705882352942
34,79,vehicle,low,low,264.0,0.8516129032258064
31,101,vehicle,low,low,755.0,0.869815668202765
34,99,vehicle,low,low,264.0,0.8918918918918919
34,104,vehicle,low,low,213.0,0.922077922077922
34,77,vehicle,low,low,323.0,0.8303341902313625
31,64,vehicle,low,low,516.0,0.8716216216216216
34,139,vehicle,low,low,170.0,0.8333333333333334
34,124,vehicle,low,low,253.0,0.887719298245614
34,140,vehicle,low,low,206.0,0.9279279279279279
31,126,vehicle,low,low,303.0,0.9498432601880877
34,172,vehicle,low,low,186.0,0.9117647058823529
34,164,vehicle,low,low,220.0,0.9361702127659575
34,180,vehicle,low,low,177.0,0.8676470588235294
34,170,vehicle,low,low,283.0,0.8761609907120743
31,183,vehicle,low,low,256.0,0.9142857142857143
34,44,vehicle,low,low,245.0,0.8361774744027304
34,179,vehicle,low,low,343.0,0.8955613577023499
34,183,vehicle,low,low,259.0,0.925
34,176,vehicle,low,low,330.0,0.8088235294117647
35,37,vehicle,low,low,249.0,0.939622641509434
34,182,vehicle,low,low,361.0,0.9025
34,101,vehicle,low,low,769.0,0.8859447004608295
35,65,vehicle,low,low,230.0,0.8679245283018868
35,43,vehicle,low,low,259.0,0.8931034482758621
35,41,vehicle,low,low,286.0,0.8588588588588588
34,126,vehicle,low,low,278.0,0.8714733542319749
35,78,vehicle,low,low,231.0,0.8716981132075472
35,74,vehicle,low,low,220.0,0.8301886792452831
34,200,vehicle,low,low,195.0,0.9558823529411765
35,63,vehicle,low,low,231.0,0.8716981132075472
35,94,vehicle,low,low,213.0,0.8037735849056604
35,114,vehicle,low,low,230.0,0.8679245283018868
31,176,vehicle,low,low,355.0,0.8700980392156863
34,132,vehicle,low,low,251.0,0.847972972972973
31,182,vehicle,low,low,343.0,0.8575
35,44,vehicle,low,low,252.0,0.8600682593856656
35,104,vehicle,low,low,235.0,0.8867924528301887
34,128,vehicle,low,low,436.0,0.8843813387423936
35,56,vehicle,low,low,226.0,0.8528301886792453
35,79,vehicle,low,low,255.0,0.8225806451612904
35,99,vehicle,low,low,279.0,0.9425675675675675
35,77,vehicle,low,low,326.0,0.8380462724935732
35,180,vehicle,low,low,219.0,0.8264150943396227
35,172,vehicle,low,low,226.0,0.8528301886792453
35,132,vehicle,low,low,263.0,0.8885135135135135
35,64,vehicle,low,low,511.0,0.8631756756756757
35,126,vehicle,low,low,287.0,0.8996865203761756
35,139,vehicle,low,low,207.0,0.7811320754716982
35,128,vehicle,low,low,426.0,0.8640973630831643
35,200,vehicle,low,low,225.0,0.8490566037735849
35,183,vehicle,low,low,251.0,0.8964285714285715
34,64,vehicle,low,low,518.0,0.875
37,65,vehicle,low,low,220.0,0.8527131782945736
35,60,vehicle,low,low,263.0,0.8594771241830066
37,43,vehicle,low,low,265.0,0.9137931034482759
35,182,vehicle,low,low,351.0,0.8775
37,41,vehicle,low,low,290.0,0.8708708708708709
37,44,vehicle,low,low,279.0,0.9522184300341296
37,56,vehicle,low,low,215.0,0.8333333333333334
35,140,vehicle,low,low,228.0,0.8603773584905661
35,170,vehicle,low,low,267.0,0.826625386996904
37,63,vehicle,low,low,236.0,0.9076923076923077
35,164,vehicle,low,low,245.0,0.9245283018867925
37,94,vehicle,low,low,215.0,0.8333333333333334
35,124,vehicle,low,low,259.0,0.9087719298245615
37,74,vehicle,low,low,215.0,0.8333333333333334
37,78,vehicle,low,low,215.0,0.8333333333333334
37,79,vehicle,low,low,285.0,0.9193548387096774
35,101,vehicle,low,low,755.0,0.869815668202765
37,99,vehicle,low,low,272.0,0.918918918918919
35,176,vehicle,low,low,326.0,0.7990196078431373
37,114,vehicle,low,low,221.0,0.8565891472868217
37,77,vehicle,low,low,347.0,0.8920308483290489
37,104,vehicle,low,low,238.0,0.9224806201550387
37,126,vehicle,low,low,293.0,0.9184952978056427
37,132,vehicle,low,low,269.0,0.9087837837837838
37,172,vehicle,low,low,228.0,0.8837209302325582
37,139,vehicle,low,low,213.0,0.8255813953488372
37,200,vehicle,low,low,223.0,0.8643410852713178
37,170,vehicle,low,low,291.0,0.9009287925696594
37,64,vehicle,low,low,524.0,0.8851351351351351
37,124,vehicle,low,low,259.0,0.9087719298245615
37,183,vehicle,low,low,258.0,0.9214285714285714
37,60,vehicle,low,low,273.0,0.8921568627450981
35,179,vehicle,low,low,330.0,0.8616187989556136
37,176,vehicle,low,low,367.0,0.8995098039215687
37,182,vehicle,low,low,345.0,0.8625
41,74,vehicle,low,low,285.0,0.8558558558558559
41,43,vehicle,low,low,298.0,0.8948948948948949
41,44,vehicle,low,low,307.0,0.9219219219219219
37,101,vehicle,low,low,786.0,0.9055299539170507
37,180,vehicle,low,low,229.0,0.8875968992248062
37,140,vehicle,low,low,218.0,0.8449612403100775
41,63,vehicle,low,low,259.0,0.7777777777777778
41,65,vehicle,low,low,293.0,0.8798798798798799
41,114,vehicle,low,low,287.0,0.8618618618618619
41,94,vehicle,low,low,296.0,0.8888888888888888
37,164,vehicle,low,low,223.0,0.8643410852713178
41,60,vehicle,low,low,309.0,0.9279279279279279
41,78,vehicle,low,low,286.0,0.8588588588588588
37,179,vehicle,low,low,346.0,0.9033942558746736
41,56,vehicle,low,low,282.0,0.8468468468468469
41,104,vehicle,low,low,293.0,0.8798798798798799
41,79,vehicle,low,low,297.0,0.8918918918918919
41,139,vehicle,low,low,275.0,0.8258258258258259
41,99,vehicle,low,low,303.0,0.9099099099099099
41,140,vehicle,low,low,270.0,0.8108108108108109
41,164,vehicle,low,low,286.0,0.8588588588588588
41,200,vehicle,low,low,268.0,0.8048048048048048
41,132,vehicle,low,low,303.0,0.9099099099099099
43,56,vehicle,low,low,254.0,0.8758620689655172
41,180,vehicle,low,low,279.0,0.8378378378378378
43,44,vehicle,low,low,269.0,0.9180887372013652
37,128,vehicle,low,low,443.0,0.8985801217038539
41,176,vehicle,low,low,375.0,0.9191176470588235
41,128,vehicle,low,low,447.0,0.9066937119675457
41,182,vehicle,low,low,358.0,0.895
43,65,vehicle,low,low,259.0,0.8931034482758621
43,74,vehicle,low,low,254.0,0.8758620689655172
43,60,vehicle,low,low,262.0,0.8562091503267973
43,78,vehicle,low,low,255.0,0.8793103448275862
43,94,vehicle,low,low,253.0,0.8724137931034482
41,183,vehicle,low,low,301.0,0.9039039039039038
41,172,vehicle,low,low,279.0,0.8378378378378378
43,63,vehicle,low,low,262.0,0.903448275862069
43,114,vehicle,low,low,259.0,0.8931034482758621
41,64,vehicle,low,low,516.0,0.8716216216216216
41,101,vehicle,low,low,750.0,0.8640552995391705
41,124,vehicle,low,low,300.0,0.9009009009009009
43,99,vehicle,low,low,262.0,0.8851351351351351
43,104,vehicle,low,low,266.0,0.9172413793103448
43,139,vehicle,low,low,252.0,0.8689655172413793
43,124,vehicle,low,low,282.0,0.9724137931034482
41,126,vehicle,low,low,314.0,0.9429429429429429
43,126,vehicle,low,low,287.0,0.8996865203761756
43,140,vehicle,low,low,255.0,0.8793103448275862
43,172,vehicle,low,low,263.0,0.906896551724138
43,164,vehicle,low,low,263.0,0.906896551724138
41,170,vehicle,low,low,302.0,0.9069069069069069
41,77,vehicle,low,low,332.0,0.8534704370179949
43,132,vehicle,low,low,277.0,0.9358108108108109
43,79,vehicle,low,low,270.0,0.8709677419354839
43,180,vehicle,low,low,258.0,0.8896551724137931
44,65,vehicle,low,low,265.0,0.9044368600682594
43,200,vehicle,low,low,262.0,0.903448275862069
43,64,vehicle,low,low,492.0,0.831081081081081
44,74,vehicle,low,low,249.0,0.8498293515358362
43,179,vehicle,low,low,339.0,0.8851174934725848
44,56,vehicle,low,low,262.0,0.89419795221843
43,176,vehicle,low,low,337.0,0.8259803921568627
44,78,vehicle,low,low,252.0,0.8600682593856656
43,183,vehicle,low,low,276.0,0.9517241379310345
44,94,vehicle,low,low,247.0,0.8430034129692833
44,60,vehicle,low,low,263.0,0.8594771241830066
44,114,vehicle,low,low,252.0,0.8600682593856656
41,179,vehicle,low,low,333.0,0.8694516971279374
44,139,vehicle,low,low,249.0,0.8498293515358362
44,79,vehicle,low,low,278.0,0.896774193548387
44,99,vehicle,low,low,269.0,0.9087837837837838
44,124,vehicle,low,low,282.0,0.962457337883959
44,126,vehicle,low,low,277.0,0.8683385579937304
44,132,vehicle,low,low,272.0,0.918918918918919
43,77,vehicle,low,low,320.0,0.8226221079691517
44,104,vehicle,low,low,269.0,0.9180887372013652
44,164,vehicle,low,low,272.0,0.9283276450511946
43,170,vehicle,low,low,294.0,0.9102167182662538
44,77,vehicle,low,low,330.0,0.8483290488431876
43,101,vehicle,low,low,758.0,0.8732718894009217
44,172,vehicle,low,low,249.0,0.8498293515358362
44,170,vehicle,low,low,288.0,0.891640866873065
44,63,vehicle,low,low,260.0,0.8873720136518771
44,180,vehicle,low,low,244.0,0.8327645051194539
44,128,vehicle,low,low,426.0,0.8640973630831643
56,74,vehicle,low,low,125.0,0.8561643835616438
44,200,vehicle,low,low,262.0,0.89419795221843
56,78,vehicle,low,low,119.0,0.815068493150685
56,65,vehicle,low,low,121.0,0.8287671232876712
56,63,vehicle,low,low,219.0,0.8423076923076923
56,94,vehicle,low,low,138.0,0.9452054794520548
44,179,vehicle,low,low,332.0,0.8668407310704961
56,114,vehicle,low,low,120.0,0.821917808219178
56,79,vehicle,low,low,266.0,0.8580645161290322
44,176,vehicle,low,low,340.0,0.8333333333333334
44,140,vehicle,low,low,267.0,0.9112627986348123
56,99,vehicle,low,low,270.0,0.9121621621621622
43,128,vehicle,low,low,426.0,0.8640973630831643
56,139,vehicle,low,low,118.0,0.8082191780821918
44,183,vehicle,low,low,279.0,0.9522184300341296
43,182,vehicle,low,low,352.0,0.88
56,124,vehicle,low,low,258.0,0.9052631578947369
56,104,vehicle,low,low,203.0,0.8787878787878788
56,126,vehicle,low,low,284.0,0.890282131661442
56,60,vehicle,low,low,262.0,0.8562091503267973
56,132,vehicle,low,low,258.0,0.8716216216216216
56,164,vehicle,low,low,207.0,0.8808510638297873
56,172,vehicle,low,low,157.0,0.9022988505747126
56,64,vehicle,low,low,525.0,0.8868243243243243
56,180,vehicle,low,low,144.0,0.9113924050632911
56,128,vehicle,low,low,433.0,0.8782961460446247
56,200,vehicle,low,low,155.0,0.8757062146892656
60,65,vehicle,low,low,272.0,0.8888888888888888
56,183,vehicle,low,low,244.0,0.8714285714285714
60,74,vehicle,low,low,264.0,0.8627450980392157
56,176,vehicle,low,low,346.0,0.8480392156862745
60,78,vehicle,low,low,261.0,0.8529411764705882
56,140,vehicle,low,low,181.0,0.8153153153153153
56,101,vehicle,low,low,794.0,0.9147465437788018
56,77,vehicle,low,low,334.0,0.8586118251928021
56,182,vehicle,low,low,350.0,0.875
60,94,vehicle,low,low,258.0,0.8431372549019608
60,114,vehicle,low,low,266.0,0.869281045751634
56,170,vehicle,low,low,273.0,0.8452012383900929
60,139,vehicle,low,low,253.0,0.826797385620915
60,79,vehicle,low,low,281.0,0.9064516129032258
44,101,vehicle,low,low,747.0,0.8605990783410138
60,99,vehicle,low,low,268.0,0.8758169934640523
56,179,vehicle,low,low,333.0,0.8694516971279374
60,126,vehicle,low,low,302.0,0.9467084639498433
60,140,vehicle,low,low,260.0,0.8496732026143791
60,132,vehicle,low,low,290.0,0.9477124183006536
60,172,vehicle,low,low,249.0,0.8137254901960784
44,64,vehicle,low,low,517.0,0.8733108108108109
44,182,vehicle,low,low,373.0,0.9325
60,64,vehicle,low,low,499.0,0.8429054054054054
60,104,vehicle,low,low,281.0,0.9183006535947712
60,200,vehicle,low,low,267.0,0.8725490196078431
60,170,vehicle,low,low,281.0,0.8699690402476781
60,63,vehicle,low,low,269.0,0.8790849673202614
63,65,vehicle,low,low,228.0,0.8769230769230769
60,183,vehicle,low,low,280.0,0.9150326797385621
63,78,vehicle,low,low,227.0,0.8730769230769231
63,74,vehicle,low,low,218.0,0.8384615384615385
63,94,vehicle,low,low,229.0,0.8807692307692307
60,179,vehicle,low,low,323.0,0.8433420365535248
60,77,vehicle,low,low,299.0,0.7686375321336761
60,180,vehicle,low,low,244.0,0.7973856209150327
60,182,vehicle,low,low,354.0,0.885
63,77,vehicle,low,low,317.0,0.8149100257069408
63,114,vehicle,low,low,217.0,0.8346153846153846
63,79,vehicle,low,low,266.0,0.8580645161290322
60,124,vehicle,low,low,278.0,0.9084967320261438
60,164,vehicle,low,low,281.0,0.9183006535947712
63,104,vehicle,low,low,231.0,0.8884615384615384
63,64,vehicle,low,low,509.0,0.8597972972972973
60,101,vehicle,low,low,754.0,0.868663594470046
63,140,vehicle,low,low,209.0,0.8038461538461539
63,126,vehicle,low,low,298.0,0.9341692789968652
63,172,vehicle,low,low,223.0,0.8576923076923076
63,180,vehicle,low,low,222.0,0.8538461538461538
63,139,vehicle,low,low,215.0,0.8269230769230769
63,164,vehicle,low,low,229.0,0.8807692307692307
60,176,vehicle,low,low,331.0,0.8112745098039216
63,200,vehicle,low,low,212.0,0.8153846153846154
63,183,vehicle,low,low,241.0,0.8607142857142858
64,65,vehicle,low,low,536.0,0.9054054054054054
63,128,vehicle,low,low,438.0,0.8884381338742393
63,132,vehicle,low,low,263.0,0.8885135135135135
64,74,vehicle,low,low,537.0,0.9070945945945946
63,182,vehicle,low,low,347.0,0.8675
63,99,vehicle,low,low,272.0,0.918918918918919
63,170,vehicle,low,low,280.0,0.8668730650154799
63,124,vehicle,low,low,259.0,0.9087719298245615
64,114,vehicle,low,low,541.0,0.9138513513513513
60,128,vehicle,low,low,419.0,0.8498985801217038
64,78,vehicle,low,low,538.0,0.9087837837837838
64,94,vehicle,low,low,517.0,0.8733108108108109
64,79,vehicle,low,low,499.0,0.8429054054054054
64,104,vehicle,low,low,527.0,0.8902027027027027
63,179,vehicle,low,low,334.0,0.8720626631853786
64,139,vehicle,low,low,526.0,0.8885135135135135
63,176,vehicle,low,low,356.0,0.8725490196078431
64,126,vehicle,low,low,518.0,0.875
64,77,vehicle,low,low,508.0,0.8581081081081081
64,124,vehicle,low,low,526.0,0.8885135135135135
64,164,vehicle,low,low,522.0,0.8817567567567568
65,74,vehicle,low,low,87.0,0.8787878787878788
65,78,vehicle,low,low,92.0,0.9292929292929293
65,94,vehicle,low,low,127.0,0.9338235294117647
65,99,vehicle,low,low,270.0,0.9121621621621622
65,79,vehicle,low,low,269.0,0.867741935483871
64,180,vehicle,low,low,521.0,0.8800675675675675
65,114,vehicle,low,low,84.0,0.8484848484848485
64,99,vehicle,low,low,499.0,0.8429054054054054
65,104,vehicle,low,low,200.0,0.8658008658008658
65,124,vehicle,low,low,253.0,0.887719298245614
65,77,vehicle,low,low,342.0,0.8791773778920309
65,126,vehicle,low,low,281.0,0.8808777429467085
65,139,vehicle,low,low,100.0,0.8928571428571429
65,132,vehicle,low,low,256.0,0.8648648648648649
65,140,vehicle,low,low,192.0,0.8648648648648649
65,164,vehicle,low,low,203.0,0.8638297872340426
65,101,vehicle,low,low,814.0,0.9377880184331797
65,172,vehicle,low,low,149.0,0.8563218390804598
65,180,vehicle,low,low,135.0,0.8544303797468354
65,170,vehicle,low,low,285.0,0.8823529411764706
64,128,vehicle,low,low,513.0,0.8665540540540541
65,176,vehicle,low,low,363.0,0.8897058823529411
65,179,vehicle,low,low,342.0,0.8929503916449086
64,176,vehicle,low,low,509.0,0.8597972972972973
65,200,vehicle,low,low,154.0,0.8700564971751412
65,128,vehicle,low,low,452.0,0.9168356997971603
65,182,vehicle,low,low,346.0,0.865
65,183,vehicle,low,low,236.0,0.8428571428571429
74,94,vehicle,low,low,124.0,0.9117647058823529
74,79,vehicle,low,low,268.0,0.864516129032258
64,140,vehicle,low,low,515.0,0.8699324324324325
64,183,vehicle,low,low,529.0,0.893581081081081
74,77,vehicle,low,low,341.0,0.8766066838046273
64,172,vehicle,low,low,515.0,0.8699324324324325
