exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
28,116,vehicle,none,none,166.0,0.7685185185185185
36,189,vehicle,none,none,105.0,0.8677685950413223
3,216,vehicle,none,none,157.0,0.8626373626373627
30,189,vehicle,none,none,110.0,0.8148148148148148
3,110,vehicle,none,none,149.0,0.8186813186813187
59,204,vehicle,none,none,269.0,0.9539007092198581
28,141,vehicle,none,none,184.0,0.8141592920353983
36,181,vehicle,none,none,124.0,0.8732394366197183
30,181,vehicle,none,none,125.0,0.8802816901408451
5,28,vehicle,none,none,122.0,0.7393939393939394
59,201,vehicle,none,none,236.0,0.8368794326241135
28,154,vehicle,none,none,373.0,0.8674418604651163
36,163,vehicle,none,none,157.0,0.8674033149171271
59,196,vehicle,none,none,359.0,0.9042821158690176
12,93,vehicle,none,none,354.0,0.9315789473684211
3,141,vehicle,none,none,191.0,0.8451327433628318
28,163,vehicle,none,none,140.0,0.7734806629834254
36,154,vehicle,none,none,380.0,0.8837209302325582
3,181,vehicle,none,none,173.0,0.9505494505494505
12,96,vehicle,none,none,314.0,0.8263157894736842
3,154,vehicle,none,none,364.0,0.8465116279069768
59,189,vehicle,none,none,241.0,0.8546099290780141
28,181,vehicle,none,none,114.0,0.8028169014084507
59,181,vehicle,none,none,239.0,0.8475177304964538
12,106,vehicle,none,none,332.0,0.8736842105263158
28,189,vehicle,none,none,85.0,0.7522123893805309
96,204,vehicle,none,none,234.0,0.9512195121951219
96,201,vehicle,none,none,199.0,0.8089430894308943
96,216,vehicle,none,none,210.0,0.8536585365853658
106,204,vehicle,none,none,184.0,0.9435897435897436
110,163,vehicle,none,none,145.0,0.8011049723756906
106,211,vehicle,none,none,196.0,0.9245283018867925
106,181,vehicle,none,none,165.0,0.8461538461538461
110,189,vehicle,none,none,93.0,0.7560975609756098
110,201,vehicle,none,none,90.0,0.7317073170731707
106,216,vehicle,none,none,169.0,0.8666666666666667
110,154,vehicle,none,none,378.0,0.8790697674418605
110,204,vehicle,none,none,111.0,0.9024390243902439
106,110,vehicle,none,none,162.0,0.8307692307692308
106,201,vehicle,none,none,178.0,0.9128205128205128
110,181,vehicle,none,none,113.0,0.795774647887324
110,211,vehicle,none,none,159.0,0.75
96,196,vehicle,none,none,353.0,0.889168765743073
110,196,vehicle,none,none,345.0,0.8690176322418136
106,196,vehicle,none,none,356.0,0.8967254408060453
116,204,vehicle,none,none,202.0,0.9351851851851852
110,216,vehicle,none,none,104.0,0.8455284552845529
106,189,vehicle,none,none,166.0,0.8512820512820513
116,201,vehicle,none,none,160.0,0.7407407407407407
116,141,vehicle,none,none,197.0,0.8716814159292036
106,116,vehicle,none,none,199.0,0.9212962962962963
96,211,vehicle,none,none,200.0,0.8130081300813008
116,216,vehicle,none,none,183.0,0.8472222222222222
106,163,vehicle,none,none,173.0,0.8871794871794871
110,116,vehicle,none,none,147.0,0.6805555555555556
141,204,vehicle,none,none,210.0,0.9292035398230089
110,141,vehicle,none,none,183.0,0.8097345132743363
141,189,vehicle,none,none,189.0,0.8362831858407079
116,211,vehicle,none,none,174.0,0.8055555555555556
141,181,vehicle,none,none,180.0,0.7964601769911505
116,154,vehicle,none,none,382.0,0.8883720930232558
106,141,vehicle,none,none,204.0,0.9026548672566371
154,204,vehicle,none,none,414.0,0.9627906976744186
116,196,vehicle,none,none,355.0,0.8942065491183879
154,189,vehicle,none,none,384.0,0.8930232558139535
154,201,vehicle,none,none,391.0,0.9093023255813953
116,189,vehicle,none,none,163.0,0.7546296296296297
163,181,vehicle,none,none,154.0,0.850828729281768
163,204,vehicle,none,none,169.0,0.9337016574585635
163,189,vehicle,none,none,142.0,0.7845303867403315
154,216,vehicle,none,none,390.0,0.9069767441860465
154,163,vehicle,none,none,381.0,0.8860465116279069
141,201,vehicle,none,none,190.0,0.8407079646017699
116,181,vehicle,none,none,174.0,0.8055555555555556
163,216,vehicle,none,none,156.0,0.861878453038674
181,189,vehicle,none,none,121.0,0.852112676056338
141,216,vehicle,none,none,199.0,0.8805309734513275
181,216,vehicle,none,none,121.0,0.852112676056338
163,211,vehicle,none,none,180.0,0.8490566037735849
189,204,vehicle,none,none,102.0,0.9272727272727272
163,196,vehicle,none,none,362.0,0.9118387909319899
181,204,vehicle,none,none,133.0,0.9366197183098591
189,201,vehicle,none,none,85.0,0.7727272727272727
181,211,vehicle,none,none,171.0,0.8066037735849056
141,211,vehicle,none,none,185.0,0.8185840707964602
116,163,vehicle,none,none,172.0,0.7962962962962963
189,216,vehicle,none,none,94.0,0.8545454545454545
181,196,vehicle,none,none,346.0,0.871536523929471
196,204,vehicle,none,none,385.0,0.9697732997481109
189,211,vehicle,none,none,166.0,0.7830188679245284
204,211,vehicle,none,none,203.0,0.9575471698113207
204,216,vehicle,none,none,93.0,0.93
201,216,vehicle,none,none,83.0,0.83
201,204,vehicle,none,none,88.0,0.9361702127659575
201,211,vehicle,none,none,173.0,0.8160377358490566
181,201,vehicle,none,none,121.0,0.852112676056338
163,201,vehicle,none,none,151.0,0.8342541436464088
141,163,vehicle,none,none,194.0,0.8584070796460177
211,216,vehicle,none,none,180.0,0.8490566037735849
196,201,vehicle,none,none,349.0,0.8790931989924433
141,154,vehicle,none,none,331.0,0.7697674418604651
154,196,vehicle,none,none,374.0,0.8697674418604651
189,196,vehicle,none,none,355.0,0.8942065491183879
106,154,vehicle,none,none,379.0,0.8813953488372093
154,181,vehicle,none,none,373.0,0.8674418604651163
141,196,vehicle,none,none,332.0,0.836272040302267
196,216,vehicle,none,none,353.0,0.889168765743073
196,211,vehicle,none,none,352.0,0.8866498740554156
154,211,vehicle,none,none,363.0,0.8441860465116279
