exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
164,170,vehicle,low,low,283.0,0.8761609907120743,Java_low_results.csv
170,180,vehicle,low,low,269.0,0.8328173374613003,Java_low_results.csv
172,180,vehicle,low,low,138.0,0.7931034482758621,Java_low_results.csv
164,179,vehicle,low,low,342.0,0.8929503916449086,Java_low_results.csv
164,182,vehicle,low,low,335.0,0.8375,Java_low_results.csv
164,176,vehicle,low,low,376.0,0.9215686274509804,Java_low_results.csv
172,200,vehicle,low,low,165.0,0.9322033898305084,Java_low_results.csv
170,200,vehicle,low,low,269.0,0.8328173374613003,Java_low_results.csv
172,183,vehicle,low,low,234.0,0.8357142857142857,Java_low_results.csv
172,179,vehicle,low,low,309.0,0.8067885117493473,Java_low_results.csv
172,176,vehicle,low,low,329.0,0.8063725490196079,Java_low_results.csv
170,183,vehicle,low,low,300.0,0.9287925696594428,Java_low_results.csv
172,182,vehicle,low,low,347.0,0.8675,Java_low_results.csv
176,180,vehicle,low,low,328.0,0.803921568627451,Java_low_results.csv
180,200,vehicle,low,low,155.0,0.8757062146892656,Java_low_results.csv
179,180,vehicle,low,low,328.0,0.856396866840731,Java_low_results.csv
170,176,vehicle,low,low,370.0,0.9068627450980392,Java_low_results.csv
170,179,vehicle,low,low,334.0,0.8720626631853786,Java_low_results.csv
180,183,vehicle,low,low,228.0,0.8142857142857143,Java_low_results.csv
170,182,vehicle,low,low,355.0,0.8875,Java_low_results.csv
176,200,vehicle,low,low,347.0,0.8504901960784313,Java_low_results.csv
180,182,vehicle,low,low,342.0,0.855,Java_low_results.csv
179,200,vehicle,low,low,314.0,0.8198433420365535,Java_low_results.csv
183,200,vehicle,low,low,236.0,0.8428571428571429,Java_low_results.csv
176,183,vehicle,low,low,379.0,0.928921568627451,Java_low_results.csv
182,200,vehicle,low,low,350.0,0.875,Java_low_results.csv
179,183,vehicle,low,low,350.0,0.9138381201044388,Java_low_results.csv
176,179,vehicle,low,low,383.0,0.9387254901960784,Java_low_results.csv
182,183,vehicle,low,low,346.0,0.865,Java_low_results.csv
176,182,vehicle,low,low,400.0,0.9803921568627452,Java_low_results.csv
179,182,vehicle,low,low,393.0,0.9825,Java_low_results.csv
6,207,vehicle,medium,medium,289.0,0.878419452887538,Java_medium_results.csv
4,155,vehicle,medium,medium,223.0,0.9291666666666668,Java_medium_results.csv
6,155,vehicle,medium,medium,181.0,0.8743961352657005,Java_medium_results.csv
6,206,vehicle,medium,medium,229.0,0.8576779026217228,Java_medium_results.csv
6,151,vehicle,medium,medium,552.0,0.8706624605678234,Java_medium_results.csv
6,203,vehicle,medium,medium,189.0,0.9130434782608696,Java_medium_results.csv
6,50,vehicle,medium,medium,307.0,0.9446153846153846,Java_medium_results.csv
4,20,vehicle,medium,medium,218.0,0.8790322580645161,Java_medium_results.csv
6,147,vehicle,medium,medium,171.0,0.8260869565217391,Java_medium_results.csv
4,51,vehicle,medium,medium,212.0,0.8833333333333333,Java_medium_results.csv
6,202,vehicle,medium,medium,503.0,0.8642611683848798,Java_medium_results.csv
6,145,vehicle,medium,medium,217.0,0.857707509881423,Java_medium_results.csv
6,192,vehicle,medium,medium,168.0,0.8115942028985508,Java_medium_results.csv
4,33,vehicle,medium,medium,236.0,0.921875,Java_medium_results.csv
4,81,vehicle,medium,medium,281.0,0.9093851132686084,Java_medium_results.csv
6,143,vehicle,medium,medium,177.0,0.855072463768116,Java_medium_results.csv
6,142,vehicle,medium,medium,204.0,0.9147982062780268,Java_medium_results.csv
4,6,vehicle,medium,medium,213.0,0.8875,Java_medium_results.csv
4,55,vehicle,medium,medium,292.0,0.7807486631016043,Java_medium_results.csv
6,42,vehicle,medium,medium,171.0,0.8260869565217391,Java_medium_results.csv
4,197,vehicle,medium,medium,207.0,0.8181818181818182,Java_medium_results.csv
4,73,vehicle,medium,medium,288.0,0.8545994065281899,Java_medium_results.csv
6,40,vehicle,medium,medium,191.0,0.9227053140096618,Java_medium_results.csv
4,89,vehicle,medium,medium,345.0,0.8253588516746412,Java_medium_results.csv
6,33,vehicle,medium,medium,226.0,0.8828125,Java_medium_results.csv
4,202,vehicle,medium,medium,478.0,0.8213058419243986,Java_medium_results.csv
4,166,vehicle,medium,medium,283.0,0.9278688524590164,Java_medium_results.csv
6,16,vehicle,medium,medium,310.0,0.8115183246073299,Java_medium_results.csv
6,133,vehicle,medium,medium,234.0,0.8764044943820225,Java_medium_results.csv
6,32,vehicle,medium,medium,198.0,0.868421052631579,Java_medium_results.csv
4,158,vehicle,medium,medium,244.0,0.8531468531468531,Java_medium_results.csv
6,25,vehicle,medium,medium,252.0,0.863013698630137,Java_medium_results.csv
6,83,vehicle,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
6,24,vehicle,medium,medium,199.0,0.9567307692307692,Java_medium_results.csv
4,215,vehicle,medium,medium,243.0,0.9418604651162792,Java_medium_results.csv
6,75,vehicle,medium,medium,238.0,0.85,Java_medium_results.csv
6,20,vehicle,medium,medium,220.0,0.8870967741935484,Java_medium_results.csv
4,40,vehicle,medium,medium,212.0,0.8833333333333333,Java_medium_results.csv
4,214,vehicle,medium,medium,454.0,0.8470149253731343,Java_medium_results.csv
6,73,vehicle,medium,medium,272.0,0.8071216617210683,Java_medium_results.csv
6,81,vehicle,medium,medium,264.0,0.8543689320388349,Java_medium_results.csv
6,19,vehicle,medium,medium,188.0,0.9082125603864736,Java_medium_results.csv
4,24,vehicle,medium,medium,206.0,0.8583333333333333,Java_medium_results.csv
6,72,vehicle,medium,medium,261.0,0.7981651376146789,Java_medium_results.csv
4,17,vehicle,medium,medium,256.0,0.89198606271777,Java_medium_results.csv
4,210,vehicle,medium,medium,211.0,0.8791666666666667,Java_medium_results.csv
6,70,vehicle,medium,medium,187.0,0.9033816425120772,Java_medium_results.csv
4,207,vehicle,medium,medium,287.0,0.8723404255319149,Java_medium_results.csv
4,203,vehicle,medium,medium,220.0,0.9166666666666666,Java_medium_results.csv
6,66,vehicle,medium,medium,195.0,0.9420289855072465,Java_medium_results.csv
4,16,vehicle,medium,medium,318.0,0.8324607329842932,Java_medium_results.csv
6,84,vehicle,medium,medium,223.0,0.8884462151394422,Java_medium_results.csv
4,206,vehicle,medium,medium,218.0,0.8164794007490637,Java_medium_results.csv
6,62,vehicle,medium,medium,184.0,0.8888888888888888,Java_medium_results.csv
4,133,vehicle,medium,medium,252.0,0.9438202247191012,Java_medium_results.csv
6,117,vehicle,medium,medium,220.0,0.9053497942386832,Java_medium_results.csv
6,61,vehicle,medium,medium,179.0,0.8564593301435407,Java_medium_results.csv
4,91,vehicle,medium,medium,222.0,0.925,Java_medium_results.csv
6,53,vehicle,medium,medium,172.0,0.8309178743961353,Java_medium_results.csv
6,115,vehicle,medium,medium,240.0,0.8362369337979094,Java_medium_results.csv
6,197,vehicle,medium,medium,219.0,0.8656126482213439,Java_medium_results.csv
6,58,vehicle,medium,medium,175.0,0.8454106280193237,Java_medium_results.csv
6,57,vehicle,medium,medium,194.0,0.9371980676328504,Java_medium_results.csv
6,17,vehicle,medium,medium,253.0,0.8815331010452961,Java_medium_results.csv
6,108,vehicle,medium,medium,181.0,0.8743961352657005,Java_medium_results.csv
6,55,vehicle,medium,medium,314.0,0.839572192513369,Java_medium_results.csv
4,32,vehicle,medium,medium,207.0,0.8625,Java_medium_results.csv
6,105,vehicle,medium,medium,193.0,0.932367149758454,Java_medium_results.csv
6,54,vehicle,medium,medium,161.0,0.7777777777777778,Java_medium_results.csv
4,192,vehicle,medium,medium,194.0,0.8083333333333333,Java_medium_results.csv
4,54,vehicle,medium,medium,210.0,0.875,Java_medium_results.csv
4,18,vehicle,medium,medium,252.0,0.8344370860927153,Java_medium_results.csv
4,151,vehicle,medium,medium,570.0,0.8990536277602523,Java_medium_results.csv
6,97,vehicle,medium,medium,238.0,0.85,Java_medium_results.csv
4,70,vehicle,medium,medium,218.0,0.9083333333333332,Java_medium_results.csv
4,191,vehicle,medium,medium,224.0,0.9068825910931174,Java_medium_results.csv
4,117,vehicle,medium,medium,224.0,0.9218106995884774,Java_medium_results.csv
4,53,vehicle,medium,medium,213.0,0.8875,Java_medium_results.csv
4,147,vehicle,medium,medium,214.0,0.8916666666666667,Java_medium_results.csv
6,91,vehicle,medium,medium,204.0,0.9107142857142856,Java_medium_results.csv
4,66,vehicle,medium,medium,233.0,0.9708333333333332,Java_medium_results.csv
4,25,vehicle,medium,medium,268.0,0.9178082191780822,Java_medium_results.csv
4,190,vehicle,medium,medium,210.0,0.875,Java_medium_results.csv
4,115,vehicle,medium,medium,253.0,0.8815331010452961,Java_medium_results.csv
6,51,vehicle,medium,medium,178.0,0.8599033816425121,Java_medium_results.csv
4,57,vehicle,medium,medium,217.0,0.9041666666666668,Java_medium_results.csv
4,145,vehicle,medium,medium,228.0,0.9011857707509882,Java_medium_results.csv
6,89,vehicle,medium,medium,358.0,0.8564593301435407,Java_medium_results.csv
4,62,vehicle,medium,medium,217.0,0.9041666666666668,Java_medium_results.csv
6,191,vehicle,medium,medium,203.0,0.8218623481781376,Java_medium_results.csv
4,143,vehicle,medium,medium,209.0,0.8708333333333333,Java_medium_results.csv
6,88,vehicle,medium,medium,181.0,0.8743961352657005,Java_medium_results.csv
4,42,vehicle,medium,medium,204.0,0.85,Java_medium_results.csv
4,171,vehicle,medium,medium,242.0,0.8581560283687943,Java_medium_results.csv
4,108,vehicle,medium,medium,219.0,0.9125,Java_medium_results.csv
4,72,vehicle,medium,medium,267.0,0.8165137614678899,Java_medium_results.csv
4,61,vehicle,medium,medium,214.0,0.8916666666666667,Java_medium_results.csv
6,190,vehicle,medium,medium,171.0,0.8260869565217391,Java_medium_results.csv
4,97,vehicle,medium,medium,236.0,0.8428571428571429,Java_medium_results.csv
4,142,vehicle,medium,medium,223.0,0.9291666666666668,Java_medium_results.csv
6,135,vehicle,medium,medium,244.0,0.8384879725085911,Java_medium_results.csv
4,169,vehicle,medium,medium,203.0,0.8458333333333333,Java_medium_results.csv
4,88,vehicle,medium,medium,218.0,0.9083333333333332,Java_medium_results.csv
4,135,vehicle,medium,medium,244.0,0.8384879725085911,Java_medium_results.csv
4,105,vehicle,medium,medium,220.0,0.9166666666666666,Java_medium_results.csv
4,84,vehicle,medium,medium,218.0,0.8685258964143426,Java_medium_results.csv
4,19,vehicle,medium,medium,216.0,0.9,Java_medium_results.csv
6,171,vehicle,medium,medium,235.0,0.8333333333333334,Java_medium_results.csv
4,50,vehicle,medium,medium,294.0,0.9046153846153846,Java_medium_results.csv
6,215,vehicle,medium,medium,230.0,0.8914728682170543,Java_medium_results.csv
4,83,vehicle,medium,medium,269.0,0.8594249201277955,Java_medium_results.csv
6,169,vehicle,medium,medium,170.0,0.821256038647343,Java_medium_results.csv
4,58,vehicle,medium,medium,201.0,0.8375,Java_medium_results.csv
6,214,vehicle,medium,medium,469.0,0.875,Java_medium_results.csv
6,18,vehicle,medium,medium,265.0,0.8774834437086093,Java_medium_results.csv
6,168,vehicle,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
4,168,vehicle,medium,medium,226.0,0.8932806324110671,Java_medium_results.csv
6,166,vehicle,medium,medium,283.0,0.9278688524590164,Java_medium_results.csv
6,210,vehicle,medium,medium,185.0,0.893719806763285,Java_medium_results.csv
6,158,vehicle,medium,medium,233.0,0.8146853146853147,Java_medium_results.csv
4,75,vehicle,medium,medium,237.0,0.8464285714285714,Java_medium_results.csv
16,42,vehicle,medium,medium,340.0,0.8900523560209425,Java_medium_results.csv
16,53,vehicle,medium,medium,315.0,0.824607329842932,Java_medium_results.csv
16,19,vehicle,medium,medium,309.0,0.8089005235602095,Java_medium_results.csv
16,40,vehicle,medium,medium,324.0,0.8481675392670157,Java_medium_results.csv
16,66,vehicle,medium,medium,359.0,0.9397905759162304,Java_medium_results.csv
16,24,vehicle,medium,medium,330.0,0.8638743455497382,Java_medium_results.csv
16,62,vehicle,medium,medium,337.0,0.8821989528795812,Java_medium_results.csv
16,51,vehicle,medium,medium,328.0,0.8586387434554974,Java_medium_results.csv
16,32,vehicle,medium,medium,271.0,0.7094240837696335,Java_medium_results.csv
16,33,vehicle,medium,medium,333.0,0.8717277486910995,Java_medium_results.csv
16,17,vehicle,medium,medium,305.0,0.7984293193717278,Java_medium_results.csv
16,25,vehicle,medium,medium,337.0,0.8821989528795812,Java_medium_results.csv
16,57,vehicle,medium,medium,326.0,0.8534031413612565,Java_medium_results.csv
16,70,vehicle,medium,medium,329.0,0.8612565445026178,Java_medium_results.csv
16,50,vehicle,medium,medium,363.0,0.950261780104712,Java_medium_results.csv
16,54,vehicle,medium,medium,323.0,0.8455497382198953,Java_medium_results.csv
16,20,vehicle,medium,medium,307.0,0.8036649214659686,Java_medium_results.csv
16,58,vehicle,medium,medium,304.0,0.7958115183246073,Java_medium_results.csv
16,88,vehicle,medium,medium,339.0,0.887434554973822,Java_medium_results.csv
16,108,vehicle,medium,medium,349.0,0.9136125654450262,Java_medium_results.csv
16,18,vehicle,medium,medium,304.0,0.7958115183246073,Java_medium_results.csv
16,61,vehicle,medium,medium,305.0,0.7984293193717278,Java_medium_results.csv
16,105,vehicle,medium,medium,324.0,0.8481675392670157,Java_medium_results.csv
16,84,vehicle,medium,medium,314.0,0.8219895287958116,Java_medium_results.csv
16,75,vehicle,medium,medium,343.0,0.8979057591623036,Java_medium_results.csv
16,55,vehicle,medium,medium,320.0,0.837696335078534,Java_medium_results.csv
16,72,vehicle,medium,medium,329.0,0.8612565445026178,Java_medium_results.csv
16,91,vehicle,medium,medium,302.0,0.7905759162303665,Java_medium_results.csv
16,81,vehicle,medium,medium,306.0,0.8010471204188482,Java_medium_results.csv
16,73,vehicle,medium,medium,331.0,0.8664921465968587,Java_medium_results.csv
16,143,vehicle,medium,medium,319.0,0.8350785340314136,Java_medium_results.csv
16,117,vehicle,medium,medium,309.0,0.8089005235602095,Java_medium_results.csv
16,83,vehicle,medium,medium,310.0,0.8115183246073299,Java_medium_results.csv
16,97,vehicle,medium,medium,330.0,0.8638743455497382,Java_medium_results.csv
16,147,vehicle,medium,medium,310.0,0.8115183246073299,Java_medium_results.csv
16,190,vehicle,medium,medium,318.0,0.8324607329842932,Java_medium_results.csv
16,115,vehicle,medium,medium,327.0,0.856020942408377,Java_medium_results.csv
16,155,vehicle,medium,medium,313.0,0.819371727748691,Java_medium_results.csv
16,169,vehicle,medium,medium,308.0,0.806282722513089,Java_medium_results.csv
16,203,vehicle,medium,medium,355.0,0.9293193717277488,Java_medium_results.csv
16,142,vehicle,medium,medium,320.0,0.837696335078534,Java_medium_results.csv
16,135,vehicle,medium,medium,330.0,0.8638743455497382,Java_medium_results.csv
16,145,vehicle,medium,medium,312.0,0.8167539267015707,Java_medium_results.csv
16,133,vehicle,medium,medium,303.0,0.7931937172774869,Java_medium_results.csv
16,192,vehicle,medium,medium,322.0,0.8429319371727748,Java_medium_results.csv
16,168,vehicle,medium,medium,332.0,0.8691099476439791,Java_medium_results.csv
16,158,vehicle,medium,medium,309.0,0.8089005235602095,Java_medium_results.csv
16,89,vehicle,medium,medium,388.0,0.9282296650717704,Java_medium_results.csv
16,171,vehicle,medium,medium,326.0,0.8534031413612565,Java_medium_results.csv
16,166,vehicle,medium,medium,343.0,0.8979057591623036,Java_medium_results.csv
16,210,vehicle,medium,medium,316.0,0.8272251308900523,Java_medium_results.csv
16,191,vehicle,medium,medium,308.0,0.806282722513089,Java_medium_results.csv
17,19,vehicle,medium,medium,243.0,0.8466898954703833,Java_medium_results.csv
16,197,vehicle,medium,medium,306.0,0.8010471204188482,Java_medium_results.csv
17,24,vehicle,medium,medium,252.0,0.8780487804878049,Java_medium_results.csv
17,42,vehicle,medium,medium,251.0,0.8745644599303136,Java_medium_results.csv
17,51,vehicle,medium,medium,238.0,0.8292682926829268,Java_medium_results.csv
16,206,vehicle,medium,medium,307.0,0.8036649214659686,Java_medium_results.csv
17,32,vehicle,medium,medium,238.0,0.8292682926829268,Java_medium_results.csv
17,40,vehicle,medium,medium,236.0,0.8222996515679443,Java_medium_results.csv
17,25,vehicle,medium,medium,262.0,0.8972602739726028,Java_medium_results.csv
17,20,vehicle,medium,medium,245.0,0.8536585365853658,Java_medium_results.csv
17,18,vehicle,medium,medium,251.0,0.8311258278145696,Java_medium_results.csv
17,53,vehicle,medium,medium,243.0,0.8466898954703833,Java_medium_results.csv
17,66,vehicle,medium,medium,263.0,0.9163763066202092,Java_medium_results.csv
17,54,vehicle,medium,medium,251.0,0.8745644599303136,Java_medium_results.csv
16,207,vehicle,medium,medium,298.0,0.7801047120418848,Java_medium_results.csv
17,62,vehicle,medium,medium,252.0,0.8780487804878049,Java_medium_results.csv
16,215,vehicle,medium,medium,331.0,0.8664921465968587,Java_medium_results.csv
17,57,vehicle,medium,medium,242.0,0.8432055749128919,Java_medium_results.csv
17,58,vehicle,medium,medium,250.0,0.8710801393728222,Java_medium_results.csv
17,70,vehicle,medium,medium,256.0,0.89198606271777,Java_medium_results.csv
17,33,vehicle,medium,medium,258.0,0.8989547038327527,Java_medium_results.csv
17,61,vehicle,medium,medium,236.0,0.8222996515679443,Java_medium_results.csv
17,88,vehicle,medium,medium,251.0,0.8745644599303136,Java_medium_results.csv
17,50,vehicle,medium,medium,309.0,0.9507692307692308,Java_medium_results.csv
17,55,vehicle,medium,medium,324.0,0.8663101604278075,Java_medium_results.csv
17,108,vehicle,medium,medium,256.0,0.89198606271777,Java_medium_results.csv
17,105,vehicle,medium,medium,248.0,0.8641114982578397,Java_medium_results.csv
17,84,vehicle,medium,medium,247.0,0.8606271777003485,Java_medium_results.csv
16,214,vehicle,medium,medium,469.0,0.875,Java_medium_results.csv
17,91,vehicle,medium,medium,235.0,0.818815331010453,Java_medium_results.csv
17,72,vehicle,medium,medium,291.0,0.8899082568807339,Java_medium_results.csv
17,81,vehicle,medium,medium,276.0,0.8932038834951457,Java_medium_results.csv
17,75,vehicle,medium,medium,274.0,0.9547038327526132,Java_medium_results.csv
17,83,vehicle,medium,medium,278.0,0.8881789137380192,Java_medium_results.csv
17,97,vehicle,medium,medium,261.0,0.9094076655052264,Java_medium_results.csv
16,151,vehicle,medium,medium,560.0,0.8832807570977917,Java_medium_results.csv
17,117,vehicle,medium,medium,246.0,0.8571428571428571,Java_medium_results.csv
17,143,vehicle,medium,medium,240.0,0.8362369337979094,Java_medium_results.csv
17,73,vehicle,medium,medium,306.0,0.9080118694362018,Java_medium_results.csv
16,202,vehicle,medium,medium,500.0,0.8591065292096219,Java_medium_results.csv
17,147,vehicle,medium,medium,236.0,0.8222996515679443,Java_medium_results.csv
17,190,vehicle,medium,medium,237.0,0.8257839721254355,Java_medium_results.csv
17,115,vehicle,medium,medium,270.0,0.940766550522648,Java_medium_results.csv
17,155,vehicle,medium,medium,239.0,0.8327526132404182,Java_medium_results.csv
17,145,vehicle,medium,medium,263.0,0.9163763066202092,Java_medium_results.csv
17,135,vehicle,medium,medium,277.0,0.9518900343642612,Java_medium_results.csv
17,169,vehicle,medium,medium,236.0,0.8222996515679443,Java_medium_results.csv
17,203,vehicle,medium,medium,261.0,0.9094076655052264,Java_medium_results.csv
17,89,vehicle,medium,medium,376.0,0.8995215311004785,Java_medium_results.csv
17,142,vehicle,medium,medium,242.0,0.8432055749128919,Java_medium_results.csv
17,168,vehicle,medium,medium,250.0,0.8710801393728222,Java_medium_results.csv
17,133,vehicle,medium,medium,255.0,0.8885017421602788,Java_medium_results.csv
17,158,vehicle,medium,medium,256.0,0.89198606271777,Java_medium_results.csv
17,166,vehicle,medium,medium,282.0,0.9245901639344264,Java_medium_results.csv
17,192,vehicle,medium,medium,253.0,0.8815331010452961,Java_medium_results.csv
17,191,vehicle,medium,medium,242.0,0.8432055749128919,Java_medium_results.csv
17,210,vehicle,medium,medium,245.0,0.8536585365853658,Java_medium_results.csv
17,197,vehicle,medium,medium,256.0,0.89198606271777,Java_medium_results.csv
18,19,vehicle,medium,medium,258.0,0.8543046357615894,Java_medium_results.csv
17,171,vehicle,medium,medium,270.0,0.940766550522648,Java_medium_results.csv
18,51,vehicle,medium,medium,251.0,0.8311258278145696,Java_medium_results.csv
18,42,vehicle,medium,medium,265.0,0.8774834437086093,Java_medium_results.csv
18,24,vehicle,medium,medium,256.0,0.847682119205298,Java_medium_results.csv
18,40,vehicle,medium,medium,252.0,0.8344370860927153,Java_medium_results.csv
18,53,vehicle,medium,medium,247.0,0.8178807947019867,Java_medium_results.csv
17,207,vehicle,medium,medium,280.0,0.851063829787234,Java_medium_results.csv
18,33,vehicle,medium,medium,268.0,0.8874172185430463,Java_medium_results.csv
18,54,vehicle,medium,medium,260.0,0.8609271523178808,Java_medium_results.csv
17,206,vehicle,medium,medium,261.0,0.9094076655052264,Java_medium_results.csv
18,66,vehicle,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
18,25,vehicle,medium,medium,278.0,0.9205298013245032,Java_medium_results.csv
18,20,vehicle,medium,medium,257.0,0.8509933774834437,Java_medium_results.csv
18,32,vehicle,medium,medium,240.0,0.7947019867549668,Java_medium_results.csv
17,215,vehicle,medium,medium,265.0,0.9233449477351916,Java_medium_results.csv
18,62,vehicle,medium,medium,265.0,0.8774834437086093,Java_medium_results.csv
18,57,vehicle,medium,medium,250.0,0.8278145695364238,Java_medium_results.csv
18,50,vehicle,medium,medium,299.0,0.92,Java_medium_results.csv
18,70,vehicle,medium,medium,260.0,0.8609271523178808,Java_medium_results.csv
18,58,vehicle,medium,medium,257.0,0.8509933774834437,Java_medium_results.csv
18,61,vehicle,medium,medium,247.0,0.8178807947019867,Java_medium_results.csv
18,88,vehicle,medium,medium,266.0,0.8807947019867549,Java_medium_results.csv
17,202,vehicle,medium,medium,532.0,0.9140893470790378,Java_medium_results.csv
17,214,vehicle,medium,medium,496.0,0.9253731343283582,Java_medium_results.csv
18,108,vehicle,medium,medium,272.0,0.9006622516556292,Java_medium_results.csv
18,55,vehicle,medium,medium,306.0,0.8181818181818182,Java_medium_results.csv
18,91,vehicle,medium,medium,249.0,0.8245033112582781,Java_medium_results.csv
17,151,vehicle,medium,medium,568.0,0.8958990536277602,Java_medium_results.csv
18,105,vehicle,medium,medium,250.0,0.8278145695364238,Java_medium_results.csv
18,75,vehicle,medium,medium,275.0,0.9105960264900662,Java_medium_results.csv
18,81,vehicle,medium,medium,271.0,0.8770226537216829,Java_medium_results.csv
18,84,vehicle,medium,medium,248.0,0.8211920529801324,Java_medium_results.csv
18,83,vehicle,medium,medium,279.0,0.8913738019169329,Java_medium_results.csv
18,143,vehicle,medium,medium,256.0,0.847682119205298,Java_medium_results.csv
18,72,vehicle,medium,medium,295.0,0.9021406727828746,Java_medium_results.csv
18,97,vehicle,medium,medium,280.0,0.9271523178807948,Java_medium_results.csv
18,117,vehicle,medium,medium,252.0,0.8344370860927153,Java_medium_results.csv
18,73,vehicle,medium,medium,310.0,0.9198813056379822,Java_medium_results.csv
18,142,vehicle,medium,medium,262.0,0.8675496688741722,Java_medium_results.csv
18,147,vehicle,medium,medium,261.0,0.8642384105960265,Java_medium_results.csv
18,133,vehicle,medium,medium,259.0,0.8576158940397351,Java_medium_results.csv
18,115,vehicle,medium,medium,276.0,0.913907284768212,Java_medium_results.csv
18,190,vehicle,medium,medium,259.0,0.8576158940397351,Java_medium_results.csv
18,155,vehicle,medium,medium,251.0,0.8311258278145696,Java_medium_results.csv
18,203,vehicle,medium,medium,279.0,0.9238410596026492,Java_medium_results.csv
18,89,vehicle,medium,medium,359.0,0.8588516746411483,Java_medium_results.csv
18,135,vehicle,medium,medium,282.0,0.933774834437086,Java_medium_results.csv
18,169,vehicle,medium,medium,249.0,0.8245033112582781,Java_medium_results.csv
18,145,vehicle,medium,medium,272.0,0.9006622516556292,Java_medium_results.csv
18,158,vehicle,medium,medium,265.0,0.8774834437086093,Java_medium_results.csv
18,192,vehicle,medium,medium,263.0,0.8708609271523179,Java_medium_results.csv
18,210,vehicle,medium,medium,264.0,0.8741721854304636,Java_medium_results.csv
19,20,vehicle,medium,medium,210.0,0.8467741935483871,Java_medium_results.csv
18,168,vehicle,medium,medium,267.0,0.8841059602649006,Java_medium_results.csv
19,24,vehicle,medium,medium,178.0,0.8557692307692307,Java_medium_results.csv
18,166,vehicle,medium,medium,287.0,0.940983606557377,Java_medium_results.csv
18,171,vehicle,medium,medium,281.0,0.9304635761589404,Java_medium_results.csv
19,40,vehicle,medium,medium,156.0,0.8914285714285715,Java_medium_results.csv
18,191,vehicle,medium,medium,262.0,0.8675496688741722,Java_medium_results.csv
18,197,vehicle,medium,medium,253.0,0.8377483443708609,Java_medium_results.csv
19,51,vehicle,medium,medium,120.0,0.8759124087591241,Java_medium_results.csv
19,42,vehicle,medium,medium,124.0,0.9051094890510948,Java_medium_results.csv
19,32,vehicle,medium,medium,191.0,0.8377192982456141,Java_medium_results.csv
19,33,vehicle,medium,medium,227.0,0.88671875,Java_medium_results.csv
19,66,vehicle,medium,medium,117.0,0.8540145985401459,Java_medium_results.csv
19,25,vehicle,medium,medium,254.0,0.8698630136986302,Java_medium_results.csv
18,206,vehicle,medium,medium,278.0,0.9205298013245032,Java_medium_results.csv
19,53,vehicle,medium,medium,126.0,0.9197080291970804,Java_medium_results.csv
19,62,vehicle,medium,medium,121.0,0.8832116788321168,Java_medium_results.csv
19,54,vehicle,medium,medium,132.0,0.9103448275862068,Java_medium_results.csv
19,57,vehicle,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
19,50,vehicle,medium,medium,297.0,0.913846153846154,Java_medium_results.csv
19,58,vehicle,medium,medium,138.0,0.8903225806451613,Java_medium_results.csv
19,61,vehicle,medium,medium,170.0,0.8133971291866029,Java_medium_results.csv
19,70,vehicle,medium,medium,129.0,0.9416058394160584,Java_medium_results.csv
18,215,vehicle,medium,medium,273.0,0.9039735099337748,Java_medium_results.csv
19,88,vehicle,medium,medium,127.0,0.927007299270073,Java_medium_results.csv
19,55,vehicle,medium,medium,320.0,0.8556149732620321,Java_medium_results.csv
19,108,vehicle,medium,medium,122.0,0.8905109489051095,Java_medium_results.csv
19,72,vehicle,medium,medium,278.0,0.8501529051987767,Java_medium_results.csv
19,105,vehicle,medium,medium,140.0,0.8433734939759037,Java_medium_results.csv
19,84,vehicle,medium,medium,210.0,0.8366533864541833,Java_medium_results.csv
19,73,vehicle,medium,medium,287.0,0.8516320474777448,Java_medium_results.csv
19,81,vehicle,medium,medium,261.0,0.8446601941747572,Java_medium_results.csv
19,91,vehicle,medium,medium,182.0,0.8125,Java_medium_results.csv
18,207,vehicle,medium,medium,298.0,0.905775075987842,Java_medium_results.csv
19,143,vehicle,medium,medium,123.0,0.8978102189781022,Java_medium_results.csv
19,75,vehicle,medium,medium,249.0,0.8892857142857142,Java_medium_results.csv
19,89,vehicle,medium,medium,357.0,0.854066985645933,Java_medium_results.csv
18,151,vehicle,medium,medium,569.0,0.8974763406940063,Java_medium_results.csv
19,83,vehicle,medium,medium,258.0,0.8242811501597445,Java_medium_results.csv
19,97,vehicle,medium,medium,229.0,0.8178571428571428,Java_medium_results.csv
19,147,vehicle,medium,medium,150.0,0.847457627118644,Java_medium_results.csv
19,133,vehicle,medium,medium,217.0,0.8127340823970037,Java_medium_results.csv
19,142,vehicle,medium,medium,189.0,0.8475336322869955,Java_medium_results.csv
19,117,vehicle,medium,medium,194.0,0.7983539094650206,Java_medium_results.csv
19,155,vehicle,medium,medium,166.0,0.8217821782178217,Java_medium_results.csv
19,190,vehicle,medium,medium,112.0,0.8175182481751825,Java_medium_results.csv
19,115,vehicle,medium,medium,254.0,0.8850174216027874,Java_medium_results.csv
19,135,vehicle,medium,medium,261.0,0.8969072164948454,Java_medium_results.csv
19,192,vehicle,medium,medium,142.0,0.9281045751633988,Java_medium_results.csv
