exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration
48,3,5,high,none,0.9918044724934696,0.6910714196801603,0.9907342712543196,0.9665085238084772,0.7619047619047619
48,5,5,high,none,0.9925939872735912,0.7120385579877527,0.989923679216822,0.8999391098692529,0.75
48,12,5,high,none,0.9925449526510488,0.7236464299457599,0.9897324419998602,0.947819537209188,0.6530100334448161
48,28,5,high,none,0.9929727727411772,0.7696147052984925,0.9877531665131674,0.9558463497189258,0.5717948717948718
48,30,5,high,none,0.9921576686729452,0.7686920362285141,0.9904746735186648,0.9076309845684346,0.7013513513513514
48,36,5,high,none,0.990354437437054,0.7332456137556589,0.98883454480724,0.9241378929641708,0.75
48,93,5,high,none,0.992475910238398,0.6915499742727587,0.9920636509619244,0.9387746986298108,0.6666666666666667
48,96,5,high,none,0.990741318117404,0.7176523137848516,0.9872141107495586,0.8875574243484535,0.5
48,110,5,high,none,0.9926305276636904,0.7762764601662469,0.9904917161934618,0.9169642354151462,0.6666666666666667
48,154,5,high,none,0.9935909149523006,0.7043399037891163,0.9909587472387972,0.8868699805798805,0.7142857142857142
48,163,5,high,none,0.9908624164587274,0.7461249416163083,0.9877387989188068,0.9318486582297776,0.6785714285714286
48,181,5,high,none,0.9932381289597662,0.7468401026477403,0.9930243632727852,0.9407340263767354,0.6440092165898618
48,189,5,high,none,0.9925756172382968,0.7320376792021543,0.9900652456892416,0.8843470626588468,0.6558704453441296
48,196,5,high,none,0.9873966448900444,0.6553262294958726,0.9809906910731298,0.8774393227538656,0.6830143540669856
48,201,5,high,none,0.9946189447341016,0.7926254083949974,0.9923155833100656,0.9362689228796376,0.7083333333333334
48,204,5,high,none,0.9892460784104696,0.5676841411013605,0.9826475258083976,0.9123672936143554,0.7142857142857142
48,211,5,high,none,0.993294181831195,0.7362652041435627,0.9899922563766768,0.9211681003769177,0.7173913043478262
68,3,5,high,none,0.9928708469408346,0.7392783287698238,0.9912202248827856,0.9400331972194772,0.7000000000000001
68,5,5,high,none,0.9933997219864634,0.6810582892580508,0.9916601814244576,0.9568028421536668,0.7021276595744681
68,12,5,high,none,0.9939033456826531,0.7665116062825319,0.9920515834044188,0.9432549184903094,0.6565335753176044
68,28,5,high,none,0.993157025641516,0.7207338271074553,0.9909413008322656,0.9601825954438225,0.625
68,30,5,high,none,0.9931333019881304,0.7358525621731336,0.990783113716774,0.913336127256143,0.6551724137931034
68,36,5,high,none,0.9929282947464628,0.7465627275827064,0.9920313679987248,0.9171414043316144,0.7
68,93,5,high,none,0.994095953777014,0.7324607970308137,0.9932917309149925,0.9309805857225444,0.6666666666666667
68,96,5,high,none,0.992441152934842,0.7351212124146241,0.9891632471996769,0.9259802609063156,0.6
68,110,5,high,none,0.9946806533585736,0.7844684586112717,0.9924705578729356,0.9558056674728872,0.653846153846154
68,154,5,high,none,0.9946091718061718,0.6740052511691874,0.9933726946536048,0.9496481816156366,0.6923076923076923
68,163,5,high,none,0.9928206189346428,0.6885978925044645,0.9903608542192722,0.9296995800853944,0.709005376344086
68,181,5,high,none,0.994606448862766,0.7068488431985072,0.9927342243264136,0.9556743738184992,0.6756756756756758
68,189,5,high,none,0.9942442426611257,0.7325921515150563,0.9920544681801194,0.9363366081065952,0.6666666666666667
68,196,5,high,none,0.9883872355958576,0.6720868623851383,0.9811665865876184,0.8830696801225505,0.6666666666666666
68,201,5,high,none,0.9946120624892478,0.6941861733833703,0.9943851630488552,0.9531822151026104,0.6614583333333333
68,204,5,high,none,0.9937749184135508,0.5641377093941513,0.9907875384441792,0.9259101109880592,0.6521739130434783
68,211,5,high,none,0.994400357936695,0.7435140500395689,0.9925831536955796,0.922511580800088,0.6785714285714286
69,3,5,high,none,0.9926679929478536,0.7233631824802246,0.9905176950522367,0.9073058200991048,0.625
69,5,5,high,none,0.9929253416125932,0.7534894677398527,0.9904094910152504,0.8641491559152951,0.6296296296296298
69,12,5,high,none,0.9924110765715304,0.6742547149234099,0.989063256603358,0.9042554754388018,0.6262254901960784
69,28,5,high,none,0.9925522907366228,0.725204556496887,0.9877292378331034,0.886008068342508,0.6417910447761193
69,30,5,high,none,0.9921482541554892,0.6871788701645958,0.9881113609467164,0.8975765449550519,0.6835686777920411
69,36,5,high,none,0.9924080148099136,0.7005457532733405,0.9896693632190322,0.8526564060547498,0.5623059866962306
69,93,5,high,none,0.9919743514505408,0.6527820013521718,0.9886475863953084,0.9068516236241172,0.625
69,96,5,high,none,0.9907034294819488,0.693483122706289,0.9871890956509056,0.9012246784720336,0.6206896551724137
69,110,5,high,none,0.9927365318933938,0.6671359244363644,0.9889053524306792,0.897759421066705,0.6666666666666667
69,154,5,high,none,0.9930411307148002,0.7245511197411882,0.9919816608278428,0.9174901672548064,0.6666666666666666
69,163,5,high,none,0.9910225808389442,0.7336768316413291,0.9874832489108551,0.8849046166717537,0.6116780045351473
69,181,5,high,none,0.9923972541573188,0.6691053970398935,0.9890904272136656,0.8742061385342599,0.675
69,189,5,high,none,0.99269028603656,0.7157441400218274,0.9912137425600928,0.908463351738014,0.6744186046511629
69,196,5,high,none,0.9891931013460488,0.7308388648477083,0.9832275979327976,0.9086974705474328,0.6564402810304449
69,201,5,high,none,0.992455530252332,0.6240000621951636,0.9871570720827858,0.9164418061452356,0.6818181818181819
69,204,5,high,none,0.9919527322939152,0.5550138320320137,0.987445605426612,0.8571940303361055,0.59375
69,211,5,high,none,0.9927299285935708,0.6884096558523853,0.9899675478595772,0.9192874626730532,0.6564402810304449
80,3,5,high,none,0.9871265909927148,0.6715247714128723,0.9839385580377332,0.8915373241640763,0.7391304347826088
80,5,5,high,none,0.9884282028212584,0.7132974354362663,0.986289733533435,0.9182562114897476,0.72
80,12,5,high,none,0.9839565459264624,0.670167137983761,0.9756624377486522,0.909133784956907,0.6885775862068966
80,28,5,high,none,0.9847051316745148,0.7817327471450994,0.9796533216106476,0.8832170415441867,0.5431677018633541
80,30,5,high,none,0.9865678697763898,0.7024607294063148,0.98045815933701,0.9451519566494716,0.7119815668202765
