exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration
48,4,5,high,medium,0.1160744725290954,-0.0651252684959533,0.1351144410649404,0.1593977379388361,-0.1728759938634576
48,6,5,high,medium,0.1191952316439669,-0.0530740511697142,0.1157392999461216,0.1523199799944754,-0.0756004765081264
48,16,5,high,medium,0.1309257075275655,-0.0406834265572823,0.1625975769541574,0.1526687074878859,-0.1623684058481862
48,17,5,high,medium,0.1115997845103256,-0.0652790218679689,0.1203899809795996,0.185858198320059,-0.1547538248696134
48,19,5,high,medium,0.1183537546268784,-0.0343524540008544,0.1289686797795173,0.1275722225488907,-0.1729345945875353
48,20,5,high,medium,0.1120324484043493,-0.015367259094968,0.1025241106313359,0.1163613918310411,-0.1928659367872367
48,24,5,high,medium,0.118256208317218,-0.044104223332072,0.1031082888081503,0.1453422262879172,-0.3021313633367464
48,25,5,high,medium,0.1175295977344433,-0.0173634355780023,0.1184321311594457,0.1097017668951048,-0.1393204219246355
48,32,5,high,medium,0.1199762784262892,-0.0450312309628641,0.1185189349672781,0.1434830663918183,-0.2402178490755173
48,33,5,high,medium,0.1130983320111158,-0.026660299688077,0.1117885476971912,0.0750585935187123,-0.2062718205461178
48,40,5,high,medium,0.1122154673079011,-0.048296854603097,0.102508620445336,0.1181685664297806,-0.1786680898383188
48,42,5,high,medium,0.1228052176373949,-0.0357662366883522,0.1020747205924262,0.0827362574354806,-0.0561716083506478
48,51,5,high,medium,0.109246659875475,-0.0812700554465157,0.1079128158761821,0.1399482625169518,-0.131949897316465
48,53,5,high,medium,0.1132958054743507,-0.0801572587562124,0.1004417447497467,0.158876331987589,-0.1152598465992884
48,54,5,high,medium,0.1160106657352415,-0.0024153553806143,0.1220597769782323,0.0922532391310902,-0.3336780564847468
48,55,5,high,medium,0.1253363789342039,-0.0312037009607426,0.1464763497845697,0.1416531361118986,-0.3629882346066603
48,57,5,high,medium,0.1091806746966627,-0.0218889794028822,0.0968384303283494,0.1712262000085522,-0.0842042975211835
48,61,5,high,medium,0.1227713987584001,-0.0329024273024165,0.1497927438010989,0.1398957602498581,-0.1145915473550489
48,62,5,high,medium,0.0982280625270571,-0.128726516039813,0.1124721190567271,0.1482896851393121,-0.1376481605968987
48,66,5,high,medium,0.1165756189766714,-0.0497929638877737,0.0878463774487118,0.1566261923554608,-0.1142815308651206
48,70,5,high,medium,0.1194826475202913,-0.1147302232083946,0.140086910211709,0.1872840720460468,-0.1256616002034939
48,73,5,high,medium,0.1155128447828933,-0.0090353141583969,0.106584160168328,0.1834398258168521,-0.1269088581147193
48,75,5,high,medium,0.1020155445731683,-0.0629802023773328,0.0953890328604606,0.152671042585621,-0.219002141239253
48,81,5,high,medium,0.1206830220048182,-0.062921970920403,0.109891060699459,0.1189267831593435,-0.1264971516857762
48,83,5,high,medium,0.1221715063058107,0.0054844085978129,0.1311110113151423,0.1535893698183137,-0.0647407086892521
48,84,5,high,medium,0.1194876165157773,-0.1146122632357586,0.1131521091486342,0.1052485628820337,-0.1328279567062703
48,88,5,high,medium,0.1263533821986558,-0.0999947586686995,0.134244137629483,0.1974917466230914,-0.0516794527510969
48,89,5,high,medium,0.1239036940934956,-0.0625968492080908,0.1127609385689718,0.094159979249637,-0.2506870646960901
48,91,5,high,medium,0.1302760110987557,-0.0727836395306873,0.1432728053733405,0.1009132235361911,-0.2963777397749327
48,97,5,high,medium,0.1210484425068694,0.0089036932323145,0.1130955065177944,0.1225801345306011,-0.0851318292392453
48,105,5,high,medium,0.1186705765057805,-0.0946472649798341,0.1384142077043268,0.1727954783853345,-0.1692349207604179
48,108,5,high,medium,0.1087247233482134,-0.0901755080124522,0.1055038759683515,0.1175677183317999,-0.0556796628865137
48,115,5,high,medium,0.1146787399167879,-0.0229162800416022,0.1054252749641261,0.1563006493548125,-0.1803340563116426
48,117,5,high,medium,0.1173022786756355,-0.0422082774223012,0.1220211070192747,0.1216587721775056,-0.1664972174092048
48,121,5,high,medium,0.1225375419980694,-0.0274410619101057,0.1123979628039676,0.1879080596510103,-0.101816644158295
48,133,5,high,medium,0.1189463946021467,-0.0437146665403527,0.1110492930523709,0.1709551227077362,-0.1057096316624501
48,135,5,high,medium,0.1129042313997189,-0.0236896263549957,0.1095029842828595,0.1384102462213831,-0.0433991225967078
48,142,5,high,medium,0.1245423552196834,-0.006835592551292,0.1307235431817304,0.1065063853723958,-0.1770334509730874
48,143,5,high,medium,0.1011817061329454,-0.0098405281625816,0.1095805834637773,0.1171186111866581,-0.3157495648258102
48,145,5,high,medium,0.1168589072061391,0.0216291211919843,0.1162560246914443,0.1816181244861225,-0.0673411251214747
48,147,5,high,medium,0.1055868970374163,-0.0133128192219543,0.1096306984916062,0.1124615577741765,-0.0526993659873123
48,151,5,high,medium,0.1354907198863677,0.0186796758467466,0.1784270642960426,0.1953694316296597,-0.1720762636799154
48,155,5,high,medium,0.1152750472961781,-0.0227402950934079,0.1173556118364831,0.1118251372872195,-0.0845889617198631
48,158,5,high,medium,0.1231317634561923,-0.0289453281454252,0.1319826521355437,0.1744613244355332,-0.2407468573773603
48,166,5,high,medium,0.1179901167713716,-0.0198254064492597,0.1246309814966275,0.121152870342805,-0.0678959629049578
48,168,5,high,medium,0.1133741318954552,-0.0503640207121194,0.1341750944208903,0.1516981047958212,-0.1281236320377317
48,169,5,high,medium,0.1244207324422097,-0.011603399296031,0.139081919263259,0.163598775878222,-0.2433643644811655
48,171,5,high,medium,0.113283658281397,-0.0331856418486102,0.1310886363165272,0.1225057641729245,-0.2609989287552098
48,192,5,high,medium,0.1207077539549119,0.0085592447544242,0.0917151418798295,0.1209015569798361,-0.295041397183985
48,202,5,high,medium,0.1058410418606976,-0.1179652279845323,0.1141935234309726,0.1882792596298214,-0.1659463371457364
48,203,5,high,medium,0.11903091015345,-0.0710252458331054,0.1217623490788155,0.1716186749112603,-0.1133771048681566
48,206,5,high,medium,0.1201746082164161,-0.0375973478386733,0.1496815699263297,0.1679218879414133,-0.1475450000118133
48,207,5,high,medium,0.112735021864467,-0.0184392635758042,0.1194032401819753,0.1298421679896138,-0.2620283196582202
48,210,5,high,medium,0.1347514632812948,-0.0507671262680403,0.1171758427675849,0.1408420907509477,-0.1114431251360708
48,214,5,high,medium,0.1254022335365457,-0.0209469960829735,0.1661306882753085,0.1577543607173621,-0.1124528947355335
48,215,5,high,medium,0.1113993223051542,0.0103477956633926,0.0936022579915568,0.0999295820768437,-0.1273505940603999
68,4,5,high,medium,0.121691205452826,-0.0005271672763993,0.1271092175612026,0.1462541653298742,-0.1365945674806048
68,6,5,high,medium,0.1054711495120049,-0.0891816735483536,0.1061310094593671,0.1849558085713052,-0.0962711102661214
68,16,5,high,medium,0.1275291777314597,-0.0739647287318234,0.1125973333614565,0.1898194281628766,-0.1598137689860769
68,17,5,high,medium,0.1167634994133151,-0.0997264855497339,0.1071653846169351,0.1899833636510233,-0.1400800980883423
68,19,5,high,medium,0.1240638577397706,-0.0844810973518205,0.1075375515486004,0.1693369906086264,-0.1477700719155156
68,20,5,high,medium,0.1082644660121081,-0.1088148636692809,0.1107103995873277,0.1821520699429565,-0.1644649287373203
68,24,5,high,medium,0.1123839353039203,-0.0437720339508507,0.0959786937973004,0.1589001558286842,-0.2670856709304396
68,25,5,high,medium,0.1180895126788151,-0.0978926280514168,0.1217654660614706,0.1708339728955367,-0.1440283760849997
68,32,5,high,medium,0.1071112873407753,-0.1107478294371068,0.1068893224762412,0.1635306319572396,-0.1539223034860737
68,33,5,high,medium,0.1088020809446412,-0.0746419165331953,0.09731476022252,0.1350383427087219,-0.1641873934850646
68,40,5,high,medium,0.1239922864226272,-0.0384537033125921,0.090868512710292,0.1031911564919537,-0.1780965914677899
68,42,5,high,medium,0.1230785606859092,-0.0823972328303638,0.1665924658264099,0.1766254761817147,-0.114920588847724
68,51,5,high,medium,0.1136908042269523,-0.1324798844116295,0.1257524021749383,0.1411735336021357,-0.1145456656164507
68,53,5,high,medium,0.1206905241289688,-0.1403670987295933,0.0994589605331046,0.1785269062267854,-0.1667716701489703
68,54,5,high,medium,0.1157272657347722,-0.0126933550772714,0.0984580996200858,0.1256695635790163,-0.2657876966925925
68,55,5,high,medium,0.1196334221051802,-0.0409639846389406,0.1307574267332791,0.1651054849477304,-0.2372597775552972
68,57,5,high,medium,0.1101798923683105,-0.0512406895886741,0.103887030949374,0.1611760209329744,-0.0978262614079801
68,61,5,high,medium,0.1213051491399663,-0.0509490906722067,0.1329368834082548,0.1170595904337763,-0.1757450271587007
68,62,5,high,medium,0.115979577040713,-0.1003764319530942,0.1270780477055813,0.1820128822381093,-0.1619536153812281
68,66,5,high,medium,0.1133002754509577,-0.0949348710781395,0.1182693425251186,0.1236556931221199,-0.1385408046323279
68,70,5,high,medium,0.1142373660271515,-0.1187377057848044,0.1252342088378371,0.11861640344473,-0.1105408822354576
68,73,5,high,medium,0.1169520367332721,-0.092902697669375,0.1185123163258925,0.1481089524607892,-0.142119565915203
68,75,5,high,medium,0.1237292118034626,-0.0668869304296423,0.116268009083558,0.1090751458885312,-0.2264610649003376
68,81,5,high,medium,0.1173299007678675,-0.0849247609033474,0.1071461189719897,0.131636914189109,-0.116186796522438
68,83,5,high,medium,0.1202898838962704,-0.0732280962135788,0.1250214250876872,0.1321444393326529,-0.111871193776146
68,84,5,high,medium,0.1128221291143202,-0.0490484806132353,0.1084491848406685,0.1153831996743873,-0.1453276114097552
68,88,5,high,medium,0.115085536582177,-0.0712370415783812,0.1112846072685667,0.1706995710190569,-0.1342305843388895
68,89,5,high,medium,0.1061681287209236,-0.1261738966431227,0.1046073397037847,0.1275005416708716,-0.233072677197762
68,91,5,high,medium,0.1288369703205064,-0.0215264291020893,0.1085322629972369,0.1652771451988217,-0.3128004244885218
68,97,5,high,medium,0.1120443563020486,-0.0196704170286053,0.1028526181792913,0.1612385382102483,-0.119355134019646
68,105,5,high,medium,0.1141726769306281,-0.1140441260719251,0.1105559516200141,0.1640336237111739,-0.1649218826563164
68,108,5,high,medium,0.1320576176494552,-0.1095179918738141,0.1316247610966188,0.1658834059294105,-0.1052989085274032
68,115,5,high,medium,0.116731028049691,-0.0280964946553244,0.1322291985408415,0.1685146161766277,-0.1955772977729146
68,117,5,high,medium,0.1091749684791825,-0.0780867569664045,0.1229712172215142,0.153271237465765,-0.1605268386683113
68,121,5,high,medium,0.1203697684149622,-0.1240578317600704,0.1104134997275511,0.1390292644786112,-0.204527159075235
68,133,5,high,medium,0.111339200715569,-0.1031824710208906,0.120667056923802,0.184986754729614,-0.1582885588590082
68,135,5,high,medium,0.1131511463680973,-0.0868524490790122,0.1013439003923888,0.1523847273061235,-0.1116269032071055
68,142,5,high,medium,0.1141795991044039,-0.0020439904073804,0.1100929517566677,0.1675367668369622,-0.1498443254537589
68,143,5,high,medium,0.1162894143659819,-0.0823564482067154,0.0939320650718604,0.1632255542917363,-0.2456807717905883
68,145,5,high,medium,0.120801571475774,-0.0401571196336852,0.1158957237115014,0.1995260060929518,-0.1618298305492823
68,147,5,high,medium,0.1168874244612409,-0.0402369058725362,0.1190486525215093,0.1598143906010494,-0.1023237101439396
68,151,5,high,medium,0.1282211007961401,-0.0440461723986311,0.1629053962346053,0.1694646955626975,-0.180360598013105
68,155,5,high,medium,0.1191661512995277,-0.0123048085238782,0.0887358402064935,0.1285638163779108,-0.1186205841520314
68,158,5,high,medium,0.1187725926361319,-0.0725339233855215,0.1240831931121204,0.1582485721556956,-0.2052341620929764
68,166,5,high,medium,0.1043750695349455,-0.1147692554496333,0.1209872109293084,0.1566257807450363,-0.1220724029816733
68,168,5,high,medium,0.1164745165682107,-0.1200904304020127,0.1191599865295208,0.150749845796645,-0.1724161738600313
68,169,5,high,medium,0.1234238218186377,-0.0582834248275299,0.1150400554669404,0.1344352081432016,-0.221157395732051
68,171,5,high,medium,0.1267764488696504,-0.1403017414115046,0.1220129606726948,0.1635654239162381,-0.256725348664833
68,192,5,high,medium,0.1206396228886349,-0.0008129386724238,0.0886125633903991,0.1550329337315924,-0.1780768191372533
68,202,5,high,medium,0.1193325938921359,-0.0845695704139793,0.109270025358952,0.1685587291623789,-0.1875159045399369
68,203,5,high,medium,0.1317527598449592,-0.1311166113965945,0.1313896097082744,0.1685796085686853,-0.1715281254021635
68,206,5,high,medium,0.1187731140604501,-0.0137931397886595,0.1300692067982684,0.1721299099033864,-0.1359494858863237
68,207,5,high,medium,0.118401391690423,-0.04795250888599,0.1188414631949373,0.1824786141275791,-0.2592727566101735
68,210,5,high,medium,0.1067305287377917,-0.1064632014429153,0.1199696535608285,0.1726346824923688,-0.1762743568215897
68,214,5,high,medium,0.1327667144573008,-0.011723878000335,0.1600462792931263,0.156919083216065,-0.1428457020566311
68,215,5,high,medium,0.1184799928668229,-0.0117605360943845,0.1181922954293996,0.1236638013747477,-0.1923322473271221
69,4,5,high,medium,0.1097760947752861,-0.0880754734009972,0.1137294171233346,0.1699302141120718,-0.19210449076188
69,6,5,high,medium,0.113714598552141,-0.0323834845195031,0.1061887815978306,0.1122674480186225,-0.2414948453574293
69,16,5,high,medium,0.1204954447042802,-0.1116783918807663,0.1157294430604547,0.1378203324525717,-0.2182532001716997
69,17,5,high,medium,0.1189690852553693,-0.1029697102082592,0.1093072336250833,0.1535149688948489,-0.2232817831495586
69,19,5,high,medium,0.1234137346325915,-0.0690020221352074,0.1319009191969223,0.1209623551135024,-0.216067566053737
69,20,5,high,medium,0.1131473070069009,-0.1043329450406567,0.1069161217692407,0.1071066400651685,-0.1583239948138759
69,24,5,high,medium,0.1081598606517846,-0.0599811983143591,0.1244693511375584,0.1370730932606995,-0.1795510473413739
69,25,5,high,medium,0.1076879469009656,-0.0966797583508904,0.1202342511997578,0.1824902601711759,-0.2080768264204203
69,32,5,high,medium,0.1111739541301781,-0.1462431330715258,0.1109259249386636,0.1478718983833828,-0.2124684812860333
69,33,5,high,medium,0.1175388129970149,-0.130697531558649,0.1265949287200015,0.1528424834480078,-0.2118516207301107
69,40,5,high,medium,0.1192859101414863,-0.1068025326025168,0.1120073289072571,0.1008334957263979,-0.1752510569289134
69,42,5,high,medium,0.1278723578439967,-0.1038549923406559,0.1856091436000458,0.1898294436690871,-0.3121663962444142
69,51,5,high,medium,0.1186907000573688,-0.0844272400858585,0.1158463849461157,0.1639580180120439,-0.1433179779523852
69,53,5,high,medium,0.1211744559934672,-0.008672812632557,0.1328465233405692,0.1585800044531345,-0.2145163122108697
69,54,5,high,medium,0.1146883252684229,-0.0480802663245074,0.0959533960944153,0.1397810955847624,-0.2596500601795265
69,55,5,high,medium,0.1093395739239022,-0.0973796856169268,0.1001559896794381,0.1517508054011643,-0.240514960493668
69,57,5,high,medium,0.113224141221647,-0.0425142306140964,0.1164542014064076,0.160950482184875,-0.1954213050822651
69,61,5,high,medium,0.1093955875838877,-0.0911742354384667,0.1155900365528852,0.1505128069284312,-0.1785156875294269
69,62,5,high,medium,0.125284852219578,-0.0184390255683746,0.1361454487872548,0.145027640986683,-0.1542165886330407
69,66,5,high,medium,0.111254784794132,-0.0401878521741092,0.132759272625173,0.1704404182614881,-0.1660108550980428
69,70,5,high,medium,0.118366662175889,-0.1203489317409753,0.1053623853472552,0.1384893705152321,-0.2333046995607174
69,73,5,high,medium,0.1079630782112813,-0.0542137925240477,0.1072365196731945,0.1333189669926563,-0.1497503326348523
69,75,5,high,medium,0.1098883624510829,-0.0164871843168354,0.1080553150274137,0.130421434234826,-0.1977514428744295
69,81,5,high,medium,0.1213435210396312,-0.0491992558002052,0.1248934118270156,0.1373297698061504,-0.2046189643575549
69,83,5,high,medium,0.1123913981919946,-0.1150652953257309,0.0964551077434819,0.1550251565735912,-0.1919301375359916
69,84,5,high,medium,0.1163217047315036,-0.0641800588901353,0.1066546886712375,0.1538688167589212,-0.1891500950313795
69,88,5,high,medium,0.1130471073351185,-0.0171175445700815,0.1381290969670322,0.1674848201211288,-0.265341208890951
69,89,5,high,medium,0.1215153818068091,-0.0835218982478946,0.1288262128388072,0.154351210484341,-0.2270327384421826
69,91,5,high,medium,0.1207000430306982,-0.0422840566100779,0.1239314262866402,0.1503939973356481,-0.2064167817919471
69,97,5,high,medium,0.1097321263567301,-0.069833333134601,0.1143940681596146,0.1534638761185542,-0.1497173002384384
69,105,5,high,medium,0.124495299932741,-0.0621920402663616,0.1171620574165974,0.1478683839891066,-0.2234732096986238
69,108,5,high,medium,0.1143328544066716,-0.1182763021935505,0.1266810095968354,0.1291775437223868,-0.2288414398741034
69,115,5,high,medium,0.1160126171451961,-0.0778952046733154,0.1008804159292031,0.1690519419876541,-0.1643917649567852
69,117,5,high,medium,0.1140012264537061,-0.0749116933029653,0.1203675936546307,0.1485483522349217,-0.2253893614027581
69,121,5,high,medium,0.1129737167235702,-0.0363126747367408,0.0987292665622595,0.1496466576763948,-0.1857705992169915
69,133,5,high,medium,0.1047364808574928,-0.047833057513739,0.1019107837460746,0.1513829606346692,-0.2395964414880236
69,135,5,high,medium,0.1080794543054174,-0.083344743435954,0.0986900290426583,0.1534664646360862,-0.1923767697236866
69,142,5,high,medium,0.1173644250866874,-0.0913180881576403,0.1198402499716008,0.1638271862469826,-0.191079800973569
69,143,5,high,medium,0.1316465946858458,-0.0567183606313398,0.1572364101001718,0.1693068281918177,-0.2366042293593511
69,145,5,high,medium,0.1158023536428124,-0.0910801630801927,0.1184047190506409,0.114350406469349,-0.2113770953564552
69,147,5,high,medium,0.1279870943873462,-0.069115083129006,0.1177982434075586,0.172813749807784,-0.215048815228474
69,151,5,high,medium,0.1144343771451608,-0.0823619732281568,0.1214477468418018,0.1746197701049295,-0.1737119339595511
69,155,5,high,medium,0.115255708184502,-0.0435267792018598,0.1280505103187861,0.1253477156595044,-0.2135058034564803
69,158,5,high,medium,0.1053611551661507,-0.0843756773372665,0.1042407524264028,0.1172856524810271,-0.2235793578814188
69,166,5,high,medium,0.106594852798507,-0.0721503253466794,0.0985702194452922,0.0996843883299574,-0.2219199382479784
69,168,5,high,medium,0.1105119082479184,-0.0685208287711854,0.0945803864247505,0.1434810843280458,-0.2006343420838706
69,169,5,high,medium,0.1128848263926386,-0.0469857354040327,0.1010910781197481,0.1184642496181421,-0.2151448507002831
69,171,5,high,medium,0.1257607651571196,-0.0879351294408248,0.1198867072060436,0.1564567727755123,-0.2505835519872985
69,192,5,high,medium,0.1168535337713123,-0.0562406540423884,0.0965369496847262,0.185623555452132,-0.2770454103488047
69,202,5,high,medium,0.1180543910794321,-0.0473381782879608,0.1307313742032645,0.1365023080617061,-0.1819740200021853
69,203,5,high,medium,0.1235701335760882,-0.0414016315872042,0.1493483837085285,0.0985570694081137,-0.2341362436190478
69,206,5,high,medium,0.1182552830308161,-0.1121175811048036,0.1077521224155332,0.1500181062804096,-0.173797111084458
69,207,5,high,medium,0.1104841333361746,-0.0824122550372412,0.1150913683973369,0.1779029681149846,-0.1911786029377136
69,210,5,high,medium,0.123502560544557,-0.0272908768048287,0.1443526546022427,0.1532644489922805,-0.1420234992576456
69,214,5,high,medium,0.1170973505754819,-0.0713904133170514,0.1182479061035061,0.1589281625151434,-0.1696661087924514
69,215,5,high,medium,0.1163785960462383,-0.0719157015816779,0.110803853851206,0.1520325890415332,-0.197100801151888
80,4,5,high,medium,0.1179193115082443,-0.0673730296905228,0.1340710146071159,0.1957684200717913,-0.1034295008157007
80,6,5,high,medium,0.110097783884925,-0.1139585428812263,0.1343792231400884,0.1672274249458708,-0.080826731224826
80,16,5,high,medium,0.1295825579873696,-0.0719363140955801,0.1437287474083105,0.2172017103046479,-0.1437265987094835
80,17,5,high,medium,0.1117109816664166,-0.096567211127355,0.1096397088502698,0.1816580991711789,-0.1619905773715205
80,19,5,high,medium,0.1214113671290817,-0.063516189881031,0.1121286983013936,0.1112159842517164,-0.1473105998640095
80,20,5,high,medium,0.1186899747080529,-0.0918946291667319,0.1337742856675705,0.1714640926346027,-0.141387730008463
80,24,5,high,medium,0.1153837925717512,-0.0625619931712094,0.1091903783308124,0.1421215553118173,-0.2682738595046998
80,25,5,high,medium,0.1214506419679299,-0.0769783130482999,0.1199882264031807,0.1784608574333497,-0.1538300054472767
80,32,5,high,medium,0.1210600552068212,-0.0938085340061217,0.1317701044044986,0.1865808206669452,-0.1615066725960929
80,33,5,high,medium,0.0983874771016338,-0.0858736394271618,0.0808205352964805,0.1586666230621151,-0.2007727922872113
80,40,5,high,medium,0.1027717320220695,0.0246825147387815,0.0935067188437797,0.1250551248044282,-0.1832164298938463
80,42,5,high,medium,0.1249276471917743,-0.1350524169578898,0.1550986451355037,0.1588047298424832,-0.0266691373082877
