exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration,source_file
82,118,5,high,high,0.9891367035678656,0.7729250298769139,0.9834476884708794,0.9144860196220777,0.6410256410256411,Java_high_results.csv
82,178,5,high,high,0.99153599488083,0.7675990608487259,0.9899258821360652,0.9128700553829118,0.5999999999999999,Java_high_results.csv
86,87,5,high,high,0.9936759037769116,0.7743825631977009,0.9907428820982735,0.8922018210490958,0.6,Java_high_results.csv
86,118,5,high,high,0.9912840621471594,0.699537066467091,0.9863750395218676,0.8926244401313647,0.657142857142857,Java_high_results.csv
86,178,5,high,high,0.9931465575554996,0.7702650859797145,0.99033659657508,0.9114763909058896,0.5999999999999999,Java_high_results.csv
87,118,5,high,high,0.9912609747475704,0.6589592477415307,0.9878472659807664,0.9190787252867428,0.5714285714285714,Java_high_results.csv
87,178,5,high,high,0.9926530399436082,0.6946313640778234,0.9897494006295116,0.9595970168182988,0.5231481481481481,Java_high_results.csv
118,178,5,high,high,0.9897801653453372,0.7370074303635377,0.9861456189944502,0.927922615446336,0.629100529100529,Java_high_results.csv
10,13,5,low,low,0.991285737839834,0.647503178683594,0.9869105598728488,0.8580847290997072,0.6082693947144076,Java_low_results.csv
10,21,5,low,low,0.9926944105416954,0.6613516085794038,0.9888608295028368,0.8759457192262917,0.7384615384615385,Java_low_results.csv
10,27,5,low,low,0.9903650406216936,0.6996316902546178,0.9845234226040064,0.8813574680798666,0.6428571428571428,Java_low_results.csv
10,29,5,low,low,0.991557183564132,0.7166026260072922,0.9883425069698628,0.8990812650141529,0.6530100334448161,Java_low_results.csv
10,31,5,low,low,0.9928239733796193,0.6863484025078759,0.9904262905098982,0.9098727072139896,0.6923076923076923,Java_low_results.csv
10,34,5,low,low,0.992766077311234,0.712646666417059,0.9902248838117428,0.8882067231648272,0.6180371352785146,Java_low_results.csv
10,35,5,low,low,0.9902419802688224,0.697378883166929,0.9842308119619684,0.9138246807062992,0.5865817091454273,Java_low_results.csv
10,37,5,low,low,0.9921969749974886,0.7093697253634292,0.9889534117923896,0.9381019187450348,0.6085349462365591,Java_low_results.csv
10,41,5,low,low,0.99338614007418,0.6662273299556749,0.9910368638390844,0.8817316035960293,0.6888888888888889,Java_low_results.csv
10,43,5,low,low,0.9924374596771068,0.6945108055925646,0.9885057588146616,0.9078692935137352,0.6545092838196287,Java_low_results.csv
10,44,5,low,low,0.9921998589882104,0.7861042908850124,0.9891623802136342,0.9001468446580655,0.6469230769230769,Java_low_results.csv
10,56,5,low,low,0.992497063703591,0.7926997514593621,0.9891225429776372,0.875447020455904,0.6291666666666667,Java_low_results.csv
10,60,5,low,low,0.9910666722190764,0.7799002627158522,0.9861436855794584,0.88947218781958,0.6486486486486487,Java_low_results.csv
10,63,5,low,low,0.9919495678326004,0.7266426631637355,0.987955995847081,0.903524143925277,0.653846153846154,Java_low_results.csv
10,64,5,low,low,0.9911483318440618,0.6976384998250911,0.9873226454912865,0.8860989627319574,0.6896551724137931,Java_low_results.csv
10,65,5,low,low,0.9880713831295408,0.7450370228851715,0.984399812753097,0.9441248537102408,0.6666666666666666,Java_low_results.csv
10,74,5,low,low,0.9904882896087176,0.7498536968216387,0.9864669154298786,0.9128723143351458,0.6666666666666666,Java_low_results.csv
10,77,5,low,low,0.9909413724951798,0.6687594317261188,0.9861599831214576,0.8668908766149779,0.6551724137931034,Java_low_results.csv
10,78,5,low,low,0.9925119577083008,0.6841604980048717,0.9892825016547138,0.8939132604314846,0.6153846153846154,Java_low_results.csv
10,79,5,low,low,0.9933067470555442,0.6712752338615153,0.9900966221736478,0.8777775800406792,0.6666666666666666,Java_low_results.csv
10,94,5,low,low,0.9919316828123164,0.7215950925263017,0.9878566789768444,0.8604297424634193,0.6399999999999999,Java_low_results.csv
10,99,5,low,low,0.9937336830171652,0.7037631510133217,0.9910624015105712,0.8717046987151683,0.6923076923076923,Java_low_results.csv
10,101,5,low,low,0.9922731932430328,0.6400257796003912,0.9870975367604706,0.9019657903912564,0.6891891891891893,Java_low_results.csv
10,104,5,low,low,0.9903756016229311,0.7389311725570447,0.9866164187361058,0.8668014558231675,0.6399999999999999,Java_low_results.csv
10,114,5,low,low,0.9894910394388728,0.7214855423241209,0.9843878022795772,0.9544631327293868,0.6666666666666666,Java_low_results.csv
10,124,5,low,low,0.9923291628022034,0.8146761803402365,0.9896797520702554,0.9169693487843524,0.6399999999999999,Java_low_results.csv
10,126,5,low,low,0.9924787529962532,0.6971606803295956,0.9902614075272028,0.8606627085815108,0.6923076923076923,Java_low_results.csv
10,128,5,low,low,0.9921687052036584,0.596938165961508,0.9889208859579016,0.8681112918349029,0.6666666666666666,Java_low_results.csv
10,132,5,low,low,0.992547354430976,0.6888009190481501,0.9904218215683248,0.8842805874676534,0.6341269841269841,Java_low_results.csv
10,139,5,low,low,0.9910455305538172,0.7129568582198287,0.990211289021516,0.9458398571245918,0.6799999999999999,Java_low_results.csv
10,140,5,low,low,0.99199936650709,0.7359129403092113,0.9881988205150308,0.9083026634329624,0.638888888888889,Java_low_results.csv
10,164,5,low,low,0.9900099497684284,0.670721798246737,0.9864082267028434,0.9153721229465028,0.6923076923076923,Java_low_results.csv
10,170,5,low,low,0.9920391768120442,0.7476823698050187,0.9887896079323968,0.9268556665401608,0.6857142857142857,Java_low_results.csv
10,176,5,low,low,0.993854925468684,0.7226442666188131,0.9915320995542434,0.8749036096219436,0.6428571428571428,Java_low_results.csv
10,179,5,low,low,0.9930699665924496,0.621174374658032,0.9889291700130064,0.850412510394069,0.6440092165898618,Java_low_results.csv
10,180,5,low,low,0.9917997059251316,0.7470492409209637,0.990069765452067,0.8824296537196079,0.6730769230769231,Java_low_results.csv
10,182,5,low,low,0.9916513213152316,0.7087791509131247,0.98968397763394,0.8730916909697469,0.6666666666666666,Java_low_results.csv
10,200,5,low,low,0.9898649257965,0.7280568033675525,0.9845976192428229,0.882678417687587,0.6799999999999999,Java_low_results.csv
10,208,5,low,low,0.993577652339502,0.6772283691493337,0.991881425462409,0.8834002598694808,0.6451612903225807,Java_low_results.csv
13,21,5,low,low,0.9920771781081352,0.7061323190372771,0.9888723150251292,0.9423079993401816,0.653846153846154,Java_low_results.csv
13,27,5,low,low,0.9914718006076908,0.6363356511820637,0.9868387874448216,0.9192966724468844,0.6176470588235294,Java_low_results.csv
13,29,5,low,low,0.9912381501481802,0.6273715342088464,0.9886364588040748,0.9293686769742606,0.6582156611039794,Java_low_results.csv
13,31,5,low,low,0.9923134949386382,0.6914009972113345,0.9890266126881776,0.943703738959512,0.6428571428571428,Java_low_results.csv
13,34,5,low,low,0.9920265239327164,0.6859409594894241,0.9891972003653732,0.9310540288139424,0.6666666666666667,Java_low_results.csv
13,35,5,low,low,0.991468245956594,0.7182311896107648,0.9879109135508432,0.9492203611826066,0.6216216216216217,Java_low_results.csv
13,37,5,low,low,0.9924512244285942,0.7068227463919106,0.990083398061074,0.8851229492866555,0.606060606060606,Java_low_results.csv
13,41,5,low,low,0.993096723955813,0.7237286088655757,0.9901861810176472,0.9410498716477294,0.6666666666666666,Java_low_results.csv
13,43,5,low,low,0.9918668114504652,0.6626514318241876,0.9878301842410684,0.90265068816115,0.6666666666666666,Java_low_results.csv
13,44,5,low,low,0.992182844245679,0.6406281314978994,0.9889740959169432,0.9237945301556544,0.6458333333333333,Java_low_results.csv
13,56,5,low,low,0.9920510543401284,0.6896260700709519,0.9884966788104872,0.9372244020592638,0.6053558844256519,Java_low_results.csv
13,60,5,low,low,0.9923728203730268,0.7039055045127716,0.9892280222456216,0.9294707839478328,0.6285714285714284,Java_low_results.csv
13,63,5,low,low,0.9911811323757916,0.7267026995921504,0.9882841759923796,0.923357457374026,0.6153846153846154,Java_low_results.csv
13,64,5,low,low,0.9920701551947207,0.7418340327956292,0.9900536186315037,0.889289920204172,0.633739837398374,Java_low_results.csv
13,65,5,low,low,0.99008995416333,0.5816862709134674,0.9850311028115828,0.8475469183151156,0.6363636363636365,Java_low_results.csv
13,74,5,low,low,0.9917405290026396,0.58288677188322,0.9864493454861708,0.9403621680274892,0.631578947368421,Java_low_results.csv
13,77,5,low,low,0.99209212830965,0.7220470296429903,0.989037637353336,0.9211391931659708,0.6148351648351648,Java_low_results.csv
13,78,5,low,low,0.9922402099557096,0.7283090336812462,0.9900049865065488,0.9317139184506896,0.6203448275862068,Java_low_results.csv
13,79,5,low,low,0.9925766468184388,0.6980295780242463,0.9894941761963764,0.9251792073000492,0.6071428571428572,Java_low_results.csv
13,94,5,low,low,0.9914996748572168,0.6484292034380588,0.9879721164590124,0.93981257241463,0.6700680272108844,Java_low_results.csv
13,99,5,low,low,0.992433888706434,0.7484349757664734,0.9890559926117402,0.9404178956443208,0.6099033816425121,Java_low_results.csv
13,101,5,low,low,0.9921937214468602,0.7405766811806958,0.9898161978443316,0.9238271898888768,0.606060606060606,Java_low_results.csv
13,104,5,low,low,0.991200957864508,0.6615923494537279,0.9888520935425312,0.902133113130074,0.625,Java_low_results.csv
13,114,5,low,low,0.9912544229333496,0.6128814872632377,0.9854349999531002,0.8955615460206406,0.6399999999999999,Java_low_results.csv
13,124,5,low,low,0.9920200487416696,0.6843115363400902,0.9892877050003536,0.909563612237934,0.5999999999999999,Java_low_results.csv
13,126,5,low,low,0.992686613780408,0.7081186814915108,0.9902254650939338,0.9143431820878004,0.6363636363636364,Java_low_results.csv
13,128,5,low,low,0.9923755130632306,0.7397182511982738,0.9904444454067216,0.9217308721495808,0.6470588235294118,Java_low_results.csv
13,132,5,low,low,0.9917414070396326,0.6859181500654681,0.9890584035998846,0.930290683365602,0.6153846153846154,Java_low_results.csv
13,139,5,low,low,0.9920691779768326,0.5863356672361162,0.988190545518141,0.9239243491906396,0.6419413919413919,Java_low_results.csv
13,140,5,low,low,0.991998764700488,0.5984183667097125,0.9886233810606893,0.9132188561557272,0.6216216216216217,Java_low_results.csv
13,164,5,low,low,0.991004935455813,0.668954034703642,0.987503774594402,0.9121797036509146,0.6363636363636365,Java_low_results.csv
13,170,5,low,low,0.992682791366436,0.7299029328474558,0.9899355313310256,0.9393296894827856,0.6300322061191627,Java_low_results.csv
13,176,5,low,low,0.992043710631256,0.738058956375025,0.9910579653411888,0.9185673136935826,0.6478537360890303,Java_low_results.csv
13,179,5,low,low,0.9930111965323472,0.7329157719002362,0.991221580965964,0.921185272287921,0.6545454545454545,Java_low_results.csv
13,180,5,low,low,0.991700194798592,0.6405808025912963,0.9873517747168896,0.9280404794074674,0.629100529100529,Java_low_results.csv
13,182,5,low,low,0.9917178423740076,0.7164651478232247,0.9893003319882762,0.9206506447594492,0.6206896551724137,Java_low_results.csv
13,200,5,low,low,0.9908354516745668,0.6534446577718701,0.9878549496822868,0.9004809798905103,0.6296296296296298,Java_low_results.csv
13,208,5,low,low,0.992436805546408,0.7158676855821879,0.9899263821589817,0.913317619820402,0.6094325718496684,Java_low_results.csv
21,27,5,low,low,0.9926553252971207,0.6146904033242755,0.9894786962465592,0.924098060294628,0.7,Java_low_results.csv
21,29,5,low,low,0.9918231767500229,0.6542114387911158,0.990491349183582,0.9164684837811666,0.6956521739130435,Java_low_results.csv
21,31,5,low,low,0.9930337875064678,0.7263847032346471,0.9913088982976996,0.9237903414347066,0.7000000000000001,Java_low_results.csv
21,34,5,low,low,0.9930064205646992,0.7175778505123697,0.9901016761157312,0.928977151382272,0.6341463414634145,Java_low_results.csv
21,35,5,low,low,0.9917095633622636,0.6961728832725738,0.9900086712621148,0.9471886153110688,0.5306122448979591,Java_low_results.csv
21,37,5,low,low,0.9929399623124098,0.703139039742283,0.9913846700933736,0.8612100684622511,0.6428571428571428,Java_low_results.csv
21,41,5,low,low,0.9938519103620604,0.6945926541469827,0.9939888646653288,0.8727497704762909,0.6956521739130435,Java_low_results.csv
21,43,5,low,low,0.992793884836006,0.6773298952301621,0.990579105319636,0.896969048868881,0.6785714285714286,Java_low_results.csv
21,44,5,low,low,0.9924501545254732,0.6676910668700066,0.9902646025302142,0.9181118733328184,0.6499999999999999,Java_low_results.csv
21,56,5,low,low,0.9926108171855752,0.7180040535599358,0.9888608295028368,0.9183181293473156,0.6666666666666667,Java_low_results.csv
21,60,5,low,low,0.9915770450336168,0.7061276795058093,0.9880233547446132,0.911647273779681,0.653846153846154,Java_low_results.csv
21,63,5,low,low,0.9911375407151782,0.7393214145024634,0.9876021237112992,0.8913075740101988,0.6425806451612903,Java_low_results.csv
21,64,5,low,low,0.992289961919038,0.7313475202262272,0.9891593896890324,0.8789044886377425,0.6579433497536945,Java_low_results.csv
21,65,5,low,low,0.989977938469873,0.6271721320345509,0.9884068706624084,0.9086177156268572,0.7391304347826088,Java_low_results.csv
21,74,5,low,low,0.991608124304309,0.6299631305806469,0.9880296649014672,0.8743706852552648,0.6333333333333333,Java_low_results.csv
21,77,5,low,low,0.991347798941908,0.7346877744118698,0.990498464212748,0.9308150035753788,0.6818181818181819,Java_low_results.csv
21,78,5,low,low,0.993007111591456,0.6839110828947033,0.9895407694419356,0.9244610456356775,0.6666666666666667,Java_low_results.csv
21,79,5,low,low,0.9928521886183538,0.7111647958334157,0.9906475100605608,0.925424923494778,0.6923076923076923,Java_low_results.csv
21,94,5,low,low,0.991610018686161,0.6527751489397604,0.9887689950888726,0.9551036870272284,0.6470588235294117,Java_low_results.csv
21,99,5,low,low,0.9931056647643386,0.7166899417822088,0.991665721021976,0.9120290606111844,0.676470588235294,Java_low_results.csv
21,101,5,low,low,0.9921585125180576,0.698433737624669,0.9893911221576276,0.9158555016441842,0.7027027027027026,Java_low_results.csv
21,104,5,low,low,0.9905481046708164,0.6873563286894322,0.9888418344836224,0.933416897126428,0.7272727272727273,Java_low_results.csv
21,114,5,low,low,0.9920480585683088,0.597621564132077,0.989610622254897,0.9028937915973582,0.7142857142857142,Java_low_results.csv
21,124,5,low,low,0.9927703082892416,0.7125272881098933,0.9913971453305312,0.9136731365240776,0.7037037037037037,Java_low_results.csv
21,126,5,low,low,0.9928408050401032,0.7590024240153922,0.9904743184896214,0.919392255906324,0.6875,Java_low_results.csv
21,128,5,low,low,0.9927669576319064,0.7172836632256001,0.9905748233839812,0.905452733062802,0.6585365853658536,Java_low_results.csv
21,132,5,low,low,0.992254043764947,0.758155756937323,0.990554904749854,0.8842973550771714,0.7058823529411764,Java_low_results.csv
21,139,5,low,low,0.993177181848858,0.6392621766645481,0.991066961175839,0.9329859549824866,0.6521739130434783,Java_low_results.csv
21,140,5,low,low,0.993072758784036,0.6353030887325151,0.9902935460561552,0.9132007015519576,0.72,Java_low_results.csv
21,164,5,low,low,0.9915777055574532,0.6719257460707879,0.9881674479702266,0.911529463639721,0.7307692307692308,Java_low_results.csv
21,170,5,low,low,0.9926310145853856,0.7649136746871739,0.9900910182787226,0.922024898279259,0.6504112808460634,Java_low_results.csv
21,176,5,low,low,0.9935659326577986,0.7548713263229567,0.991588781039037,0.942089749968401,0.6715686274509804,Java_low_results.csv
21,179,5,low,low,0.9926121233910752,0.724586606899302,0.991172183322336,0.914623895452214,0.6352549889135255,Java_low_results.csv
21,180,5,low,low,0.9922051597638978,0.6393981048050354,0.9891712783077492,0.9145502809941078,0.6956521739130435,Java_low_results.csv
21,182,5,low,low,0.9933057265509824,0.6801089411300687,0.9919595266292208,0.8998103863261372,0.7037037037037037,Java_low_results.csv
21,200,5,low,low,0.992293396189494,0.6818491430187703,0.991282137020096,0.8879501736235142,0.6956521739130435,Java_low_results.csv
21,208,5,low,low,0.9923374394908407,0.7101133254524739,0.9897904799057564,0.937433901366568,0.7047930283224401,Java_low_results.csv
27,29,5,low,low,0.9913429955027196,0.7305621825294433,0.9879047552870054,0.9212616981513416,0.674916573971079,Java_low_results.csv
27,31,5,low,low,0.9935193372807388,0.7041104413295485,0.9914627949457602,0.8887411284142723,0.6666666666666667,Java_low_results.csv
27,34,5,low,low,0.9934952277243856,0.7319257411262905,0.9911884673249752,0.8897976558231026,0.6530100334448161,Java_low_results.csv
27,35,5,low,low,0.9893723989814844,0.6697943121656508,0.9830663818700603,0.8877435576746258,0.46875,Java_low_results.csv
27,37,5,low,low,0.9918779130334868,0.6905529110637563,0.989803992104012,0.8952554403776566,0.6666666666666665,Java_low_results.csv
27,41,5,low,low,0.9944767844361696,0.6432763322979278,0.9933641203575128,0.8856059393011504,0.7037037037037037,Java_low_results.csv
27,43,5,low,low,0.9922734086603132,0.692457664015526,0.9877405584194304,0.8906365323406839,0.6666666666666666,Java_low_results.csv
27,44,5,low,low,0.992979593327808,0.7143049247052284,0.989779123482348,0.9425037927152732,0.7142857142857142,Java_low_results.csv
27,56,5,low,low,0.9925297025358844,0.6919906595902081,0.9909578022368908,0.9168894635897902,0.625,Java_low_results.csv
27,60,5,low,low,0.9912870349565712,0.6723341476098961,0.9876193198157426,0.9093043182966276,0.6915760869565217,Java_low_results.csv
27,63,5,low,low,0.989912190399216,0.6843724417766329,0.9851269364550722,0.9225638753725592,0.675,Java_low_results.csv
27,64,5,low,low,0.9914959706036566,0.6607818319784269,0.9865727813684676,0.8808444488766154,0.72,Java_low_results.csv
27,65,5,low,low,0.9884105525942788,0.7097064956603116,0.984366302293072,0.824791243720727,0.7894736842105263,Java_low_results.csv
27,74,5,low,low,0.9893976259097093,0.6674233806368979,0.984222559448241,0.885775420349635,0.6328626444159178,Java_low_results.csv
27,77,5,low,low,0.991978751090458,0.6672143688678246,0.9887733053477356,0.9261724557512984,0.6521739130434783,Java_low_results.csv
27,78,5,low,low,0.9928651418121126,0.6752220418910949,0.990022239863496,0.9260662557851816,0.7,Java_low_results.csv
27,79,5,low,low,0.9943278660171884,0.7491043251921482,0.9934003788934762,0.8960307139996665,0.7096774193548387,Java_low_results.csv
27,94,5,low,low,0.9924940183976516,0.7091160715969004,0.9900251528890868,0.9212242309641832,0.6666666666666667,Java_low_results.csv
27,99,5,low,low,0.9936909234576476,0.6677717491255124,0.9913279321384444,0.908090087691898,0.7352941176470589,Java_low_results.csv
27,101,5,low,low,0.991587485670934,0.6039838590340373,0.9875628342474808,0.8668209288615629,0.72,Java_low_results.csv
27,104,5,low,low,0.9912021302461282,0.7230610691568853,0.9876678167558828,0.8338480797654728,0.7360681114551084,Java_low_results.csv
27,114,5,low,low,0.9916724378043604,0.712660236810194,0.986820842745586,0.8679714736289259,0.7142857142857142,Java_low_results.csv
27,124,5,low,low,0.9927981090377443,0.7359249440612019,0.989829230832911,0.8973320028789995,0.7894736842105263,Java_low_results.csv
27,126,5,low,low,0.9934068778256084,0.6839716903375728,0.9902583522935036,0.907650545192653,0.7307692307692308,Java_low_results.csv
27,128,5,low,low,0.992005868909635,0.6294132211762666,0.9877715444935036,0.8931509396875131,0.6521739130434783,Java_low_results.csv
27,132,5,low,low,0.993390543732112,0.654765281358658,0.991056400861555,0.8770822009394819,0.75,Java_low_results.csv
27,139,5,low,low,0.992383859112852,0.7232930928984536,0.9907079184473996,0.8911794566049343,0.6289926289926291,Java_low_results.csv
27,140,5,low,low,0.992650051231026,0.7004501341131952,0.9914860330597934,0.939289344069598,0.7192118226600985,Java_low_results.csv
27,164,5,low,low,0.991774428770168,0.6460370960148054,0.9890652237098884,0.867366868732847,0.75,Java_low_results.csv
27,170,5,low,low,0.9916774142438542,0.6781558025631798,0.9876288510116126,0.8920033607532507,0.6666666666666666,Java_low_results.csv
27,176,5,low,low,0.9933924609935604,0.6860012281694652,0.9897978566417006,0.8801629979097291,0.6666666666666666,Java_low_results.csv
27,179,5,low,low,0.9939358459842028,0.6948917310393972,0.9911534152850444,0.8924571862721944,0.6153846153846154,Java_low_results.csv
27,180,5,low,low,0.99271203926841,0.7602121574025975,0.989629424068704,0.9199662588811006,0.6799999999999999,Java_low_results.csv
27,182,5,low,low,0.9927989559762372,0.729314490367782,0.9897607981807608,0.9069565400563832,0.736842105263158,Java_low_results.csv
27,200,5,low,low,0.989808501231584,0.5977015293459661,0.983678778509179,0.9233709369935592,0.6956521739130435,Java_low_results.csv
27,208,5,low,low,0.994395708997667,0.7173988410342764,0.9919261889909508,0.9134482944591058,0.75,Java_low_results.csv
29,31,5,low,low,0.9934466427678118,0.7429851094716458,0.992503843145507,0.9094864371016688,0.6666666666666666,Java_low_results.csv
29,34,5,low,low,0.9921768222291976,0.6896825487212797,0.9916115283511092,0.9125709481149088,0.6470588235294119,Java_low_results.csv
29,35,5,low,low,0.9898437329888764,0.74200658430928,0.9843306293535076,0.9036800649575684,0.5326241134751774,Java_low_results.csv
29,37,5,low,low,0.991787597998894,0.7252373836483166,0.9906145797660422,0.9120551560256028,0.6521739130434783,Java_low_results.csv
29,41,5,low,low,0.9937813827064128,0.6717902927949171,0.9925985605264468,0.923092110605502,0.7083333333333334,Java_low_results.csv
29,43,5,low,low,0.989725267655883,0.6631753990557239,0.9873501006592764,0.9179655162912912,0.6453968253968254,Java_low_results.csv
29,44,5,low,low,0.9912902185172292,0.7191584463655895,0.989180254296148,0.9438568365800022,0.6956521739130435,Java_low_results.csv
29,56,5,low,low,0.9916510358432048,0.7387716146130197,0.9875268234578468,0.9548672940026276,0.6595744680851063,Java_low_results.csv
29,60,5,low,low,0.9904538496717752,0.7681577077898762,0.9863096675287986,0.9289836229384136,0.6944444444444445,Java_low_results.csv
29,63,5,low,low,0.9908366390812507,0.6714363842934518,0.9874741087015376,0.9253677692583996,0.6428571428571428,Java_low_results.csv
29,64,5,low,low,0.9916186992078658,0.689156407541011,0.9883475761932714,0.9053565940237216,0.6363636363636365,Java_low_results.csv
29,65,5,low,low,0.9894189368322024,0.757902255279743,0.9840125764526088,0.8599687779224768,0.708994708994709,Java_low_results.csv
29,74,5,low,low,0.9896746236873591,0.6955239715790318,0.9857147824294504,0.9170573082542413,0.6363636363636365,Java_low_results.csv
29,77,5,low,low,0.9914082023181734,0.6981293245728266,0.9888935337283898,0.9424104604701246,0.6666666666666666,Java_low_results.csv
29,78,5,low,low,0.9924124981519618,0.7470172303506779,0.990133989636158,0.9226169536241626,0.6545092838196287,Java_low_results.csv
29,79,5,low,low,0.993022100842954,0.714947553348442,0.9909901246238108,0.933340887955603,0.6905982905982906,Java_low_results.csv
29,94,5,low,low,0.9919163639729168,0.7587290866629983,0.9900763030793496,0.9067471062147956,0.6176470588235294,Java_low_results.csv
29,99,5,low,low,0.9928847649287844,0.7010682224823781,0.9912442340282764,0.9378396239872272,0.6711711711711712,Java_low_results.csv
29,101,5,low,low,0.9915424655953482,0.6348318125466533,0.987424602123177,0.912718415294781,0.6071428571428572,Java_low_results.csv
29,104,5,low,low,0.9899560564278416,0.7019492951176489,0.9871585144595504,0.8684234024130372,0.6909814323607427,Java_low_results.csv
29,114,5,low,low,0.99115975123239,0.6902749511002226,0.9869626561780002,0.903009222221509,0.6521739130434783,Java_low_results.csv
29,124,5,low,low,0.9919699023427712,0.7412166217109466,0.9905142087315042,0.9219510780659572,0.6969696969696969,Java_low_results.csv
29,126,5,low,low,0.9923308871578828,0.7433835599095554,0.99045512490835,0.9155796312804736,0.7142857142857143,Java_low_results.csv
29,128,5,low,low,0.9918945542652512,0.6779263848302357,0.989322331149386,0.9089903036794632,0.640625,Java_low_results.csv
29,132,5,low,low,0.9911865616596336,0.7138010309135654,0.9901869037498708,0.9096148759382472,0.6619047619047619,Java_low_results.csv
29,139,5,low,low,0.9916124603558256,0.6980547082830703,0.9895166119233016,0.9222568841749323,0.6645021645021645,Java_low_results.csv
29,140,5,low,low,0.9914483651567176,0.6921024555133277,0.988637023371884,0.9523367006527464,0.6923076923076923,Java_low_results.csv
29,164,5,low,low,0.990823463513892,0.7070872064731084,0.9893600850644548,0.912938670660018,0.6969696969696969,Java_low_results.csv
29,170,5,low,low,0.9917686934227812,0.7140248494564988,0.9887346085890492,0.9242114737429232,0.6666666666666666,Java_low_results.csv
29,176,5,low,low,0.9934608397798588,0.7173645513336404,0.9914589258506916,0.9123635771002132,0.6666666666666666,Java_low_results.csv
29,179,5,low,low,0.9935187687652132,0.6797203393467843,0.9925960723508,0.908617249499172,0.631578947368421,Java_low_results.csv
29,180,5,low,low,0.992565226787274,0.6726366840628737,0.9895057245997586,0.9529825288163296,0.6730769230769231,Java_low_results.csv
