exp_a,exp_b,trial_id,expertise_a,expertise_b,score
3,124,2,none,low,32.299762151520014
3,27,2,none,low,19.426047833849342
3,13,2,none,low,46.65352875955797
3,65,2,none,low,19.237811987024635
3,99,2,none,low,29.131451817465738
3,56,2,none,low,31.629534048483926
3,132,2,none,low,45.49964771453707
3,79,2,none,low,41.46161558637126
3,94,2,none,low,25.19798762191376
3,107,2,none,low,40.875201983607475
3,78,2,none,low,21.97663431387993
3,31,2,none,low,40.06119318301058
3,63,2,none,low,38.66817998228927
3,21,2,none,low,42.06354016076977
3,67,2,none,low,28.032073963387322
3,101,2,none,low,26.49796813122486
3,71,2,none,low,21.212502451774327
3,35,2,none,low,37.69472816456483
3,64,2,none,low,67.95031095794991
3,43,2,none,low,36.80849925097384
3,37,2,none,low,32.9191159024018
3,44,2,none,low,36.15427028757308
3,77,2,none,low,58.1922902607259
3,128,2,none,low,37.36964200490107
3,41,2,none,low,40.58386763486578
3,34,2,none,low,34.85309404385034
3,74,2,none,low,25.926445642046566
3,126,2,none,low,39.82784738966098
3,29,2,none,low,29.94088715382058
3,104,2,none,low,37.83449188587095
3,60,2,none,low,44.11526608863248
3,138,2,none,low,33.718849868916685
3,172,2,none,low,31.873474429132624
3,180,2,none,low,28.241108240860267
3,162,2,none,low,42.34171711852352
3,140,2,none,low,28.665666123153724
3,164,2,none,low,28.83850063055128
3,182,2,none,low,51.32053956794361
3,179,2,none,low,54.66487605059906
3,176,2,none,low,70.59830231180577
3,183,2,none,low,36.97143166740437
3,200,2,none,low,31.051361012721816
3,186,2,none,low,40.15459692107015
5,27,2,none,low,21.255791045975464
5,13,2,none,low,41.837224369314605
5,21,2,none,low,39.53846317784958
5,29,2,none,low,33.92264176616133
5,31,2,none,low,35.83256488308801
5,35,2,none,low,33.470387423083935
5,37,2,none,low,30.507261986675008
5,34,2,none,low,37.084473969238644
5,56,2,none,low,34.25817984348701
5,41,2,none,low,37.007712947415854
5,43,2,none,low,40.91670261475158
5,44,2,none,low,37.94612989214924
5,65,2,none,low,19.87059760663857
