exp_a,exp_b,trial_id,expertise_a,expertise_b,score
21,1,2,low,high,39.8103323305424
13,26,2,low,high,51.391704520933
21,26,2,low,high,47.63667724939305
13,82,2,low,high,58.04284861429496
13,1,2,low,high,44.05521299847357
21,68,2,low,high,42.74926915031142
13,69,2,low,high,54.207690357873076
13,86,2,low,high,101.94728040074882
13,87,2,low,high,50.32128291991481
21,69,2,low,high,55.06829202524194
13,48,2,low,high,48.52283933024852
21,80,2,low,high,35.42483178731247
13,68,2,low,high,44.58620592750826
21,82,2,low,high,56.4290985364506
13,80,2,low,high,40.22796465611112
13,178,2,low,high,43.040879141212976
13,123,2,low,high,46.46414687071078
21,48,2,low,high,45.12862799227577
21,87,2,low,high,48.33106359596399
21,86,2,low,high,100.60970390916282
27,1,2,low,high,17.5891736046173
27,26,2,low,high,27.144476673292072
27,48,2,low,high,22.93075803590988
27,68,2,low,high,24.14927240469179
27,69,2,low,high,39.61832963112484
27,80,2,low,high,11.945636490727981
21,123,2,low,high,42.31141721086551
27,87,2,low,high,31.406677477058018
27,82,2,low,high,36.89494593423548
27,123,2,low,high,20.964646456526058
21,178,2,low,high,39.81236942476447
27,178,2,low,high,22.366619770675058
27,86,2,low,high,90.66808691834797
29,1,2,low,high,29.864525407190374
29,26,2,low,high,36.78633170201706
29,80,2,low,high,23.564631881284242
29,48,2,low,high,33.37056073792476
29,68,2,low,high,38.18990826480373
29,69,2,low,high,50.66389436416671
29,82,2,low,high,44.75798567773215
29,87,2,low,high,43.321374174644745
29,123,2,low,high,33.0525256350095
29,178,2,low,high,35.094412229427974
31,1,2,low,high,38.258396462767315
29,86,2,low,high,99.27485160256931
31,26,2,low,high,44.55499629776546
31,68,2,low,high,37.27913384962751
31,48,2,low,high,41.36154311142856
31,80,2,low,high,34.14175964528687
31,69,2,low,high,48.633256127418846
31,82,2,low,high,53.3090128355864
34,1,2,low,high,33.05165443733377
31,123,2,low,high,39.3077796606913
31,87,2,low,high,44.26304730819991
34,26,2,low,high,39.61393974473775
31,178,2,low,high,37.019612453071346
34,48,2,low,high,36.28457153176781
34,80,2,low,high,28.269724174510145
34,68,2,low,high,40.78049982977805
31,86,2,low,high,98.95727321855955
34,69,2,low,high,51.98142458948327
34,82,2,low,high,47.65236575105258
34,87,2,low,high,45.07275502856189
34,123,2,low,high,39.017204029251964
35,1,2,low,high,35.30823038221509
34,178,2,low,high,37.85663605760978
35,26,2,low,high,42.55698749299469
34,86,2,low,high,101.67755094114607
35,48,2,low,high,38.57126745478943
35,68,2,low,high,38.01532762726106
35,80,2,low,high,31.244706654749486
35,69,2,low,high,45.73439892691009
35,82,2,low,high,51.50947239335176
35,123,2,low,high,38.42748026461975
35,87,2,low,high,40.34281734243233
37,1,2,low,high,30.64429972322447
35,178,2,low,high,36.04150766395771
37,26,2,low,high,39.17860119925957
37,48,2,low,high,35.82595335807795
37,80,2,low,high,26.08444722692675
35,86,2,low,high,98.52873624803341
37,68,2,low,high,32.931408559899424
37,69,2,low,high,47.646731286127114
37,82,2,low,high,47.98353981218708
37,87,2,low,high,37.92881449975893
37,123,2,low,high,32.81206851129157
41,1,2,low,high,38.20237904051467
37,178,2,low,high,30.85382214639878
41,26,2,low,high,46.984588730935464
37,86,2,low,high,95.64038229064471
41,80,2,low,high,34.35902676544471
41,48,2,low,high,41.3902000160238
41,68,2,low,high,39.697631476614404
41,69,2,low,high,51.28371297409257
41,82,2,low,high,54.432407365791036
43,1,2,low,high,35.65170331996482
41,123,2,low,high,41.17792518582912
41,87,2,low,high,45.5212887803647
43,26,2,low,high,44.684976778380246
41,178,2,low,high,37.3437514948026
43,80,2,low,high,33.532004221744415
43,48,2,low,high,40.15181436272771
41,86,2,low,high,100.43193294793168
43,68,2,low,high,44.74501687475648
43,82,2,low,high,51.64884178233078
43,69,2,low,high,57.283256898849274
43,87,2,low,high,50.8897825333648
43,123,2,low,high,42.510379512776346
44,1,2,low,high,34.59390316838742
43,178,2,low,high,42.19014800777754
44,26,2,low,high,42.35112875819565
44,48,2,low,high,36.93748253783992
44,68,2,low,high,41.58277673291457
44,80,2,low,high,30.76249510674255
43,86,2,low,high,106.05764500898304
44,69,2,low,high,54.58619381139052
44,82,2,low,high,49.09737872067427
56,1,2,low,high,30.678469949393396
44,87,2,low,high,47.88523016252109
56,26,2,low,high,37.797811818129915
44,123,2,low,high,41.00609035366505
44,178,2,low,high,39.72708552911662
56,80,2,low,high,26.310179446736043
56,48,2,low,high,32.61251378170134
56,68,2,low,high,39.188617052495616
56,69,2,low,high,48.99946985575694
56,82,2,low,high,43.75168450335221
44,86,2,low,high,101.64681898967628
56,87,2,low,high,42.37413349353197
56,123,2,low,high,35.52599553718238
56,178,2,low,high,36.3899912086571
60,1,2,low,high,41.53109917754663
56,86,2,low,high,99.74743608246334
60,26,2,low,high,46.677983320012125
60,80,2,low,high,38.91480651992999
60,48,2,low,high,43.131524525407826
60,68,2,low,high,47.763124368157925
60,82,2,low,high,51.81824199118489
60,69,2,low,high,58.071544398326786
60,123,2,low,high,48.34607569863451
63,1,2,low,high,36.0503200706719
60,87,2,low,high,53.441306443773094
60,178,2,low,high,46.09656174025116
