exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration,baseline_Shape,baseline_Length,baseline_Direction,baseline_Position,baseline_Duration
48,3,5,high,none,0.12166117015286648,-0.08372561905188747,0.12678943260487796,0.20232210198665745,-0.07499849808395798,0.8701433023406032,0.7747970387320477,0.8639448386494417,0.7641864218218198,0.8369032599887198
48,5,5,high,none,0.12090329734255767,-0.08692070534290408,0.1178711501885128,0.119994911023102,-0.09744321751278928,0.8716906899310336,0.7989592633306568,0.8720525290283093,0.7799441988461508,0.8474432175127893
48,12,5,high,none,0.11543161410565872,-0.07999660236326234,0.11536304110915374,0.16477851309322422,-0.19990297083850272,0.87711333854539,0.8036430323090222,0.8743694008907065,0.7830410241159639,0.8529130042833188
48,28,5,high,none,0.10592442922005474,-0.029231012413904578,0.12018682394228009,0.22682893969421125,-0.25415531290342563,0.8870483435211224,0.7988457177123971,0.8675663425708873,0.7290174100247145,0.8259501846982974
48,30,5,high,none,0.11423471845164013,-0.03353833101516468,0.09976227375257896,0.1128456550613014,-0.13844390094573622,0.8779229502213052,0.8022303672436788,0.890712399766086,0.7947853295071332,0.8397952522970876
48,36,5,high,none,0.10216196061461857,-0.08101580329487235,0.10748032245987116,0.14632919031658553,-0.06005992118033787,0.8881924768224355,0.8142614170505312,0.8813542223473687,0.7778087026475854,0.8100599211803379
48,93,5,high,none,0.11830657392981714,-0.1373841875520625,0.12376833512905616,0.16021119658089467,-0.17855039256538896,0.874169336308581,0.8289341618248212,0.8682953158328682,0.778563502048916,0.8452170592320557
48,96,5,high,none,0.12168682615129356,-0.05256720617878374,0.10608719894807317,0.11241836025762386,-0.3259017970382928,0.8690544919661105,0.7702195199636354,0.8811269118014854,0.7751390640908297,0.8259017970382928
48,110,5,high,none,0.10569867082380413,-0.055553268595346594,0.13018134008051385,0.1426294774004373,-0.1775960670293345,0.8869318568398862,0.8318297287615934,0.8603103761129479,0.7743347580147089,0.8442627336960012
48,154,5,high,none,0.11714131340503364,-0.010644918311350171,0.14372403347086893,0.12066157517902965,-0.13840187263831383,0.8764496015472669,0.7149848221004664,0.8472347137679284,0.7662084054008509,0.852687586924028
48,163,5,high,none,0.11249613237872802,-0.0499178013079995,0.11037568464510306,0.17667208748495367,-0.15208813032837631,0.8783662840799994,0.7960427429243078,0.8773631142737037,0.7551765707448239,0.8306595588998049
48,181,5,high,none,0.11560550543084347,-0.02883054546732411,0.10948616846475978,0.14125838249123868,-0.17595952308667162,0.8776326235289227,0.7756706481150644,0.8835381948080254,0.7994756438854967,0.8199687396765334
48,189,5,high,none,0.1200640032757202,-0.05217556141577773,0.13472847054917314,0.13540654062207946,-0.18462776947251525,0.8725116139625765,0.7842132406179321,0.8553367751400686,0.7489405220367673,0.8404982148166449
48,196,5,high,none,0.1252823615513221,0.028736173388305142,0.17128230373613962,0.12435652245601636,-0.12241238952277822,0.8621142833387222,0.6265900561075675,0.8097083873369901,0.7530828002978492,0.8054267435897638
48,201,5,high,none,0.10285166256179001,-0.0207987523080837,0.11298501814475392,0.1571988398423979,-0.10606029868899436,0.8917672821723116,0.8134241607030811,0.8793305651653117,0.7790700830372397,0.8143936320223277
48,204,5,high,none,0.12756945523710939,-0.06359086444864992,0.14039398873436593,0.19152433560148008,-0.10271919868114066,0.8616766231733604,0.6312750055500104,0.8422535370740317,0.7208429580128753,0.8170049129668548
48,211,5,high,none,0.1210298502001449,-0.06253541156769282,0.11289082067379697,0.18123931604147414,-0.12581132587554555,0.8722643316310501,0.7988006157112555,0.8771014357028799,0.7399287843354434,0.8432026302233717
68,3,5,high,none,0.11458410319768342,-0.06937980973268598,0.11692953067902934,0.16343556818456872,-0.13452482237294927,0.8782867437431512,0.8086581385025098,0.8742906942037562,0.7765976290349086,0.8345248223729493
68,5,5,high,none,0.12386010131231984,-0.12206015958177718,0.13714122015598795,0.1658197642871574,-0.12772742433585837,0.8695396206741436,0.803118448839828,0.8545189612684696,0.7909830778665095,0.8298550839103265
68,12,5,high,none,0.11954577844034076,-0.020494069337411158,0.11605446658052443,0.17167702685665498,-0.19662823914929506,0.8743575672423124,0.7870056756199431,0.8759971168238943,0.7715778916336544,0.8531618144668994
68,28,5,high,none,0.11705702464285073,-0.08192109448523144,0.10843453639932121,0.20174818304326836,-0.20307764211660806,0.8761000009986651,0.8026549215926867,0.8825067644329443,0.7584344124005541,0.8280776421166081
68,30,5,high,none,0.1369761098273523,-0.01720384277586895,0.11613202640813547,0.16203681851250196,-0.19083000220290725,0.8561571921607781,0.7530564049490025,0.8746510873086386,0.751299308743641,0.8460024159960107
68,36,5,high,none,0.12135544842426393,-0.05146510523469383,0.1406148799237753,0.13775599590680887,-0.1311881694665975,0.8715728463221988,0.7980278328174002,0.8514164880749496,0.7793854084248055,0.8311881694665975
68,93,5,high,none,0.12083871278660174,0.009439410032058393,0.10836326084386183,0.16999239461314797,-0.180549493977616,0.8732572409904121,0.7230213869987553,0.8849284700711305,0.7609881911093964,0.8472161606442827
68,96,5,high,none,0.128443006704131,-0.03210920516348503,0.10989577017173391,0.1708902068449255,-0.22607344743750302,0.8639981462307111,0.7672304175781092,0.8792674770279428,0.7550900540613901,0.826073447437503
68,110,5,high,none,0.11941119603701955,0.006900332640633722,0.11446833094642972,0.17149180649829854,-0.16519459683492355,0.875269457321554,0.777568125970638,0.8780022269265059,0.7843138609745886,0.8190407506810775
68,154,5,high,none,0.12477193911865714,-0.09139771158709187,0.12207225469267524,0.21790250388346577,-0.15512243444095775,0.8698372326875147,0.7654029627562793,0.8713004399609297,0.7317456777321708,0.84743012674865
68,163,5,high,none,0.11654575469382389,-0.12502248111596748,0.11004011685116466,0.16357404076277182,-0.141212341152394,0.8762748642408189,0.8136203736204319,0.8803207373681076,0.7661255393226226,0.85021771749648
68,181,5,high,none,0.11293529606398733,-0.08288111551471766,0.12260035888749776,0.17492966255675468,-0.17021346315020325,0.8816711527987786,0.7897299587132248,0.8701338654389159,0.7807447112617445,0.845889138825879
68,189,5,high,none,0.12066200337010435,-0.05177035666383545,0.11588311934251327,0.1755261195064619,-0.17179407683103765,0.8735822392910213,0.7843625081788917,0.8761713488376062,0.7608104886001332,0.8384607434977044
68,196,5,high,none,0.11257440044335065,-0.03497674026449793,0.13853970971053564,0.12812122048378682,-0.15424965006314462,0.875812835152507,0.7070636026496362,0.8426268768770827,0.7549484596387637,0.8209163167298112
68,201,5,high,none,0.12641231210686532,-0.0982990330077016,0.10012253889681866,0.18062927806439488,-0.1811561514697202,0.8681997503823825,0.7924852063910719,0.8942626241520365,0.7725529370382156,0.8426144848030535
68,204,5,high,none,0.11978687223469808,-0.12247754018554247,0.1587081668522362,0.1710962312402211,-0.17976504748087563,0.8739880461788526,0.6866152495796938,0.8320793715919431,0.7548138797478381,0.8319389605243539
68,211,5,high,none,0.11064643333739277,-0.036484800138298246,0.11041781252218952,0.14764051225127117,-0.14857892586281118,0.8837539245993022,0.7799988501778672,0.8821653411733902,0.7748710685488169,0.8271503544342398
69,3,5,high,none,0.1163286381636055,0.017676905155168843,0.11418765678132303,0.13886119785894047,-0.2083436116153773,0.8763393547842481,0.7056862773250557,0.8763300382709138,0.7684446222401644,0.8333436116153773
69,5,5,high,none,0.12379310456326609,-0.015098498111902225,0.12232036636433063,0.09810623304993171,-0.19824149880213482,0.8691322370493271,0.7685879658517549,0.8680891246509197,0.7660429228653634,0.8278711284317646
69,12,5,high,none,0.11575656965207715,-0.060449314705729895,0.13161939864166572,0.1547101213048866,-0.2120093820366582,0.8766545069194531,0.7347040296291398,0.8574438579616922,0.7495453541339152,0.8382348722327366
69,28,5,high,none,0.12787809491937474,0.007139240818949011,0.12434257124687198,0.15714912543390736,-0.17142122293310125,0.864674195817248,0.718065315677938,0.8633866665862314,0.7288589429086006,0.8132122677092205
69,30,5,high,none,0.10300873787387366,-0.07655493873802943,0.10227199206362014,0.11579019860848827,-0.14250570520059158,0.8891395162816155,0.7637338089026252,0.8858393688830963,0.7817863463465636,0.8260743829926327
