exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration,source_file
48,164,5,high,low,0.1088682510043967,-0.1259351752647908,0.1111159619280319,0.1778031872476361,-0.0586305831603564,0.8821327510197606,0.8082311143030659,0.8773110348093863,0.77809932515412,0.8205353450651183,Java_high_Java_low_results.csv
48,170,5,high,low,0.1186077866569486,-0.0047217329325905,0.14008490332274,0.1690088158180429,-0.1664348751829133,0.8733105852979524,0.723007854606526,0.8487788261875338,0.7323171957082311,0.83310154184958,Java_high_Java_low_results.csv
48,176,5,high,low,0.1112860927805707,0.0244538360142828,0.1242524752970206,0.1704502853473112,-0.2166660847209991,0.8824311573357826,0.6554001050783237,0.8675478292786182,0.7363371776989792,0.8576917257466402,Java_high_Java_low_results.csv
48,179,5,high,low,0.1270052062940035,0.0309161449042731,0.1731052329236984,0.1882373447669514,-0.1696295649840317,0.8659766578743346,0.6510763486671995,0.8176575012623177,0.7343641720366874,0.8285769334050843,Java_high_Java_low_results.csv
48,180,5,high,low,0.1213228241371835,-0.0651562945929832,0.1249087885699545,0.1337265775314453,-0.1326642395701435,0.8711494882808464,0.8307820467391515,0.8659253503488927,0.7810293313550178,0.8469499538558577,Java_high_Java_low_results.csv
48,182,5,high,low,0.1165734002621243,-0.0541328634997601,0.0954240282622017,0.1278278224806365,-0.1257665676689017,0.8760010955920067,0.7572825144552506,0.8935341247316257,0.7668385038276021,0.8608542869671474,Java_high_Java_low_results.csv
48,200,5,high,low,0.1241103708731407,-0.0584811436536578,0.1139444684086236,0.0727085762426306,-0.0879045837431686,0.8657291152487355,0.785939108033529,0.8703588520125733,0.774946529735635,0.815177311015896,Java_high_Java_low_results.csv
48,208,5,high,low,0.1170806962669047,-0.0747767991134131,0.1419992940139184,0.1966950230141203,-0.0843222509181029,0.8760697776556456,0.740156842758622,0.8508298087062003,0.754393475689433,0.8621000286958809,Java_high_Java_low_results.csv
68,10,5,high,low,0.1121432476296848,-0.0535545354507686,0.1142271983882649,0.200885900541768,-0.2025936100939631,0.8806747238246926,0.8133684525088034,0.8754926739219381,0.7486749792930059,0.844535002035355,Java_high_Java_low_results.csv
68,13,5,high,low,0.1254425843003662,-0.01794365380233,0.1611741242558639,0.1729526233951099,-0.1881228390136721,0.8673818247089858,0.6704701338015929,0.8276781395863789,0.7371809359265642,0.828122839013672,Java_high_Java_low_results.csv
68,21,5,high,low,0.1205403935338117,-0.0044842839109747,0.1118894439699532,0.1435146737905182,-0.1359092995151564,0.8730490394186878,0.7298918232345774,0.878292933900606,0.736308024537912,0.8159092995151563,Java_high_Java_low_results.csv
68,27,5,high,low,0.1159273170210235,-0.0556750414173845,0.1126079053806357,0.1683978754075451,-0.1385765164399345,0.8774202372835828,0.7604128375441357,0.8786946641661162,0.7409944108718685,0.8469098497732679,Java_high_Java_low_results.csv
68,29,5,high,low,0.1138772964079952,-0.1058670518790395,0.1034584821390991,0.1311643472401542,-0.1728038657512178,0.8787610013112125,0.7930501229348345,0.888407980451692,0.798653082039921,0.8394705324178846,Java_high_Java_low_results.csv
68,31,5,high,low,0.1158655268419329,-0.048209529354287,0.1198359449478361,0.1839951117963475,-0.1476671651625393,0.8785153608966165,0.7815314995269966,0.8721868400726213,0.7481492783258451,0.8373223375763325,Java_high_Java_low_results.csv
68,34,5,high,low,0.1151634350002613,-0.0296053432845401,0.1186164257528814,0.1444277855373804,-0.1769595254245864,0.8790085946245418,0.7781490068366271,0.8736992650130287,0.7857363194227451,0.8321319392176899,Java_high_Java_low_results.csv
68,35,5,high,low,0.1188966166921884,-0.036530625012881,0.120101227194155,0.1392936569702897,-0.2783033124220704,0.8728075602005534,0.7774726676856253,0.8668150340354919,0.7782941045878382,0.833858867977626,Java_high_Java_low_results.csv
68,37,5,high,low,0.1158750731928341,-0.075861411292742,0.1154877397044219,0.1429091590676566,-0.2352470357644058,0.8774494393604592,0.7797631527132562,0.8747697505980863,0.7593534567516785,0.8352470357644058,Java_high_Java_low_results.csv
68,41,5,high,low,0.1233641168526625,-0.0654138064756196,0.124721299622964,0.1581203727558465,-0.210982853327475,0.8719416191166,0.7369693944868002,0.8696980559820602,0.7604573887478594,0.8631567663709533,Java_high_Java_low_results.csv
68,43,5,high,low,0.1262020373397682,-0.143180442189855,0.1307439086270888,0.1677185734829648,-0.1697709779520888,0.8683364701322263,0.7936686565791455,0.8627221161836519,0.7629584362502453,0.8497709779520888,Java_high_Java_low_results.csv
68,44,5,high,low,0.1328853630768195,-0.0274667679663906,0.1161740992589863,0.1507951342680892,-0.1468529156023514,0.8613978693105259,0.7886627448557813,0.8772063030964481,0.7685866157106942,0.8377620065114424,Java_high_Java_low_results.csv
68,56,5,high,low,0.1235976219152886,-0.047824104574819,0.1257785129392833,0.1692595499508584,-0.2095633723048778,0.8692389212488911,0.7879429237733772,0.8665481040459004,0.7446513755440793,0.8265846489006226,Java_high_Java_low_results.csv
68,60,5,high,low,0.1233017154511226,-0.0017466076694215,0.1054917058853652,0.1548303849419424,-0.1549642908667542,0.8687939300812095,0.7629425845588121,0.8830320667640938,0.766407297601592,0.8088104447129082,Java_high_Java_low_results.csv
68,63,5,high,low,0.1149144523116549,-0.0633585490278303,0.1098987524114621,0.1309378741478061,-0.1531195257250618,0.8768173715953862,0.7868561092186976,0.878914035202975,0.777585527944171,0.8349377075432437,Java_high_Java_low_results.csv
68,64,5,high,low,0.1134036096569115,-0.0275633217094941,0.13450683520016,0.1413156367348185,-0.1531991393725389,0.8794319081986296,0.7355995872466844,0.8547298129713028,0.7534647497489424,0.8283909552293164,Java_high_Java_low_results.csv
68,65,5,high,low,0.1135902810584862,-0.0951424450743951,0.1010560462174806,0.1701944043950032,-0.1032157453558917,0.876662772319193,0.782884681246202,0.8886902072010036,0.7599849283250184,0.830488472628619,Java_high_Java_low_results.csv
68,74,5,high,low,0.1178655633245528,-0.0675884334989423,0.1398107468293639,0.1697735627363797,-0.1939842054992777,0.8747358048045913,0.7507520044347459,0.8510093342815468,0.7649454298038556,0.846158118542756,Java_high_Java_low_results.csv
68,77,5,high,low,0.1121867589153579,-0.0340790125247709,0.1088188961744769,0.1603687863664165,-0.1990106950440333,0.8805172483554813,0.7233577569685778,0.8803648765217432,0.7493623727157754,0.8240106950440333,Java_high_Java_low_results.csv
68,78,5,high,low,0.1108378053264546,-0.0844733230016289,0.1123362537820845,0.1619129972172258,-0.165171116781353,0.883310012741277,0.7707348540236417,0.8785126551245808,0.7724893998700414,0.8362237483603003,Java_high_Java_low_results.csv
68,79,5,high,low,0.1060764823806789,-0.0687263177724076,0.120092406298327,0.1239461305649748,-0.1541091935172562,0.8883383025152606,0.761727427893733,0.8732902606639343,0.7625873268513053,0.8207758601839229,Java_high_Java_low_results.csv
68,94,5,high,low,0.1159367561806713,-0.0086675050418634,0.1096810815563835,0.1105539909353405,-0.1836618644177995,0.8775223395191463,0.8015059374605609,0.8812068873927837,0.7765354249061329,0.8132914940474293,Java_high_Java_low_results.csv
68,99,5,high,low,0.1134081994090304,-0.0588939045141911,0.1181648752840121,0.1642272828381528,-0.1133605159168271,0.8808109412944212,0.7765202835985505,0.8749653460562862,0.7463389732324748,0.8276462302025414,Java_high_Java_low_results.csv
68,101,5,high,low,0.1303722536581311,0.0266721954595097,0.1877762731362371,0.1791359212759801,-0.1160479708763715,0.8624594623679338,0.6132428812018237,0.8007858164226972,0.7340275350903505,0.8219303238175479,Java_high_Java_low_results.csv
68,104,5,high,low,0.1162219629215273,-0.0531980611100799,0.0977365013664102,0.1133569576383654,-0.1009056545893662,0.8760798870788012,0.7618973423936579,0.8923843855895883,0.7792155531388486,0.8281783818620936,Java_high_Java_low_results.csv
68,114,5,high,low,0.1109064070727918,-0.071985160947033,0.1260584219312793,0.1921831292508492,-0.0909878520342928,0.8831230414617736,0.7515306337889477,0.8644297975623418,0.7391619556449676,0.805273566320007,Java_high_Java_low_results.csv
68,124,5,high,low,0.1166027933449721,-0.1128628969129665,0.1069082617319543,0.1508509490742825,-0.1050446848956021,0.8763536584462919,0.8239671535723716,0.8841032488685596,0.7753823534873876,0.8130575054084227,Java_high_Java_low_results.csv
68,126,5,high,low,0.1240112164455561,-0.0250297342590762,0.1209146794936256,0.1351669610031666,-0.1656582963419127,0.8699426751021011,0.7638171944578792,0.8718853547036713,0.7585212841585383,0.8323249630085794,Java_high_Java_low_results.csv
68,128,5,high,low,0.1208664140408546,-0.0086882850796682,0.1351324072394407,0.1569518596443628,-0.1408677166262171,0.8718632750937205,0.6949472499711262,0.8533819042461244,0.7313959269250218,0.820867716626217,Java_high_Java_low_results.csv
68,132,5,high,low,0.1146926690614297,-0.0577859042122224,0.1399103441865448,0.1334058014954258,-0.0791459586390296,0.8783273680019491,0.7656837812964146,0.8509859605532152,0.7541608529040102,0.812951626655224,Java_high_Java_low_results.csv
68,139,5,high,low,0.1209476278227522,-0.0234914103557131,0.1191630654447786,0.1791404940036839,-0.1305934022744356,0.8722010467418573,0.7804120607279776,0.870780805609712,0.7789239181844205,0.8448791165601498,Java_high_Java_low_results.csv
68,140,5,high,low,0.1171021506127898,-0.0383276053920876,0.112437233869889,0.1567279990492132,-0.146679696473119,0.8770933759021876,0.7892998934939107,0.8801865662397351,0.7811123017377125,0.830429696473119,Java_high_Java_low_results.csv
68,164,5,high,low,0.1180612836674976,-0.0734063539312475,0.1236866230619807,0.1482815606180502,-0.1114952108514703,0.8741322858130076,0.7813605732993476,0.8669867211996527,0.7735285013734997,0.8314952108514703,Java_high_Java_low_results.csv
68,170,5,high,low,0.1183171644653411,-0.0122899297706529,0.1273315979539669,0.1884107298175743,-0.1710455649677027,0.875429050514075,0.7609678113414637,0.8636135834299083,0.747358591198757,0.8248917188138567,Java_high_Java_low_results.csv
68,176,5,high,low,0.1286961865540112,-0.0127977851910212,0.1358307264085126,0.1613844691432057,-0.1568975398696532,0.865476838855377,0.7292193430861212,0.8564097454069247,0.7434874942893193,0.8338206167927301,Java_high_Java_low_results.csv
68,179,5,high,low,0.1283575765283235,-0.0028076831627052,0.1409875515326988,0.1382598758990452,-0.2005565430859398,0.8662695921713542,0.6991728039552996,0.8513627095786055,0.7600947445089226,0.8527304561294181,Java_high_Java_low_results.csv
68,180,5,high,low,0.1141169461565435,-0.0359891431476424,0.0983761685411763,0.1760598669727185,-0.1230695332976706,0.8797127758314425,0.7726922151552498,0.8935922541278558,0.7533436985673618,0.8187217072107141,Java_high_Java_low_results.csv
68,182,5,high,low,0.1122028800443379,-0.0168191225365612,0.1073961256065686,0.1176020825969805,-0.1810908139622731,0.881290430252837,0.7403677354256215,0.8838543419092785,0.7932076952711177,0.8361388908853501,Java_high_Java_low_results.csv
68,200,5,high,low,0.1153822970552849,-0.0756647330625246,0.1137402252044094,0.1420054609608845,-0.1228972525783947,0.8768814061301732,0.7637994732311524,0.8748339799793713,0.7719882254272921,0.8228972525783949,Java_high_Java_low_results.csv
68,208,5,high,low,0.1196465738494476,-0.0183833078816805,0.1008034328170379,0.1606771718501087,-0.094326644268013,0.874474854663859,0.7421185433008628,0.891193151021952,0.7688759105542091,0.8086123585537274,Java_high_Java_low_results.csv
69,10,5,high,low,0.1136241266117287,-0.0162461506975892,0.1278413142431301,0.1573270786423003,-0.1922796279711016,0.8784031468207829,0.7246046919776112,0.8604802245116934,0.738901377474402,0.8374409182936824,Java_high_Java_low_results.csv
69,13,5,high,low,0.1071746149994908,-0.0346009493705181,0.1103707184562706,0.1929051108946033,-0.1718945623160981,0.8848197544963475,0.7868581896075406,0.8795987957424047,0.7520342932964517,0.8385612289827649,Java_high_Java_low_results.csv
69,21,5,high,low,0.1143430102548662,-0.0727986069664006,0.1145403123494682,0.1758112718756495,-0.2196843684749775,0.8777324160325114,0.8223803755532307,0.875325953592639,0.7711564303850796,0.8560480048386139,Java_high_Java_low_results.csv
69,27,5,high,low,0.1299670709280833,-0.0834240188693261,0.1364985915394381,0.1601405191061051,-0.1924811727924267,0.861911033848062,0.7330407467957651,0.8514556296097939,0.7465822364052317,0.8221108024220565,Java_high_Java_low_results.csv
69,29,5,high,low,0.1114279529260022,-0.0880752153384651,0.1080322307560243,0.1601702850326263,-0.1983571010789055,0.8802563286301026,0.7467941717068585,0.881310970648193,0.7559921059906832,0.84501182031427,Java_high_Java_low_results.csv
69,31,5,high,low,0.1089031143347944,-0.0762353897977733,0.099195461131085,0.1298316897700574,-0.1824504622421716,0.8834802577126553,0.7934625321039843,0.8918558177181922,0.7652424545099111,0.8325932610997808,Java_high_Java_low_results.csv
69,34,5,high,low,0.1132397599496762,-0.083741007319721,0.1049952164135199,0.1325866265017933,-0.1886705193608447,0.8793664312806659,0.7988499207104115,0.8847912662915141,0.7810855131230134,0.8371999311255506,Java_high_Java_low_results.csv
69,35,5,high,low,0.1164699327731296,-0.0968716458808037,0.1101917660310418,0.1401177688773058,-0.2000808619019665,0.8749038223172745,0.8011770026976724,0.8782575330205165,0.7932726253249863,0.8324338030784371,Java_high_Java_low_results.csv
69,37,5,high,low,0.1088202419290564,-0.0853663875937214,0.1116567480142938,0.1403874687081312,-0.2009065669788645,0.8838117454679858,0.8044205479220039,0.8779228820508399,0.7775628217829991,0.8225721492820526,Java_high_Java_low_results.csv
69,41,5,high,low,0.11722497996443,-0.1130020359684172,0.1033326009946702,0.0969635542296702,-0.1955007720884859,0.876398851100356,0.8140984990323916,0.8892353115265497,0.7904668908337571,0.8318644084521223,Java_high_Java_low_results.csv
69,43,5,high,low,0.1069728866565189,-0.0729253118357049,0.1217654207952944,0.1547883161472907,-0.1774796606795952,0.884948032815185,0.7597044289532495,0.8664587895332069,0.7621007536538533,0.8349984576720764,Java_high_Java_low_results.csv
69,44,5,high,low,0.117343453973145,-0.0413711171257397,0.1090501785499519,0.157515006619718,-0.1679090653511841,0.8750801939400938,0.7582331356205664,0.8804960630476037,0.7514073124614119,0.83018976710557,Java_high_Java_low_results.csv
69,56,5,high,low,0.1153859744116798,-0.0768784593491918,0.1230320652563464,0.1735850678802682,-0.1867059537817732,0.8767715964731825,0.7385915014779236,0.8671759472166561,0.742622128361409,0.8204457911801473,Java_high_Java_low_results.csv
69,60,5,high,low,0.1170953187730875,-0.0371243344788509,0.1251739565776545,0.1460902615842741,-0.2261901921222784,0.8749670733600379,0.7955775839582744,0.8641576572731202,0.7690515403335647,0.8625538284859148,Java_high_Java_low_results.csv
69,63,5,high,low,0.1210340139925688,-0.0805411316753618,0.1151338722826856,0.147165531856533,-0.1915174022190665,0.8707719488229968,0.7972876218464356,0.8729875785625134,0.7697093143229778,0.8390980473803569,Java_high_Java_low_results.csv
69,64,5,high,low,0.1118404945369705,-0.0928859420152802,0.1128589996839078,0.1348789237973805,-0.1943248578228357,0.8798998996674159,0.8112560465611441,0.876509692601592,0.7670505406932411,0.8291733426713206,Java_high_Java_low_results.csv
69,65,5,high,low,0.1198126955984286,-0.0081759209112561,0.1440553131003573,0.1178269722165823,-0.2304399522116691,0.8702979531593358,0.6523063427055522,0.8417165337120244,0.7768035582978811,0.8412393912018514,Java_high_Java_low_results.csv
69,74,5,high,low,0.1172444909402711,-0.0259106849943946,0.1352489391179926,0.1456475278044279,-0.197256051594145,0.8741543664399256,0.6667351181279548,0.8520656370785284,0.7434614464017274,0.8443148751235567,Java_high_Java_low_results.csv
69,77,5,high,low,0.11681517521767,-0.0738272134661194,0.1103429196297745,0.1402936739644372,-0.1780896771999049,0.8754957494669184,0.8059146345256378,0.8791082484638277,0.7736774067789125,0.8332620909930084,Java_high_Java_low_results.csv
69,78,5,high,low,0.1237123806227794,-0.0349891698453304,0.1181750134760726,0.1472606687348784,-0.1805534658714492,0.8688542175336386,0.7746369707930685,0.8715748265758998,0.7811052844676616,0.835062749691078,Java_high_Java_low_results.csv
69,79,5,high,low,0.1184281317041586,-0.0894067160735396,0.1236384455496435,0.1622049190062908,-0.1918917740854466,0.8750575722667759,0.8129407450865558,0.8679247221419851,0.7748563195855669,0.8440656871289249,Java_high_Java_low_results.csv
69,94,5,high,low,0.1149849198213098,-0.0398363287644353,0.118951512924108,0.1738134899762974,-0.186320312540159,0.8773220860147627,0.7431020338010237,0.8689725093713996,0.7470265153692113,0.8310760596665958,Java_high_Java_low_results.csv
69,99,5,high,low,0.1145637333666866,-0.0945152943361326,0.1030051383315944,0.1762062352743409,-0.1734575122727393,0.8793534818336426,0.8028275282644929,0.8892282383232432,0.7639831829604813,0.8273036661188933,Java_high_Java_low_results.csv
69,101,5,high,low,0.1192147818474242,-0.0630161723867881,0.1449627116198983,0.1880384042040732,-0.1420461540686913,0.8728005060821922,0.7172703675232479,0.8441619902195672,0.7448047675237265,0.8220461540686913,Java_high_Java_low_results.csv
69,104,5,high,low,0.120272482615962,-0.0923587104039973,0.1068161902767123,0.0917837007810336,-0.2036488961072662,0.8710267145210064,0.7834819074186148,0.88202522860666,0.7795001713046598,0.8177928167027997,Java_high_Java_low_results.csv
69,114,5,high,low,0.1315644156268001,-0.052009417619919,0.141425057482936,0.1665597208793514,-0.1740316400921608,0.8604143345971885,0.6656072711970165,0.8453523656609061,0.7465004667740635,0.8406983067588275,Java_high_Java_low_results.csv
69,124,5,high,low,0.1165183685598035,-0.0401391101987944,0.1110018994827984,0.1100306143790954,-0.2080947471209436,0.8757889547734132,0.7892281939429959,0.8794022862820381,0.7838181723379629,0.84445838348458,Java_high_Java_low_results.csv
69,126,5,high,low,0.1163365119297791,-0.0325640848009067,0.1226557199273795,0.130236313163448,-0.1668758388549414,0.8762275072821145,0.7848223456279417,0.8686017556472488,0.778431204363748,0.833542505521608,Java_high_Java_low_results.csv
69,128,5,high,low,0.1124613214265766,-0.09322776169525,0.1113448850300186,0.1457510104530276,-0.1815332801487332,0.8804274749698936,0.8008778723997162,0.8786803298634632,0.7725735865647652,0.8204221690376222,Java_high_Java_low_results.csv
69,132,5,high,low,0.1141708569882554,-0.0916167435901219,0.0981062978307861,0.1364405233941861,-0.2430171086591407,0.8781565844500825,0.7932222770955586,0.8925780124420271,0.7871217031172709,0.8430171086591406,Java_high_Java_low_results.csv
69,139,5,high,low,0.1251010132057008,-0.0447316856457431,0.1349201451160631,0.1804931067149247,-0.224710722730798,0.8678390468825699,0.7123538304848014,0.855127507334762,0.7239135032844106,0.8417319993265427,Java_high_Java_low_results.csv
69,140,5,high,low,0.1252055260144819,-0.0926858100618428,0.1164204638032971,0.1725956742631434,-0.177057373758,0.8674697702224119,0.7406420338171256,0.8738611666950351,0.7385464155532777,0.8199145166151428,Java_high_Java_low_results.csv
69,164,5,high,low,0.1168335806927732,-0.0529262869442342,0.1048718985050863,0.1260221737378209,-0.1352118388887599,0.8748658712892852,0.7653364898496927,0.8838830357017685,0.8002578209595448,0.81021183888876,Java_high_Java_low_results.csv
69,170,5,high,low,0.1142533521144669,-0.0523047355945742,0.0907513205136046,0.1203548579351411,-0.1859363404443779,0.8775699249386745,0.8137650420816804,0.8987615075032491,0.7807970641042872,0.8421863404443779,Java_high_Java_low_results.csv
69,176,5,high,low,0.1110443373584917,-0.0581941407886535,0.1229988098214479,0.1878097320007122,-0.1660334135015688,0.882128916900404,0.8108652822653641,0.8680368493363054,0.7690316943487916,0.8327000801682356,Java_high_Java_low_results.csv
69,179,5,high,low,0.114737037793496,-0.0751786242289332,0.114638789474355,0.1447282859641403,-0.1808180026002944,0.878748098043651,0.7844911784284755,0.8765933618103187,0.7760680886984561,0.8257759857935717,Java_high_Java_low_results.csv
69,180,5,high,low,0.1254609674798859,-0.0666217882823106,0.1378211511277459,0.1519357931995907,-0.1990988774821892,0.8664872728841213,0.7434621529062913,0.8520375132659093,0.7632326085653259,0.8354625138458257,Java_high_Java_low_results.csv
69,182,5,high,low,0.1103074942248782,-0.1100594334470583,0.1099983517958018,0.132800331596058,-0.1379096581103795,0.8828731116857981,0.8229120609399625,0.8809005248049044,0.789507003770164,0.8197278399285615,Java_high_Java_low_results.csv
