exp_a,exp_b,stimulus,expertise_a,expertise_b,score
26,96,vehicle,high,none,0.7500690091685452
1,181,vehicle,high,none,0.8176197941597785
26,5,vehicle,high,none,0.7422767913501548
82,3,vehicle,high,none,0.7867823436415261
80,116,vehicle,high,none,0.9079153820800818
69,93,vehicle,high,none,0.9079432302588921
68,163,vehicle,high,none,0.7777747698382687
80,3,vehicle,high,none,0.8290269535386767
68,93,vehicle,high,none,0.8827864098010716
68,216,vehicle,high,none,0.8176597026776282
48,201,vehicle,high,none,0.7769233950453694
26,93,vehicle,high,none,0.8821476798078295
26,3,vehicle,high,none,0.8188882938964837
68,154,vehicle,high,none,0.8067110474338175
80,110,vehicle,high,none,0.8524490412112572
69,216,vehicle,high,none,0.8791439492814964
48,196,vehicle,high,none,0.8143725671267811
82,163,vehicle,high,none,0.8085273269878828
26,59,vehicle,high,none,0.8522100631743788
80,106,vehicle,high,none,0.8450820652227126
68,141,vehicle,high,none,0.7652352897302938
68,106,vehicle,high,none,0.8034042451273027
69,211,vehicle,high,none,0.7099190279557727
69,59,vehicle,high,none,0.8074599611755087
48,189,vehicle,high,none,0.738052911764147
69,36,vehicle,high,none,0.8568081208693192
26,36,vehicle,high,none,0.8124439505105786
80,96,vehicle,high,none,0.8973246517196141
68,116,vehicle,high,none,0.7310473878335334
69,204,vehicle,high,none,0.9710075673116645
48,181,vehicle,high,none,0.7538018908173326
69,30,vehicle,high,none,0.8235588891505348
80,93,vehicle,high,none,0.8029573274330869
68,110,vehicle,high,none,0.7004166984869674
69,201,vehicle,high,none,0.8325787301886993
48,163,vehicle,high,none,0.8038429939955328
86,204,vehicle,high,none,0.9705135802834661
86,181,vehicle,high,none,0.806325276350078
87,5,vehicle,high,none,0.7742532310540804
86,163,vehicle,high,none,0.7995384058932388
86,216,vehicle,high,none,0.8724639142792007
87,30,vehicle,high,none,0.7861530791004734
86,201,vehicle,high,none,0.8011650709482472
87,93,vehicle,high,none,0.9116274824642554
86,110,vehicle,high,none,0.7755010258189378
86,189,vehicle,high,none,0.782717761862433
86,211,vehicle,high,none,0.7493624307276812
86,141,vehicle,high,none,0.7799920686792315
86,116,vehicle,high,none,0.7188070221391796
87,36,vehicle,high,none,0.8174563521987234
87,28,vehicle,high,none,0.740139379394824
87,3,vehicle,high,none,0.804376715281578
87,189,vehicle,high,none,0.761599650374337
86,196,vehicle,high,none,0.8009839680533599
87,181,vehicle,high,none,0.7703901409492118
87,106,vehicle,high,none,0.8459761699389159
86,106,vehicle,high,none,0.8494574562469618
87,59,vehicle,high,none,0.824348262228984
86,154,vehicle,high,none,0.8133492195148526
87,116,vehicle,high,none,0.7127350680357795
87,204,vehicle,high,none,0.9667853113896873
118,5,vehicle,high,none,0.7922916504698061
87,201,vehicle,high,none,0.7936532760779876
118,28,vehicle,high,none,0.7684468681852905
87,110,vehicle,high,none,0.7372031440683301
118,93,vehicle,high,none,0.853985874306696
86,96,vehicle,high,none,0.7685352017476329
118,36,vehicle,high,none,0.8421780838363978
118,3,vehicle,high,none,0.8495790192232208
87,141,vehicle,high,none,0.772477198914744
87,216,vehicle,high,none,0.8689657741378162
118,30,vehicle,high,none,0.7973430157479585
87,163,vehicle,high,none,0.802376448817478
118,106,vehicle,high,none,0.8568490500495631
87,96,vehicle,high,none,0.7497753426368041
118,189,vehicle,high,none,0.781403419486728
118,181,vehicle,high,none,0.8130899010295419
87,211,vehicle,high,none,0.7486496948961331
118,116,vehicle,high,none,0.8054701253679549
118,204,vehicle,high,none,0.9247988000395347
118,201,vehicle,high,none,0.7959307205766786
118,163,vehicle,high,none,0.7809760974385846
87,196,vehicle,high,none,0.8311648745911011
118,110,vehicle,high,none,0.7764744692085531
118,216,vehicle,high,none,0.8749063603074617
118,154,vehicle,high,none,0.8603329807228066
178,93,vehicle,high,none,0.852786242002892
118,196,vehicle,high,none,0.8656412459834558
178,30,vehicle,high,none,0.7223986459963606
118,59,vehicle,high,none,0.8028283551152172
118,141,vehicle,high,none,0.8153743128758693
178,3,vehicle,high,none,0.6779976072195758
118,96,vehicle,high,none,0.8189440203424632
178,110,vehicle,high,none,0.7065771070536363
118,12,vehicle,high,none,0.862123814522015
87,12,vehicle,high,none,0.7484328064752644
178,106,vehicle,high,none,0.7709240674618277
178,96,vehicle,high,none,0.7876866871146329
178,181,vehicle,high,none,0.7433190644592794
178,116,vehicle,high,none,0.752623788603242
178,204,vehicle,high,none,0.9107617468668576
178,12,vehicle,high,none,0.7953986939092
178,141,vehicle,high,none,0.8000265493523039
178,28,vehicle,high,none,0.7404159921034391
178,216,vehicle,high,none,0.7771499621004645
178,5,vehicle,high,none,0.7295496957830582
118,211,vehicle,high,none,0.7755506049721425
178,36,vehicle,high,none,0.7656689379706643
178,189,vehicle,high,none,0.7362649958151166
178,201,vehicle,high,none,0.7839884340924074
178,163,vehicle,high,none,0.8005879567185097
178,211,vehicle,high,none,0.7573534177962353
178,59,vehicle,high,none,0.847249384751124
87,154,vehicle,high,none,0.8406568471001491
178,196,vehicle,high,none,0.8148890743610439
178,154,vehicle,high,none,0.8207692327369226
