exp_a,exp_b,stimulus,expertise_a,expertise_b,score
13,115,vehicle,low,medium,0.8157250391673083
13,171,vehicle,low,medium,0.7906709552110954
10,158,vehicle,low,medium,0.8209258931347251
13,169,vehicle,low,medium,0.8554985416581228
13,108,vehicle,low,medium,0.9125943154168622
13,168,vehicle,low,medium,0.8470302269138255
13,105,vehicle,low,medium,0.8527459319543749
13,166,vehicle,low,medium,0.8828173896499544
13,57,vehicle,low,medium,0.8623355669382797
10,55,vehicle,low,medium,0.8742897438738555
13,97,vehicle,low,medium,0.7883295378288019
21,4,vehicle,low,medium,0.7757608413283973
13,53,vehicle,low,medium,0.8798603737230497
13,158,vehicle,low,medium,0.7582980508924309
10,58,vehicle,low,medium,0.8187141085855704
21,66,vehicle,low,medium,0.89318934442008
21,42,vehicle,low,medium,0.8341675266873149
21,53,vehicle,low,medium,0.8548565835598467
21,70,vehicle,low,medium,0.8379699114422027
21,54,vehicle,low,medium,0.8203172406027445
21,88,vehicle,low,medium,0.8547722325021855
21,57,vehicle,low,medium,0.8481911526533106
21,51,vehicle,low,medium,0.8415387766582757
21,62,vehicle,low,medium,0.8700648293577901
21,84,vehicle,low,medium,0.7891708250904117
21,108,vehicle,low,medium,0.8654848312063339
21,58,vehicle,low,medium,0.8087792405592761
21,105,vehicle,low,medium,0.8351216852037971
21,81,vehicle,low,medium,0.8256817079884354
21,73,vehicle,low,medium,0.8097132413738886
21,91,vehicle,low,medium,0.8177183963597148
21,97,vehicle,low,medium,0.7721342003383932
21,115,vehicle,low,medium,0.7845403663416776
21,147,vehicle,low,medium,0.8039882680939598
21,142,vehicle,low,medium,0.8126706590537983
21,61,vehicle,low,medium,0.7792550027636873
21,75,vehicle,low,medium,0.8082078371354487
21,89,vehicle,low,medium,0.7566242549905132
21,155,vehicle,low,medium,0.8160464685487406
21,143,vehicle,low,medium,0.8105459228825943
21,135,vehicle,low,medium,0.7630776891225708
21,145,vehicle,low,medium,0.7508084943277534
21,203,vehicle,low,medium,0.9174249156070047
21,117,vehicle,low,medium,0.7925668280783935
21,169,vehicle,low,medium,0.7955959364866592
21,158,vehicle,low,medium,0.7825394581513853
21,192,vehicle,low,medium,0.8190200627167474
21,72,vehicle,low,medium,0.7650527490155188
21,168,vehicle,low,medium,0.8338235376383164
27,6,vehicle,low,medium,0.8617783134055494
21,210,vehicle,low,medium,0.8334546236573221
21,171,vehicle,low,medium,0.7921926271830196
21,83,vehicle,low,medium,0.8170091038852423
21,206,vehicle,low,medium,0.7729920351762436
21,190,vehicle,low,medium,0.8099013352721349
21,50,vehicle,low,medium,0.8153506823952402
27,4,vehicle,low,medium,0.887001595447513
27,18,vehicle,low,medium,0.8908578014077033
27,16,vehicle,low,medium,0.889712421459107
27,17,vehicle,low,medium,0.8944502156067107
27,19,vehicle,low,medium,0.8269305534030886
27,42,vehicle,low,medium,0.8313830367901792
27,20,vehicle,low,medium,0.886182233964816
27,40,vehicle,low,medium,0.8913331763547009
27,33,vehicle,low,medium,0.8844356817720191
27,51,vehicle,low,medium,0.8300062607536799
27,53,vehicle,low,medium,0.8408475998374807
21,207,vehicle,low,medium,0.8112441495860604
27,54,vehicle,low,medium,0.8562461154469417
21,215,vehicle,low,medium,0.7947952816373132
21,55,vehicle,low,medium,0.8174422847339072
27,58,vehicle,low,medium,0.8628347617968641
27,57,vehicle,low,medium,0.8899907090533571
21,133,vehicle,low,medium,0.8045631163871235
27,66,vehicle,low,medium,0.8861999307132791
27,62,vehicle,low,medium,0.7318917262381305
27,24,vehicle,low,medium,0.9012983792388389
27,55,vehicle,low,medium,0.9370895800162439
27,61,vehicle,low,medium,0.859973764416894
27,32,vehicle,low,medium,0.8670396221074287
21,191,vehicle,low,medium,0.7899761964063172
21,197,vehicle,low,medium,0.8258555992334446
27,25,vehicle,low,medium,0.8869963865357172
27,88,vehicle,low,medium,0.8400502717966549
27,81,vehicle,low,medium,0.8757624705234379
27,73,vehicle,low,medium,0.8866808970546194
27,83,vehicle,low,medium,0.9089784543537532
27,72,vehicle,low,medium,0.8897671973104406
27,70,vehicle,low,medium,0.8705431112359306
27,105,vehicle,low,medium,0.8247095698264536
27,50,vehicle,low,medium,0.9307663985184286
27,143,vehicle,low,medium,0.8829378384224735
27,108,vehicle,low,medium,0.8067500002297854
27,115,vehicle,low,medium,0.9005641452890568
27,117,vehicle,low,medium,0.8807090730737756
21,202,vehicle,low,medium,0.8155591997259031
27,133,vehicle,low,medium,0.8458519318976871
27,135,vehicle,low,medium,0.8773283958566649
27,145,vehicle,low,medium,0.8648331145299035
27,91,vehicle,low,medium,0.900804368598574
27,84,vehicle,low,medium,0.8779843895478437
27,97,vehicle,low,medium,0.8827520217938544
27,75,vehicle,low,medium,0.9021205913431347
27,169,vehicle,low,medium,0.8239744078198025
27,190,vehicle,low,medium,0.8263196140565756
27,158,vehicle,low,medium,0.882414889863166
