exp_a,exp_b,stimulus,expertise_a,expertise_b,score
19,189,vehicle,medium,none,0.8217827576519959
19,201,vehicle,medium,none,0.8281259162893423
19,181,vehicle,medium,none,0.8140137934915883
19,216,vehicle,medium,none,0.8409314424845284
19,163,vehicle,medium,none,0.7562221076483504
19,96,vehicle,medium,none,0.8614232429077731
19,106,vehicle,medium,none,0.8025112064722834
19,116,vehicle,medium,none,0.8324623472395215
20,28,vehicle,medium,none,0.7655556153522773
19,211,vehicle,medium,none,0.8051422094812302
20,93,vehicle,medium,none,0.8989910540935062
20,5,vehicle,medium,none,0.7397074199446458
19,141,vehicle,medium,none,0.8039862850699092
20,36,vehicle,medium,none,0.8175801856367789
20,30,vehicle,medium,none,0.7743612210275214
19,196,vehicle,medium,none,0.8629238802158135
20,110,vehicle,medium,none,0.7211214502616188
20,204,vehicle,medium,none,0.9542043639809277
20,3,vehicle,medium,none,0.8054911536928844
20,106,vehicle,medium,none,0.8363985722302266
20,189,vehicle,medium,none,0.7661562910559786
20,163,vehicle,medium,none,0.8036857017772279
20,201,vehicle,medium,none,0.8138583830224108
20,96,vehicle,medium,none,0.7316588322301403
20,216,vehicle,medium,none,0.8570725466280171
20,141,vehicle,medium,none,0.7753598000556123
20,181,vehicle,medium,none,0.7434786042971275
20,116,vehicle,medium,none,0.7200740734363223
20,59,vehicle,medium,none,0.8407798505783971
19,154,vehicle,medium,none,0.8331955057858598
20,12,vehicle,medium,none,0.7614951503130086
24,5,vehicle,medium,none,0.7658561790274311
24,3,vehicle,medium,none,0.8041610313488736
24,93,vehicle,medium,none,0.8880247341943108
24,36,vehicle,medium,none,0.8329328541708786
24,28,vehicle,medium,none,0.7611026362964761
24,30,vehicle,medium,none,0.8090115577256712
24,204,vehicle,medium,none,0.9596410116372436
20,211,vehicle,medium,none,0.7514019849811686
24,189,vehicle,medium,none,0.7338656597427694
24,110,vehicle,medium,none,0.7432266317796498
24,106,vehicle,medium,none,0.8353754526295728
24,181,vehicle,medium,none,0.7822353006507542
24,201,vehicle,medium,none,0.7934103732095709
20,154,vehicle,medium,none,0.8134964585543185
24,163,vehicle,medium,none,0.8190514245257602
24,116,vehicle,medium,none,0.765642894884638
24,96,vehicle,medium,none,0.7385324134518879
24,141,vehicle,medium,none,0.7634699946805483
20,196,vehicle,medium,none,0.795395428672344
24,59,vehicle,medium,none,0.8445400436046296
24,216,vehicle,medium,none,0.8637948248972105
25,93,vehicle,medium,none,0.8946456772320199
25,28,vehicle,medium,none,0.7970358042901879
25,30,vehicle,medium,none,0.7400694392406523
25,36,vehicle,medium,none,0.8494156089745877
24,211,vehicle,medium,none,0.7357029533057607
25,5,vehicle,medium,none,0.7341314992972617
24,12,vehicle,medium,none,0.773842849951647
25,110,vehicle,medium,none,0.724602254956549
25,204,vehicle,medium,none,0.9673276870429733
25,3,vehicle,medium,none,0.7887284995729684
25,201,vehicle,medium,none,0.7936012374279203
25,189,vehicle,medium,none,0.7948358575852714
25,106,vehicle,medium,none,0.8199620408134786
25,216,vehicle,medium,none,0.8293825952931398
25,116,vehicle,medium,none,0.7287817861543847
25,96,vehicle,medium,none,0.7588693228967501
25,141,vehicle,medium,none,0.7938009845528253
25,59,vehicle,medium,none,0.8535094248064552
24,196,vehicle,medium,none,0.8419122777708442
24,154,vehicle,medium,none,0.8153534023476203
25,181,vehicle,medium,none,0.7732925753459975
32,93,vehicle,medium,none,0.9054279944413458
25,163,vehicle,medium,none,0.8427791285438502
32,3,vehicle,medium,none,0.7621435648755372
32,28,vehicle,medium,none,0.7184613488920047
32,36,vehicle,medium,none,0.8413361258864689
25,211,vehicle,medium,none,0.7570331302841254
32,30,vehicle,medium,none,0.7465244398715707
32,5,vehicle,medium,none,0.7469709445178827
32,204,vehicle,medium,none,0.9610989820127404
32,189,vehicle,medium,none,0.7302761770931774
32,106,vehicle,medium,none,0.8297648131506846
32,201,vehicle,medium,none,0.7644020467157385
32,110,vehicle,medium,none,0.7169247566678763
32,96,vehicle,medium,none,0.7173760408417149
32,181,vehicle,medium,none,0.7514927256932944
25,12,vehicle,medium,none,0.7962047717203032
32,163,vehicle,medium,none,0.7847463507417973
32,216,vehicle,medium,none,0.8318170804514458
32,141,vehicle,medium,none,0.7690179594810328
32,116,vehicle,medium,none,0.6896467176104962
32,12,vehicle,medium,none,0.7808539900629807
33,93,vehicle,medium,none,0.8987233675145948
33,28,vehicle,medium,none,0.7902905813584142
32,59,vehicle,medium,none,0.8166658698111291
33,36,vehicle,medium,none,0.8544254415867157
33,5,vehicle,medium,none,0.8068314527424774
33,30,vehicle,medium,none,0.7808271817001562
25,154,vehicle,medium,none,0.7927677941640899
32,211,vehicle,medium,none,0.7066563172668856
33,3,vehicle,medium,none,0.8212912958173311
33,204,vehicle,medium,none,0.9599975680718664
32,154,vehicle,medium,none,0.8221182978015612
25,196,vehicle,medium,none,0.784188674098053
33,106,vehicle,medium,none,0.8395828017658578
32,196,vehicle,medium,none,0.8233746134900315
33,201,vehicle,medium,none,0.830429620377447
33,189,vehicle,medium,none,0.7977377411733645
33,110,vehicle,medium,none,0.7853094736251155
33,181,vehicle,medium,none,0.8116497699215026
33,96,vehicle,medium,none,0.7949041038304673
33,216,vehicle,medium,none,0.8594835245979868
33,116,vehicle,medium,none,0.7912875142870301
33,141,vehicle,medium,none,0.7987647891606839
33,59,vehicle,medium,none,0.8535316944093911
40,93,vehicle,medium,none,0.8788097190747152
40,3,vehicle,medium,none,0.8481648106072811
33,12,vehicle,medium,none,0.8129677765734292
40,28,vehicle,medium,none,0.7801881815331574
40,36,vehicle,medium,none,0.8069676578082616
40,30,vehicle,medium,none,0.807928742450303
40,5,vehicle,medium,none,0.7832838646866167
33,163,vehicle,medium,none,0.8554368176015302
40,110,vehicle,medium,none,0.7641333686665923
40,204,vehicle,medium,none,0.9212282551761914
33,211,vehicle,medium,none,0.7826052373913133
40,106,vehicle,medium,none,0.8112914688035121
40,181,vehicle,medium,none,0.7936192524953165
40,189,vehicle,medium,none,0.8146166263344699
40,96,vehicle,medium,none,0.8012691902111359
40,116,vehicle,medium,none,0.7956543193326158
40,201,vehicle,medium,none,0.8046348656888248
40,163,vehicle,medium,none,0.7846812525831487
40,216,vehicle,medium,none,0.8633783417784037
40,59,vehicle,medium,none,0.7929671194205191
42,93,vehicle,medium,none,0.8293318047027703
42,28,vehicle,medium,none,0.8150315065732587
42,36,vehicle,medium,none,0.815344513169447
40,141,vehicle,medium,none,0.7783955544377641
33,196,vehicle,medium,none,0.8177911898470237
42,5,vehicle,medium,none,0.7776598204315517
42,3,vehicle,medium,none,0.8295479079782332
42,110,vehicle,medium,none,0.791283994320228
33,154,vehicle,medium,none,0.8107388491661253
42,30,vehicle,medium,none,0.7784977995814997
40,12,vehicle,medium,none,0.8442647280588522
42,106,vehicle,medium,none,0.8178011960025904
42,204,vehicle,medium,none,0.8904144101683723
40,211,vehicle,medium,none,0.7766538743521335
