exp_a,exp_b,stimulus,expertise_a,expertise_b,score
118,34,vehicle,high,low,0.8155757460272138
118,31,vehicle,high,low,0.8262135106141661
87,176,vehicle,high,low,0.7872534313792824
118,37,vehicle,high,low,0.8343166215472829
118,56,vehicle,high,low,0.7991543180405353
118,43,vehicle,high,low,0.8496389040886454
118,44,vehicle,high,low,0.8289787218439495
118,65,vehicle,high,low,0.8178191973188026
118,60,vehicle,high,low,0.8267406378403951
118,74,vehicle,high,low,0.7810353197896434
118,63,vehicle,high,low,0.7875968451733829
118,78,vehicle,high,low,0.7777278967240862
118,94,vehicle,high,low,0.8230345057228067
87,60,vehicle,high,low,0.7738277571021903
118,79,vehicle,high,low,0.8220711919892253
118,77,vehicle,high,low,0.8573991679389703
118,99,vehicle,high,low,0.8557981196848439
118,64,vehicle,high,low,0.8813107798966883
118,104,vehicle,high,low,0.8199737031618496
87,170,vehicle,high,low,0.7377005868067757
118,139,vehicle,high,low,0.7886507157399579
118,124,vehicle,high,low,0.8560291146277752
118,126,vehicle,high,low,0.85968128564962
118,13,vehicle,high,low,0.861373283152577
118,35,vehicle,high,low,0.8147103541994237
118,132,vehicle,high,low,0.8627734826371827
118,114,vehicle,high,low,0.7884147728239849
87,183,vehicle,high,low,0.7688948123518103
118,164,vehicle,high,low,0.8464778183555294
118,172,vehicle,high,low,0.8193095820704601
118,128,vehicle,high,low,0.8495905721196368
118,180,vehicle,high,low,0.7607870054202169
118,101,vehicle,high,low,0.9001854206140248
118,170,vehicle,high,low,0.8205249538301188
118,41,vehicle,high,low,0.8305725610679651
118,200,vehicle,high,low,0.8021476692079512
87,140,vehicle,high,low,0.7907006199585954
178,27,vehicle,high,low,0.8227578082987508
118,140,vehicle,high,low,0.8264143925837261
178,10,vehicle,high,low,0.7936583134018925
178,29,vehicle,high,low,0.790105142050487
178,34,vehicle,high,low,0.8353175396877551
178,31,vehicle,high,low,0.7642652981234673
87,164,vehicle,high,low,0.8110817681255034
86,64,vehicle,high,low,0.790531755583769
178,37,vehicle,high,low,0.7947067598627128
178,56,vehicle,high,low,0.8035054499130427
118,183,vehicle,high,low,0.8007171057165545
178,44,vehicle,high,low,0.8119183457681924
178,43,vehicle,high,low,0.7991684967837259
118,179,vehicle,high,low,0.8639459319393169
178,65,vehicle,high,low,0.8335238560436434
178,13,vehicle,high,low,0.8609502301242802
178,78,vehicle,high,low,0.7472052720961166
178,60,vehicle,high,low,0.8148007755007048
87,179,vehicle,high,low,0.7650788438918682
178,114,vehicle,high,low,0.781312432329895
118,182,vehicle,high,low,0.8520871455644267
178,79,vehicle,high,low,0.7922955370943572
178,99,vehicle,high,low,0.7945117655794762
178,104,vehicle,high,low,0.8339159576162867
178,94,vehicle,high,low,0.7814677208291424
178,124,vehicle,high,low,0.7538169151138602
178,74,vehicle,high,low,0.7783279638182311
178,139,vehicle,high,low,0.7637665763143353
178,132,vehicle,high,low,0.8174003819179664
178,140,vehicle,high,low,0.71988240297642
178,126,vehicle,high,low,0.798517552628496
118,176,vehicle,high,low,0.8370932498448211
178,180,vehicle,high,low,0.7897615426180262
178,170,vehicle,high,low,0.820161810040483
178,35,vehicle,high,low,0.8310721759378494
178,63,vehicle,high,low,0.7945794856395981
178,176,vehicle,high,low,0.8363479162324842
87,182,vehicle,high,low,0.8021444896747169
178,77,vehicle,high,low,0.8307207373194804
178,200,vehicle,high,low,0.810662806338466
178,179,vehicle,high,low,0.8235766023108555
178,101,vehicle,high,low,0.893256784396005
178,21,vehicle,high,low,0.8163810155061033
178,41,vehicle,high,low,0.7775136292495914
178,172,vehicle,high,low,0.8261766113447145
178,182,vehicle,high,low,0.8168601311677627
178,164,vehicle,high,low,0.745276178846439
178,183,vehicle,high,low,0.791113977636294
87,101,vehicle,high,low,0.8342648565418656
178,128,vehicle,high,low,0.8695026284090873
178,64,vehicle,high,low,0.8568871135609417
