exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration,source_file
1,13,2,high,low,0.1161894543182271,-0.0468461093656396,0.1153796822837256,0.1878982772676042,-0.2187354250527118,Java_high_Java_low_results.csv
1,21,2,high,low,0.1308924371380214,-0.0744483090961718,0.1667145307824058,0.1260239787262751,-0.1206666516184934,Java_high_Java_low_results.csv
1,27,2,high,low,0.1357727293634455,-0.0143634314759288,0.1311490736101234,0.2006120025477499,-0.1865095086713277,Java_high_Java_low_results.csv
1,29,2,high,low,0.1163084000435563,-0.1058896609542192,0.0988613372122276,0.1016834147616168,-0.1523263452998015,Java_high_Java_low_results.csv
1,31,2,high,low,0.1095574832374937,-0.0254047060281488,0.1276863251463424,0.1371161051292323,-0.1112727870346023,Java_high_Java_low_results.csv
1,34,2,high,low,0.1020794678097413,-0.1057772495563857,0.0887364048339147,0.1406540133682847,-0.1694351615637094,Java_high_Java_low_results.csv
1,35,2,high,low,0.121251924194233,-0.0022319244685004,0.1225280877150157,0.1825054417318998,-0.2505557981335957,Java_high_Java_low_results.csv
1,37,2,high,low,0.1145223125980643,-0.0993043812484616,0.1244067592078822,0.1334884649940028,-0.1357100229274455,Java_high_Java_low_results.csv
1,41,2,high,low,0.1167103009729758,-0.1445224512132883,0.111265978687245,0.1602558081340812,-0.1039927048387778,Java_high_Java_low_results.csv
1,43,2,high,low,0.12326670386255,-0.0789140139633592,0.1383691970074422,0.1953085502558148,-0.1115864282708462,Java_high_Java_low_results.csv
1,44,2,high,low,0.1218277551553541,-0.0934286187519749,0.1239105659790154,0.1298333414839411,-0.0982415541419028,Java_high_Java_low_results.csv
1,56,2,high,low,0.1134162781465857,-0.0858335009544848,0.1036255821976064,0.167707308801891,-0.2057926989635523,Java_high_Java_low_results.csv
1,60,2,high,low,0.1238105655910465,-0.1095578307049209,0.1329900738707261,0.1639163191815732,-0.1735461224734776,Java_high_Java_low_results.csv
1,63,2,high,low,0.1150632887622853,-0.0115157790301182,0.1062059640754766,0.1774166076975905,-0.1674624448052269,Java_high_Java_low_results.csv
1,64,2,high,low,0.1294898748927931,-0.0176248654767321,0.1569373807057412,0.1655229107509706,-0.168472752980895,Java_high_Java_low_results.csv
1,65,2,high,low,0.1175803599782224,-0.0369071687136793,0.1427209161830614,0.1006556559073252,-0.121142234109866,Java_high_Java_low_results.csv
1,67,2,high,low,0.1107565925954783,-0.0788203588721583,0.1258625309867289,0.1355390271605254,-0.1404217139265904,Java_high_Java_low_results.csv
1,71,2,high,low,0.1272772856678841,-0.0410701204917386,0.1402544620610177,0.1239330237131025,-0.0891653230633281,Java_high_Java_low_results.csv
1,74,2,high,low,0.1155096409521271,-0.1014564693661589,0.1237450228286799,0.1262532507948324,-0.2134619468088198,Java_high_Java_low_results.csv
1,77,2,high,low,0.1239567363264524,0.058547568575396,0.1578560294765987,0.1824624582090447,-0.1855762798607446,Java_high_Java_low_results.csv
1,78,2,high,low,0.1162452309192039,-0.1084214587862212,0.1177131237278141,0.1635418139581823,-0.1532108456678148,Java_high_Java_low_results.csv
1,79,2,high,low,0.1189704259835009,-0.0039075726535184,0.1306644779356838,0.1812369610690505,-0.1707012028416586,Java_high_Java_low_results.csv
1,94,2,high,low,0.1225400386962733,-0.0981931484137378,0.099987517098495,0.0965393071352359,-0.1721188174983628,Java_high_Java_low_results.csv
1,99,2,high,low,0.1087235252078173,-0.0235561554337245,0.0992530864722467,0.1391259400319874,-0.1063791948330818,Java_high_Java_low_results.csv
1,101,2,high,low,0.1092552392889534,0.017475559967777,0.1111817493793169,0.1179883553230164,-0.0804651741238768,Java_high_Java_low_results.csv
1,104,2,high,low,0.1179135861399436,-0.0589800461807576,0.1392540315931343,0.1175855303608772,-0.1262146432604128,Java_high_Java_low_results.csv
1,107,2,high,low,0.1076099792556687,-0.085358185994206,0.1022084590325996,0.1168027339040927,-0.2049429133031033,Java_high_Java_low_results.csv
1,124,2,high,low,0.1225394606245317,-0.0925205655708305,0.1028136559306199,0.1487779717071204,-0.1325512342824938,Java_high_Java_low_results.csv
1,126,2,high,low,0.1197165801900358,-0.0784938202894621,0.1269241210710426,0.1095822268276457,-0.1231739756418202,Java_high_Java_low_results.csv
1,128,2,high,low,0.1137178126361508,-0.0988403419392854,0.1194043892525003,0.1358539490473916,-0.1574900818410098,Java_high_Java_low_results.csv
1,132,2,high,low,0.1319354541104398,-0.0801613223998114,0.146273176332033,0.1297143191978974,-0.099943305511244,Java_high_Java_low_results.csv
1,138,2,high,low,0.1206289070982988,-0.0428559359635097,0.0986602949925956,0.1256780808277504,-0.1997454275688983,Java_high_Java_low_results.csv
1,140,2,high,low,0.1198169890245337,-0.1426553168125719,0.1139213470727327,0.1664869910256684,-0.097194582010134,Java_high_Java_low_results.csv
1,162,2,high,low,0.1138240938502312,-0.0405722717454202,0.1185103025503967,0.131676734104868,-0.1555722849554023,Java_high_Java_low_results.csv
1,164,2,high,low,0.1062743955810832,-0.1394679845698297,0.1150005336413829,0.1373446478032997,-0.1211737527328755,Java_high_Java_low_results.csv
1,172,2,high,low,0.1161722662135247,-0.0239761433411778,0.1200384800659535,0.1398573462871951,-0.2332024287673032,Java_high_Java_low_results.csv
1,176,2,high,low,0.1256241059010272,0.024882542757956,0.1849002154740592,0.1491296732454072,-0.1582903856373814,Java_high_Java_low_results.csv
1,179,2,high,low,0.1230102799884688,-0.0387770457453576,0.1392036524557336,0.1578243232207283,-0.2170725923270853,Java_high_Java_low_results.csv
1,180,2,high,low,0.1108349781561894,-0.1140396612969757,0.1063495227577007,0.1695651985767748,-0.1772927633881538,Java_high_Java_low_results.csv
1,182,2,high,low,0.1121318457649431,-0.0598902299555841,0.1377489761402351,0.1232775624597907,-0.1252266507989943,Java_high_Java_low_results.csv
1,183,2,high,low,0.1119406464166055,-0.0538865525770577,0.1296613978666878,0.1221404109863666,-0.1538945725840051,Java_high_Java_low_results.csv
1,186,2,high,low,0.1248404266731317,-0.0604667586365343,0.1221513822425659,0.1333463302337074,-0.2130439071119233,Java_high_Java_low_results.csv
1,200,2,high,low,0.1066389999466789,-0.0267316057911969,0.0940418416730376,0.160398687521075,-0.1622037797154334,Java_high_Java_low_results.csv
26,13,2,high,low,0.1155818875535757,-0.0605112526733181,0.1086489723364185,0.1274155921152902,-0.2284756343028696,Java_high_Java_low_results.csv
26,21,2,high,low,0.1208552711746427,-0.0194148887427186,0.1104547483053283,0.157465362481923,-0.1754957393763949,Java_high_Java_low_results.csv
26,27,2,high,low,0.1159710457008643,-0.0348493882513583,0.1517394832050672,0.1996998208241871,-0.26874683459272,Java_high_Java_low_results.csv
26,29,2,high,low,0.1148265677623419,-0.155234832909096,0.105651108292133,0.144837503235773,-0.2402614617382925,Java_high_Java_low_results.csv
26,31,2,high,low,0.1108524980523291,-0.0428589193989445,0.1136915837188404,0.1688504348027734,-0.2325812404508864,Java_high_Java_low_results.csv
26,34,2,high,low,0.1148960172490409,-0.0911508745846108,0.1078106880044055,0.1340993178374333,-0.2445587304544565,Java_high_Java_low_results.csv
26,35,2,high,low,0.1058361738251209,-0.0613245491372068,0.1066190552486502,0.1384573277659585,-0.1860613093912991,Java_high_Java_low_results.csv
26,37,2,high,low,0.1088529633986817,-0.0876993327973645,0.0974400005601432,0.1484173579980406,-0.1870027758776969,Java_high_Java_low_results.csv
26,41,2,high,low,0.1181809161563518,-0.0848727932679186,0.1208492393341648,0.1300512464999034,-0.1451697146908921,Java_high_Java_low_results.csv
26,43,2,high,low,0.111942004988482,-0.0550522672755277,0.1000201724318956,0.113323558986989,-0.2286954143003818,Java_high_Java_low_results.csv
26,44,2,high,low,0.1215273985308855,-0.0805804705438824,0.1340267103175586,0.1432345817655237,-0.2009110260115304,Java_high_Java_low_results.csv
26,56,2,high,low,0.1133147303350136,0.0066574274337829,0.1101073382154379,0.1143983311654182,-0.1929244501156404,Java_high_Java_low_results.csv
26,60,2,high,low,0.1157243219771504,-0.0775822064457368,0.126742646131564,0.1864345404144202,-0.2155304427804441,Java_high_Java_low_results.csv
26,63,2,high,low,0.1115928879730562,-0.0586661683481877,0.1188827741481336,0.1278204382297104,-0.1820490451664483,Java_high_Java_low_results.csv
26,64,2,high,low,0.1172105027394054,-0.0043773122578508,0.1486735024781673,0.156097312773642,-0.2077046685647532,Java_high_Java_low_results.csv
26,65,2,high,low,0.1134848539596941,-0.0177046661658275,0.1110623571336821,0.1096547080271326,-0.2493271040451341,Java_high_Java_low_results.csv
26,67,2,high,low,0.1146687855813665,-0.0299250292681239,0.1162661642641629,0.1465473273338077,-0.247900006699174,Java_high_Java_low_results.csv
