session_id,trial_id,name,onset,offset,duration,amplitude,dispersion,disposition,peak_velocity,location,location_x,location_y,trial_index,RECORDING_SESSION_LABEL,code,render,expertise
5,14,fixation.ivt,5188,5397,209,0.1908293561423069,0.2651980299772066,0.090744093008513,17.544645735847816,[686.07571429 539.115     ],686.0757142857143,539.1150000000001,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,5458,5563,105,0.1724817416855474,0.2288601854836818,0.0894197317628154,17.444078838680046,[645.37028302 283.19009434],645.370283018868,283.19009433962265,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,5617,6182,565,0.4241005478485736,0.5988233818714388,0.3029196074901334,18.940824305563343,[406.27438163  60.83719081],406.27438162544166,60.83719081272085,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,6246,6673,427,0.3609875221923959,0.5103699646804216,0.3492045953520185,19.901152015461605,[655.58504673 222.19088785],655.5850467289719,222.1908878504673,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,6733,6850,117,0.1308714866525406,0.1792598765507307,0.059738880803019,19.25512492340285,[504.21016949  91.03050847],504.2101694915253,91.03050847457632,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,6866,7125,259,0.1532763330324664,0.2162328832545927,0.1109529172697633,18.002494365256243,[481.68038462  72.71096154],481.6803846153846,72.71096153846155,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,7149,7450,301,0.1782527257526872,0.2470479030022776,0.1388099781223553,17.150372845512994,[530.77152318  66.53774834],530.7715231788079,66.53774834437087,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,7468,7865,397,0.1505262049210811,0.2126968282775898,0.0552125222054342,19.822751586329023,[580.62211055  62.7919598 ],580.6221105527638,62.791959798994974,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,7891,8306,415,0.1955597622275747,0.2745896435090849,0.1028380101248349,18.314406237209393,[531.54711538 108.94338942],531.5471153846155,108.94338942307692,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,8324,8695,371,0.2081439091116457,0.2738378583013023,0.1925424892574888,19.0029858050699,[588.11236559 115.72889785],588.1123655913979,115.72889784946236,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,8712,9099,387,0.2054832145299436,0.2827447994864087,0.1505073802750838,14.499758091601356,[632.80837629 110.33814433],632.8083762886598,110.3381443298969,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,9118,9453,335,0.1445222572681868,0.2034595517379571,0.0887961939196093,16.883930776411,[673.0764881  108.36502976],673.076488095238,108.36502976190476,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,9475,9968,493,0.1457660405311304,0.2050992571284364,0.0458468747937032,19.544222760207056,[599.71831984 118.23259109],599.7183198380567,118.2325910931174,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,10015,10420,405,0.2092311383338056,0.2745492500195201,0.1724001521828237,15.58737646945004,[579.30369458 207.4226601 ],579.3036945812809,207.4226600985222,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,10447,10664,217,0.1648441480691464,0.2325660808717398,0.0871543045939879,19.93588481158313,[636.23004587 210.19426606],636.2300458715596,210.1942660550459,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,10687,11019,332,0.1736111171456646,0.2454982765764981,0.0553655883365487,17.233330239332354,[541.67582583 217.42672673],541.6758258258259,217.4267267267267,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,11043,11352,309,0.18020924538034,0.232245401593433,0.1696343402579838,19.452669753842816,[587.95951613 215.48403226],587.9595161290323,215.48403225806453,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,11368,11650,282,0.1608682356950136,0.2248039610921957,0.1179226856965006,16.71005851026626,[643.24946996 218.3254417 ],643.2494699646642,218.32544169611307,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,11670,11918,248,0.1036266277005249,0.1460362231196601,0.065072507566361,19.95615745782327,[666.32550201 212.17650602],666.3255020080321,212.1765060240963,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,12065,12314,249,0.2326186668552672,0.3078724996431727,0.1754450272484385,16.738957331710967,[621.4848 115.5492],621.4847999999998,115.54919999999998,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,12348,12586,238,0.10408581951103,0.142444302841822,0.0402848033128716,19.16984994968856,[562.45460251 116.91129707],562.4546025104604,116.91129707112977,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,12642,13035,393,0.1543773977608696,0.2180686978629324,0.0645229922191128,16.867571598211956,[601.8784264  267.10076142],601.8784263959391,267.1007614213198,2,S5T14,c3,r3,Beginner
5,14,fixation.ivt,13047,13500,453,0.2191739413810617,0.2862216026204045,0.1757855606509157,19.551397125787688,[580.70484581 274.97665198],580.704845814978,274.9766519823788,2,S5T14,c3,r3,Beginner
