session_id,trial_id,name,onset,offset,duration,amplitude,dispersion,disposition,peak_velocity,location,location_x,location_y,trial_index,RECORDING_SESSION_LABEL,code,render,expertise
9,7,fixation.ivt,1348,1564,216,0.1864877482772336,0.2628437525801414,0.0661643318958999,11.955639407279827,[960.99447005 552.95299539],960.9944700460832,552.9529953917053,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,1649,1749,100,0.195707937599543,0.260293186727365,0.1578034142041804,17.10900078816148,[475.88168317 100.77623762],475.8816831683167,100.7762376237624,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,1847,2151,304,0.4283325869855709,0.6056027896021554,0.3957294965414185,19.580747667153343,[376.67081967  48.0252459 ],376.67081967213113,48.02524590163934,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,2269,2408,139,0.4517278669297846,0.6308243161429239,0.4289076788251869,18.241686086988555,[413.58071429  47.23321429],413.5807142857143,47.23321428571428,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,2549,2746,197,0.2832923897199583,0.3713019135591011,0.2757159648088087,16.86671926894387,[538.04318182  69.18434343],538.0431818181819,69.18434343434343,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,2767,2882,115,0.1531105101500398,0.2027553757028624,0.1303152524414707,19.89933500454802,[562.64741379  62.71939655],562.6474137931034,62.71939655172411,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,2902,3209,307,0.1489803809844898,0.2088080017653233,0.0511425095598122,15.66279558731022,[600.41574675  58.79626623],600.4157467532467,58.79626623376623,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,3226,3471,245,0.1746450857870386,0.2464440351492101,0.1412015347806041,19.44312596024447,[645.3152439   57.17052846],645.315243902439,57.17052845528454,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,3486,3872,386,0.1910999319476644,0.2399786988880912,0.0999426088300761,16.530730671720832,[688.25813953  56.38062016],688.2581395348836,56.38062015503877,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,3917,4069,152,0.1500193725548145,0.2120223801929786,0.0653522932944434,17.979508238106757,[458.05947712 144.72712418],458.05947712418293,144.72712418300654,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,4087,4217,130,0.1274905431357908,0.1795965003072108,0.0574893748344807,19.60711793794796,[478.07480916 134.10229008],478.07480916030534,134.1022900763359,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,4235,4487,252,0.2367764628748373,0.3251671817512864,0.100500020361798,18.16966213441196,[554.92885375 146.71462451],554.9288537549407,146.71462450592887,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,4515,4643,128,0.066078182043723,0.0913623443034534,0.0253756088447887,18.581641822177396,[598.31317829 136.45348837],598.3131782945736,136.453488372093,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,4658,5086,428,0.1643544489431756,0.2310446840908362,0.0998054126621466,15.5163826781139,[634.03764569 137.40641026],634.0376456876456,137.40641025641028,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,5102,5259,157,0.3688951317845752,0.4626978974619486,0.3298820809922663,19.75177471205748,[677.14873418 129.78227848],677.1487341772151,129.78227848101267,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,5355,5661,306,0.2428776259058221,0.3417073287049348,0.1250632378023286,17.911497176798147,[571.81172638 155.47263844],571.8117263843648,155.47263843648207,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,5689,6021,332,0.1368748622731018,0.1760231221865709,0.0849264350314857,19.4943766951216,[589.14414414 204.47147147],589.1441441441441,204.47147147147143,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,6041,6423,382,0.2137834098509266,0.2995517125641171,0.1505966297687193,19.92529650004885,[661.99751958 189.20287206],661.9975195822454,189.20287206266315,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,6455,6845,390,0.1378246114720407,0.194615634586512,0.1044396150792983,17.900592204187944,[727.60025575 185.60434783],727.6002557544757,185.60434782608695,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,6862,7285,423,0.2202734333016935,0.3106417384705402,0.2004577360424567,15.32371723984681,[777.78761792 175.32122642],777.7876179245281,175.32122641509437,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,7300,7516,216,0.2140477717706626,0.2810859467299718,0.1379483800878198,17.828569927965695,[809.60737327 168.43847926],809.6073732718894,168.4384792626728,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,7665,7872,207,0.4917192663902727,0.5928024576234314,0.3473574646139803,18.555080444701645,[859.62548077 184.66634615],859.6254807692306,184.66634615384615,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,7886,8340,454,0.7383408292614322,0.9054514102074762,0.7365867664719189,15.407177957787235,[900.5356044  160.66846154],900.5356043956044,160.66846153846151,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,8396,8563,167,0.1280331253188998,0.178368581709174,0.0662307608661877,17.201775698073394,[537.87142857 239.88839286],537.8714285714285,239.8883928571429,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,8585,8756,171,0.0833158064724606,0.1158398361033059,0.0179675628189152,16.35939200101807,[566.24011628 263.75319767],566.2401162790698,263.7531976744186,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,8780,8904,124,0.1135079134439437,0.1604768150512976,0.0815398022171304,18.794191229747828,[592.1428 265.5888],592.1428000000001,265.5888000000001,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,8925,9077,152,0.3653830669702176,0.4864343309934007,0.3072958083946202,19.894079410201375,[624.46764706 268.49477124],624.4676470588234,268.4947712418301,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,9198,9424,226,0.2777623114032633,0.3888093581935816,0.1810409156992742,15.69106288559354,[657.08612335 234.64295154],657.0861233480177,234.64295154185024,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,9462,9585,123,0.1312439246102497,0.1719491423177181,0.094224226251869,19.57181728508943,[675.09233871 168.74274194],675.0923387096774,168.74274193548385,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,9612,9808,196,0.2318164618911481,0.2960786537838302,0.1103529891976886,19.922466214524793,[651.79086294 145.83959391],651.7908629441625,145.83959390862944,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,9831,10163,332,0.2176264154045535,0.3010869611218343,0.1249915984530033,16.6701329580033,[622.19894895 139.72207207],622.1989489489489,139.7220720720721,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,10208,10453,245,0.2340301081676664,0.3304138996222256,0.1169707931367263,19.292056247177868,[741.74390244 248.22276423],741.7439024390245,248.2227642276423,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,10599,10912,313,0.5391152397053635,0.7048404359708798,0.3600186221844028,16.15487946438618,[829.42261146 230.14474522],829.4226114649681,230.1447452229299,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,10952,11082,130,0.1417489161607982,0.1968124195463385,0.1155550051752642,16.425752687451936,[688.29122137 281.11335878],688.2912213740459,281.11335877862587,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,11107,11294,187,0.1697899953519106,0.2389143237150222,0.071848887976616,17.399183890139962,[590.30212766 318.55531915],590.3021276595744,318.5553191489361,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,11315,11652,337,0.37996220845425,0.5342883357662576,0.3375284327307537,19.99208606096559,[621.81360947 325.68328402],621.8136094674556,325.68328402366865,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,11750,12304,554,0.2759875481781553,0.3902930930012962,0.135452089855179,14.253782760160387,[685.1436036  327.21828829],685.1436036036037,327.21828828828825,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,12331,12622,291,0.1311382111003936,0.1853300779742843,0.0494020676793565,19.713477619770025,[732.47226027 305.29178082],732.4722602739726,305.2917808219178,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,12658,12792,134,0.119821713555678,0.1592916419185988,0.0957365045174202,15.710046338011026,[633.74555556 330.34296296],633.7455555555555,330.342962962963,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,13034,13202,168,0.2088079593366916,0.2939158976064568,0.0966365042742055,18.201730909366155,[747.94289941 315.28017751],747.942899408284,315.28017751479285,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,13223,13503,280,0.3790523159496794,0.4527816635548953,0.3721203583764746,19.25437051649327,[793.13718861 315.35053381],793.1371886120996,315.3505338078292,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,13526,13741,215,0.1258484533585727,0.1779653080804051,0.0739882515824377,12.477632902681783,[841.63518519 305.5412037 ],841.6351851851849,305.5412037037037,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,13767,13941,174,0.3853678999079415,0.5187419550329313,0.3144099930899028,17.139746655038085,[886.71628571 296.95      ],886.7162857142857,296.95,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,14043,14386,343,0.4966916004033221,0.6160859570534942,0.3410683964628053,19.086672824351893,[886.67776163 281.8744186 ],886.677761627907,281.8744186046512,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,14433,14638,205,0.1262863090662203,0.1675486237786083,0.0933929326816981,19.22596271605393,[623.55048544 317.85194175],623.5504854368933,317.8519417475728,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,14659,14903,244,0.1442236508794758,0.20350879019123,0.0446999163890827,18.76430413216894,[578.16979592 326.43244898],578.1697959183675,326.4324489795918,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,14935,15167,232,0.0947400732885691,0.1327464755415714,0.044837309563729,16.552397142617366,[618.57746781 265.34034335],618.5774678111588,265.3403433476395,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,15204,15330,126,0.2106420903462693,0.2964494013005421,0.1446572787002719,18.210346536391697,[713.6992126  257.41377953],713.6992125984254,257.4137795275592,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,15376,15631,255,0.1612109207225568,0.2278775449276047,0.0893261971268811,19.511505509980417,[720.66230469 176.18125   ],720.6623046875,176.18125,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,15667,15877,210,0.2505087180691115,0.3536672783875723,0.1030348948969453,19.866148092072443,[644.15379147 135.6       ],644.1537914691944,135.6,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,15983,16109,126,0.3850292875199526,0.534075931661036,0.2580033540590664,19.989794756129708,[570.82204724 134.81496063],570.8220472440942,134.81496062992125,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,16144,16259,115,0.3478654048185034,0.4680068163571711,0.2942307581867742,19.011258036880346,[554.43534483 100.82672414],554.4353448275859,100.82672413793104,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,16353,16534,181,0.187326109749198,0.2424281350118029,0.153015255524302,19.775906483861345,[496.04203297 143.29010989],496.04203296703304,143.2901098901099,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,16550,16744,194,0.1837876985290314,0.2597795495809798,0.1542606036081509,16.089893687315698,[536.45179487 143.25589744],536.4517948717947,143.25589743589745,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,16775,17201,426,0.3272994556096838,0.4119002173193831,0.3091356374191356,18.03742002585125,[642.40995316 133.45339578],642.4099531615925,133.45339578454335,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,17269,17376,107,0.2766694373887483,0.3856419800041921,0.1712522578787718,16.281844073201572,[673.07361111 363.71435185],673.0736111111112,363.71435185185186,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,17543,18023,480,0.6810812607222172,0.9459712949515584,0.4906136291928173,19.721540125046015,[632.92349272 361.96091476],632.9234927234927,361.9609147609147,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18052,18217,165,0.1863658159187,0.257531843322214,0.1472799826728953,17.044652639264047,[549.88313253 367.89337349],549.8831325301205,367.8933734939759,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18235,18355,120,0.1177835973125966,0.1582415496291531,0.0805284776928429,18.83670677400545,[536.33842975 373.11859504],536.3384297520662,373.1185950413224,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18372,18496,124,0.1768326377222854,0.2500789983756579,0.1187802969980571,19.161112896382733,[601.354  359.5568],601.3540000000002,359.55679999999995,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18518,18648,130,0.1405715508081476,0.1981430487928266,0.0541101252486644,19.09499569010423,[654.45801527 341.34160305],654.4580152671756,341.34160305343516,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18670,18854,184,0.149902617111342,0.1994487240398115,0.1272142606407331,19.946191949991185,[675.44162162 334.6672973 ],675.4416216216216,334.6672972972973,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,18870,19103,233,0.1509972722293663,0.2135110952824597,0.079784764394292,19.120053638000556,[688.90064103 333.77222222],688.9006410256411,333.7722222222223,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,19121,19233,112,0.1793704254662434,0.2519877613561752,0.099433746615128,18.443210860008072,[652.35088496 345.26061947],652.3508849557519,345.26061946902644,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,19375,19585,210,0.2695369524700454,0.3456524311881619,0.1237738205729372,18.34452095432765,[658.93483412 367.40521327],658.9348341232228,367.40521327014216,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,19611,19741,130,0.1502231442137085,0.2122763142643622,0.0534564685804543,19.65949481735215,[574.45801527 383.92977099],574.4580152671756,383.9297709923664,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,19759,19978,219,0.1793709015158552,0.253341013099654,0.1082652368715888,15.963309597372955,[552.70909091 421.89431818],552.7090909090908,421.8943181818181,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,20000,20129,129,0.1403826511247032,0.1882678079236464,0.1272175963728306,14.628589544299226,[619.32769231 413.64846154],619.3276923076924,413.6484615384616,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,20146,20277,131,0.2488157710823644,0.3380235296391478,0.1785791418183343,15.514825089701686,[686.57424242 407.16287879],686.5742424242425,407.1628787878788,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,20408,20612,204,0.4682165982282057,0.6101610965591489,0.3906612983171472,19.085315451539277,[778.3297561  394.96439024],778.329756097561,394.9643902439024,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,20660,20792,132,0.1030576289357363,0.1457397357576892,0.0404989790210563,13.839472012019687,[817.18308271 381.30338346],817.1830827067669,381.3033834586466,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,20841,21006,165,0.298806115866348,0.4004432081811413,0.2631999679573599,19.05845302926809,[583.04518072 459.59427711],583.0451807228916,459.5942771084337,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,21028,21202,174,0.1259597291034005,0.1708498348002916,0.1022234957883134,14.972657400497068,[548.018      460.22257143],548.018,460.2225714285714,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,21224,21369,145,0.2370517315169495,0.3346494829016202,0.2017821769964926,18.24045088186349,[532.44794521 458.36472603],532.4479452054794,458.3647260273973,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,21463,21761,298,0.338877488002458,0.4606610427721573,0.2966357591907381,19.115062587817672,[576.78060201 465.040301  ],576.7806020066889,465.04030100334455,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,21806,22214,408,0.2226862184126303,0.2949275528107973,0.0977451286330959,18.37089084813315,[641.22982885 597.20244499],641.2298288508557,597.202444987775,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,22248,22450,202,0.1375701683143302,0.1859367040109354,0.0965512308834487,16.523543556861593,[727.33448276 610.89039409],727.3344827586208,610.89039408867,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,22622,22844,222,0.2385764461766422,0.3236116820549561,0.1804641491603656,16.03945826005158,[669.6867713  363.43273543],669.6867713004483,363.43273542600895,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,22863,22998,135,0.1187180819643787,0.1644370769289267,0.0285740920272709,19.7933699590116,[658.42536765 354.75036765],658.4253676470589,354.75036764705885,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,23027,23264,237,0.1909875397514049,0.2478984254224325,0.1494729100126425,16.008796950514256,[592.77268908 418.96953782],592.7726890756302,418.9695378151261,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,23456,23637,181,0.2415107983047182,0.3051188708852868,0.064843760199521,18.65392981805495,[747.7956044 407.1521978],747.7956043956043,407.1521978021978,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,23654,23907,253,0.3042855184691464,0.4101870022477731,0.1951255577544191,18.98509496971274,[798.3988189  399.58444882],798.3988188976379,399.5844488188976,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,23931,24049,118,0.1714781893517565,0.2414099391388959,0.0270780809772956,15.88172864336276,[837.31344538 404.87058824],837.3134453781516,404.8705882352941,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,24091,24338,247,0.2307214668787459,0.3218798125943882,0.0741695658597246,19.517267796632115,[669.91592742 355.24677419],669.9159274193547,355.24677419354845,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,24362,24534,172,0.1735589969710519,0.2300085408982841,0.1388056356655446,14.367705528015192,[638.60375723 362.50491329],638.6037572254335,362.50491329479775,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,24590,24764,174,0.3707246874172669,0.476366093859949,0.2909456468077169,19.78032793165924,[660.71771429 610.96342857],660.7177142857144,610.9634285714285,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,24997,25202,205,0.2871266331732098,0.4028599502771328,0.2746548938092072,17.89914505327587,[576.61796117 650.47160194],576.6179611650485,650.4716019417475,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,25220,25438,218,0.136412331799816,0.1847115907641421,0.0644027295373141,17.741837517048307,[547.48972603 661.94840183],547.4897260273973,661.9484018264842,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,25466,25677,211,0.1517983233654414,0.2141648392370583,0.0915228983859649,18.9224942669495,[611.76108491 665.47971698],611.7610849056605,665.4797169811321,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,25707,25927,220,0.128431800794042,0.1811839990700163,0.0985764599972656,18.835189311060528,[642.53506787 665.7520362 ],642.5350678733032,665.7520361990951,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,26210,26362,152,0.2214359326678696,0.282033531756789,0.2078560245338251,19.48005003000999,[590.37254902 653.70457516],590.3725490196078,653.7045751633987,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,26379,26609,230,0.1852938691957795,0.2468437730645858,0.0932543153157306,16.330413133060606,[579.17619048 713.02510823],579.1761904761905,713.0251082251083,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,26635,26881,246,0.2166328447598514,0.2851665501024927,0.1231191622039116,17.93010811398624,[528.10222672 722.16315789],528.1022267206478,722.1631578947367,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,26899,27022,123,0.2523264443108557,0.3549628724789766,0.1959136758763644,19.953467485163184,[590.80524194 725.38951613],590.805241935484,725.3895161290322,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,27151,27430,279,0.2768736189026982,0.3915513004517201,0.2456062617176241,16.47814232392524,[610.22785714 716.50071429],610.2278571428573,716.5007142857144,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,27447,27684,237,0.1642620904978139,0.2322100137810059,0.1004403869400154,19.45727785736296,[664.67016807 727.20336134],664.6701680672269,727.2033613445377,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,27697,27990,293,0.196707205808946,0.274764926385254,0.1383788099536515,17.681341119958244,[683.65119048 722.38265306],683.6511904761905,722.3826530612245,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,28024,28221,197,0.2584558865516025,0.348513100973276,0.1284483974972134,19.97440839309779,[652.6540404 667.9219697],652.6540404040404,667.9219696969697,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,28356,28569,213,0.6057170561437754,0.7385234295811665,0.5935520477851985,18.617781917744328,[578.32242991 652.85654206],578.3224299065421,652.8565420560749,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,28588,28953,365,0.1798320060712653,0.2446217238621262,0.1353374218002286,18.291129720874928,[588.71748634 659.38142077],588.7174863387977,659.3814207650273,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,28985,29085,100,0.1581792927764788,0.2215295524639007,0.098977346549564,15.07612738301591,[678.30247525 720.08267327],678.3024752475245,720.0826732673273,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,29236,29374,138,0.6621862122782703,0.8416276171053734,0.646223000294703,19.865201674047093,[604.90071942 576.61330935],604.9007194244604,576.613309352518,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,29413,29576,163,0.2707951719578477,0.3648611986687387,0.2510263794420839,15.493008979321152,[723.95609756 729.19481707],723.9560975609755,729.1948170731707,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,29609,29889,280,0.1959268860371744,0.2770705278895766,0.0967384873787614,14.875612527883552,[776.77580071 732.79430605],776.7758007117437,732.794306049822,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,29907,30156,249,0.1348601930443753,0.19024131274411,0.0204380157670178,13.807147174384074,[795.777  736.8764],795.7769999999998,736.8764000000001,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,30197,30452,255,0.2467153617169062,0.3434422967282229,0.1434634179144819,19.540542465720343,[607.06464844 797.15957031],607.0646484375,797.1595703125,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,30606,30707,101,0.4770505583503249,0.659656697895695,0.4770505583503249,15.573099847776923,[634.71470588 773.88431373],634.714705882353,773.8843137254901,2,S9T7,c2,r3,Beginner
9,7,fixation.ivt,30896,31203,307,0.3071619813005564,0.4317238665586602,0.2017257773967313,18.274768422249963,[658.01672078 791.32305195],658.0167207792208,791.323051948052,2,S9T7,c2,r3,Beginner
