session_id,trial_id,name,onset,offset,duration,amplitude,dispersion,disposition,peak_velocity,location,location_x,location_y,trial_index,RECORDING_SESSION_LABEL,code,render,expertise
7,2,fixation.ivt,5087,5569,482,0.188513442280727,0.2643509904534973,0.0983530560583763,16.184209736031338,[ 164.23799172 1106.6863354 ],164.23799171842649,1106.6863354037266,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,5666,5781,115,0.1290988582052794,0.1824595193117142,0.0740361910299694,17.487404166026284,[623.68405172 277.36336207],623.6840517241383,277.36336206896567,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,5874,6012,138,0.1350352111874676,0.189247931835041,0.1004436861901318,14.627829011117464,[406.5942446  90.0057554],406.59424460431654,90.00575539568347,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,6027,6638,611,0.2299167386131748,0.28749385467232,0.2018704408950976,13.71676123393738,[401.06535948  67.05637255],401.06535947712416,67.0563725490196,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,6759,6879,120,0.0726737436866288,0.0974287378378129,0.054951906986918,13.48226426431909,[397.46859504  31.67396694],397.4685950413225,31.673966942148777,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,6906,7086,180,0.1229309264426989,0.1682171374157821,0.0697500189072704,14.56047921029369,[457.72237569  35.26740331],457.72237569060775,35.26740331491713,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,7207,7445,238,0.1018882674307831,0.1418673372127976,0.0326611041102838,16.454225124627715,[501.84707113  38.38200837],501.84707112970705,38.38200836820083,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,7464,7722,258,0.2501059791292679,0.3468464853414232,0.1883130277363854,18.13347523000934,[549.63494208  41.84517375],549.6349420849422,41.84517374517375,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,7725,7901,176,0.1387046996879607,0.1947588159416611,0.0963654143220289,15.58971754289574,[553.45141243  47.2240113 ],553.4514124293787,47.224011299435034,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,7918,8179,261,0.1197646640510058,0.1668122797591653,0.0672421050790611,18.78107031051996,[511.29122137  41.66851145],511.29122137404573,41.66851145038168,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,8203,8370,167,0.1492628255720346,0.2110447136772002,0.0756901907978895,17.931081931298955,[513.54761905 103.18839286],513.5476190476189,103.18839285714289,3,S7T2,c3,r2,Beginner
7,2,fixation.ivt,8384,8563,179,0.0939965409238626,0.1247838100435103,0.0452042647329081,16.660645926346504,[528.68694444 114.21833333],528.6869444444445,114.21833333333336,3,S7T2,c3,r2,Beginner
