exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,source_file
4,24,vehicle,medium,medium,0.9936642246097188,0.7946532432476572,0.9925109887431092,0.9219779598497194,0.5812382149591453,Java_medium_results.csv
6,190,vehicle,medium,medium,0.9909687607046752,0.6661696047717846,0.9882101401316166,0.93875815711856,0.6086956521739131,Java_medium_results.csv
6,214,vehicle,medium,medium,0.9931331386683212,0.6957920500247672,0.9910181145747782,0.8972670525989163,0.72,Java_medium_results.csv
6,145,vehicle,medium,medium,0.9930750605297864,0.7181207047112463,0.992962304505252,0.8998524547519031,0.75,Java_medium_results.csv
4,88,vehicle,medium,medium,0.9910179842527927,0.6976078071653715,0.990147322216865,0.8856974788798018,0.6720430107526882,Java_medium_results.csv
6,206,vehicle,medium,medium,0.9938216811773584,0.683737770216775,0.9933539376581558,0.930671567726238,0.6818181818181819,Java_medium_results.csv
4,73,vehicle,medium,medium,0.9929154382061718,0.6965385466547906,0.9914531285182786,0.936914115628924,0.6861407249466951,Java_medium_results.csv
6,169,vehicle,medium,medium,0.990225006403927,0.702590813601189,0.9876130343871892,0.9078677310948988,0.736842105263158,Java_medium_results.csv
4,72,vehicle,medium,medium,0.9924910353878584,0.7400517303698075,0.9908627738876814,0.911663222178674,0.7272727272727273,Java_medium_results.csv
6,117,vehicle,medium,medium,0.992172999432672,0.7171280525548752,0.9906582570242378,0.9288151570001832,0.6199999999999999,Java_medium_results.csv
6,168,vehicle,medium,medium,0.9919856736281562,0.7167108202215066,0.9902432666484444,0.8648807104837896,0.7407407407407407,Java_medium_results.csv
4,70,vehicle,medium,medium,0.9931380009325912,0.7375774663657699,0.9921162779203008,0.9022205467758408,0.7142857142857142,Java_medium_results.csv
4,203,vehicle,medium,medium,0.9919112040534096,0.5976842861116641,0.9896104293415566,0.9042001856096856,0.6666666666666667,Java_medium_results.csv
4,108,vehicle,medium,medium,0.9922057051608496,0.6710838836782671,0.9874799072909092,0.9335232083296302,0.6551724137931034,Java_medium_results.csv
6,115,vehicle,medium,medium,0.991640364501114,0.6915798219654243,0.9883103783169436,0.9157860197734852,0.6774193548387097,Java_medium_results.csv
6,207,vehicle,medium,medium,0.9940092246790752,0.6611724176085627,0.992680120593736,0.8798690538806307,0.6296296296296298,Java_medium_results.csv
6,166,vehicle,medium,medium,0.9903745870607984,0.6724056617392911,0.9881119156582556,0.8705218383898534,0.75,Java_medium_results.csv
4,66,vehicle,medium,medium,0.992335910137647,0.5947035277874101,0.989414905102908,0.891885216734925,0.7391304347826088,Java_medium_results.csv
4,202,vehicle,medium,medium,0.9890892717510292,0.6753426694086961,0.9832660087815396,0.9414881443777898,0.6785714285714286,Java_medium_results.csv
4,42,vehicle,medium,medium,0.992452959357496,0.6987041703433499,0.989724182474036,0.9272291978881092,0.6956521739130435,Java_medium_results.csv
6,88,vehicle,medium,medium,0.9901778383446396,0.6844303144744398,0.9857052390453088,0.9083508542077864,0.7916666666666666,Java_medium_results.csv
6,158,vehicle,medium,medium,0.9927047388085009,0.689624061942326,0.9892339189172848,0.9261818929314466,0.5641025641025641,Java_medium_results.csv
4,197,vehicle,medium,medium,0.9912176894965058,0.726424269566812,0.9884535143091936,0.9489318090133648,0.6363636363636365,Java_medium_results.csv
6,108,vehicle,medium,medium,0.9921533835000174,0.6627031225276419,0.9891121450191392,0.9260310041086612,0.736842105263158,Java_medium_results.csv
6,97,vehicle,medium,medium,0.9925960608161788,0.7378682277201367,0.990113992258972,0.9361043002965432,0.625,Java_medium_results.csv
4,40,vehicle,medium,medium,0.9910575946297094,0.6787941877781456,0.9883372329606228,0.9035549662142282,0.6666666666666667,Java_medium_results.csv
6,84,vehicle,medium,medium,0.9938487860889232,0.7336257674713806,0.9929002341649694,0.933838916164554,0.7320574162679426,Java_medium_results.csv
6,155,vehicle,medium,medium,0.9909840954603674,0.7259662233084934,0.9894277544795348,0.9062069213668263,0.767948717948718,Java_medium_results.csv
4,62,vehicle,medium,medium,0.9918271755514586,0.626179412102244,0.9910415632998726,0.909327345572945,0.7142857142857143,Java_medium_results.csv
4,57,vehicle,medium,medium,0.9922279777894096,0.725438767572176,0.9893061843650148,0.939589375213074,0.72,Java_medium_results.csv
6,105,vehicle,medium,medium,0.99415693164065,0.7121775502206655,0.9933569289738404,0.9192174066080072,0.7113095238095237,Java_medium_results.csv
4,84,vehicle,medium,medium,0.9922317041636004,0.7423679083807382,0.991158680870794,0.9464659067255768,0.6923076923076923,Java_medium_results.csv
6,89,vehicle,medium,medium,0.993020686922574,0.762511479060807,0.9907566143165336,0.903711985622036,0.6348484848484849,Java_medium_results.csv
6,83,vehicle,medium,medium,0.9920341974203728,0.7023407963477744,0.9891559454250948,0.9017763937162352,0.736842105263158,Java_medium_results.csv
4,58,vehicle,medium,medium,0.9929964417240624,0.7955621018725263,0.9902800833926958,0.9453845547315765,0.6333333333333333,Java_medium_results.csv
4,55,vehicle,medium,medium,0.9929129274284552,0.685710561812483,0.9907674795432182,0.948723522740798,0.5555555555555556,Java_medium_results.csv
4,192,vehicle,medium,medium,0.9915114488868476,0.734940231003986,0.988789557734418,0.941284445936146,0.6352549889135255,Java_medium_results.csv
4,51,vehicle,medium,medium,0.9937407031071332,0.6580303692830405,0.9909050499907596,0.8876361749006398,0.6300751879699248,Java_medium_results.csv
6,55,vehicle,medium,medium,0.993423166947081,0.7128343059504982,0.9913909377792636,0.9211854616509016,0.46875,Java_medium_results.csv
6,81,vehicle,medium,medium,0.9915506893074196,0.7466585313697445,0.9891946599962116,0.9275681578820384,0.6666666666666666,Java_medium_results.csv
4,54,vehicle,medium,medium,0.9922005809874258,0.7042958096817697,0.9889783846760324,0.8948311030689903,0.6486486486486487,Java_medium_results.csv
4,191,vehicle,medium,medium,0.9921031472984426,0.7833438852647105,0.9896414536152248,0.9371296141781932,0.6792857142857143,Java_medium_results.csv
6,25,vehicle,medium,medium,0.9930514790182414,0.7033070141433821,0.992088149059162,0.9141432792885594,0.7379862700228833,Java_medium_results.csv
6,54,vehicle,medium,medium,0.9913458039843352,0.6960951746617037,0.9874187013944582,0.9077988905377748,0.5999999999999999,Java_medium_results.csv
6,75,vehicle,medium,medium,0.9899831005777516,0.7156928657119592,0.9860994185264262,0.8990978942834057,0.6145104895104896,Java_medium_results.csv
4,190,vehicle,medium,medium,0.993289051212262,0.7152436920078491,0.9899997057687442,0.8923903557946548,0.5753467843631779,Java_medium_results.csv
6,53,vehicle,medium,medium,0.9912471107860216,0.7302337805091115,0.9884874479910912,0.8944024819347833,0.7037037037037037,Java_medium_results.csv
4,18,vehicle,medium,medium,0.9906533039858252,0.7379864028305191,0.986384488080979,0.9088227914478252,0.7073170731707317,Java_medium_results.csv
6,73,vehicle,medium,medium,0.9931156756913952,0.7301819013551845,0.9912735276931374,0.8991901807987799,0.7142857142857142,Java_medium_results.csv
4,61,vehicle,medium,medium,0.9921798675822318,0.7347853276596035,0.9897892536312964,0.9223544075305256,0.6666666666666666,Java_medium_results.csv
4,207,vehicle,medium,medium,0.9937057056442764,0.7080192861441208,0.993263965163795,0.9351997219462872,0.6799999999999999,Java_medium_results.csv
6,51,vehicle,medium,medium,0.993977557031112,0.6736545182465175,0.9923836976921327,0.933712837863606,0.6043478260869566,Java_medium_results.csv
6,72,vehicle,medium,medium,0.9921771974018502,0.7050066659054013,0.9908144111870252,0.8809809894092795,0.7647058823529411,Java_medium_results.csv
6,19,vehicle,medium,medium,0.9912117262902268,0.7186359763283858,0.9885117381355196,0.9250883289409644,0.7037037037037037,Java_medium_results.csv
6,50,vehicle,medium,medium,0.9915467718972584,0.7259929125220721,0.988549436102442,0.8846975113342433,0.75,Java_medium_results.csv
6,70,vehicle,medium,medium,0.9918779257666596,0.6768378559923646,0.9896173528632504,0.9210721149026896,0.7727272727272728,Java_medium_results.csv
6,42,vehicle,medium,medium,0.9909547981624682,0.6752905072799489,0.988317686045808,0.9171621088499052,0.7777777777777779,Java_medium_results.csv
6,66,vehicle,medium,medium,0.9928856198493236,0.6505946347790004,0.9888355598567504,0.8859094082650801,0.7599999999999999,Java_medium_results.csv
6,61,vehicle,medium,medium,0.991696195047263,0.732504746784678,0.9906675821912772,0.9184650817011284,0.7083333333333334,Java_medium_results.csv
4,169,vehicle,medium,medium,0.9912061221691342,0.7389564274987364,0.9899942991024644,0.9272084315730272,0.7083333333333334,Java_medium_results.csv
4,20,vehicle,medium,medium,0.9930978062374264,0.7080488632854134,0.9913322388630216,0.8978229238063972,0.6809090909090909,Java_medium_results.csv
6,40,vehicle,medium,medium,0.9912002569514474,0.7033157730291273,0.9873610797044828,0.9081870922408024,0.6666666666666666,Java_medium_results.csv
6,18,vehicle,medium,medium,0.9906577003225296,0.7152632986503982,0.9875279921659664,0.9148210031519092,0.7142857142857142,Java_medium_results.csv
6,62,vehicle,medium,medium,0.9930524652229828,0.6982024167859624,0.9903869638938952,0.9181810331095316,0.75,Java_medium_results.csv
6,33,vehicle,medium,medium,0.9917389688013256,0.7142896491614648,0.9895413100419,0.9029105796077296,0.6585365853658536,Java_medium_results.csv
6,58,vehicle,medium,medium,0.9934196396717184,0.6738339764709387,0.9921166068880648,0.9102148264483918,0.6165158371040724,Java_medium_results.csv
6,147,vehicle,medium,medium,0.9918991727980132,0.7462869857977761,0.9902275787063404,0.9323675084384442,0.7777777777777779,Java_medium_results.csv
6,32,vehicle,medium,medium,0.99352277811624,0.7266094718465889,0.9914887486028428,0.9416575427314504,0.653846153846154,Java_medium_results.csv
4,171,vehicle,medium,medium,0.9929222554173058,0.7464375307917257,0.9904899378678592,0.9452389140531168,0.59375,Java_medium_results.csv
4,17,vehicle,medium,medium,0.9929293564417588,0.7130587277338561,0.9897301739729384,0.9212748159665284,0.6666666666666666,Java_medium_results.csv
6,24,vehicle,medium,medium,0.993447421843998,0.791664385846631,0.9920810801283064,0.9112081697807156,0.5133897110641297,Java_medium_results.csv
4,19,vehicle,medium,medium,0.991332940353325,0.6892660912634019,0.9892115338996074,0.8737015277322724,0.7,Java_medium_results.csv
6,210,vehicle,medium,medium,0.9927186499976308,0.6764728537327385,0.9916713407804044,0.9427588626626362,0.7142857142857142,Java_medium_results.csv
4,133,vehicle,medium,medium,0.993009515435328,0.7532081075179748,0.9909092698500984,0.8990964943763621,0.6896551724137931,Java_medium_results.csv
4,168,vehicle,medium,medium,0.9913976951589368,0.7682495799247923,0.9890208615955176,0.931747938441333,0.6666666666666667,Java_medium_results.csv
4,25,vehicle,medium,medium,0.9941587043985808,0.7277846845057505,0.9936629498039298,0.9036915544778084,0.7142857142857142,Java_medium_results.csv
4,166,vehicle,medium,medium,0.989642343797387,0.716254402583974,0.9862623064087676,0.8527820839157579,0.7000000000000001,Java_medium_results.csv
4,158,vehicle,medium,medium,0.993449239868146,0.7346412680688275,0.9911790598734498,0.9297551989783142,0.6403125,Java_medium_results.csv
4,32,vehicle,medium,medium,0.993291424743934,0.7642757390902459,0.990841015790224,0.943019473377737,0.6852134146341463,Java_medium_results.csv
4,81,vehicle,medium,medium,0.99207141307522,0.7701769871452767,0.9876994337280712,0.8728335709123536,0.6666666666666666,Java_medium_results.csv
4,155,vehicle,medium,medium,0.991451249223954,0.7758001211606602,0.989221411917025,0.9063128699433776,0.6809090909090909,Java_medium_results.csv
4,33,vehicle,medium,medium,0.9923963105146348,0.6802275741313346,0.9912234862117252,0.8953803284430691,0.6381818181818182,Java_medium_results.csv
6,203,vehicle,medium,medium,0.9923211400072244,0.5886981507835429,0.9918732348964104,0.90064956527822,0.7142857142857142,Java_medium_results.csv
4,117,vehicle,medium,medium,0.9928356122352442,0.7384015789078057,0.9908525980885834,0.9244595129379748,0.6666666666666667,Java_medium_results.csv
4,151,vehicle,medium,medium,0.9948399852947232,0.6810564417151013,0.9929759266540517,0.9110854905573712,0.6984848484848485,Java_medium_results.csv
4,115,vehicle,medium,medium,0.9911937678929054,0.7548010757210017,0.9876081821308912,0.915006260845148,0.653846153846154,Java_medium_results.csv
6,171,vehicle,medium,medium,0.9920298745083892,0.7065326578809334,0.9898577101330712,0.9073238833454847,0.5405405405405406,Java_medium_results.csv
4,147,vehicle,medium,medium,0.9919342953209744,0.6862533124262251,0.9894343631787949,0.9239640023275232,0.6899038461538461,Java_medium_results.csv
4,210,vehicle,medium,medium,0.991988211224891,0.7749038986313574,0.9896916024945964,0.930827519332682,0.7,Java_medium_results.csv
6,17,vehicle,medium,medium,0.9910195270047512,0.6758503330023105,0.9881796299313328,0.9280420003631756,0.6381818181818182,Java_medium_results.csv
6,151,vehicle,medium,medium,0.9941931741847604,0.644882652056,0.9933903359615563,0.8798239956897611,0.7083333333333334,Java_medium_results.csv
4,206,vehicle,medium,medium,0.993253897033058,0.7333600343721471,0.9921334522829288,0.9576361231509722,0.7000000000000001,Java_medium_results.csv
6,202,vehicle,medium,medium,0.9881308470069778,0.6477715417812201,0.9815472713477986,0.8720151414190395,0.6324561403508773,Java_medium_results.csv
6,16,vehicle,medium,medium,0.993355369728454,0.7113549795621019,0.9916749768485608,0.9251070734716472,0.6486676016830295,Java_medium_results.csv
4,143,vehicle,medium,medium,0.9917849763326214,0.7122246241092043,0.9891224647004292,0.915657834543122,0.5925925925925926,Java_medium_results.csv
4,135,vehicle,medium,medium,0.988754564534619,0.7405351803386652,0.9851753030062292,0.9416834850753548,0.7083333333333334,Java_medium_results.csv
16,19,vehicle,medium,medium,0.9926210710587428,0.6690359404403059,0.9895999624104488,0.9083730123508464,0.6440677966101696,Java_medium_results.csv
16,40,vehicle,medium,medium,0.9921745202411572,0.6742482711165718,0.9882792929008992,0.946047948307745,0.632996632996633,Java_medium_results.csv
16,51,vehicle,medium,medium,0.9936102022124432,0.6033264839943848,0.990336320488669,0.9240712379714348,0.6206896551724137,Java_medium_results.csv
16,32,vehicle,medium,medium,0.9936089469775834,0.7108148011554878,0.9919185720769472,0.95103362370539,0.6138147566718996,Java_medium_results.csv
16,62,vehicle,medium,medium,0.9934672587777124,0.6008417258112513,0.9906565316475896,0.90557569914999,0.645497311827957,Java_medium_results.csv
16,42,vehicle,medium,medium,0.9929945709284556,0.6398735270665781,0.9895872094740498,0.9325788525233814,0.6666666666666666,Java_medium_results.csv
16,66,vehicle,medium,medium,0.993075429548186,0.5619460068933302,0.9900996592827886,0.901178983041002,0.6585365853658536,Java_medium_results.csv
16,20,vehicle,medium,medium,0.993157751404762,0.6917564799988901,0.9904993212044644,0.9367299444449214,0.6381818181818182,Java_medium_results.csv
16,24,vehicle,medium,medium,0.993509259973721,0.6769578635875777,0.9919207458449364,0.9118535627190034,0.6296296296296298,Java_medium_results.csv
16,53,vehicle,medium,medium,0.9926971969934149,0.6464007840259498,0.9890216772597548,0.8725843981399886,0.6521739130434783,Java_medium_results.csv
16,17,vehicle,medium,medium,0.9931370179196471,0.6880855468530174,0.9907000401933324,0.9448320117648648,0.6585365853658536,Java_medium_results.csv
16,54,vehicle,medium,medium,0.9928915199358186,0.6413924336266618,0.989257901089345,0.9333532899192402,0.6486486486486487,Java_medium_results.csv
16,18,vehicle,medium,medium,0.9919381005261788,0.6979454998703636,0.9904395038348416,0.9403742877015808,0.6799999999999999,Java_medium_results.csv
16,58,vehicle,medium,medium,0.9932903714136369,0.6778857336525355,0.99007972253505,0.9235073766288272,0.6363636363636365,Java_medium_results.csv
16,50,vehicle,medium,medium,0.991175448464698,0.7061789663053943,0.9886940637092444,0.8805328213480418,0.6510869565217391,Java_medium_results.csv
16,33,vehicle,medium,medium,0.9934301848833416,0.7197510763496086,0.991905616809279,0.9254999960505238,0.6304347826086957,Java_medium_results.csv
16,57,vehicle,medium,medium,0.993742894188422,0.7012097617819906,0.991568860715499,0.9518728895430412,0.6666666666666667,Java_medium_results.csv
16,25,vehicle,medium,medium,0.993511367847511,0.7272828735461185,0.9922030018805736,0.9364700800650994,0.6551724137931034,Java_medium_results.csv
16,55,vehicle,medium,medium,0.9934977556535864,0.7168997043442877,0.9910981427705716,0.9422877232501122,0.6,Java_medium_results.csv
16,70,vehicle,medium,medium,0.9933339143521024,0.6043294119992132,0.9907561174802128,0.8773034427541025,0.6666666666666666,Java_medium_results.csv
16,61,vehicle,medium,medium,0.993410188686506,0.7013581016275833,0.9917126685650984,0.9451317824293124,0.625,Java_medium_results.csv
16,88,vehicle,medium,medium,0.9924783199547508,0.5932123904082676,0.9904406773098308,0.904715008907568,0.6363636363636365,Java_medium_results.csv
16,108,vehicle,medium,medium,0.9930240599310116,0.5750295495249382,0.9899673231139814,0.8680747746334319,0.6086956521739131,Java_medium_results.csv
16,84,vehicle,medium,medium,0.9937050065121348,0.6920374565272738,0.991689555640671,0.953131376630619,0.6666666666666666,Java_medium_results.csv
16,72,vehicle,medium,medium,0.9936495259182304,0.6959137743194261,0.9912098236969972,0.8915049349807704,0.6799999999999999,Java_medium_results.csv
16,105,vehicle,medium,medium,0.9945082027976544,0.6874312285254119,0.9921827680851972,0.8936680677040032,0.6666666666666666,Java_medium_results.csv
16,73,vehicle,medium,medium,0.9934706929010106,0.698363806806749,0.9911780853355358,0.945716398394596,0.65625,Java_medium_results.csv
16,75,vehicle,medium,medium,0.9923391432360404,0.7068828557821671,0.9891132488710752,0.8994523176614915,0.6363636363636365,Java_medium_results.csv
16,83,vehicle,medium,medium,0.99359845169474,0.7238705913315641,0.9918201660795712,0.9395873707385796,0.6666666666666667,Java_medium_results.csv
16,143,vehicle,medium,medium,0.9926973846257012,0.6302241687572958,0.9890423930254784,0.9089214591104794,0.575,Java_medium_results.csv
16,147,vehicle,medium,medium,0.9928835837237052,0.6858402348854541,0.9912116136259966,0.9542379008716708,0.6666666666666666,Java_medium_results.csv
16,81,vehicle,medium,medium,0.9925553943224018,0.7227747031950594,0.9894675869638088,0.9371792037252809,0.6787096774193548,Java_medium_results.csv
16,133,vehicle,medium,medium,0.99380614879853,0.6820464118659509,0.9924029475776348,0.9437330029083504,0.6666666666666666,Java_medium_results.csv
16,145,vehicle,medium,medium,0.9935425769086,0.7318471978468604,0.991390488009798,0.907621624313214,0.6352549889135255,Java_medium_results.csv
16,142,vehicle,medium,medium,0.9941826678117084,0.6892381366570237,0.9928812951616608,0.9072377018684056,0.6222222222222222,Java_medium_results.csv
16,91,vehicle,medium,medium,0.9927503321856844,0.7658003244482487,0.9901086411952272,0.946395567906521,0.5689655172413792,Java_medium_results.csv
16,135,vehicle,medium,medium,0.9919780044968094,0.6388737597505207,0.990036619075048,0.9471213042392248,0.6809090909090909,Java_medium_results.csv
16,190,vehicle,medium,medium,0.9939091635946844,0.6222789580516596,0.9908276188034164,0.8987304690539658,0.6333333333333333,Java_medium_results.csv
16,155,vehicle,medium,medium,0.9933053076829758,0.7171145600161675,0.9908721721961806,0.9492155777602014,0.6705426356589148,Java_medium_results.csv
16,115,vehicle,medium,medium,0.9928615064870312,0.6772569514464917,0.9902480419603926,0.9319952652173772,0.6521739130434783,Java_medium_results.csv
16,203,vehicle,medium,medium,0.9925296383925398,0.5532836182883865,0.9882158619140357,0.8589805643850846,0.6363636363636364,Java_medium_results.csv
16,97,vehicle,medium,medium,0.9945610723095344,0.7552261905190358,0.9930041912871664,0.951253054773352,0.6722724703222159,Java_medium_results.csv
16,192,vehicle,medium,medium,0.9923043842584586,0.6223978156433967,0.9901841973140144,0.9205277343781822,0.588235294117647,Java_medium_results.csv
16,168,vehicle,medium,medium,0.9932720819572785,0.6867588720448539,0.9898814716593892,0.8959016998944707,0.625,Java_medium_results.csv
16,117,vehicle,medium,medium,0.994022362236736,0.7339645949110181,0.9918969514276824,0.946222399272112,0.6228448275862069,Java_medium_results.csv
16,166,vehicle,medium,medium,0.9915996226350956,0.7359254816189453,0.9895452291609704,0.8726193287957025,0.6852134146341463,Java_medium_results.csv
16,210,vehicle,medium,medium,0.9934567274353294,0.6618822587788094,0.9911743306199138,0.9470065399020228,0.6666666666666667,Java_medium_results.csv
16,169,vehicle,medium,medium,0.992863410752738,0.6267651292139991,0.9906625644365882,0.9162866275772332,0.6166666666666667,Java_medium_results.csv
17,19,vehicle,medium,medium,0.9902521169412964,0.7383728298696576,0.9875987739885316,0.928707475579996,0.6666666666666666,Java_medium_results.csv
16,197,vehicle,medium,medium,0.9925307557145764,0.6846347198437603,0.9903245282895689,0.93846538276876,0.6138147566718996,Java_medium_results.csv
17,20,vehicle,medium,medium,0.9914669335079282,0.7770108708421275,0.9881030561802958,0.9202045958761412,0.6792452830188679,Java_medium_results.csv
17,42,vehicle,medium,medium,0.9905383336997255,0.658475624189958,0.986581389648641,0.9217649482479616,0.6666666666666666,Java_medium_results.csv
17,40,vehicle,medium,medium,0.9904361638042304,0.7199654764482043,0.987709300068428,0.9463692098424298,0.6799999999999999,Java_medium_results.csv
16,89,vehicle,medium,medium,0.9937243685780286,0.6959011484313011,0.9918920288913672,0.8742188484889781,0.6491108071135432,Java_medium_results.csv
16,171,vehicle,medium,medium,0.9929830644448004,0.6281920033798307,0.9902827839172031,0.9438506661307836,0.6181818181818182,Java_medium_results.csv
17,32,vehicle,medium,medium,0.9940397566776392,0.6924784610941885,0.9910989849953696,0.94303541847644,0.6896551724137931,Java_medium_results.csv
17,51,vehicle,medium,medium,0.9912089205514644,0.6103631306368454,0.9862750033619074,0.937089716749942,0.6818181818181819,Java_medium_results.csv
16,207,vehicle,medium,medium,0.9939140502681038,0.7326689702694331,0.9924315192645712,0.9544107628506058,0.6521739130434783,Java_medium_results.csv
17,25,vehicle,medium,medium,0.9924039751525536,0.7055701988048273,0.9895047399757608,0.9312588553013806,0.6754445964432285,Java_medium_results.csv
17,53,vehicle,medium,medium,0.9894239591800992,0.701297329133344,0.9875087374517832,0.8858965363596963,0.6643192488262911,Java_medium_results.csv
16,191,vehicle,medium,medium,0.993367638725249,0.6607941232111254,0.9919038234380804,0.9458003049740152,0.6799999999999999,Java_medium_results.csv
17,24,vehicle,medium,medium,0.992925232165596,0.724890582103555,0.9893718072147522,0.928848035129184,0.6440677966101696,Java_medium_results.csv
17,66,vehicle,medium,medium,0.989053509038182,0.6368176895905102,0.9834445757841817,0.9119330504704484,0.7,Java_medium_results.csv
17,62,vehicle,medium,medium,0.9897047092658612,0.6724775398997911,0.9845703357437572,0.9038693598156188,0.6296296296296298,Java_medium_results.csv
16,158,vehicle,medium,medium,0.9936388286412418,0.6690644393861693,0.9922241062891416,0.9413104320342426,0.6545092838196287,Java_medium_results.csv
17,58,vehicle,medium,medium,0.9921389217629748,0.6751118845226928,0.9897796042098592,0.9155177995541834,0.6760731319554849,Java_medium_results.csv
17,57,vehicle,medium,medium,0.9901245392128404,0.744874402468719,0.9869128319869218,0.9501938367785614,0.7037037037037037,Java_medium_results.csv
17,54,vehicle,medium,medium,0.9906158553839924,0.6432396765896691,0.984842105036562,0.917405447135023,0.6666666666666667,Java_medium_results.csv
17,61,vehicle,medium,medium,0.9922825884540502,0.7470399735073889,0.9903448445161172,0.9300027415819502,0.6881944444444444,Java_medium_results.csv
17,50,vehicle,medium,medium,0.9904869260933982,0.7047871310683416,0.9880181447749704,0.910599097229107,0.6666666666666666,Java_medium_results.csv
17,18,vehicle,medium,medium,0.990345700278752,0.7546741922930965,0.9862681986032882,0.9450522402527696,0.6799999999999999,Java_medium_results.csv
17,33,vehicle,medium,medium,0.9914437200601576,0.6727354599285077,0.9877162798814734,0.9151713080256332,0.6296296296296298,Java_medium_results.csv
17,88,vehicle,medium,medium,0.9892588966469308,0.6464523416378231,0.9843025098103272,0.92995305658079,0.653846153846154,Java_medium_results.csv
16,206,vehicle,medium,medium,0.9936907680791356,0.6578893623186074,0.9922905451455842,0.930094351003414,0.6541958041958043,Java_medium_results.csv
16,215,vehicle,medium,medium,0.993055845615121,0.7106709068030439,0.9909298702699644,0.8546570959043116,0.6726190476190477,Java_medium_results.csv
17,70,vehicle,medium,medium,0.9916497427861528,0.7177904876770604,0.9881896162389732,0.9097175386609374,0.6428571428571428,Java_medium_results.csv
17,84,vehicle,medium,medium,0.993334299394431,0.7359688945123718,0.9909095249749108,0.9412403231201834,0.6976744186046512,Java_medium_results.csv
17,108,vehicle,medium,medium,0.9883360377254125,0.6445501871715968,0.982457764922682,0.9286002972930532,0.625,Java_medium_results.csv
17,75,vehicle,medium,medium,0.9890466095489048,0.6901224763352973,0.984188900304942,0.909284369202586,0.6478537360890302,Java_medium_results.csv
17,91,vehicle,medium,medium,0.9908834835222852,0.7666256998817493,0.9875744555107876,0.9472059764703152,0.6071428571428572,Java_medium_results.csv
17,83,vehicle,medium,medium,0.9929116827447916,0.7521438991681234,0.9895931488776786,0.9273919484500196,0.6799999999999999,Java_medium_results.csv
17,73,vehicle,medium,medium,0.992254978531944,0.7186569789877129,0.9891540368932956,0.9288621820157676,0.6666666666666667,Java_medium_results.csv
16,151,vehicle,medium,medium,0.9942599749053996,0.6762235048643437,0.99303841242883,0.8929182014567327,0.6415094339622642,Java_medium_results.csv
17,143,vehicle,medium,medium,0.9891515289665056,0.7369601786803608,0.9837218623959604,0.92938796731708,0.6510869565217391,Java_medium_results.csv
16,214,vehicle,medium,medium,0.9930891791393216,0.7343431357675138,0.9922397493561176,0.916202525697329,0.6799999999999999,Java_medium_results.csv
17,105,vehicle,medium,medium,0.9934901778293344,0.746233130952578,0.9900937233705972,0.934500476397492,0.6799999999999999,Java_medium_results.csv
17,72,vehicle,medium,medium,0.9909925235311732,0.6503528001216937,0.988248751853873,0.9139877192223848,0.6896551724137931,Java_medium_results.csv
17,55,vehicle,medium,medium,0.9931244394032814,0.7335047403616888,0.9895911655826312,0.9249944007935332,0.5384615384615385,Java_medium_results.csv
17,135,vehicle,medium,medium,0.9889908309172154,0.7552306979681421,0.9869581695925408,0.902973348518729,0.6818181818181819,Java_medium_results.csv
17,145,vehicle,medium,medium,0.9928885962104396,0.7189819464617485,0.9907362693010252,0.9076638869114696,0.6666666666666665,Java_medium_results.csv
17,89,vehicle,medium,medium,0.9932821408818756,0.6769479770189685,0.9911759358548082,0.8989558145846308,0.6176470588235294,Java_medium_results.csv
17,117,vehicle,medium,medium,0.9921277603519896,0.7177814521432953,0.9882352885691946,0.9340893295180775,0.6818181818181819,Java_medium_results.csv
17,147,vehicle,medium,medium,0.9913343107889844,0.6853400939670646,0.9872863301369528,0.946509007932458,0.6818181818181819,Java_medium_results.csv
17,142,vehicle,medium,medium,0.9921160659637638,0.7297429528516637,0.9900630958973672,0.914666041637454,0.6666666666666667,Java_medium_results.csv
17,155,vehicle,medium,medium,0.9914722772398046,0.7294883609051037,0.9874433578992368,0.942933754506953,0.65625,Java_medium_results.csv
17,97,vehicle,medium,medium,0.9928005696201676,0.7471438956179859,0.9896654411131838,0.9417206411005596,0.6399999999999999,Java_medium_results.csv
17,190,vehicle,medium,medium,0.9911821389894766,0.7090759381838263,0.988204713533316,0.8933227935820041,0.6041666666666667,Java_medium_results.csv
17,169,vehicle,medium,medium,0.9890868165456186,0.6984427179867152,0.9863161789212576,0.9427084638513475,0.7,Java_medium_results.csv
17,81,vehicle,medium,medium,0.9906548232497018,0.7510611157310934,0.9876895348136154,0.9081828980605376,0.6666666666666665,Java_medium_results.csv
17,158,vehicle,medium,medium,0.991811120042453,0.7037851252416223,0.9901961360755982,0.9432412365492602,0.6590555267254801,Java_medium_results.csv
17,203,vehicle,medium,medium,0.9893183479170226,0.6327741320842268,0.9865084380503462,0.875885114542456,0.6666666666666667,Java_medium_results.csv
17,192,vehicle,medium,medium,0.9902000180993972,0.6962739768529423,0.9865634042938496,0.906023969910693,0.6086956521739131,Java_medium_results.csv
17,115,vehicle,medium,medium,0.9905167750175592,0.7217358933870568,0.9874907283819824,0.911029239461824,0.6666666666666667,Java_medium_results.csv
17,210,vehicle,medium,medium,0.9904209219326454,0.7416668338197152,0.986448499994086,0.9331283391700363,0.6414285714285713,Java_medium_results.csv
