exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
26,178,vehicle,high,high,0.9906536097917822,0.7697025350821523,0.9877704229794846,0.8683669622774673,0.6363636363636365
80,86,vehicle,high,high,0.9911857483360074,0.6361825140507467,0.9880096052400672,0.8500018378220511,0.5946428571428571
48,80,vehicle,high,high,0.9915404983777147,0.611230404038326,0.9887613038889659,0.8808909146636468,0.7619047619047619
26,82,vehicle,high,high,0.9899892463708208,0.7603021132416711,0.9868145089126802,0.8836781481091357,0.6511627906976745
69,178,vehicle,high,high,0.9924288695891642,0.6902381934655998,0.9911445184107052,0.9001514270407623,0.6296296296296298
1,178,vehicle,high,high,0.9901405460183911,0.7275181424455,0.9873145291977382,0.8749743978926718,0.736842105263158
82,178,vehicle,high,high,0.9920354714380719,0.7394684732062411,0.9891592052576572,0.8975134021048915,0.5903532608695652
69,118,vehicle,high,high,0.991458334438669,0.6829664673089386,0.9876753405503136,0.9000722382384365,0.6000000000000001
82,86,vehicle,high,high,0.9923501304852903,0.7360595501925228,0.989192939953364,0.9542674427055537,0.6382978723404256
48,68,vehicle,high,high,0.9943683616991433,0.7385542712842471,0.992099094035566,0.9455076191653693,0.6904761904761905
1,82,vehicle,high,high,0.9914959669808818,0.7357020332959565,0.9866650281830585,0.9293662287278066,0.5925925925925926
48,82,vehicle,high,high,0.9920794267534951,0.7195125526651991,0.9886937001557986,0.9510248728283611,0.6129032258064516
1,69,vehicle,high,high,0.9913989595704598,0.651069953436641,0.989526107913476,0.9351304250805428,0.6363636363636365
87,178,vehicle,high,high,0.9926530399436082,0.6946313640778234,0.9897494006295116,0.9595970168182987,0.5231481481481481
26,87,vehicle,high,high,0.9918063814878738,0.7356164305592872,0.9889890283407717,0.8526867012989184,0.6410256410256411
26,80,vehicle,high,high,0.9873981118533953,0.6365943341784561,0.9819856301225471,0.9144535702185962,0.6363636363636364
69,87,vehicle,high,high,0.9930900082843004,0.7653898484290528,0.9909568097352398,0.9123386875699921,0.6428571428571428
1,26,vehicle,high,high,0.9882676792636782,0.7137911653773141,0.9839337076558944,0.9252647750561623,0.6122448979591837
26,118,vehicle,high,high,0.9888406173170385,0.7439988639195272,0.9827927244351351,0.8931779857861543,0.5732142857142857
80,178,vehicle,high,high,0.9902219698824422,0.6576435433777077,0.987310107986539,0.8463626044919442,0.7387914230019493
80,82,vehicle,high,high,0.9887169864434666,0.6987927418128894,0.9825548536698028,0.8629877172624351,0.606060606060606
1,68,vehicle,high,high,0.9930339511662263,0.7295399695567676,0.9913043052494246,0.9439294542288164,0.72
26,69,vehicle,high,high,0.9915348741678491,0.6862619351831638,0.9881622963634117,0.93201448750276,0.6499999999999999
48,178,vehicle,high,high,0.9936725540132202,0.7457489713679044,0.9928730669619847,0.9479908108471626,0.7379862700228833
1,80,vehicle,high,high,0.9853362407204346,0.7090268252767545,0.9824726414646483,0.8698474901572653,0.736842105263158
69,86,vehicle,high,high,0.9929576271535777,0.7329563364353877,0.9915951962409665,0.9524299153326472,0.6419413919413919
26,48,vehicle,high,high,0.9924240613655566,0.7103656403827728,0.9878167991518291,0.8638625674808801,0.6099033816425121
26,68,vehicle,high,high,0.9922314954766243,0.726253574526728,0.9898825407954884,0.8673273565955955,0.6727272727272726
1,118,vehicle,high,high,0.9871182453905062,0.7250568634603103,0.9813262551410065,0.9084685372600159,0.6525044722719142
118,178,vehicle,high,high,0.9897801653453373,0.7370074303635377,0.9861456189944502,0.927922615446336,0.629100529100529
69,82,vehicle,high,high,0.9924446126067538,0.7332542122918371,0.9890757044488245,0.9157754508359921,0.6470588235294117
68,178,vehicle,high,high,0.9934703372940014,0.7042686031920048,0.9912121674070479,0.9590108634845197,0.6799999999999999
80,118,vehicle,high,high,0.9838707033419747,0.7324925174192618,0.9776963226503904,0.8359587671949503,0.633974358974359
1,86,vehicle,high,high,0.9920398874161437,0.6992659272354901,0.9892491698117764,0.9440638981912534,0.6153846153846154
68,87,vehicle,high,high,0.9936425710196903,0.7058167679598047,0.9923168978737024,0.958614575665774,0.6
1,48,vehicle,high,high,0.9911922827513013,0.7329499757876732,0.9897993604124556,0.932210353592721,0.7071150097465887
86,118,vehicle,high,high,0.9912840621471594,0.699537066467091,0.9863750395218676,0.8926244401313647,0.657142857142857
69,80,vehicle,high,high,0.9895074362098697,0.6413658579650725,0.9874259397739834,0.8926815703949964,0.6541168191414497
48,69,vehicle,high,high,0.9931913281452387,0.725369407626905,0.9887812658923814,0.9226696558685105,0.6111111111111112
48,118,vehicle,high,high,0.9909784742523688,0.71498996872625,0.9874059335424954,0.9394986704167027,0.5454545454545454
48,87,vehicle,high,high,0.9928769440931924,0.7213349255951813,0.9912803397809318,0.9560068082373159,0.6176470588235294
68,118,vehicle,high,high,0.9912260727096012,0.7465596552432269,0.9905955161575382,0.9451609007949404,0.6666666666666666
68,86,vehicle,high,high,0.9944051798038523,0.7073759235832384,0.9927655726676143,0.9444336528257207,0.653846153846154
80,87,vehicle,high,high,0.9905142460159457,0.6836608271191965,0.9872133703449799,0.822393013296769,0.5757575757575757
48,86,vehicle,high,high,0.99312936678353,0.7285292704262976,0.9907489786725774,0.9312100256248175,0.6129032258064516
1,87,vehicle,high,high,0.9916898465548903,0.6861995959989442,0.9879392194643462,0.8820823372034041,0.5833333333333335
68,82,vehicle,high,high,0.9923843209479922,0.7321817156737103,0.989693631737472,0.9022174287625525,0.6410256410256411
68,69,vehicle,high,high,0.9931924757482907,0.6849648545594689,0.9907783866744875,0.9292692521191875,0.6666666666666665
86,178,vehicle,high,high,0.9931465575554997,0.7702650859797145,0.9903365965750799,0.9114763909058896,0.5999999999999999
