exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Length,Direction,Position,Duration,baseline_Shape,baseline_Length,baseline_Direction,baseline_Position,baseline_Duration
48,10,5,high,low,0.12244567735155565,-0.013126436038773504,0.10892711865057947,0.13020047934107737,-0.17934606779890638,0.868721870912107,0.784239015065975,0.878471126402542,0.7814306628796134,0.8402656080287914
48,13,5,high,low,0.1284837326008449,0.021133928777926858,0.16354465406162422,0.17243157247626528,-0.2404370758577523,0.8632453314016707,0.6461366627016784,0.8245882101291652,0.7348324816227212,0.8237704091910856
48,21,5,high,low,0.12655359019758294,0.010204783472477885,0.12902655170094723,0.1827505413223779,-0.12991576255990922,0.8654142920567469,0.6971375830700051,0.859260066828068,0.7536829504808639,0.8396379847821315
48,27,5,high,low,0.13133105399995382,-0.06679406407132182,0.12396893915092866,0.08781487322340753,-0.07066829309628231,0.8604586896677784,0.7987653016185114,0.8644001137465028,0.7852781744020146,0.8320319294599187
48,29,5,high,low,0.11567647763687061,-0.07562303165827255,0.12089075484281508,0.11357627858520847,-0.1738932392722703,0.8759868089687647,0.7702801639267793,0.8683389046799307,0.7826581988030608,0.840559905938937
48,31,5,high,low,0.11670004008851242,-0.03971472947854271,0.11609575800009508,0.12747030153441175,-0.13580387766308322,0.8766533177162029,0.746260333002307,0.8768911195070048,0.7742362732137046,0.8342887261479317
48,34,5,high,low,0.11469006059839604,-0.03300687154975268,0.10469775640073264,0.12470640522116161,-0.18392110017166818,0.8779019856024863,0.766439958085587,0.8850446653541097,0.7455045327656482,0.8249467411973093
48,35,5,high,low,0.11528972459253961,-0.07259299544894693,0.12060848601549867,0.15315240701856792,-0.3730951714126858,0.8742759663321391,0.7726140511003124,0.863663874378858,0.7420812713313926,0.8211238452478112
48,37,5,high,low,0.11516133053370348,-0.0002612279860702005,0.12831983719209528,0.17792625755084213,-0.1874272447310552,0.8774030696328373,0.7204051615210826,0.8622194776163008,0.7670142173152525,0.830284387588198
48,41,5,high,low,0.12402459913229891,-0.04461728941017595,0.1509906889841781,0.16482371677300867,-0.15192558291014302,0.8699308572400104,0.7353618871469889,0.8420478021744704,0.7454698384308454,0.8185922495768098
48,43,5,high,low,0.10218115203719247,-0.11340314651486105,0.11455264128453346,0.16773282103928489,-0.1893969295866098,0.8902638767295816,0.8126465569438031,0.8751195189414706,0.7697250927032193,0.8293969295866097
48,44,5,high,low,0.10124340256098241,-0.049857586648972774,0.09843585306587099,0.08298367489711811,-0.1314893835044344,0.8922297741710252,0.7773935874854412,0.8929644682575821,0.7816538469805575,0.8314893835044344
48,56,5,high,low,0.1097251034710659,-0.05543362821548847,0.09981203579072395,0.0891795437697599,-0.2400801698686803,0.8832683026583484,0.8161088811517769,0.89191477254653,0.784241057259788,0.8224445109539517
48,60,5,high,low,0.11295328582508701,0.010534524758186503,0.13772292918858486,0.11640026627695788,-0.18904533512506927,0.8778806859671433,0.7582228771878816,0.8501228315175486,0.7432803317840002,0.833054551714931
48,63,5,high,low,0.11627589014279482,-0.04851948827973418,0.109896947509047,0.14798901253423458,-0.2168616716378794,0.874403834292347,0.7582341307118405,0.8755682729555778,0.7644660833555306,0.8532253080015157
48,64,5,high,low,0.1259708589542171,0.032759329470491316,0.12441348315976652,0.13172161103164215,-0.14207917711726337,0.8650949405376862,0.6652198858072709,0.8625451987779142,0.7568816806943666,0.8229882680263543
48,65,5,high,low,0.10740001730776183,-0.07688037069759435,0.09853358126299883,0.18875812613465914,-0.05888257752647741,0.8830845306842636,0.7909389980203069,0.8881374516603697,0.7396075409699354,0.8207873394312393
48,74,5,high,low,0.11716675955818934,-0.08100796384084796,0.10659169104661559,0.08479724928059618,-0.13742736442124692,0.8738373348852211,0.7939296553658076,0.8802924153042546,0.7918344128638894,0.8176221696160522
48,77,5,high,low,0.11695281581361638,-0.03963894409759594,0.13925187898674107,0.1777085257348996,-0.21584730610651692,0.8750920328427696,0.7096677269260157,0.8496657877073299,0.7494739990118908,0.82454295828043
48,78,5,high,low,0.11763937373915401,-0.041638128335709346,0.1039085369122017,0.17245219300582915,-0.1401867006554235,0.8755681993598927,0.769617658750525,0.8863528045556868,0.7449599341292119,0.8419410866203357
48,79,5,high,low,0.1229114216805719,-0.04895251648612109,0.12907416152453366,0.12199146882403844,-0.16957302622189974,0.87069415530321,0.7910089388873489,0.8627770622534384,0.7552059572483293,0.8481444547933283
48,94,5,high,low,0.11478951203469201,-0.09179339815242171,0.09918315176050929,0.1392212379098945,-0.21532733335967635,0.8772323008480353,0.7937944480609143,0.8906209999747947,0.7698392575673971,0.8153273333596762
48,99,5,high,low,0.12171833028993728,-0.045054484751049895,0.1378934156695889,0.17798512438226388,-0.08401308764558046,0.8725419902719946,0.7295484942387322,0.8552725850991763,0.7289626508989209,0.8340130876455805
48,101,5,high,low,0.1310520344088959,0.0312436348733639,0.18063792744377838,0.14937615576127772,-0.1522919381141985,0.8611063409086452,0.6411097574062145,0.8062059241994712,0.7453196506600474,0.847944112027242
48,104,5,high,low,0.11146316871962547,-0.05309525037005014,0.10445720509289569,0.14723543198265832,-0.06846043019503323,0.8786298248655926,0.7676076120880246,0.882029124710363,0.754488322930261,0.8462382079728111
48,114,5,high,low,0.13143647344159815,-0.018326081598934563,0.12758790451512958,0.16398564352693779,-0.1564764893508631,0.8611558489974115,0.7859173052899486,0.8637679660825497,0.7706626929290314,0.8231431560175297
48,124,5,high,low,0.1107119352084156,-0.08699530785193998,0.11510494071565458,0.18188183774576594,-0.060851497916597164,0.8820932722403688,0.8011627532878794,0.8758480430239695,0.7695926554052736,0.8361040231691225
48,126,5,high,low,0.11848389272102178,-0.0842022232842985,0.11987972682636294,0.17298187801916343,-0.1447514064468175,0.8742274928663811,0.7744660679994737,0.8708811725106853,0.7347030543296407,0.8370590987545098
48,128,5,high,low,0.12185235557565921,-0.026329966506781766,0.15694002247247052,0.161344496973871,-0.1429913097690798,0.8700143163091199,0.704729882942188,0.8300841427864576,0.7470698106164673,0.8386434836821233
48,132,5,high,low,0.11611537235897185,-0.03645688480208775,0.13180012957022358,0.18770986861299754,-0.06729761398330103,0.8770111340470916,0.753910490733502,0.8590167200050631,0.7406982647671988,0.8292023758880629
48,139,5,high,low,0.11826547664623699,-0.07735554290452185,0.11461902516382105,0.11608316370228411,-0.27935004439063027,0.8741672148832486,0.8195693083603415,0.8748223931087361,0.8008347437618165,0.8349055999461859
48,140,5,high,low,0.11004102140495353,-0.06002289381143544,0.11427417655164485,0.1645251088192975,-0.13817851961511174,0.8823617377614137,0.8405890596629022,0.8769996475732612,0.7741821576932698,0.8596224851323531
48,164,5,high,low,0.10886825100439679,-0.1259351752647908,0.11111596192803197,0.1778031872476361,-0.05863058316035641,0.8821327510197606,0.8082311143030659,0.8773110348093863,0.77809932515412,0.8205353450651183
48,170,5,high,low,0.1186077866569486,-0.004721732932590594,0.14008490332274004,0.16900881581804295,-0.16643487518291333,0.8733105852979524,0.723007854606526,0.8487788261875338,0.7323171957082311,0.83310154184958
48,176,5,high,low,0.11128609278057078,0.02445383601428286,0.12425247529702066,0.17045028534731121,-0.21666608472099913,0.8824311573357826,0.6554001050783237,0.8675478292786182,0.7363371776989792,0.8576917257466402
48,179,5,high,low,0.12700520629400358,0.03091614490427319,0.1731052329236984,0.18823734476695142,-0.1696295649840317,0.8659766578743346,0.6510763486671995,0.8176575012623177,0.7343641720366874,0.8285769334050843
48,180,5,high,low,0.12132282413718354,-0.06515629459298322,0.12490878856995458,0.13372657753144535,-0.1326642395701435,0.8711494882808464,0.8307820467391515,0.8659253503488927,0.7810293313550178,0.8469499538558577
48,182,5,high,low,0.11657340026212437,-0.0541328634997601,0.09542402826220175,0.1278278224806365,-0.1257665676689017,0.8760010955920067,0.7572825144552506,0.8935341247316257,0.7668385038276021,0.8608542869671474
48,200,5,high,low,0.1241103708731407,-0.05848114365365786,0.1139444684086236,0.07270857624263061,-0.08790458374316867,0.8657291152487355,0.785939108033529,0.8703588520125733,0.774946529735635,0.815177311015896
48,208,5,high,low,0.11708069626690476,-0.07477679911341317,0.14199929401391842,0.19669502301412034,-0.08432225091810297,0.8760697776556456,0.740156842758622,0.8508298087062003,0.754393475689433,0.8621000286958809
68,10,5,high,low,0.11214324762968486,-0.0535545354507686,0.1142271983882649,0.20088590054176803,-0.20259361009396315,0.8806747238246926,0.8133684525088034,0.8754926739219381,0.7486749792930059,0.844535002035355
68,13,5,high,low,0.12544258430036626,-0.017943653802330095,0.16117412425586397,0.17295262339510997,-0.1881228390136721,0.8673818247089858,0.6704701338015929,0.8276781395863789,0.7371809359265642,0.828122839013672
68,21,5,high,low,0.12054039353381174,-0.004484283910974773,0.11188944396995326,0.1435146737905182,-0.1359092995151564,0.8730490394186878,0.7298918232345774,0.878292933900606,0.736308024537912,0.8159092995151563
