exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
69,43,rectangle,high,low,0.9914574572530473,0.6361624092577427,0.9880321139161259,0.9023287485060155,0.6363636363636365
69,65,rectangle,high,low,0.9900098738340444,0.5799122791991167,0.983653394831761,0.8735807170503708,0.65625
69,44,rectangle,high,low,0.9920611393480893,0.7409488263398807,0.9887139437278297,0.9258739627269339,0.6666666666666666
69,56,rectangle,high,low,0.9929749097595505,0.7317670082644621,0.9901528197821254,0.9390027535837309,0.653846153846154
69,37,rectangle,high,low,0.9927682444676119,0.737823843917425,0.990599602263784,0.9219662321200535,0.6451612903225807
69,71,rectangle,high,low,0.9897341616571624,0.6184673667228087,0.987100216261198,0.8845881888476685,0.625
69,34,rectangle,high,low,0.9932283078417611,0.7336013123470437,0.9914077764664863,0.945882415629333,0.6376262626262627
68,132,rectangle,high,low,0.9933968861503588,0.6725888628663081,0.99160447901619,0.9001694035810207,0.72
69,74,rectangle,high,low,0.9920843881843924,0.6648471067087154,0.9881587619105975,0.888623184139203,0.6530100334448161
69,67,rectangle,high,low,0.9920444253350433,0.7274946341869586,0.9894501792121086,0.9191839975108892,0.633399209486166
69,31,rectangle,high,low,0.9934231522919664,0.7021492596532286,0.9906083952137853,0.9464275936274844,0.6666666666666667
69,21,rectangle,high,low,0.9932785554044395,0.7059372864643307,0.990766620883154,0.9025757193140636,0.6399999999999999
69,94,rectangle,high,low,0.9932799349254416,0.6743494161236774,0.9904554161129993,0.8596694631872622,0.6216216216216217
68,176,rectangle,high,low,0.9938520001349936,0.7329541082448876,0.9912609515289672,0.909669836853077,0.6666666666666666
69,41,rectangle,high,low,0.9932447477979895,0.6692341655875862,0.9919408602747948,0.9348593998533093,0.6818181818181819
69,60,rectangle,high,low,0.991708337789077,0.7309523086169887,0.9888764752613595,0.9440286600045401,0.6666666666666666
68,179,rectangle,high,low,0.994427034500274,0.672645162882239,0.9930209167055711,0.8790648284352944,0.6363636363636364
69,101,rectangle,high,low,0.9906337438575556,0.6749429184290501,0.9872913403669785,0.9143144842388253,0.6228448275862069
69,99,rectangle,high,low,0.9919820576754533,0.7402123058076009,0.9897041136835326,0.9404817098390772,0.6419413919413919
69,63,rectangle,high,low,0.9909264558496914,0.7328860610493285,0.9872254542642769,0.9165313415448163,0.6666666666666666
69,78,rectangle,high,low,0.9921119725828818,0.6941529949824552,0.9873226331176834,0.9321572995250829,0.6066017316017316
69,107,rectangle,high,low,0.9913813204403796,0.6956480233391394,0.9880537487522766,0.9003811412563053,0.6521739130434782
69,79,rectangle,high,low,0.9930501151760011,0.6910294758934735,0.9922841557741657,0.9441691976959621,0.6100230414746544
