exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,source_file
86,151,rectangle,high,medium,0.9937531478421718,0.713009097728918,0.992155808565968,0.898818912948243,0.6129032258064516,Java_high_Java_medium_results.csv
87,192,rectangle,high,medium,0.9923582953789688,0.7483869871421793,0.9891672465731832,0.8819308593988806,0.6266025641025641,Java_high_Java_medium_results.csv
87,207,rectangle,high,medium,0.9916859244017692,0.724636210597147,0.9900100916453802,0.9090117978912216,0.6095655487804879,Java_high_Java_medium_results.csv
123,15,rectangle,high,medium,0.9923022404235936,0.7580687164069799,0.9897951285408816,0.8162708993824842,0.6666666666666666,Java_high_Java_medium_results.csv
86,168,rectangle,high,medium,0.9922780086051192,0.7371657446064894,0.988571293955788,0.9190314871218482,0.5999999999999999,Java_high_Java_medium_results.csv
123,6,rectangle,high,medium,0.991100300422456,0.7310261295283818,0.987407555951588,0.928641890376888,0.653846153846154,Java_high_Java_medium_results.csv
123,4,rectangle,high,medium,0.9910797105543384,0.8226775620318613,0.9885279422348504,0.9058695247302444,0.6857142857142857,Java_high_Java_medium_results.csv
123,42,rectangle,high,medium,0.990548901900085,0.6180404997675344,0.9873160152912352,0.8752932142084292,0.7467948717948718,Java_high_Java_medium_results.csv
123,14,rectangle,high,medium,0.9923068269214216,0.7015198787503856,0.9917334092954064,0.8880254901047446,0.653846153846154,Java_high_Java_medium_results.csv
87,214,rectangle,high,medium,0.99108057528618,0.7184239622348698,0.98899646762575,0.905605577836634,0.6666666666666666,Java_high_Java_medium_results.csv
123,24,rectangle,high,medium,0.9925568643746356,0.7490137686973088,0.989373757446532,0.8779563371983702,0.6226415094339623,Java_high_Java_medium_results.csv
123,57,rectangle,high,medium,0.9909417179473896,0.6809721095956651,0.9875884485862596,0.8506170117136149,0.7777777777777779,Java_high_Java_medium_results.csv
123,20,rectangle,high,medium,0.991558790913773,0.6681505780733444,0.9890048490299193,0.9065313750317416,0.6020833333333333,Java_high_Java_medium_results.csv
123,33,rectangle,high,medium,0.989682350339762,0.7073439348370616,0.9851257168813318,0.8419098290935405,0.6486486486486487,Java_high_Java_medium_results.csv
123,51,rectangle,high,medium,0.9925170168056108,0.7068541913530725,0.989610066592586,0.8729015632807458,0.7142857142857142,Java_high_Java_medium_results.csv
123,32,rectangle,high,medium,0.9918098674497648,0.7250741924148275,0.990222606346652,0.9065917139631764,0.6666666666666666,Java_high_Java_medium_results.csv
123,40,rectangle,high,medium,0.9908521478982992,0.7109657797763035,0.9878570476462502,0.8683584156281633,0.7096774193548387,Java_high_Java_medium_results.csv
