exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
17,154,rectangle,medium,none,0.9942548425645182,0.6527493730538145,0.9921303768842739,0.9171410870015231,0.6923076923076923
14,96,rectangle,medium,none,0.9905136337531186,0.6658719672515836,0.986634463030597,0.9100691057000371,0.5555555555555556
6,12,rectangle,medium,none,0.9915421166090843,0.773707779539544,0.9884132137629323,0.9181433130335124,0.6923076923076923
4,38,rectangle,medium,none,0.992323900809852,0.7168105697732995,0.9913481916925398,0.890379983062547,0.6835372636262514
17,163,rectangle,medium,none,0.9908076905419579,0.7687190826913955,0.98836710948993,0.9420514851080972,0.6785714285714286
14,93,rectangle,medium,none,0.9917921139138323,0.7239567437126925,0.9893093860854574,0.8855671024525652,0.6742424242424243
17,12,rectangle,medium,none,0.9917609568947648,0.7258517806795051,0.9891737863915117,0.9383498414544549,0.6972222222222223
6,163,rectangle,medium,none,0.9907337811960756,0.7478156273683767,0.9878041517569145,0.9189654258269139,0.7
15,110,rectangle,medium,none,0.9923862332813911,0.6964885700200623,0.9895687405154487,0.9247190702283172,0.7041666666666667
6,110,rectangle,medium,none,0.9928142140585949,0.7293784406666232,0.9904073686458793,0.9346469679168231,0.7142857142857142
17,189,rectangle,medium,none,0.993551870740694,0.676172946518718,0.992179966335435,0.9475737146776814,0.6216216216216217
17,5,rectangle,medium,none,0.9931071462229966,0.7476208076853774,0.9924507070745399,0.897786125432639,0.6857366771159874
17,181,rectangle,medium,none,0.9928115925993282,0.7379579391939848,0.9905779435898238,0.9482014383416638,0.736842105263158
15,93,rectangle,medium,none,0.9923481742367307,0.7388062773192487,0.9896628336180673,0.829179878099528,0.6566964285714285
4,181,rectangle,medium,none,0.9931508602268065,0.7984931332310281,0.9904310776017234,0.938358704789927,0.6666666666666665
6,189,rectangle,medium,none,0.993451102659505,0.7807383957592121,0.9904221711573785,0.9362688673677304,0.6499999999999999
4,3,rectangle,medium,none,0.9921219960736971,0.7352560850781226,0.9893432668017229,0.9518801040822732,0.673747763864043
17,196,rectangle,medium,none,0.9890237363692209,0.6833046302844081,0.9828410575440798,0.8795700089643252,0.6842105263157894
4,154,rectangle,medium,none,0.9933005318528118,0.680697543828912,0.991269386376903,0.9413766594783274,0.701851851851852
6,181,rectangle,medium,none,0.9920843375006605,0.7382016605382566,0.9900964016677196,0.9512920659422682,0.7018518518518518
15,154,rectangle,medium,none,0.9933923565974959,0.676877262273333,0.9922692187829183,0.9418444403502757,0.6799999999999999
6,201,rectangle,medium,none,0.992448229881933,0.6898009660866251,0.9893907532188472,0.9220712390054829,0.7350877192982457
4,30,rectangle,medium,none,0.9923674958678325,0.7845487011452517,0.9903687127801472,0.9164584219565782,0.678235294117647
6,196,rectangle,medium,none,0.9882486274719587,0.6526343416598216,0.9806981900910142,0.8960898254521691,0.7083333333333334
4,204,rectangle,medium,none,0.9885301264040258,0.607723789490048,0.9826632475133245,0.8964288255118964,0.5999999999999999
14,211,rectangle,medium,none,0.9945256971636031,0.7308616563991288,0.9926347142352057,0.9431421511495608,0.6849624060150376
17,3,rectangle,medium,none,0.99260640518666,0.7232588045186032,0.9900833933258559,0.9509898304619552,0.72
16,204,rectangle,medium,none,0.9890918702992493,0.5639160663739324,0.9850862738714037,0.9029094799308602,0.6818181818181819
16,93,rectangle,medium,none,0.9911578311411203,0.6951612315414992,0.9881585242717311,0.8769980821906262,0.6043478260869565
15,181,rectangle,medium,none,0.9920517047845562,0.7643547218596473,0.9879467622226102,0.9117371699532055,0.7097222222222223
16,211,rectangle,medium,none,0.9937728770474494,0.7819924846673134,0.992801366035305,0.9486440651557932,0.6521739130434783
4,163,rectangle,medium,none,0.9913347005974242,0.7855107449576908,0.9872723708819202,0.9469142777200801,0.6818181818181819
15,163,rectangle,medium,none,0.9906930256026225,0.6792557767010257,0.9855717461709381,0.8771814586291684,0.6875
15,3,rectangle,medium,none,0.991613357578664,0.7086993866732944,0.9878148671455175,0.8669729295667031,0.7066905615292712
14,110,rectangle,medium,none,0.9943683127674697,0.7071249041099843,0.9928686351817649,0.9475986998267526,0.7096774193548387
17,36,rectangle,medium,none,0.9905194425132365,0.6384662298360656,0.9890784264647791,0.950091513677319,0.6666666666666666
16,201,rectangle,medium,none,0.9929337524291626,0.7449139867950874,0.9897460601223976,0.9420293195369008,0.6818181818181819
15,196,rectangle,medium,none,0.9886319996866271,0.6513571667503797,0.9824778714715614,0.8572838682966184,0.6857142857142857
4,28,rectangle,medium,none,0.9909746951593879,0.6983939432784891,0.9873674773670648,0.9140064507570769,0.6564685314685316
17,28,rectangle,medium,none,0.9919429339775189,0.7548213503761066,0.9894204098536433,0.9225762474639639,0.6363636363636365
15,189,rectangle,medium,none,0.9913585082043875,0.7262700592603452,0.9881111429792863,0.870581230907167,0.6172161172161172
15,12,rectangle,medium,none,0.9928639972342763,0.772261275804935,0.9895675182493441,0.8907796209712895,0.6666666666666666
15,5,rectangle,medium,none,0.9923660511490308,0.7533825254458406,0.9894551997756569,0.8982883406326111,0.6857142857142857
15,201,rectangle,medium,none,0.9921078603161348,0.7317295479438585,0.9889308689786124,0.9201199931844668,0.6799999999999999
6,38,rectangle,medium,none,0.9923455603165923,0.7221877468053085,0.9895617348035254,0.8541993978294092,0.736842105263158
6,154,rectangle,medium,none,0.9939120282791619,0.6178748464233912,0.991673312492973,0.9431950182974197,0.7
16,189,rectangle,medium,none,0.9914331313916136,0.7227737874519381,0.9866002249560033,0.9321778307145856,0.625
15,204,rectangle,medium,none,0.9899752731960051,0.5855595900435296,0.985588946227566,0.9295012571956728,0.6521739130434783
4,93,rectangle,medium,none,0.9918058156876023,0.765971624015786,0.9886456703007418,0.9137159513034475,0.6695402298850575
6,204,rectangle,medium,none,0.9911234657241181,0.5688237908594237,0.9888961513422235,0.936359968356373,0.6956521739130435
15,28,rectangle,medium,none,0.9918375431032806,0.7707377255378756,0.98759783201127,0.9408501122335816,0.653846153846154
14,163,rectangle,medium,none,0.9893388966922102,0.6950639828881091,0.9863952147068987,0.9191255747202868,0.6666666666666665
