exp_a,exp_b,trial_id,expertise_a,expertise_b,score
69,201,5,high,none,0.8325787301886993
82,204,5,high,none,0.9254448110976013
69,196,5,high,none,0.8447591995908409
82,201,5,high,none,0.8036103079040459
69,189,5,high,none,0.8714394024953296
82,154,5,high,none,0.7780857749751491
82,196,5,high,none,0.8305022261346162
69,181,5,high,none,0.8296436334148972
68,110,5,high,none,0.7004166984869674
80,204,5,high,none,0.8449585223949907
82,189,5,high,none,0.7569724120525654
69,163,5,high,none,0.8739709192536231
82,181,5,high,none,0.8169086630030818
48,5,5,high,none,0.7943300988083429
68,96,5,high,none,0.8537521056772532
68,36,5,high,none,0.8087011758625197
80,196,5,high,none,0.9124437904290849
68,30,5,high,none,0.8409546952784751
68,93,5,high,none,0.8259391685605403
80,189,5,high,none,0.8595664347741734
68,211,5,high,none,0.7563409662563604
68,28,5,high,none,0.7189852923024297
80,181,5,high,none,0.8597956761129306
68,12,5,high,none,0.844373099368245
80,163,5,high,none,0.8526942136166122
69,110,5,high,none,0.8016380308489597
68,5,5,high,none,0.7007798163199752
80,154,5,high,none,0.8693403308746757
48,204,5,high,none,0.8887351736014906
68,3,5,high,none,0.7930282227341735
48,196,5,high,none,0.9096480471143522
69,96,5,high,none,0.8527027505663222
80,36,5,high,none,0.8574342767430226
80,30,5,high,none,0.8340471847366756
48,189,5,high,none,0.8135491741528231
80,201,5,high,none,0.8109440679937947
48,96,5,high,none,0.8602306270835577
69,93,5,high,none,0.8979972746972762
48,181,5,high,none,0.8131612241891191
80,110,5,high,none,0.8372431666109501
48,163,5,high,none,0.7775580621431468
48,154,5,high,none,0.8256255209368919
80,96,5,high,none,0.8846730719418545
48,36,5,high,none,0.7553557851959652
69,36,5,high,none,0.8568081208693192
80,93,5,high,none,0.8701384961141858
48,28,5,high,none,0.798130572392185
69,30,5,high,none,0.8701992481033607
48,211,5,high,none,0.828233295514758
69,28,5,high,none,0.7602705106579581
48,110,5,high,none,0.7698213793170774
69,12,5,high,none,0.8753753421022877
82,110,5,high,none,0.797507971154096
69,5,5,high,none,0.7922904927985019
48,93,5,high,none,0.7631934007219807
82,96,5,high,none,0.7711715681104946
82,93,5,high,none,0.8488812206455769
48,12,5,high,none,0.7778701237061181
69,3,5,high,none,0.8772336650339932
48,201,5,high,none,0.784340051339935
86,36,5,high,none,0.8704249572078592
80,28,5,high,none,0.8684279505042451
80,211,5,high,none,0.8740882535842129
82,36,5,high,none,0.8475913675908927
48,30,5,high,none,0.7360364993827659
86,30,5,high,none,0.8642861045275161
68,204,5,high,none,0.906059186078011
80,12,5,high,none,0.8518469908344927
82,30,5,high,none,0.7721047535232161
82,163,5,high,none,0.8142260809706897
86,28,5,high,none,0.784386686106231
68,201,5,high,none,0.7685197718855312
80,5,5,high,none,0.850717340689223
82,28,5,high,none,0.8064891386776772
86,12,5,high,none,0.8862367541147833
68,196,5,high,none,0.9032594507472331
80,3,5,high,none,0.8201103824492254
48,3,5,high,none,0.7133218243105318
82,12,5,high,none,0.8015096592312098
86,5,5,high,none,0.805911402199322
68,189,5,high,none,0.8400501134156924
69,154,5,high,none,0.8332967738138229
82,5,5,high,none,0.8151052773204913
86,3,5,high,none,0.8740167332880724
68,181,5,high,none,0.7526353991587622
69,211,5,high,none,0.7099190279557727
82,3,5,high,none,0.7732274991495179
68,163,5,high,none,0.8082700045389234
69,204,5,high,none,0.9579356625600033
82,211,5,high,none,0.7989320217972417
68,154,5,high,none,0.8142861076951422
86,204,5,high,none,0.9604166223535163
86,93,5,high,none,0.9024035553528885
87,93,5,high,none,0.8663221620846931
87,36,5,high,none,0.8174563521987234
87,28,5,high,none,0.740139379394824
86,201,5,high,none,0.8011650709482472
86,110,5,high,none,0.7755010258189378
87,12,5,high,none,0.8517823986259524
87,5,5,high,none,0.7742532310540804
87,30,5,high,none,0.8397940727410401
87,3,5,high,none,0.8396695532904462
86,181,5,high,none,0.806325276350078
86,163,5,high,none,0.8692021026123631
