exp_a,exp_b,trial_id,expertise_a,expertise_b,score
12,48,5,none,high,22.08840003275893
3,68,5,none,high,23.61638047302369
3,80,5,none,high,16.818823723268714
12,118,5,none,high,29.763909844412925
12,82,5,none,high,35.647943603967285
3,178,5,none,high,21.32228661759104
5,178,5,none,high,21.425415465756853
5,82,5,none,high,35.616840197796186
3,82,5,none,high,30.960029065946703
3,118,5,none,high,25.70106707819652
5,118,5,none,high,26.189992797929907
5,69,5,none,high,46.42505371602102
3,69,5,none,high,48.195217556967584
3,87,5,none,high,42.870168712797025
3,48,5,none,high,17.091190910480343
5,87,5,none,high,42.36094277743085
12,86,5,none,high,51.24220912291677
5,68,5,none,high,23.431273938474693
5,86,5,none,high,45.969186381449326
3,86,5,none,high,46.65850928985046
12,68,5,none,high,28.89106996798387
12,80,5,none,high,21.248471339375584
5,80,5,none,high,20.556733820414383
12,69,5,none,high,51.97628631266544
12,87,5,none,high,47.26710886455135
5,48,5,none,high,21.936220008691198
28,80,5,none,high,22.221334397502627
28,48,5,none,high,23.177711822269053
28,68,5,none,high,25.063827289662697
28,82,5,none,high,36.3887899371368
12,178,5,none,high,26.33297542547342
28,87,5,none,high,41.548464201707844
28,86,5,none,high,45.85838321651469
28,69,5,none,high,45.63143604969064
28,118,5,none,high,26.49604801502882
28,178,5,none,high,22.7988892288491
30,80,5,none,high,19.680177371046597
30,68,5,none,high,27.64049892441292
30,48,5,none,high,19.908315235305054
30,69,5,none,high,50.495921968941815
30,82,5,none,high,33.29933380994926
30,86,5,none,high,48.80796489487789
36,48,5,none,high,17.207004786764088
30,118,5,none,high,28.240690179907638
30,87,5,none,high,45.46981027449088
30,178,5,none,high,23.928268643781724
36,68,5,none,high,23.128853629668065
36,80,5,none,high,16.572489700889143
36,82,5,none,high,32.9374005445821
36,69,5,none,high,46.0620045779346
36,118,5,none,high,23.766265525863144
36,178,5,none,high,18.78339038629634
36,87,5,none,high,40.77145302226353
36,86,5,none,high,45.43966446607908
93,68,5,none,high,22.313572577831554
93,48,5,none,high,16.1766473217031
93,80,5,none,high,15.439737475050112
93,69,5,none,high,46.85390580460508
93,82,5,none,high,31.642896380784528
93,118,5,none,high,23.204455498576653
93,87,5,none,high,41.836429851394
93,86,5,none,high,45.67966797196321
93,178,5,none,high,19.056197586999815
96,48,5,none,high,41.61795773830252
96,68,5,none,high,46.273364127707126
96,80,5,none,high,39.746591776203644
96,82,5,none,high,49.70971928040249
96,118,5,none,high,46.85965579899545
96,69,5,none,high,67.67049028494333
96,87,5,none,high,63.75536892174404
96,178,5,none,high,44.866545168282684
96,86,5,none,high,66.04803883267145
110,48,5,none,high,19.65507945672362
110,68,5,none,high,21.959464330963403
110,80,5,none,high,18.486329118769778
110,69,5,none,high,45.30216839933641
110,82,5,none,high,33.18590169566424
110,87,5,none,high,38.797527066028074
110,118,5,none,high,24.048967260327306
110,86,5,none,high,42.61843437490555
110,178,5,none,high,19.27824978885141
154,48,5,none,high,39.21721224450237
154,80,5,none,high,38.29270289436772
154,68,5,none,high,43.41773526230499
154,118,5,none,high,47.58701709691756
154,82,5,none,high,49.47069357291999
163,48,5,none,high,22.157294538831113
154,69,5,none,high,65.39713080890883
163,68,5,none,high,27.736593475757697
154,87,5,none,high,60.13580109486024
154,86,5,none,high,64.89064003767149
154,178,5,none,high,42.169820272113704
163,80,5,none,high,21.35487388581444
163,82,5,none,high,36.29494178534947
163,69,5,none,high,51.98029439352849
163,118,5,none,high,29.17551678019999
163,178,5,none,high,24.90228736403629
181,48,5,none,high,22.807546016056413
163,87,5,none,high,46.963125076780315
163,86,5,none,high,50.34418578330807
181,68,5,none,high,25.49025569870896
181,80,5,none,high,21.147534449673643
181,82,5,none,high,36.048545481
181,69,5,none,high,48.972204393214554
181,118,5,none,high,27.2287546056773
181,178,5,none,high,22.150908120886527
181,87,5,none,high,42.482393932503335
181,86,5,none,high,46.341126282391684
189,48,5,none,high,27.608604774050207
189,68,5,none,high,33.397032308954266
189,80,5,none,high,26.2030231976559
189,82,5,none,high,37.860732161221115
189,118,5,none,high,34.198182549788946
189,178,5,none,high,30.8610032968696
189,69,5,none,high,56.57036025238681
189,87,5,none,high,51.03752987801749
189,86,5,none,high,54.62515386805642
196,48,5,none,high,64.97434070928395
196,80,5,none,high,62.02427909820747
196,68,5,none,high,69.77498605132227
196,118,5,none,high,70.088075602716
201,48,5,none,high,17.8296180470594
201,68,5,none,high,21.942776526875686
196,82,5,none,high,72.675588804588
201,80,5,none,high,15.635001630920364
201,69,5,none,high,44.71946875589541
201,82,5,none,high,31.189723270371832
196,87,5,none,high,87.52242418800435
196,86,5,none,high,85.082714365517
196,69,5,none,high,86.51010011169883
196,178,5,none,high,67.26852373156638
201,86,5,none,high,41.78556544037678
201,87,5,none,high,39.54615544041397
201,118,5,none,high,22.422960260086185
204,48,5,none,high,13.231489264578993
204,68,5,none,high,18.762673625303453
201,178,5,none,high,19.195172820318504
204,80,5,none,high,9.662945662109113
204,82,5,none,high,28.659174910070522
204,69,5,none,high,43.938592970302224
204,86,5,none,high,42.55798136972901
204,87,5,none,high,39.9297722563547
204,118,5,none,high,18.960669672128613
204,178,5,none,high,15.054462785958522
211,80,5,none,high,29.670051679662524
211,48,5,none,high,30.972612319069892
211,68,5,none,high,32.68603119773487
211,69,5,none,high,48.54142345550392
211,82,5,none,high,42.72368879762929
211,118,5,none,high,33.22148571458669
211,87,5,none,high,48.281916123241416
211,86,5,none,high,50.07239762122365
211,178,5,none,high,29.648871599887016
