exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
13,33,vehicle,low,medium,485.0,0.8786231884057971
13,191,vehicle,low,medium,464.0,0.8405797101449275
10,57,vehicle,low,medium,156.0,0.8253968253968254
10,42,vehicle,low,medium,113.0,0.837037037037037
13,32,vehicle,low,medium,464.0,0.8405797101449275
13,190,vehicle,low,medium,490.0,0.8876811594202898
10,18,vehicle,low,medium,245.0,0.8112582781456954
13,25,vehicle,low,medium,470.0,0.8514492753623188
10,33,vehicle,low,medium,220.0,0.859375
13,24,vehicle,low,medium,478.0,0.8659420289855072
13,171,vehicle,low,medium,458.0,0.8297101449275363
10,40,vehicle,low,medium,157.0,0.8971428571428571
13,20,vehicle,low,medium,483.0,0.875
10,54,vehicle,low,medium,122.0,0.8413793103448276
13,169,vehicle,low,medium,471.0,0.8532608695652174
10,61,vehicle,low,medium,155.0,0.7416267942583732
10,66,vehicle,low,medium,121.0,0.8962962962962963
13,197,vehicle,low,medium,444.0,0.8043478260869565
13,206,vehicle,low,medium,471.0,0.8532608695652174
13,207,vehicle,low,medium,477.0,0.8641304347826086
13,151,vehicle,low,medium,575.0,0.9069400630914827
21,51,vehicle,low,medium,318.0,0.8983050847457628
21,42,vehicle,low,medium,307.0,0.867231638418079
21,19,vehicle,low,medium,316.0,0.8926553672316384
21,53,vehicle,low,medium,321.0,0.9067796610169492
21,33,vehicle,low,medium,312.0,0.8813559322033898
21,54,vehicle,low,medium,297.0,0.8389830508474576
21,58,vehicle,low,medium,305.0,0.8615819209039548
21,20,vehicle,low,medium,318.0,0.8983050847457628
21,57,vehicle,low,medium,323.0,0.9124293785310734
21,24,vehicle,low,medium,314.0,0.8870056497175142
21,66,vehicle,low,medium,332.0,0.9378531073446328
21,40,vehicle,low,medium,322.0,0.9096045197740112
21,50,vehicle,low,medium,322.0,0.9096045197740112
21,18,vehicle,low,medium,321.0,0.9067796610169492
21,61,vehicle,low,medium,296.0,0.8361581920903954
21,17,vehicle,low,medium,325.0,0.9180790960451978
21,25,vehicle,low,medium,302.0,0.8531073446327684
21,16,vehicle,low,medium,351.0,0.918848167539267
21,62,vehicle,low,medium,321.0,0.9067796610169492
21,32,vehicle,low,medium,310.0,0.8757062146892656
21,88,vehicle,low,medium,319.0,0.9011299435028248
21,108,vehicle,low,medium,327.0,0.923728813559322
21,55,vehicle,low,medium,327.0,0.8743315508021391
21,70,vehicle,low,medium,321.0,0.9067796610169492
21,75,vehicle,low,medium,300.0,0.847457627118644
13,214,vehicle,low,medium,505.0,0.9148550724637681
21,91,vehicle,low,medium,319.0,0.9011299435028248
21,81,vehicle,low,medium,330.0,0.9322033898305084
21,73,vehicle,low,medium,318.0,0.8983050847457628
21,83,vehicle,low,medium,332.0,0.9378531073446328
21,97,vehicle,low,medium,310.0,0.8757062146892656
21,72,vehicle,low,medium,304.0,0.8587570621468926
21,105,vehicle,low,medium,317.0,0.8954802259887006
21,133,vehicle,low,medium,332.0,0.9378531073446328
13,202,vehicle,low,medium,529.0,0.9089347079037801
21,142,vehicle,low,medium,319.0,0.9011299435028248
21,155,vehicle,low,medium,310.0,0.8757062146892656
21,145,vehicle,low,medium,306.0,0.864406779661017
21,135,vehicle,low,medium,289.0,0.8163841807909604
