exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
68,72,vehicle,high,medium,280.0,0.8562691131498471
68,84,vehicle,high,medium,215.0,0.8565737051792829
68,81,vehicle,high,medium,254.0,0.8220064724919094
68,91,vehicle,high,medium,187.0,0.8348214285714286
68,53,vehicle,high,medium,146.0,0.9240506329113924
68,83,vehicle,high,medium,278.0,0.8881789137380192
48,206,vehicle,high,medium,241.0,0.9026217228464419
68,89,vehicle,high,medium,373.0,0.8923444976076556
68,143,vehicle,high,medium,139.0,0.879746835443038
68,117,vehicle,high,medium,200.0,0.823045267489712
68,115,vehicle,high,medium,240.0,0.8362369337979094
68,105,vehicle,high,medium,151.0,0.9096385542168675
68,142,vehicle,high,medium,193.0,0.8654708520179372
68,135,vehicle,high,medium,242.0,0.8316151202749141
48,207,vehicle,high,medium,284.0,0.8632218844984803
68,145,vehicle,high,medium,201.0,0.7944664031620553
68,16,vehicle,high,medium,315.0,0.824607329842932
68,190,vehicle,high,medium,120.0,0.759493670886076
68,169,vehicle,high,medium,141.0,0.88125
68,73,vehicle,high,medium,281.0,0.8338278931750742
68,203,vehicle,high,medium,140.0,0.8860759493670886
68,75,vehicle,high,medium,251.0,0.8964285714285715
68,168,vehicle,high,medium,224.0,0.8853754940711462
68,158,vehicle,high,medium,229.0,0.8006993006993007
68,166,vehicle,high,medium,268.0,0.8786885245901639
68,191,vehicle,high,medium,203.0,0.8218623481781376
68,210,vehicle,high,medium,133.0,0.8417721518987342
68,197,vehicle,high,medium,203.0,0.8023715415019763
68,147,vehicle,high,medium,142.0,0.8022598870056498
68,206,vehicle,high,medium,215.0,0.8052434456928839
68,97,vehicle,high,medium,233.0,0.8321428571428572
68,155,vehicle,high,medium,168.0,0.8316831683168316
68,151,vehicle,high,medium,569.0,0.8974763406940063
68,171,vehicle,high,medium,243.0,0.8617021276595744
68,133,vehicle,high,medium,224.0,0.8389513108614233
68,55,vehicle,high,medium,321.0,0.8582887700534759
68,192,vehicle,high,medium,135.0,0.8544303797468354
69,6,vehicle,high,medium,264.0,0.8354430379746836
68,207,vehicle,high,medium,284.0,0.8632218844984803
69,4,vehicle,high,medium,260.0,0.8227848101265823
68,214,vehicle,high,medium,474.0,0.8843283582089553
69,51,vehicle,high,medium,276.0,0.8734177215189873
69,20,vehicle,high,medium,287.0,0.9082278481012658
69,17,vehicle,high,medium,286.0,0.9050632911392406
69,32,vehicle,high,medium,257.0,0.8132911392405063
69,18,vehicle,high,medium,281.0,0.8892405063291139
69,54,vehicle,high,medium,272.0,0.8607594936708861
69,16,vehicle,high,medium,323.0,0.8455497382198953
68,215,vehicle,high,medium,221.0,0.8565891472868217
69,66,vehicle,high,medium,297.0,0.939873417721519
69,58,vehicle,high,medium,259.0,0.819620253164557
69,42,vehicle,high,medium,267.0,0.8449367088607594
68,202,vehicle,high,medium,520.0,0.8934707903780069
69,57,vehicle,high,medium,269.0,0.8512658227848101
69,62,vehicle,high,medium,286.0,0.9050632911392406
69,70,vehicle,high,medium,280.0,0.8860759493670886
69,19,vehicle,high,medium,272.0,0.8607594936708861
69,53,vehicle,high,medium,275.0,0.870253164556962
69,88,vehicle,high,medium,272.0,0.8607594936708861
69,55,vehicle,high,medium,305.0,0.8155080213903744
69,40,vehicle,high,medium,277.0,0.8765822784810127
69,75,vehicle,high,medium,268.0,0.8481012658227848
