exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
64,3,5,low,none,0.9917144322009642,0.6705699561768822,0.9898649959993576,0.9008771448093252,0.7000000000000001
64,12,5,low,none,0.9913763874779038,0.6794968751945477,0.9876685849272759,0.8881508981636241,0.6666666666666667
64,5,5,low,none,0.9925411201490557,0.7283758078697622,0.9901875197291343,0.8580130306078572,0.6774193548387097
64,28,5,low,none,0.9918258885334873,0.6919424203900099,0.9884237135941534,0.9089351515751273,0.6589285714285713
64,36,5,low,none,0.9912595394598411,0.6177036987285318,0.9875070209594092,0.8548594280544665,0.6756756756756758
64,30,5,low,none,0.9921950762232856,0.7033769103195682,0.9894465300132563,0.8846265199557857,0.6923076923076923
64,93,5,low,none,0.9917749945090656,0.62429900121948,0.9893506175032605,0.8843239979294791,0.6363636363636364
64,110,5,low,none,0.9923984073688158,0.6885686112017774,0.9888649511338767,0.8995933452097032,0.6666666666666665
64,96,5,low,none,0.9904278339516752,0.6457934740662497,0.986995515941239,0.9161576907622531,0.6428571428571428
63,196,5,low,none,0.9892331822995409,0.7504743971612207,0.9836801370057323,0.9183976868905911,0.6578947368421053
64,163,5,low,none,0.9900681213726034,0.6880258646472506,0.9875285259762354,0.8637169385638719,0.6666666666666666
64,204,5,low,none,0.9900324648385669,0.5997182315042602,0.9837647461660896,0.8721412731820585,0.675
64,181,5,low,none,0.9917881550526791,0.7042069036499875,0.9885398398965399,0.8618509206624031,0.676470588235294
64,201,5,low,none,0.9921984255659118,0.6589154559423522,0.9867121769126196,0.8991689465077513,0.6666666666666666
65,3,5,low,none,0.989870483755274,0.7164784469748682,0.9860735671388078,0.8994535249475359,0.7619047619047619
64,189,5,low,none,0.9918926757470469,0.6900190903679067,0.9898796137722974,0.8944325114272972,0.6521739130434783
65,5,5,low,none,0.9902897359445518,0.6743572623579466,0.9871886189532425,0.9396964257673772,0.7407407407407407
65,12,5,low,none,0.9882428171938858,0.6893208050101362,0.9848750762634665,0.8958576331120899,0.6561913696060038
65,28,5,low,none,0.9889025203075198,0.7785767998392129,0.9865923478967386,0.9060626714169677,0.5683229813664596
65,30,5,low,none,0.9881304711148426,0.6888202539454837,0.9833519264619698,0.8780705264876703,0.7083333333333334
65,36,5,low,none,0.9886353090294534,0.756286881690684,0.984651323475886,0.9324300146747211,0.7777777777777779
64,211,5,low,none,0.9923998173676373,0.7968893290628922,0.9903717479126467,0.8771193104208223,0.6521739130434783
64,154,5,low,none,0.9931646173701985,0.7286482292068928,0.9914548073798243,0.8991556850504009,0.7078252032520326
65,93,5,low,none,0.9874544470631169,0.7389527342303253,0.981889251055116,0.8926915405197957,0.6052631578947368
65,96,5,low,none,0.9893549633370964,0.7012199931996006,0.9828307867327863,0.864442428741038,0.5365853658536585
65,110,5,low,none,0.9895473828627523,0.7350638547537027,0.9858469465118439,0.9447967031580102,0.6978260869565218
65,163,5,low,none,0.9859984859714064,0.7456782364626495,0.9824098996686516,0.9218950368101664,0.7105263157894737
65,181,5,low,none,0.9905988061540354,0.685774142628353,0.9896608308533331,0.9130081665960644,0.6799999999999999
65,154,5,low,none,0.9926395392104342,0.5788225604782185,0.9909755179470818,0.8819571916646247,0.7000000000000001
65,189,5,low,none,0.9904985614171569,0.7519924518794159,0.9871390584573017,0.8702139025208921,0.6428571428571428
65,201,5,low,none,0.9903088744545177,0.7049422880049222,0.987072420235225,0.8876114287515108,0.6449579831932772
65,204,5,low,none,0.985365238501098,0.6133960022621927,0.9799086739587644,0.8505167903147948,0.606060606060606
65,211,5,low,none,0.991232379533502,0.7113832363475714,0.988035696792577,0.8427363483354222,0.6521739130434783
65,196,5,low,none,0.9865086790337522,0.5785341216937911,0.9783783029739482,0.8784731248979136,0.736842105263158
64,196,5,low,none,0.9892791760266252,0.7300527700637356,0.9845829952082915,0.9069534227166344,0.6622807017543859
74,3,5,low,none,0.9908620488008265,0.756198405461735,0.9897174834812439,0.9460111737423479,0.7142857142857142
74,5,5,low,none,0.9919866178329079,0.7655414745579312,0.9884541078197069,0.9435482411416153,0.736842105263158
74,12,5,low,none,0.9894456281042916,0.7813144909870409,0.9859469808466583,0.9134931136741675,0.6343582887700534
74,28,5,low,none,0.9914409169441001,0.796583390703494,0.9868047098688041,0.9399912575686955,0.5857142857142856
74,30,5,low,none,0.9909475810037921,0.7028914705659264,0.9858532524741036,0.9265074373323791,0.6575342465753425
74,36,5,low,none,0.9912037299791073,0.7580248725140005,0.988236840656345,0.9527852905316705,0.6363636363636365
74,93,5,low,none,0.9908856070313461,0.6746503502736918,0.9874833445957648,0.8773454563244346,0.6799999999999999
74,96,5,low,none,0.990115804531348,0.7640408970987198,0.9855213458922935,0.9061956526094147,0.6216216216216217
74,110,5,low,none,0.9921234148621156,0.7703722675895037,0.9881151664603911,0.9644917143660343,0.6428571428571428
74,163,5,low,none,0.9892882616142034,0.785995455892491,0.9823822661337744,0.9351073770581287,0.6551724137931034
74,181,5,low,none,0.9914436354697213,0.6991741838728911,0.9874370664405963,0.9501166776548684,0.625
74,154,5,low,none,0.9933980338841719,0.6382214869168229,0.9901383934232836,0.9098193285035356,0.6785714285714286
74,189,5,low,none,0.9921092822454592,0.806456338340801,0.9894210079118351,0.9354850629613362,0.6086956521739131
74,201,5,low,none,0.9929188824750239,0.7156226714355994,0.99098488811117,0.950276859752017,0.6666666666666666
74,204,5,low,none,0.9874559930278496,0.6021921202479241,0.9817280669423061,0.9083888329347963,0.6521739130434783
74,211,5,low,none,0.9926695792066179,0.7021879857711673,0.9892457064222644,0.9611040963849852,0.6521739130434783
74,196,5,low,none,0.9876710391522475,0.6369199092485174,0.9801946568536617,0.8704177529519646,0.6521739130434783
77,3,5,low,none,0.9919959352862612,0.6965201334009177,0.9899604066822769,0.9136923940456586,0.6666666666666666
77,5,5,low,none,0.9928997042896357,0.7360225337708456,0.9892968807696102,0.8945625686113483,0.6666666666666667
77,12,5,low,none,0.9906742171665256,0.7202186230681286,0.9874120830609269,0.9111293979066671,0.6086956521739131
77,28,5,low,none,0.9916626532193199,0.6864586634450998,0.9882581832024471,0.9086558718845866,0.5741758241758241
77,36,5,low,none,0.9907898041037309,0.670603381372143,0.9870444132061132,0.8909739958102791,0.6666666666666666
77,30,5,low,none,0.9918064039915485,0.7373492069283728,0.9888095776206374,0.9270753457089833,0.6944444444444445
77,93,5,low,none,0.9914972245796894,0.6452536794288332,0.9890736608514149,0.9108672595084826,0.6666666666666667
77,110,5,low,none,0.9927848544042601,0.667463761259466,0.9890590055830171,0.9004028994538692,0.6490036231884058
77,96,5,low,none,0.9917465939186916,0.7400365418874442,0.98753189743835,0.9316232668339501,0.5833333333333335
77,181,5,low,none,0.9923227854164364,0.6932991083224567,0.9890826654282688,0.9124794345412196,0.6666666666666666
77,163,5,low,none,0.9906844956938596,0.699352946343072,0.9874666626542232,0.9314320276848503,0.6590909090909092
77,204,5,low,none,0.9906628332078873,0.5381942530824807,0.9857653745263703,0.8871431410066006,0.6363636363636365
77,201,5,low,none,0.9919327579903757,0.6536868443750474,0.9874873953894439,0.9214378299682556,0.6557112068965517
77,189,5,low,none,0.9926723475248368,0.7148010560395914,0.9905095346397929,0.9278670896434562,0.6363636363636365
78,3,5,low,none,0.9932669993825224,0.73826286134048,0.9921337500881057,0.9497845340527202,0.7142857142857142
78,5,5,low,none,0.9934996755006686,0.7415558227230636,0.9918671390039175,0.9253861346178964,0.6896551724137931
78,12,5,low,none,0.9926149600345078,0.7313067296594952,0.9895565153341962,0.9446799663626699,0.6554945054945055
78,28,5,low,none,0.9936268910233748,0.7720137425869378,0.9908514887194994,0.9368327479491921,0.6799999999999999
77,211,5,low,none,0.9931789106775043,0.7394599865380588,0.9904808741827883,0.9286741820653076,0.6521739130434783
78,30,5,low,none,0.9928405632333356,0.7186456442565679,0.9912080947180383,0.9478128981937977,0.7
77,154,5,low,none,0.9930338112562168,0.7460924994856334,0.9909072537418141,0.9381487015439149,0.6792857142857143
78,36,5,low,none,0.9928514161887393,0.6929612283448926,0.9903257201556741,0.9271761713342502,0.7
78,93,5,low,none,0.9930335351641326,0.6840127902720012,0.9919566239562618,0.8869019970402978,0.6695402298850575
78,96,5,low,none,0.9911098686420171,0.7449305938368351,0.9865190903795876,0.9192408018154744,0.5833333333333335
78,110,5,low,none,0.9937506153665819,0.7163832029143455,0.9910817354299147,0.9368622823004323,0.6521739130434783
78,163,5,low,none,0.9916598665812959,0.724015397973161,0.9896353276817703,0.9511580946808439,0.6551724137931034
78,181,5,low,none,0.9940999636195494,0.7221359770411597,0.9923736296426525,0.9196064471277984,0.7142857142857142
78,189,5,low,none,0.9926919273650954,0.6746205959607853,0.9903359609147973,0.9348997003953543,0.6304347826086957
78,201,5,low,none,0.9930025259339904,0.6473046272697185,0.9898038660813878,0.9327651539592128,0.6639784946236559
78,204,5,low,none,0.9927639864669399,0.6235614388428652,0.9893082297690583,0.9047025022138205,0.6206896551724137
78,154,5,low,none,0.9937915947336974,0.6995683581487151,0.9908545999590127,0.930814293052433,0.6705426356589148
78,211,5,low,none,0.9932503220795592,0.7751638171278035,0.9901961116729046,0.9300563804896222,0.6505813953488372
79,3,5,low,none,0.9932157459090998,0.6948214113613583,0.9914099960594843,0.8852465980383502,0.7037037037037037
79,12,5,low,none,0.9938144448887327,0.7184379992650702,0.9908089566751133,0.8894874115521461,0.678235294117647
79,5,5,low,none,0.993740417062395,0.7675953452946749,0.9927546649758803,0.8979175732581981,0.7307692307692308
77,196,5,low,none,0.9888118727894294,0.7101819154190606,0.9848117289064237,0.9068636921203956,0.6666666666666666
79,28,5,low,none,0.9945417805042625,0.7302899296658829,0.9917397831004503,0.8669445139390202,0.5999999999999999
79,30,5,low,none,0.9935415802905689,0.7588867086149219,0.9918361836645634,0.906027707589961,0.7165178571428571
79,36,5,low,none,0.9936660622071077,0.7286134961228279,0.9927905604177143,0.8881675703261371,0.7142857142857142
79,93,5,low,none,0.9937043622080297,0.6553745609226088,0.9924318926981057,0.8845941937691313,0.7
79,110,5,low,none,0.9931338285401621,0.7452999153919704,0.9912731747059453,0.8873810862530846,0.7257053291536051
79,96,5,low,none,0.993083759997018,0.7273687467509677,0.990855905057492,0.921721391043115,0.5904139433551199
78,196,5,low,none,0.9893051330648714,0.7260198429467102,0.9835683375661906,0.8968970819495188,0.6935483870967741
79,163,5,low,none,0.9932522572839563,0.6848326897249594,0.9897711468476598,0.8954941267686437,0.7037037037037037
79,181,5,low,none,0.9940393655018397,0.7098033868047093,0.9930846910317974,0.9099531266515043,0.6408730158730158
79,204,5,low,none,0.9934086794169745,0.6432279911675062,0.9911909673498679,0.8923853753216154,0.6428571428571428
79,201,5,low,none,0.9947699607105376,0.66134809446091,0.9936530565493508,0.9019135905258443,0.6666666666666666
79,189,5,low,none,0.9943972624885096,0.7053868000754261,0.9927404028755097,0.9471968654317039,0.6666666666666667
94,3,5,low,none,0.9932957875173055,0.731160286584122,0.9912066627536223,0.8813813117956399,0.6614583333333333
79,154,5,low,none,0.9938301965850959,0.6791623694102495,0.9935715686237192,0.939865023028557,0.7096774193548387
94,5,5,low,none,0.9928454184800205,0.7209439508655044,0.9890773131473526,0.8361238955496065,0.6933760683760684
79,211,5,low,none,0.9939188652131107,0.7705948627953216,0.9919339783461255,0.9085683801903918,0.6896551724137931
94,12,5,low,none,0.9919241254328833,0.7662621453519186,0.9873818325890912,0.9121278037801265,0.6526175687666371
94,28,5,low,none,0.9928557955383132,0.7814774352458003,0.9904967188744547,0.8859704805775095,0.6304347826086957
94,30,5,low,none,0.9924403309794053,0.6679800510924373,0.9898801418862742,0.8698422272250781,0.6818181818181819
94,36,5,low,none,0.9913634983877772,0.7667862062204887,0.9878866853674084,0.8686967597468918,0.6881313131313131
94,93,5,low,none,0.9915757787990165,0.7686023948293355,0.9878682299547383,0.9207097876270399,0.6348484848484849
94,96,5,low,none,0.9910483368268574,0.7657953420815004,0.9870740032926881,0.867531723234525,0.6176470588235294
94,110,5,low,none,0.9925465946370695,0.7397096831517098,0.9900622532329268,0.8437345141851536,0.7037037037037037
94,163,5,low,none,0.9917433840901467,0.760523158018412,0.9895403382099762,0.8801323903514267,0.6956521739130435
94,181,5,low,none,0.9936215223300021,0.7712288628723204,0.9920609138043087,0.8661549092293592,0.6818181818181819
79,196,5,low,none,0.9889702184836651,0.7508355936880746,0.9830637158652019,0.8888988876199939,0.7165178571428571
94,189,5,low,none,0.9926090975127956,0.7696599759243447,0.9889801076090194,0.8867486724913072,0.6296296296296298
94,154,5,low,none,0.9940778048746627,0.644017820773988,0.9916196780523894,0.8716426220937876,0.7129120879120878
94,201,5,low,none,0.9933365008958527,0.6887085486452602,0.9905657495206888,0.874677630071686,0.6233108108108109
94,204,5,low,none,0.9907546732627841,0.7027484657858603,0.9857537611706688,0.8728571867132193,0.6570723684210527
94,211,5,low,none,0.9929082171597058,0.7331405542308109,0.9897052730482732,0.9208618011002684,0.6521739130434783
99,3,5,low,none,0.9936402720793709,0.7176762280024053,0.9916688718261268,0.9005114582058864,0.7171428571428571
99,12,5,low,none,0.993536461350959,0.6472819737262847,0.9920454878103735,0.9262681852600056,0.7299679487179488
99,5,5,low,none,0.9940792094620233,0.7642210144384884,0.9914962819429569,0.9195848468908685,0.7330316742081449
99,28,5,low,none,0.993825740388584,0.6589862074914656,0.991880324470728,0.9006194173772094,0.5625
94,196,5,low,none,0.9878963629937783,0.6757896029071526,0.980169913167735,0.8778854660610431,0.6818181818181819
99,36,5,low,none,0.9931912057743351,0.6581689736903921,0.9921799695752286,0.8718884271861215,0.7
99,30,5,low,none,0.9932694431698218,0.7241053179229049,0.9917529065850172,0.9275199058191436,0.7142857142857143
99,93,5,low,none,0.9933135309749087,0.6506601364047075,0.991914695636483,0.8564968430023414,0.7000000000000001
99,110,5,low,none,0.9942009459859985,0.7179124221710941,0.9919626204389698,0.9056245158844076,0.7
99,96,5,low,none,0.9927815806438812,0.7161296788793661,0.9894716965198748,0.9263041760527724,0.5952380952380952
99,163,5,low,none,0.9930467746614049,0.7287912387932209,0.990782837037928,0.8727798897636191,0.7307692307692308
99,181,5,low,none,0.9946066665342692,0.6803103570175938,0.9929722323362353,0.9030403360285251,0.7000000000000001
99,204,5,low,none,0.9929073930371168,0.5907638544919296,0.9898477142877378,0.8823988653924619,0.7
99,201,5,low,none,0.9942610053977733,0.6736273908463609,0.9927234408082314,0.9089058925323106,0.6852134146341463
99,189,5,low,none,0.9939919766544363,0.7794324372076868,0.992322055670754,0.9220835823934556,0.6787096774193548
99,154,5,low,none,0.9942684580117286,0.700895744242965,0.9930906016032613,0.9248140053400985,0.7037037037037037
99,211,5,low,none,0.9944089163602537,0.7527977274443247,0.9931891008892137,0.9000632552755526,0.6666666666666667
101,28,5,low,none,0.9919735075926897,0.6172391098699863,0.987103218844124,0.8833463758862254,0.6
101,3,5,low,none,0.9921545937034484,0.6082656187395455,0.987210923788319,0.9046316670434287,0.6756756756756758
99,196,5,low,none,0.9891376557817099,0.721275673422194,0.9842828277403668,0.8880013362601613,0.7142857142857142
101,93,5,low,none,0.9918591951806596,0.6148177351795476,0.9871979167927898,0.9178231320741008,0.6399999999999999
101,36,5,low,none,0.9915952002296164,0.590562533035589,0.9875328792843683,0.8819004043747604,0.676470588235294
101,204,5,low,none,0.9904434812254681,0.5018468118835446,0.9842654909422449,0.8704614134549968,0.7
101,12,5,low,none,0.9919424174838852,0.6094716941997251,0.9881728021345666,0.9083011313671088,0.6956521739130435
104,3,5,low,none,0.9904401961678431,0.7485583012771211,0.9862158127423041,0.8932351281595318,0.7142857142857142
101,30,5,low,none,0.9920785114941645,0.6596684236364669,0.9873589762296928,0.8937603702010848,0.71875
104,5,5,low,none,0.9913204183942329,0.6883286214008522,0.9896681343965782,0.9120784895508043,0.7435897435897436
104,28,5,low,none,0.9892676477135871,0.7189771018628983,0.9848235347485421,0.8952903322886888,0.5227272727272727
104,12,5,low,none,0.9903177296554614,0.7023470327053178,0.9869167279428628,0.8773091069965524,0.6399999999999999
104,30,5,low,none,0.9894308666859739,0.7125708764465217,0.9850489640167293,0.9039629932200917,0.6963109354413702
101,5,5,low,none,0.9922250968180119,0.6873338355401859,0.98732485682439,0.9035580519597664,0.7272727272727273
104,36,5,low,none,0.9901853738420818,0.7028572628881979,0.9881491103463891,0.898059749074226,0.7860411899313501
104,93,5,low,none,0.9898706915283886,0.7092939757837246,0.9869988806119642,0.8854602639143127,0.6086956521739131
101,110,5,low,none,0.9923014648124572,0.6528732516336393,0.9873421629899009,0.9128569647619856,0.7129120879120878
101,201,5,low,none,0.9920319416292707,0.6065894460477876,0.9866632639717885,0.9164743098122741,0.6428571428571428
104,110,5,low,none,0.9921435114690178,0.6780864720351316,0.9899495777788988,0.8811732980736906,0.7058823529411764
104,96,5,low,none,0.9896468143061501,0.7182358363837358,0.9851059955781084,0.8681163641769372,0.5
101,163,5,low,none,0.9916973108059141,0.6140404500844989,0.9869822762801991,0.8909371120761501,0.71875
104,163,5,low,none,0.9894605101460539,0.7366313023553053,0.9853497547831979,0.8896327970823167,0.6939799331103679
104,204,5,low,none,0.9878062762450511,0.6351590014235281,0.9786390976360986,0.8843357989475611,0.6306818181818181
104,181,5,low,none,0.9922189485157569,0.7616892416631595,0.9890566564321235,0.9093083759212757,0.676470588235294
104,201,5,low,none,0.9896680629589399,0.6818092270573398,0.9833192085157527,0.8931405376843325,0.6760731319554849
104,189,5,low,none,0.9902229889206378,0.7065816337675968,0.9868649142886713,0.8609837792417668,0.6086956521739131
101,181,5,low,none,0.9915829012101882,0.6319409112102274,0.9874144888108515,0.9223163497608732,0.6818181818181819
104,154,5,low,none,0.9930782186763933,0.6624907814386267,0.9921802673634753,0.8932422694913694,0.7257053291536051
101,96,5,low,none,0.9912121198048628,0.6305718298806213,0.9873674718711841,0.9208079945880919,0.6191683569979716
104,211,5,low,none,0.9916174074920757,0.7788493071873597,0.9897746244825018,0.8697916176678816,0.6666666666666666
101,189,5,low,none,0.9922553869648492,0.6502217456622563,0.9887032369174569,0.9144569700004204,0.6216216216216217
101,211,5,low,none,0.9928022899657734,0.6670129778136883,0.9895270346531018,0.9259609792062042,0.6666666666666666
104,196,5,low,none,0.9874800979063866,0.698610909035807,0.98209168003477,0.8619083735752119,0.7083333333333334
114,3,5,low,none,0.9916768023634115,0.6760841166941658,0.9896465095255692,0.9549506046280666,0.7407407407407407
101,154,5,low,none,0.9927835624465985,0.709947529662849,0.989225247924142,0.8979288182450936,0.7
114,5,5,low,none,0.9925840035615004,0.6997387909045276,0.9882528644294982,0.9364828463464222,0.7142857142857142
114,12,5,low,none,0.9902789081925583,0.7296011487808507,0.9851651267073818,0.9381217607510103,0.6644144144144144
114,28,5,low,none,0.9914900541904248,0.7328906588713675,0.9875779591914372,0.9492513542069477,0.5741758241758241
114,30,5,low,none,0.9903710369509722,0.678718846155723,0.9877999615832219,0.9281731908452422,0.72
114,36,5,low,none,0.9904935659494607,0.7290120027772071,0.9902282171579685,0.9539423691030402,0.6573932926829268
114,93,5,low,none,0.9913044230885825,0.7080412497572015,0.9886505642707135,0.939171001300248,0.6666666666666666
114,96,5,low,none,0.9907258717418069,0.695341005171781,0.9859120259265218,0.9098975297516982,0.5714285714285714
114,110,5,low,none,0.9918420382048301,0.7634312473980829,0.987806430223622,0.9662838224462668,0.6956521739130435
114,163,5,low,none,0.9885879671604141,0.7063719739757619,0.9866058563891131,0.9279905330074102,0.7241379310344828
114,181,5,low,none,0.9918880357096248,0.6958411998649997,0.9875797062830672,0.9125402050301318,0.6551724137931034
114,154,5,low,none,0.9934201988491251,0.5919707909860765,0.9889393367364274,0.8434774992179829,0.7567567567567568
114,189,5,low,none,0.9932599781726179,0.7704798335296021,0.9900147148081477,0.9384655344892517,0.6666666666666667
114,201,5,low,none,0.9914769570126217,0.7758747269853945,0.9876498442159021,0.9451208590054235,0.6414285714285713
114,204,5,low,none,0.9885684179110781,0.5874239520556256,0.9808343395028338,0.9017765781846658,0.7105263157894737
114,211,5,low,none,0.9930140918599407,0.636958083078899,0.9901481833219129,0.9259810337992409,0.65625
124,3,5,low,none,0.9924291924720229,0.7283222552826298,0.9896658835405655,0.9565507592733107,0.736842105263158
114,196,5,low,none,0.9864585846558266,0.5701527326998361,0.9779456032989914,0.8527733712799747,0.736842105263158
124,5,5,low,none,0.9920630913574576,0.7655980637499409,0.9904457166983902,0.9281170889661031,0.75
124,12,5,low,none,0.992027658683245,0.7390533014763501,0.9902638954842,0.9513447242917576,0.6521739130434783
124,28,5,low,none,0.9918638482798016,0.7706719072379609,0.9894443745948176,0.935817117004675,0.5357142857142857
124,30,5,low,none,0.9929760341697451,0.6872798262220399,0.990207934102222,0.9035027351149766,0.7119815668202765
124,36,5,low,none,0.9915744967635766,0.6977901380516764,0.9894758680792034,0.9229250825452605,0.7575757575757576
124,93,5,low,none,0.9919670565628796,0.6166261724038742,0.9898393744331508,0.9353718080105575,0.65625
124,96,5,low,none,0.9912299497222709,0.7595665743673186,0.9885108306806735,0.9300450756556063,0.48275862068965514
124,110,5,low,none,0.9930414470067356,0.7828063641311701,0.991030411642628,0.9315682491785028,0.6530100334448161
124,163,5,low,none,0.9916572587514432,0.7400251676315327,0.9887413007950158,0.9284529930871877,0.6956521739130435
124,181,5,low,none,0.993635355137375,0.7236422458805615,0.9910135893252602,0.9114721694824574,0.6956521739130435
124,189,5,low,none,0.9935298645450602,0.7842530570949743,0.9909824089860981,0.9169303880992118,0.6585365853658536
124,201,5,low,none,0.9932116736333968,0.685858849487478,0.9902197131500688,0.9212045448844488,0.6666666666666666
124,204,5,low,none,0.9906950122585149,0.5740652177017228,0.985554436167875,0.8972505749973674,0.6969696969696969
124,154,5,low,none,0.9932408904617226,0.6646258887828231,0.991346207832998,0.8974637271369008,0.75
124,211,5,low,none,0.9934741107093634,0.7476352751789455,0.9913493799212677,0.9102237837888768,0.6451612903225807
126,3,5,low,none,0.992412226922986,0.7145549199142465,0.9897652593903904,0.8864159260742766,0.7
126,5,5,low,none,0.9930509795274308,0.7153509658716932,0.9901177687280529,0.8459407054467414,0.7224999999999999
126,12,5,low,none,0.9929376167629843,0.697597295206376,0.9904234899332958,0.9015434032139604,0.674969987995198
126,28,5,low,none,0.9930756897533836,0.6840995395286684,0.990160558831335,0.8672763256003988,0.6414285714285713
126,30,5,low,none,0.9929204904326204,0.6812624429399425,0.9895632702348323,0.9002265140073464,0.6792857142857143
126,36,5,low,none,0.9926812226495579,0.6984112581631323,0.9903685425565,0.8543428475280154,0.7142857142857142
126,93,5,low,none,0.9931843000154041,0.6631310371334088,0.9919426857327802,0.8988262564031152,0.6976744186046512
124,196,5,low,none,0.9888919776920667,0.6970160127146323,0.9835691557779699,0.900316632093693,0.7171428571428571
126,110,5,low,none,0.993110208303964,0.6904280085502248,0.9906322384797829,0.8719088183372455,0.6984848484848485
126,96,5,low,none,0.9920923188721259,0.6917693007866159,0.989310603552423,0.9249866789650476,0.6129032258064516
101,196,5,low,none,0.9909080983143732,0.7280326084349096,0.9882260274166722,0.9230331741530728,0.7
126,163,5,low,none,0.9921466490309615,0.7174379363429908,0.9888821186164418,0.8779507506803204,0.6666666666666666
126,181,5,low,none,0.9933010835215919,0.6386684659774144,0.9906108222105855,0.9066335287047794,0.6521739130434783
126,204,5,low,none,0.9927228007928602,0.578408276607568,0.9885791994820536,0.8460111064339251,0.653846153846154
126,201,5,low,none,0.9931873762762525,0.6065968234172763,0.9915483712186242,0.8789410902509919,0.7241379310344828
126,189,5,low,none,0.9935147723651911,0.715884100014175,0.9910924524550064,0.901981052320493,0.6486486486486487
126,154,5,low,none,0.9942307893231942,0.705450887613356,0.9926349403948945,0.912706606019444,0.6785714285714286
126,211,5,low,none,0.9929169433369345,0.712079351085924,0.9915255588603591,0.9210307649704421,0.6582156611039794
128,3,5,low,none,0.9916948162480604,0.6078685578818661,0.989745841267403,0.8967700828250227,0.676470588235294
128,12,5,low,none,0.9916806357343924,0.6498610905508877,0.9876140769816945,0.8926592778706106,0.6666666666666666
128,5,5,low,none,0.9927920803174934,0.6987512084760809,0.9899095946400771,0.8919446341966143,0.6545454545454545
128,28,5,low,none,0.992457691317544,0.650146301404505,0.9896339188436607,0.8929774598150335,0.6333333333333333
128,36,5,low,none,0.9923287298181573,0.6596732163436834,0.9889638455904158,0.8864975280085624,0.625
128,93,5,low,none,0.9923895152401476,0.6578283878667357,0.9882373765207744,0.8519380361341836,0.59375
128,30,5,low,none,0.9913403707359849,0.6580442248131011,0.9882212007754536,0.8859135008591729,0.7142857142857142
128,110,5,low,none,0.993075715771177,0.6657606333332747,0.9896767299706699,0.9014164126704731,0.6823725055432373
126,196,5,low,none,0.9904111999666962,0.7505762833328975,0.9862137401901931,0.901912165758165,0.6666666666666666
128,204,5,low,none,0.9912881720246791,0.5835673280936591,0.9864380999092424,0.840470064192192,0.5999999999999999
128,96,5,low,none,0.9909941907184983,0.6777033199555877,0.9883202944915765,0.9183901284314369,0.6153846153846154
128,181,5,low,none,0.9924116401985905,0.642925146157713,0.9882467956836252,0.8975764210953392,0.5945945945945945
128,163,5,low,none,0.9911305927548001,0.6517365383970404,0.9879267248962518,0.8837691418299021,0.6666666666666667
128,201,5,low,none,0.9918363753756546,0.6292940954579258,0.9873845257905656,0.922048357142327,0.6481481481481481
132,3,5,low,none,0.9924339015579934,0.6646910222019535,0.9905409860265327,0.9290918407681712,0.75
132,5,5,low,none,0.9923379781995216,0.6759762080900376,0.9905678426927133,0.8968204044307021,0.736842105263158
128,189,5,low,none,0.9925711227800638,0.6692632272847129,0.989317548751033,0.8981191515694086,0.6514837819185646
132,12,5,low,none,0.9927235048132833,0.7039205891487895,0.9906352409718983,0.9064024094794177,0.6923076923076923
132,28,5,low,none,0.9930822072016602,0.6612476023293389,0.9899191048319822,0.9176810991366372,0.5769230769230769
132,30,5,low,none,0.9930638872908966,0.6574396333623778,0.9892637515495347,0.922165296404647,0.6399999999999999
132,36,5,low,none,0.9926888565820023,0.6563767759682214,0.9901847746716771,0.9021082645657355,0.7272727272727273
132,93,5,low,none,0.9925282512843395,0.6590886706886313,0.9905763001531179,0.9074495388547581,0.75
128,211,5,low,none,0.9930970306414096,0.7175650736333825,0.9914613579585625,0.9423431026374787,0.6578947368421053
132,110,5,low,none,0.9933008338493815,0.7047875931687761,0.9913982235678355,0.8864002695701223,0.6978260869565218
132,96,5,low,none,0.9914508566477125,0.7206217132508075,0.9898713912301977,0.9054041436379981,0.5277777777777778
128,154,5,low,none,0.9928588332651634,0.7034522102432483,0.9905236118945759,0.9067176871253776,0.653846153846154
132,181,5,low,none,0.9933355131347128,0.6612947849390387,0.9908590324041776,0.8721406363820863,0.6818181818181819
132,163,5,low,none,0.9923728499353863,0.6651060786602888,0.9890097664100843,0.9099400333663741,0.6956521739130435
132,204,5,low,none,0.9924512572065772,0.6404778484088629,0.9887173224222413,0.8862919059005152,0.75
132,201,5,low,none,0.9931897358007732,0.688071686334724,0.9912463312583292,0.9234081638260744,0.6799999999999999
132,189,5,low,none,0.9937116489600036,0.7262630286757107,0.9912147632490308,0.9084484003450275,0.6399999999999999
132,154,5,low,none,0.9936807729993327,0.6805574772038796,0.9919426145984017,0.8979488073484914,0.72
132,211,5,low,none,0.9929768553050153,0.6765096656420251,0.9911294800645257,0.8971413725164182,0.6799999999999999
139,3,5,low,none,0.9932511893379248,0.75265908274846,0.9914481910252098,0.9371634070629793,0.6306042884990254
132,196,5,low,none,0.9897215670690299,0.7299162381312047,0.9852182713730414,0.9051495985576774,0.7
139,5,5,low,none,0.993829947233973,0.7012930616813291,0.9907192971856624,0.9012331868411536,0.6666666666666667
139,12,5,low,none,0.9926841043876157,0.7403315985568553,0.9899074092226756,0.9297763964552654,0.6287683031869079
