exp_a,exp_b,trial_id,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration,baseline_Shape,baseline_Direction,baseline_Length,baseline_Position,baseline_Duration
3,5,2,none,none,0.1059078920988815,-0.0828988406137745,0.0952691312066873,0.1040017701666157,-0.1616528919598592,0.8883716653969094,0.815917297533926,0.8979053647594281,0.7740346202802231,0.8539605842675515
3,12,2,none,none,0.1131188944848317,-0.0303304950852116,0.1127231513691421,0.195887357935119,-0.2056193131918877,0.8793924729362491,0.750886399094798,0.8776526428109664,0.7638107850950668,0.8496871098020573
3,28,2,none,none,0.1152204485278006,-0.0584204741597047,0.1201597710315721,0.0552693972650174,-0.1356603168098614,0.8776600446915729,0.7620122102515816,0.868406573826773,0.7727973296042749,0.8023269834765281
3,30,2,none,none,0.110384395227114,-0.06126556325706,0.1101785423578255,0.1594615668083676,-0.1203866810409174,0.8831202742626435,0.795795837776985,0.8813254604436633,0.7277662074953122,0.8445246120754002
3,36,2,none,none,0.1298771922611103,-0.1401788756719817,0.1183518797293309,0.1537481297278524,-0.132282894601097,0.8640062273899459,0.7850803342360686,0.8741378054935027,0.7612261936359601,0.8301089815576188
3,38,2,none,none,0.1162392768028666,-0.0637190941606986,0.1216905796095481,0.096291992475945,-0.1216594929886494,0.877593432490271,0.7849603551855198,0.8720114504977593,0.7881368615806804,0.8359452072743636
3,59,2,none,none,0.1241948855039914,-0.0808420783779224,0.1255144802879121,0.124866832215349,-0.1811324707662028,0.8670842696546424,0.7924629177434779,0.8628107925828005,0.7779266682153736,0.8382753279090599
3,93,2,none,none,0.1310865054353254,-0.0310063861256959,0.1853634694892649,0.1381265104027265,-0.1504904163930174,0.8637275408233094,0.6573059608210574,0.8063707377821843,0.7753784202451468,0.8297356994118853
3,96,2,none,none,0.1260990278894186,-0.0103876084149938,0.116558602873781,0.1173382388806495,-0.2312147136256641,0.8673916068314981,0.7685688725035347,0.8752868916467643,0.7688316491370029,0.8263843513484934
3,106,2,none,none,0.1128908709486062,-0.085616803496425,0.1272489838169137,0.134222208890493,-0.1145680127670281,0.8800676246110086,0.8081459411407184,0.8642345191345204,0.7926964549751939,0.8453372435362589
3,110,2,none,none,0.1348548567972274,-0.0143238062506824,0.1490722446086055,0.135255978254569,-0.1001207085419731,0.8595605802476066,0.7803500152733365,0.8446742497977606,0.7491821789524045,0.839251143324582
3,116,2,none,none,0.1103256849533805,-0.0367084660354969,0.1029394973159333,0.1176529691695058,-0.2040223314007562,0.8829914446684795,0.7931250825663432,0.8878065823616347,0.7739936212377734,0.8429112202896452
3,141,2,none,none,0.1179490584218894,-0.0427380339992549,0.1266801189524418,0.166348240587734,-0.2051811723854645,0.873934703591838,0.7879036671057996,0.863367676950568,0.7868903280528614,0.8301811723854645
3,154,2,none,none,0.1221193440660218,-0.0478168777947334,0.1339806904150173,0.1719480456112471,-0.1028974577315956,0.8707865941605831,0.7424034476476453,0.8565359489211788,0.7366592273716537,0.8397395629947536
3,163,2,none,none,0.116283135549414,-0.0057425592836894,0.1131362540470938,0.1242744536062855,-0.1823630130165324,0.8765785531308461,0.8083937156173291,0.8768786119459724,0.7786242667378009,0.8490296796831991
3,181,2,none,none,0.1324911412071043,-0.0200489452514791,0.1436671310615642,0.1242572931292913,-0.1209256441577135,0.862787844379426,0.7520391253720149,0.8501784316239476,0.7628095251714032,0.817354215586285
